"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "math" "read" "scie"
"2876" 75600109 0 2 2 6 0 0.1984 -1.272 -0.2661 -0.9295 0.7251 0.7984 -0.7823 1.3964 0.8768 1.1793 1.193 1.2825 -0.9422 1.0346 681.756 608.259 562.404
"2877" 75600027 1 3 2 2 0 0.1851 1.6524 0.571 1.1422 -0.0614 3.22 -0.7823 -1.0905 -0.3358 -0.1357 -1.375 -1.5522 1.314 1.0346 425.626 306.313 373.775
"2880" 75600178 0 1 0 5 0 -1.0555 1.9717 0.6314 0.3335 -0.1097 0.0348 0.7703 -0.8354 0.0213 -0.6853 -0.767 -0.6234 0.1274 -1.5824 514.849 414.514 411.594
"2882" 75600071 0 1 2 5 0 0.2182 -0.4021 -1.3427 -0.3799 0.7728 -0.661 0.2907 0.2633 0.3555 1.1793 -0.3155 -0.4388 -1.6031 -1.1847 528.153 501.33 531.158
"2885" 75600217 1 1 2 3 0 -0.8812 -1.272 0.1956 -0.9823 1.1546 -0.217 0.2907 -0.4795 -0.0148 -1.0118 -0.6497 -0.1527 -0.1719 -1.1847 519.168 595.916 602.768
"2888" 75600080 1 1 0 5 0 -2.7114 3.0064 -0.6888 0.3335 2.3693 0.0925 -0.7823 0.8187 0.4765 1.1793 1.2889 0.708 1.314 1.0346 540.519 400.373 410.223
"2889" 75600023 0 1 0 6 0 -0.0376 -0.2888 -0.2047 1.1911 0.7872 0.9423 -0.7823 0.7374 0.339 -0.1357 1.0887 0.7304 0.7015 1.0346 564.166 559.853 529.201
"2891" 75600190 0 1 2 6 0 -1.3158 -1.272 -0.1401 1.8905 0.3858 1.0725 1.203 0.3957 -1.2227 0.0477 1.7754 0.9581 -0.9422 -0.6576 582.17 489.725 456.034
"2892" 75600046 1 1 2 5 0 -0.5753 0.2705 -1.0881 -0.13 0.3139 0.0226 -0.7823 -0.4784 -1.8107 -0.6853 0.1098 -0.1645 -1.1176 1.0346 599.17 520.277 557.24
"2893" 75600043 0 2 0 6 0 -0.545 -1.272 -0.8705 0.4637 -0.0614 -1.221 -0.7823 0.4366 0.1299 -0.6122 1.0304 0.9754 1.314 -0.6576 447.021 410.825 425.688
"2895" 75600013 0 1 0 3 0 1.2316 -0.5536 0.6314 0.8207 0.4152 0.9423 1.1928 0.8719 -0.3819 1.1793 1.7754 -0.0855 0.7628 -0.9167 570.928 561.911 522.76
"2896" 75600133 0 1 0 3 0 -0.9016 -0.0545 0.7871 -0.4939 0.8236 2.7249 -0.7823 0.3256 0.2269 1.1793 -0.0525 -0.3266 0.7015 1.0346 509.826 521.418 513.776
"2897" 75600206 0 2 2 6 0 -0.1542 -1.272 1.1811 0.4637 0.4152 -0.4552 -0.7823 0.9413 0.495 1.1793 0.5824 1.189 -1.555 1.0346 524.426 486.967 438.664
"2898" 75600091 0 1 2 4 0 -1.7421 0.8232 -0.357 1.8905 -1.7021 -0.6985 -0.7823 -0.6591 -1.2227 -0.6853 -0.1725 -1.2449 -1.1481 -1.5824 502.936 469.756 507.561
"2901" 75600109 1 1 2 6 0 -2.7114 1.2958 -0.4112 -0.4342 0.7251 0.6347 1.5699 0.7987 0.7354 1.1793 0.5769 1.2311 0.061 -0.6576 614.747 587.727 551.738
"2902" 75600225 0 1 0 6 0 2.6131 -0.8863 2.0054 0.4637 1.0615 -0.4509 -0.7823 0.554 0.6561 -0.6947 0.1633 1.0432 -1.555 0.2127 584.469 558.087 511.242
"2903" 75600113 1 1 2 5 1 -2.7114 1.4885 0.2653 -0.13 -1.0259 -0.4737 0.8233 -0.2145 -0.5894 -0.9191 1.0597 -0.2591 -0.9112 -1.5824 493.254 379.21 455.136
"2906" 75600187 1 2 2 2 1 0.9908 0.2705 -0.4112 0.4637 -1.7498 -1.064 -0.7823 -0.9595 -1.8107 -0.6853 -0.6257 -1.853 0.3485 -0.6576 379.86 351.855 331.651
"2911" 75600180 0 3 2 4 0 0.2846 1.0453 -0.2047 1.8905 -0.8273 -1.5629 0.7703 -0.5993 -0.7415 -1.0752 0.0883 -0.8633 -0.9422 -0.6576 562.491 605.254 590.438
"2912" 75600065 0 1 2 5 0 -0.3571 0.8232 -0.2047 -1.2319 -0.144 -0.4509 -0.7823 0.3159 0.0213 -0.1357 0.3551 0.3494 -0.8176 -2.4468 455.662 498.304 468.563
"2913" 75600057 1 1 2 5 0 -1.1538 -1.272 -0.2047 -0.687 0.3444 -0.2256 -0.7823 -0.4525 -0.3358 -1.0118 -0.2628 -0.0321 0.7628 -0.6576 624.529 610.056 589.733
"2917" 75600091 0 1 2 6 0 -0.5287 0.2705 -0.9792 0.4637 -0.0614 -0.1843 -0.7823 0.3759 0.495 -0.1357 0.2751 0.9497 0.385 1.0346 420.419 485.204 459.527
"2920" 75600092 0 1 0 5 0 -2.7114 -0.8863 -0.733 -0.4342 -0.8273 0.6879 -0.7823 -0.1446 -0.7888 -0.1357 -0.0168 -0.1779 -0.5488 -0.6576 550.7 612.757 612.591
"2923" 75600111 0 1 2 6 0 1.4205 0.2705 -0.5707 -0.2006 -0.5182 -0.4687 -0.7823 0.7367 0.4616 -0.6853 0.5754 1.1205 -0.4781 -0.6576 566.095 466.892 519.306
"2924" 75600165 0 1 2 6 0 1.0781 -1.272 -0.5707 -1.059 -0.0614 0.6818 0.2907 -0.216 -0.3819 -0.8937 0.016 0.7661 -0.3673 -0.6576 708.578 633.6 602.317
"2926" 75600136 1 1 0 6 0 0.3746 -0.5536 -0.8279 -0.4342 0.0501 0.655 0.2907 0.5666 0.1738 1.1793 0.626 1.142 -1.6385 0.5029 504.037 419.551 397.476
"2927" 75600193 0 2 2 1 0 -1.4526 0.8232 -1.3898 -1.8939 1.6438 0.3241 0.1462 -0.2328 -0.3819 1.1793 0.3203 -1.8902 0.6259 0.5029 505.24 456.343 439.714
"2929" 75600039 0 1 0 6 0 1.1303 -0.4021 0.1956 -0.13 -0.5176 -0.4509 -0.7823 0.7811 0.2269 1.1793 0.6476 0.8718 -0.7366 -0.6576 647.325 753.424 702.239
"2930" 75600130 0 1 2 5 0 -1.9715 1.6524 0.1956 -0.4342 0.7872 -1.1828 3.8591 0.9717 -0.0244 -0.4903 2.8492 -0.9296 -2.7106 -1.5824 463.672 449.017 410.596
"2931" 75600064 1 2 2 4 0 -0.4389 0.8232 -0.2047 -0.2006 -0.8738 -0.0358 0.1462 -0.7523 -1.8598 1.1793 -0.3373 -1.2844 0.1597 0.5029 460.161 396.377 434.996
"2934" 75600157 1 1 0 6 0 0.6554 -1.272 0.1956 -0.687 -0.0614 -0.6306 -0.7823 1.877 1.5465 -0.1357 1.2705 1.5849 1.314 -0.6576 636.249 536.048 632.275
"2938" 75600114 1 1 0 4 0 0.0293 -0.6346 -0.733 0.9109 -0.0267 -0.7116 -0.7823 0.0849 0.1299 -0.3487 0.3203 -0.915 -0.9422 -1.1847 428.018 478.74 451.94
"2939" 75600217 0 2 2 6 0 1.7513 -1.272 2.0054 -0.3288 -1.5587 -0.088 -0.7823 -0.0406 -0.0937 -0.1357 -0.4823 0.4011 1.314 -1.58 577.445 580.455 504.941
"2940" 75600043 1 2 2 5 0 1.2316 0.2705 -0.4112 1.1911 0.3444 0.9423 0.2907 0.1302 0.4765 -0.1357 -0.0383 -0.2476 0.4522 -1.5824 421.797 485.101 473.26
"2942" 75600048 0 3 2 6 0 1.403 -1.272 0.4352 1.0671 -1.341 -0.392 -0.7823 0.14 1.1953 -1.3001 -0.3582 1.0379 -1.5925 -1.9687 631.164 674.084 679.354
"2943" 75600225 0 1 0 3 0 -0.3955 -0.6451 -0.8279 -0.7592 -0.8575 0.4829 -0.7823 -0.0226 -1.2227 -0.1357 0.5022 -0.2013 -1.7949 1.0346 652.03 574.785 508.092
"2948" 75600210 0 1 0 5 0 -0.4081 -0.8863 -0.2661 -0.4342 -0.8386 0.6818 -0.7823 -0.5889 -0.1052 0.6763 -0.5679 0.2018 0.2384 0.6364 452.474 424.978 457.474
"2950" 75600014 1 3 2 3 0 -1.793 0.2705 0.1956 -0.687 -1.4832 -0.672 0.7703 -0.2523 -0.1611 1.1793 -0.3229 0.0258 -0.2023 -1.8624 556.883 393.043 443.227
"2953" 75600130 0 2 2 6 0 0.1984 1.2958 -0.6888 -0.9295 0.7872 0.6576 0.7703 -0.0011 -0.1932 1.1793 -0.0635 1.0409 -0.3971 0.6402 518.649 507.855 490.944
"2954" 75600139 1 2 2 6 0 0.5572 -0.6346 -0.2661 -1.8939 -0.0328 1.4685 0.2907 -0.1978 0.1137 -0.6122 -0.5119 0.6991 -0.3971 -0.6576 640.407 605.688 641.444
"2957" 75600089 0 1 2 6 0 -0.7029 0.2705 0.411 0.4637 2.3693 2.7249 -0.7823 1.089 0.1299 -0.1357 1.9429 1.6544 -1.1176 0.2169 578.13 548.509 516.849
"2960" 75600192 0 2 2 6 0 0.0127 2.5529 -0.8705 -1.4242 1.1651 1.4903 -0.7823 0.7274 0.3574 1.1793 0.7842 1.0367 -0.5575 1.0346 503.741 485.629 482.978
"2961" 75600048 0 2 2 6 0 2.6131 -1.272 -0.5707 -1.8939 -0.7997 0.6818 -0.7823 0.4597 0.6561 -0.1357 -0.2987 1.104 -0.3673 1.0346 720.929 653.438 728.708
"2963" 75600183 0 1 2 5 0 1.0123 0.2705 -1.3427 0.176 -0.4684 0.7984 0.2907 -0.5308 0.2041 -0.6853 -0.8137 -0.0401 0.7628 0.3622 392.796 507.536 426.297
"2964" 75600028 1 2 2 5 0 0.2493 -0.4593 0.2653 -0.3799 -0.0614 -0.0939 -0.7823 -0.7395 -0.6541 -1.0118 0.1749 -0.6086 0.385 1.0346 469.018 481.71 496.709
"2965" 75600119 0 1 2 6 0 -1.1285 1.0453 -1.2708 0.4637 -0.8738 0.27 -0.7823 0.3743 0.4863 1.1793 -0.4345 1.0799 -0.7366 0.3622 521.415 526.146 495.677
"2966" 75600005 1 1 2 6 0 -0.4556 -0.6346 -1.3898 0.8207 2.3693 2.7249 0.2308 0.7874 0.872 -0.1357 0.7703 1.2038 -2.1621 -1.7696 400.655 346.451 387.728
"2968" 75600177 0 2 2 5 1 -1.6062 3.0064 0.571 1.3423 -0.8738 -0.8002 1.8016 -0.266 -1.1969 0.0477 0.6607 -0.4211 -0.3673 0.2169 467.685 396.194 436.107
"2969" 75600187 1 2 2 6 0 -0.1119 -1.272 2.0054 -1.8939 2.3693 3.22 -0.7823 -1.0185 -1.8107 -0.6122 -0.5847 -0.3871 1.314 1.0346 581.326 417.183 524.625
"2971" 75600119 0 1 2 4 0 0.9011 -0.2888 -0.0326 1.1422 -0.2056 -0.7876 0.2907 -0.6954 -1.1969 -1.0118 -0.4428 -0.0385 -1.7803 1.0346 451.319 494.484 528.794
"2975" 75600130 0 1 2 6 0 -1.1729 0.2705 -0.6888 -0.9823 -0.0321 -0.7814 -0.7823 0.664 -0.474 1.1793 0.7951 0.4886 -0.3673 -0.6576 469.496 465.379 458.269
"2976" 75600140 1 1 0 3 0 -2.7114 -0.6346 -0.9792 1.1422 -0.0844 0.9423 1.4454 -0.2774 -0.6541 -0.1357 0.5438 -0.5663 0.7628 0.2127 529.328 453.978 523.864
"2978" 75600063 0 2 3 6 0 1.2316 -1.272 -0.9792 -0.6133 0.3858 -0.357 -0.7823 0.701 1.5156 1.1793 -0.5769 1.1898 -2.1007 0.6364 488.206 544.221 542.408
"2980" 75600109 0 1 2 6 0 1.3555 -0.6451 -1.4383 1.0671 1.6219 -0.3005 0.2308 0.513 0.6886 -0.1357 -0.1929 0.9934 -0.1931 1.0346 586.207 576.899 509.276
"2981" 75600053 1 1 0 5 0 -1.1031 -1.272 0.4352 -0.0845 0.1309 0.6653 2.0604 0.3266 0.1528 -0.1357 0.7456 0.5893 -1.5925 1.0346 482.589 436.911 447.36
"2982" 75600202 0 2 2 2 0 -0.3253 -0.2888 -1.0214 -1.8939 0.4152 0.9423 -0.7823 -0.729 -1.8598 -0.5089 -0.2379 -1.4985 -0.2023 1.0346 394.305 415.31 447.631
"2984" 75600180 1 2 2 4 1 -0.645 -1.272 0.3709 0.8794 -1.321 -0.8682 -0.7823 -0.4542 -0.8414 -0.9649 -0.0275 -0.595 1.314 1.0346 402.487 365.848 331.98
"2986" 75600037 1 1 0 6 0 -1.0555 -0.0545 0.7871 -0.3799 -0.0614 0.3241 0.2907 0.7844 0.6561 -0.1357 0.4597 0.6817 0.4394 -0.6439 665.12 586.727 616.448
"2987" 75600120 0 1 2 6 0 1.2316 0.2705 0.3709 -0.7985 -0.0614 -1.0523 -0.7823 -0.5239 0.2671 -1.3311 -0.8777 0.4241 -1.3684 -0.6576 574.981 581.894 586.948
"2989" 75600156 1 2 2 6 1 0.1372 0.2705 0.1956 -0.687 -0.0614 0.6347 -0.7823 -0.2936 -1.8107 -0.6853 0.9998 0.3927 1.314 -0.6576 388.898 345.263 400.711
"2990" 75600118 1 1 0 6 0 0.1984 -1.272 -0.9372 -0.2006 2.3693 0.9517 -0.7823 -0.3228 0.3897 -0.1357 -0.6889 0.1866 -0.5575 1.0346 645.614 584.115 606.316
"2993" 75600068 1 2 2 5 0 -0.1119 1.9837 -0.9372 -0.687 -1.4832 -0.9879 -0.7823 -0.5387 -1.8598 -1.2622 0.7618 -0.0502 -0.9734 -1.5824 543.402 362.928 418.907
"2994" 75600229 0 1 0 5 1 -0.6322 -0.6346 -0.9792 -1.4242 -0.5176 0.6818 -0.7823 -0.0032 -0.6541 -0.6122 0.8441 0.2582 1.314 1.0346 653.827 523.403 534.595
"2995" 75600014 1 1 0 6 0 0.7942 -1.272 2.0054 0.8207 1.1497 -0.4415 0.2907 -0.2484 0.495 -0.6122 -0.7016 0.8819 1.314 1.0346 680.718 506.553 485.264
"2996" 75600193 0 1 0 3 0 0.3379 -1.272 0.7871 -0.9823 0.8236 0.6818 -0.7823 -0.3634 -0.3819 -0.6853 -0.578 -0.6208 0.039 0.2127 506.951 552.706 570.146
"2999" 75600195 0 3 2 4 0 1.0781 -1.272 0.0385 -1.8939 1.233 1.4685 -0.7823 0.9986 0.4081 1.1793 1.7314 -0.4202 1.314 1.0346 529.01 483.502 484.944
"3000" 75600025 0 1 0 6 0 0.1984 0.2705 -0.2047 0.1097 -0.0328 -0.1216 -0.7823 1.1089 1.4596 0.7604 0.1005 1.3908 -0.2023 1.0346 601.463 559.533 564.036
"3001" 75600010 1 2 2 3 0 0.0127 0.7323 -0.9792 -0.7592 0.4845 0.6924 -0.7823 0.6959 0.5521 0.7604 0.5595 -0.268 0.039 0.5029 418.287 305.68 326.6
"3003" 75600018 1 1 0 5 0 -1.6062 0.2705 0.1956 0.4637 -0.0614 -1.186 1.1625 0.2739 -1.2227 -0.1357 1.434 -0.2176 0.7015 -0.6576 549.17 470.303 577.175
"3006" 75600176 1 1 2 4 0 -1.1538 -1.272 -0.2047 -1.4869 1.1777 -0.0199 -0.7823 -0.3306 -1.8107 -0.1357 0.4027 -0.8743 -1.415 -0.6576 615.629 480.644 492.316
"3009" 75600191 1 1 0 5 1 0.3128 1.1904 2.0054 0.8207 2.3693 -0.1769 -0.7823 0.8988 0.6233 1.1793 0.9453 0.3168 1.314 1.0346 448.596 357.883 394.198
"3011" 75600047 0 1 2 5 0 -1.9715 2.5529 -1.5513 -1.4242 1.0885 -0.1287 -0.7823 -0.0909 -1.8107 1.1793 0.7974 -0.5119 -1.1176 -2.4468 476.243 392.194 355.985
"3014" 75600030 1 3 2 5 0 0.0127 -1.272 -0.2661 -1.4869 0.7872 0.4458 -0.7823 0.4627 1.0087 1.1793 -0.3725 0.3519 1.314 1.0346 652.236 669.877 676.441
"3017" 75600181 1 1 0 5 0 -1.4526 2.21 -0.4112 -0.0288 -0.096 0.0153 0.7294 0.3449 -0.6541 1.1793 1.5465 0.4055 -2.0248 -1.2947 456.257 390.297 434.491
"3018" 75600007 1 3 2 4 0 -1.3214 -1.272 2.0054 -1.8939 2.3693 3.22 -0.7823 -0.11 -1.1969 -0.4396 0.7634 -0.9064 -0.3352 1.0346 468.16 434.821 508.665
"3019" 75600215 0 2 2 6 0 1.5482 -1.272 -1.2263 -0.3288 1.111 -1.0304 0.2907 -0.9156 -0.3358 -0.1357 -1.2776 0.0621 0.7628 1.0346 567.31 673.931 601.135
"3020" 75600195 0 3 2 6 0 1.2316 0.2705 0.4352 0.5949 -0.5182 0.0348 -0.7823 1.8659 0.9524 0.0477 1.3342 1.5185 1.314 1.0346 624.388 567.939 555.249
"3022" 75600187 0 1 2 5 0 -0.1042 0.2705 -1.7009 -0.0845 -0.5434 0.7984 -0.7823 -1.4941 -0.6937 -1.3835 -1.2409 -0.6652 1.314 1.0346 520.835 498.159 461.476
"3027" 75600024 1 2 2 5 0 -0.9016 -1.272 -1.2708 -0.9295 0.7034 -0.7587 0.8615 -0.0078 -0.6541 0.031 0.8001 -0.4677 -1.1481 -1.3939 460.785 464.399 502.897
"3028" 75600082 0 2 2 6 0 0.1478 -1.272 1.1811 0.4637 1.5527 0.9423 -0.7823 1.0856 1.5465 1.1793 -0.1248 1.3809 -0.8566 1.0346 563.809 568.759 602.432
"3030" 75600217 1 2 2 5 0 -0.1384 1.4221 0.7871 -1.1597 -0.0806 3.22 -0.7823 -0.297 0.0127 0.0477 -0.1037 -0.4722 0.039 1.0346 411.266 335.414 354.144
"3031" 75600215 0 3 2 6 0 1.5998 -1.272 -0.8865 1.0671 -0.0769 1.3381 -0.7823 0.6332 0.3907 -0.6853 0.7276 0.7078 1.314 1.0346 560.975 543.963 549.046
"3037" 75600043 0 1 0 3 0 -0.2204 -0.4021 2.0054 -1.2319 1.6219 1.4685 -0.7823 1.4066 1.5465 1.1793 0.7153 0.556 -0.5864 1.0346 622.68 598.731 617.34
"3038" 75600209 0 3 3 4 0 -0.007 1.1904 0.571 -0.729 0.8496 0.4458 0.2907 -0.2847 0.1299 1.1793 -0.3827 -0.4701 -0.6965 1.0346 450.909 421.147 434.456
"3039" 75600204 0 3 2 4 0 -1.2321 1.6524 -0.2661 0.052 -0.0614 -0.5665 1.7316 -0.6057 -1.8598 -1.1555 0.2682 -1.0661 -1.8358 -0.6576 426.958 299.654 323.882
"3041" 75600015 1 3 2 1 0 -2.7114 0.2705 -0.5886 1.0671 0.2877 0.2918 -0.7823 -0.8066 -1.8107 -1.0118 0.0322 -2.0987 1.314 1.0346 460.06 522.861 433.44
"3045" 75600149 0 1 2 5 0 1.0781 -1.272 1.1811 -0.1748 1.5527 0.6981 -0.7823 0.0218 0.7354 1.1793 -0.9242 0.5077 0.2148 0.5029 595.864 543.21 509.532
"3046" 75600071 1 1 2 5 0 -0.9016 0.2705 -0.5707 -0.4342 -0.8386 0.0203 0.2907 -0.584 -1.1969 -0.6853 -0.2773 -0.6592 -0.2023 -0.6576 513.97 579.131 539.5
"3047" 75600139 1 1 0 6 0 0.4627 -1.272 2.0054 -0.3498 0.8016 1.4903 -0.7823 0.8248 0.2269 -0.4035 0.649 1.3527 -0.3971 0.2127 575.555 590.671 599.201
"3050" 75600008 0 1 2 4 0 -1.9715 -1.272 -0.2661 -0.6133 -0.096 0.6818 0.2907 0.9857 0.6765 -1.0118 1.3213 0.4628 -0.3673 1.0346 546.318 558.16 568.141
"3052" 75600140 1 1 0 5 0 -0.4999 1.9837 0.7262 -1.4869 0.4552 0.9303 0.2907 -0.1356 -0.7888 -0.9191 0.8192 0.2433 -2.1007 1.0346 577.695 418.494 437.287
"3054" 75600014 1 1 0 4 0 0.6523 -0.8863 -0.6888 0.052 -0.8109 -0.0939 0.8615 -1.1598 -1.8598 -0.9191 -0.8141 -1.4418 -0.5488 0.6402 554.429 587.348 552.106
"3056" 75600169 1 1 0 6 0 -0.8415 -1.272 -1.2263 -0.687 1.1497 -0.6624 -0.7823 0.3343 1.0087 -0.1357 -0.4838 0.3184 1.314 0.2169 524.005 444.26 562.833
"3057" 75600125 0 1 2 6 1 0.6977 1.0453 -0.2047 0.1097 -0.0614 -0.357 -0.7823 -0.8079 -1.8107 -0.6853 -0.1934 -0.479 -0.7366 1.0346 455.172 547.443 448.348
"3060" 75600007 1 1 2 6 0 2.6131 -1.272 2.0054 -0.4939 1.1497 -0.3091 -0.7823 0.5001 0.7354 1.1793 -0.0951 1.1238 0.7628 1.0346 667.875 616.165 717.129
"3062" 75600123 0 1 0 5 0 -1.1538 0.2705 -2.345 -1.8939 -0.0614 0.3241 -0.7823 1.3092 1.0087 1.1793 1.2899 0.1399 0.6259 1.0346 421.577 350.223 413.043
"3063" 75600156 1 1 2 5 0 -0.3253 0.2705 -0.733 -0.687 2.3693 0.5027 0.8233 0.1645 -0.6937 1.1793 0.7563 -0.4806 -0.5973 1.0346 643.145 568.325 605.69
"3064" 75600020 0 1 2 6 0 1.0781 -1.272 -0.4112 0.4637 -0.5176 -0.357 1.1625 1.946 1.5156 1.1793 1.1786 1.778 -0.5973 1.0346 584.962 618.609 633.334
"3065" 75600058 1 1 0 2 1 -1.352 1.0558 -0.2047 -0.4342 -0.0328 1.4685 -0.7823 -0.5829 -0.6541 -0.6122 0.1026 -0.6774 0.2485 1.0346 502.343 535.964 489.058
"3066" 75600112 1 3 2 1 1 -0.3571 2.5529 0.571 -0.687 -0.0614 0.4875 0.2907 0.2284 -0.3819 -0.6853 1.5118 -1.6826 -0.5973 -0.6576 466.377 404.411 431.16
"3067" 75600059 1 3 0 6 1 -2.7114 1.6524 2.0054 -1.8939 1.812 2.7249 -0.7823 -0.4837 -0.1269 1.1793 -0.4523 0.5615 -1.0051 -0.6576 356.456 307.496 312.661
"3069" 75600177 0 1 2 6 1 -0.3253 0.2705 1.1811 0.4637 -1.1108 -1.1355 2.07 -0.3189 -1.8107 1.1793 0.3197 -0.0512 -0.5575 -0.6576 429.536 362.07 461.246
"3070" 75600093 0 1 2 6 0 2.6131 1.9837 -2.345 0.4637 -0.9336 0.6344 2.5101 0.2422 0.0213 0.0477 0.2032 0.9956 0.7628 1.0346 412.716 465.225 421.6
"3073" 75600109 0 1 2 6 0 0.0127 0.7192 -0.2661 0.052 0.8236 -0.428 0.7703 0.3918 0.1484 0.7604 0.2216 0.8947 -0.1298 1.0346 587.955 586.441 563.245
"3074" 75600086 0 2 3 6 0 2.6131 -1.272 2.0054 0.1097 0.3858 -0.3184 -0.7823 0.5225 1.5465 -0.1357 -0.7268 1.1998 0.2485 1.0346 598.026 677.272 640.264
"3075" 75600150 1 3 2 4 1 0.1816 -0.7816 0.1956 -0.9295 -0.0614 0.6347 -0.7823 0.1813 -0.3763 0.0477 0.568 -0.6706 1.314 1.0346 523.095 358.897 432.349
"3078" 75600029 1 2 2 6 0 -0.2704 0.2705 2.0054 0.052 0.4152 -0.5707 -0.7823 -0.1319 -0.338 1.1793 -0.308 -0.2274 -0.5973 1.0346 440.752 388.309 391.064
"3079" 75600151 1 2 2 1 0 -1.352 -0.2888 -0.733 -1.8939 0.8496 2.7249 -0.7823 -0.4905 -0.7413 -0.5668 0.0525 -1.8813 0.7015 -1.1869 505.544 497.485 465.743
"3080" 75600034 1 2 3 5 0 -0.3571 0.2705 0.3709 -0.687 -0.0136 2.7249 0.2907 -1.1888 -1.8598 -0.1357 -0.8009 -0.5013 -0.1512 -0.6576 589.707 481.158 536.862
"3081" 75600136 1 1 0 6 0 -1.6062 -1.272 2.0054 -1.109 2.3693 0.705 -0.7823 1.3033 0.2269 1.1793 2.8492 1.4637 -2.7106 1.0346 534.522 426.732 433.216
"3082" 75600076 1 3 2 5 1 0.0166 -0.6346 -0.8279 -0.9295 -1.8819 -0.9577 1.203 -0.298 -1.8107 -0.8243 0.5333 -0.0988 -1.2907 -1.5847 520.88 407.638 372.244
"3083" 75600128 1 1 0 5 0 -1.0512 0.9567 0.571 -1.8939 1.6438 -0.2123 -0.7823 0.4192 -0.1932 -0.6122 1.215 0.3619 -2.1007 1.0346 585.651 568.071 609.175
"3084" 75600014 1 1 0 3 0 -1.2014 0.2705 -0.2047 -0.4342 -0.4684 0.1935 0.2907 -1.0267 -1.8598 -0.6122 -0.6112 -0.4738 -0.7074 0.2169 538.088 506.747 494.299
"3085" 75600022 1 1 0 6 0 1.2316 -0.0545 2.0054 0.8207 0.0691 2.7249 0.7841 2.0439 1.5465 1.1793 1.4386 1.606 -1.555 0.2127 426.335 443.156 444.997
"3086" 75600120 0 1 2 4 0 0.8628 0.8232 1.1811 0.1097 -1.0974 0.9303 -0.7823 0.2746 0.872 0.0477 0.125 -0.0747 1.314 0.2127 586.512 569.671 539.885
"3088" 75600112 1 1 2 5 0 -2.7114 0.7192 2.0054 0.4637 -0.0614 -0.5058 -0.7823 0.5701 0.2126 -0.5668 1.3192 0.4048 -1.1481 -1.5824 391.643 344.652 345.744
"3089" 75600062 0 1 2 6 0 1.2316 0.2705 -0.2047 1.3423 -0.8738 -1.1224 1.1928 1.0753 0.2975 1.1793 1.1282 1.045 0.1694 1.0346 693.679 619.766 621.19
"3090" 75600153 1 2 0 1 0 -1.9715 0.8232 -0.8705 -1.8939 0.3858 0.9587 -0.7823 -0.9988 -1.8598 -0.9191 -0.1803 -2.2071 1.314 1.0346 501.793 466.068 412.701
"3092" 75600086 0 1 2 6 0 0.0995 -1.272 -0.5707 -0.0845 0.4552 0.9423 -0.7823 0.5931 1.0087 1.1793 -0.3998 0.6699 -0.1206 1.0346 595.167 563.768 531.099
"3093" 75600034 0 1 0 5 0 -1.1538 -0.7816 -0.8279 -1.4869 -0.8109 0.0392 -0.7823 0.0029 0.4145 -0.208 -0.3154 -1.8623 -0.2744 -0.6439 512.986 403.463 426.194
"3094" 75600013 1 1 2 6 0 -1.6062 -0.4021 -0.2047 -1.1597 -1.1402 1.4326 -0.7823 -0.5245 -1.8598 -2.2417 0.5388 0.3025 -1.1481 1.0346 464.631 488.304 534.553
"3095" 75600110 1 1 0 5 1 -1.0555 0.8117 -0.8279 -0.3498 -0.2695 -0.7799 2.0327 -1.1324 -1.8598 -0.6122 -1.0686 -0.8257 -0.1169 -1.4926 460.985 434.807 421.873
"3098" 75600006 1 1 2 3 0 -1.7421 -0.2888 -0.2661 -0.862 -0.8109 0.3281 -0.7823 0.0398 -1.2227 -0.4903 0.7372 -0.2919 -2.7106 -0.6576 525.224 485.35 578.102
"3099" 75600026 1 1 0 5 0 0.1816 0.7192 -0.5229 0.8794 -1.4515 -0.1858 0.2907 0.5898 0.3574 1.1793 0.5063 0.4587 -0.3673 -1.5824 623.287 617.724 643.284
"3100" 75600179 1 1 0 4 0 -1.9715 1.6524 -0.2047 1.8905 -0.4684 0.4458 -0.7823 0.2381 -0.1932 1.1793 0.5467 0.2089 0.385 1.0346 573.915 428.728 462.025
"3101" 75600201 0 1 0 5 0 0.3703 -0.4021 0.0113 -1.8939 1.0994 0.3173 -0.7823 0.2767 -0.1932 -0.4511 0.3033 0.3262 -1.7803 0.6402 564.858 601.579 679.723
"3102" 75600115 0 1 0 5 1 0.228 -0.8863 -0.2661 -0.1748 1.0615 -0.6659 1.1625 -0.1561 -0.0244 -0.6947 -0.0635 0.3393 0.4522 -1.3939 365.081 385.696 408.171
"3105" 75600116 0 1 0 3 0 -0.6464 -1.272 -0.357 -0.9295 2.3693 1.4903 -0.7823 0.176 0.2484 1.1793 0.1089 -0.7816 -0.5886 1.0346 401.036 452.461 450.702
"3106" 75600081 1 1 2 4 0 -0.9609 1.6524 -0.6888 0.4637 -0.8386 0.0348 -0.7823 0.1053 0.495 -0.6853 0.0589 0.0901 -1.8485 -0.6576 438.737 406.18 383.883
