"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "math" "read" "scie"
"66" 82600143 0 3 2 3 0 -0.7637 0.2705 -0.6888 0.4637 -0.0614 -0.6765 0.2907 0.3521 1.8498 0.0477 -0.2096 -0.6467 1.314 1.0346 517.119 565.783 444.463
"67" 82600426 1 1 0 6 0 1.0781 -1.272 0.992 0.1097 0.3858 0.3018 0.2907 2.2845 1.1114 1.1793 1.8267 1.7264 -0.2023 1.0346 570.057 654.073 615.767
"68" 82600333 1 2 0 6 0 0.2846 0.2705 0.7871 -0.2006 -0.0614 0.0348 -0.7823 0.7312 0.5478 1.1793 0.6476 0.9697 0.6259 -0.6576 392.151 408.916 400.3
"69" 82600414 0 1 0 4 0 -0.8775 0.8232 -0.8279 0.176 -0.8109 -0.5707 1.1928 -0.3129 -0.8559 -1.2622 0.6298 0.0381 -1.8485 0.2169 537.146 537.323 551.404
"70" 82600117 0 1 0 4 0 0.2694 0.2705 0.1956 0.4637 -0.0614 -0.9052 -0.7823 -0.6101 -0.1988 -0.6853 -0.7532 -0.1879 1.314 1.0346 564.954 447.117 501.422
"71" 82600018 1 2 2 4 0 1.0781 -0.7816 0.849 1.4083 0.8352 0.4152 1.4721 -0.3513 0.1687 1.1793 -0.6985 -0.6031 -0.7857 -1.6688 590.274 599.741 618.836
"73" 82600253 0 1 0 3 0 -0.2704 1.6715 1.2643 1.8905 0.7251 -0.3184 0.1462 -0.5935 -0.5792 1.1793 -0.8864 -1.0093 1.314 1.0346 498.911 449.218 497.945
"74" 82600422 0 1 0 5 0 1.0781 -1.272 0.1956 1.8905 -0.5536 -1.5134 3.8591 -0.9138 -0.8559 -1.6145 -0.7475 -0.6978 -0.5886 -1.1847 536.617 598.512 591.557
"75" 82600194 1 1 0 4 0 0.0293 -1.272 0.1244 0.4637 -1.0349 -0.5826 1.1928 -0.4299 -0.4425 1.1793 -0.8164 -0.054 -0.7769 -0.6576 536.15 583.059 617.319
"76" 82600300 0 1 0 6 0 0.9011 0.2705 -0.9792 -0.4342 -0.0614 -0.3184 0.1462 1.4422 1.8498 1.1793 0.655 1.5074 -0.2023 1.0346 682.231 593.511 656.131
"77" 82600288 1 1 0 4 0 -1.0555 -0.7816 -0.9372 1.8905 1.59 -1.27 1.1625 -1.4434 -0.7397 -0.9779 -1.1119 -1.3227 0.4394 -0.6576 545.835 532.749 583.742
"78" 82600011 0 1 0 5 0 -1.9715 3.0064 -2.345 0.4637 -0.0614 2.7249 -0.7823 1.3447 -0.1316 0.0477 1.9095 1.0201 -0.2023 1.0346 526.356 479.546 564.181
"79" 82600133 0 1 0 6 0 2.6131 -1.272 2.0054 1.8905 -0.8109 -0.9879 0.7703 1.2765 0.0896 1.1793 1.0541 1.2422 0.2048 1.0346 492.092 635.401 544.416
"80" 82600139 1 1 0 6 0 -1.352 -1.272 -0.2661 -0.687 -0.0614 0.9303 -0.7823 -0.6248 -0.9827 -0.8243 0.07 0.0682 0.3995 1.0346 573.859 591.997 604.609
"83" 82600116 0 1 0 5 0 1.7513 -0.4021 -0.5707 1.8905 0.0501 -1.5134 -0.7823 -0.7973 -1.8434 -0.6853 -0.1371 -0.6485 1.314 -0.6576 580.49 580.235 511.242
"84" 82600196 0 1 0 5 0 -1.0555 -1.272 1.1811 1.4083 0.7877 0.6401 -0.7823 -0.4973 -1.8434 1.1793 -0.1727 -0.013 -0.0037 1.0346 434.399 392.757 396.621
"86" 82600158 0 1 0 6 0 -0.1042 0.8232 0.7871 -0.4342 -0.0614 -0.3184 -0.7823 0.7247 -0.5869 1.1793 1.226 0.6625 0.7015 -0.6576 492.606 561.107 549.884
"87" 82600267 1 1 0 2 0 -0.8812 0.2705 0.7871 1.8905 -0.0614 0.3519 1.7405 -1.2428 -1.8434 -1.4682 -0.3078 -1.5242 0.6259 1.0346 384.976 376.887 448.131
"88" 82600027 0 1 0 5 0 0.5572 -1.272 -0.2661 1.4083 -0.5176 0.1837 -0.7823 0.1522 -0.3902 1.1793 0.0428 0.1577 0.7628 0.2169 638.375 605.224 617.206
"90" 82600362 1 1 0 5 0 0.1372 1.2958 -0.6888 0.4637 -0.0614 -0.6123 1.1625 0.0158 -1.3625 1.1793 0.4638 0.5547 1.314 0.2169 385.053 388.891 340.999
"91" 82600373 1 1 0 6 0 -0.6483 -0.5536 0.7871 0.1097 -0.4684 0.0348 0.7703 2.1738 1.1114 1.1793 1.9219 1.9613 0.3485 1.0346 621.243 607.963 589.094
"92" 82600094 0 1 0 4 0 0.8628 -1.272 -0.4435 1.4083 -0.8109 0.3124 0.7703 0.4537 -0.1316 1.1793 0.2493 0.1407 1.314 1.0346 345.572 388.979 339.199
"93" 82600363 0 1 0 5 0 0.0995 0.2705 0.1956 0.4637 0.3858 -0.3184 0.2907 0.3189 -0.7486 1.1793 0.814 0.1021 1.314 1.0346 561.235 504.637 572.981
"95" 82600330 1 1 0 4 0 -0.7077 0.8232 0.1956 0.8794 -0.4684 -0.8223 1.1928 -0.6298 -1.8434 -1.5925 0.6038 -0.7711 1.314 0.2169 458.212 480.36 436.485
"97" 82600202 0 3 2 4 0 0.638 0.7192 0.1956 -0.2006 -0.0614 -0.4509 -0.7823 -0.6084 -0.1728 0.0477 -0.8653 -0.5919 0.385 -0.6576 440.711 524.805 423.24
"100" 82600116 0 1 0 6 0 -0.301 0.2705 -0.2661 0.4637 -1.0974 -0.5635 0.7703 0.9657 -0.1316 0.0477 0.9326 0.6871 -0.5575 -0.6576 538.718 608.25 595.762
"101" 82600215 0 1 0 5 0 -1.9715 1.1904 -0.2661 -0.6133 -1.0881 -1.0858 -0.7823 0.7542 -0.2588 1.1793 0.9987 0.739 -2.7106 0.2127 518.918 599.239 606.347
"103" 82600100 0 1 0 6 0 -0.2388 0.7192 -1.2708 0.1097 -0.0614 0.0348 -0.7823 1.8258 0.5478 0.0477 3.2841 1.5016 -0.3971 1.0346 531.379 563.151 533.345
"104" 82600308 1 1 0 3 0 -2.7114 1.6524 0.1956 0.8207 -1.1108 -1.8288 3.8591 -0.3125 -0.1662 0.2646 -0.2893 0.0171 1.314 -1.6711 382.72 336.067 421.809
"105" 82600265 1 1 0 6 0 0.0127 -1.272 2.0054 -0.4342 -0.0129 -0.4415 -0.7823 0.778 1.8498 1.1793 -0.1324 0.5061 1.314 -0.6576 674.167 661.588 657.096
"106" 82600182 1 1 0 4 0 0.8628 -1.272 -0.2661 0.4637 0.8236 -0.1939 0.2907 0.0206 0.3125 0.0477 0.0458 -0.1748 0.7628 1.0346 545.27 635.838 625.109
"107" 82600424 1 1 0 6 0 0.2694 0.2705 0.6314 0.1097 -0.4531 0.1589 0.1462 -0.2296 0.1338 1.1793 -0.9441 0.5328 1.314 0.2169 598.1 480.076 578.839
"108" 82600023 1 1 0 6 0 -0.4249 -0.8863 0.6314 -0.1558 2.3693 0.9517 0.8233 1.2555 0.7725 1.1793 1.1276 1.2429 1.314 1.0346 560.356 553.174 545.469
"109" 82600188 0 2 2 5 0 1.7513 0.2705 0.1956 0.4637 -0.0614 -0.3184 -0.7823 -0.4007 -0.3009 1.1793 -0.737 -0.4806 0.7015 -0.6576 530.585 532.223 550.892
"110" 82600411 1 1 0 6 0 -2.7114 0.2705 -0.2661 0.4637 -0.4531 -0.3184 0.1462 -0.4348 -0.7486 -0.1357 -0.2796 0.5449 -0.2023 -0.6576 576.264 573.73 609.561
"111" 82600059 0 1 0 6 0 -0.2704 0.2705 -0.5707 -0.4342 0.3858 -0.3184 -0.7823 -0.0526 -0.9827 0.2646 0.5082 0.638 0.7628 1.0346 469.206 441.225 483.273
"112" 82600418 1 1 0 6 0 -0.2406 1.0558 2.0054 0.052 -1.0352 -1.1132 1.7926 1.3658 -0.4711 -0.6853 2.4203 1.2695 -0.5575 -1.7671 582.6 556.532 523.587
"113" 82600263 1 1 0 6 0 -1.1538 0.2705 0.1956 -0.687 0.0501 0.6818 -0.7823 -0.7158 -1.8434 0.0477 -0.1796 0.5174 -2.7106 1.0346 362.87 433.778 375.822
"115" 82600252 1 1 0 4 0 -0.4423 0.7192 -0.9792 0.4637 -0.0614 -0.7764 1.1928 1.7112 0.2741 0.2646 1.7702 0.0264 0.7015 -0.6576 554.783 410.564 423.602
"116" 82600346 0 1 0 5 0 0.0995 3.0064 -1.2263 1.8905 -1.2588 -0.637 2.4122 -0.6765 -1.0715 -1.8813 -0.1507 -0.698 -0.7857 -2.4468 457.998 489.726 495.812
"117" 82600086 0 1 0 5 0 1.2316 -1.272 -0.2661 1.8905 -1.0583 -0.8512 1.5346 0.7593 1.8498 1.1793 -0.1855 0.5519 -1.1481 -0.6576 610.179 718.532 640.738
"118" 82600125 0 1 0 6 0 0.9908 0.2705 -0.733 1.8905 -0.7997 -0.0358 0.2907 0.4234 -1.3625 -0.6947 1.1652 1.0451 -0.2835 1.0346 482.28 460.208 330.315
"120" 82600434 0 1 2 6 0 0.0995 1.2958 0.1956 -0.687 2.3693 0.6818 -0.7823 -0.0758 1.0967 0.7604 -0.5498 0.3237 1.314 1.0346 461.708 438.637 383.86
"121" 82600405 1 1 0 3 0 -0.9016 0.2705 -0.9792 -1.8939 -0.5176 1.4326 -0.7823 0.2367 -0.8937 -0.6853 1.4735 -0.2179 0.7628 -2.4468 427.497 375.023 382.271
"122" 82600323 0 1 0 2 0 -0.7416 0.9672 -0.6888 0.4637 -0.4684 -0.6913 -0.7823 -1.7457 -0.9827 -1.2189 -1.3438 -2.0758 0.4394 -1.2973 463.893 483.185 490.784
"123" 82600073 1 1 0 5 0 0.3048 -1.272 0.411 -1.8939 1.217 2.7562 -0.7823 0.4451 0.1687 0.0477 0.8384 0.6394 -0.1719 1.0346 477.416 478.306 499.736
"124" 82600402 0 1 0 6 0 -0.2406 0.7192 -0.733 1.8905 1.6438 0.0348 0.2907 0.5179 -0.5869 -0.5953 1.1113 0.993 0.2485 -2.4468 430.621 493.276 489.83
"125" 82600436 1 1 2 6 0 -1.9715 0.2705 2.0054 1.1911 -0.0614 -0.1769 -0.7823 0.6155 0.2139 1.1793 0.3231 1.2149 1.314 -0.6576 371.156 423.753 452.638
"126" 82600252 1 1 0 5 0 -0.9016 -1.272 1.1811 -1.1858 0.7877 1.4903 0.2308 0.8028 -0.9386 -0.8449 1.8753 0.8731 -0.0439 1.0346 593.614 572.645 607.681
"127" 82600089 1 1 0 4 0 -0.8604 -1.272 0.0113 -1.2319 0.432 -1.4101 0.1462 -0.2199 0.7725 -1.6291 0.1489 -1.0686 0.4394 -0.9167 510.248 477.333 525.015
"129" 82600300 1 1 2 4 0 0.7942 -1.272 -0.2284 -1.8939 2.3693 0.6818 0.1462 1.0092 1.8498 1.1793 8e-04 0.5764 1.314 1.0346 557.443 556.502 628.997
"130" 82600043 1 3 2 4 0 0.004 0.2705 2.0054 -1.8939 0.4152 -0.1955 -0.7823 -0.9765 -1.8434 -2.2417 0.3332 -1.1598 -0.2023 -0.6576 407.444 415.72 366.393
"132" 82600398 1 1 0 6 0 -0.5753 0.2705 0.1956 -0.13 -0.0614 0.0348 0.2907 1.276 -0.6184 0.0477 2.8142 0.7268 -0.2023 1.0346 442.997 473.718 522.606
"134" 82600144 0 1 0 5 0 -0.0176 0.7323 1.1811 1.8905 -1.2865 -0.9165 0.8233 0.4386 -0.1988 -0.3792 0.3237 0.6567 0.3995 -0.6576 501.63 580.352 543.666
"135" 82600087 1 1 0 6 0 -1.0555 1.2958 -0.2047 -0.687 -0.0614 -0.7654 0.7703 -0.4915 -1.8434 -0.3792 0.2493 0.6495 0.2384 0.2169 429.881 420.459 427.834
"136" 82600077 1 1 0 6 0 2.6131 -0.7816 2.0054 1.4083 2.3693 2.7249 0.7703 1.315 1.8498 1.1793 0.7072 0.0946 -0.2744 1.0346 441.125 449.222 410.416
"137" 82600104 0 1 0 6 0 0.5572 1.6524 -1.2708 -0.4342 -0.0328 -0.3184 -0.7823 1.8733 0.5478 1.1793 1.756 1.4843 1.314 1.0346 518.416 538.208 465.453
"138" 82600254 0 3 2 5 0 -0.7983 -0.4593 -0.2661 -0.3799 -0.0614 0.9782 -0.7823 -0.491 -1.8434 0.0477 -0.1094 -1.2449 -0.2023 1.0346 422.983 372.056 419.171
"139" 82600144 1 1 0 4 0 1.0781 0.8232 2.0054 0.4637 1.1651 0.0348 1.5082 -0.4937 -0.5792 -1.0527 0.0759 -0.4006 1.314 1.0346 539.475 476.065 465.159
"141" 82600370 0 1 0 4 0 1.0781 -1.272 -0.2661 -1.2319 1.6219 0.6246 -0.7823 0.659 0.7725 0.0477 0.3084 0.1626 1.314 1.0346 619.779 630.469 616.567
"143" 82600165 0 1 0 6 0 1.0781 0.2705 -0.2047 0.4637 -0.0614 0.6818 -0.7823 1.2463 1.8498 0.0477 0.6723 0.9985 0.7015 1.0346 616.897 598.215 617.547
"144" 82600311 1 3 2 5 0 -0.2704 0.7192 0.1956 -1.8939 -0.4684 -0.4509 -0.7823 -0.8024 -0.9386 0.0477 -0.5807 0.1485 0.6259 -0.6576 520.602 486.189 559.109
"145" 82600210 1 1 0 5 0 -0.5753 -0.8863 -0.2661 -0.4342 0.4398 -0.9651 2.1088 -0.2657 -1.8434 1.1793 -0.1982 -0.49 -0.2116 1.0346 579.655 597.433 589.897
"146" 82600394 0 1 0 5 0 -0.2704 0.2705 -0.2047 0.1097 -0.0614 -0.5665 2.4601 -0.4842 -1.8434 0.0477 0.0637 -0.5514 1.314 1.0346 441.836 464.415 480.646
"147" 82600328 0 1 0 4 0 0.5046 0.8232 0.1244 0.4637 -1.0656 -1.0088 -0.7823 -0.3348 -0.9827 -1.0752 0.6716 -0.0714 1.314 0.2169 500 519.998 449.823
"148" 82600048 1 1 0 4 0 -1.0279 -0.2888 2.0054 -0.4342 -0.4684 -0.1562 0.2907 -0.6434 -1.8434 -0.8449 0.1732 -0.5924 0.2148 -0.6576 548.778 600.677 608.403
"150" 82600231 1 1 0 3 0 0.0841 0.2705 1.2643 -0.687 0.3858 0.9683 -0.7823 0.3907 -0.7397 1.1793 0.8398 0.0484 -1.4486 -0.6576 442.848 410.503 441.571
"151" 82600364 1 2 0 6 0 -0.1042 0.2705 0.1956 0.8207 -0.8738 -0.4509 1.1928 -0.0965 -0.0396 1.1793 -0.2341 0.8167 0.298 1.0346 495.148 477.81 505.692
"154" 82600359 1 1 0 3 0 0.0127 0.2705 -0.5707 -0.3799 -0.0614 -0.3184 -0.7823 0.0876 0.0283 -0.4396 0.211 -0.7169 0.4394 1.0346 528.587 591.024 577.402
"155" 82600215 0 1 0 6 0 -0.0376 -0.4021 2.0054 1.0671 2.3693 0.5251 0.1462 0.1548 -0.8559 1.1793 0.2526 0.8742 0.2384 1.0346 566.93 540.319 505.305
"156" 82600200 0 1 0 5 0 -0.3571 -1.272 1.2643 -0.4342 -0.5176 -1.4766 1.7316 0.7571 0.6322 1.1793 0.1657 0.0141 -2.7106 1.0346 536.832 605.272 649.291
"157" 82600318 1 2 2 6 0 -0.0535 -1.272 -0.2047 0.1097 -0.4531 -0.8969 -0.7823 -1.6272 -0.9827 -1.5094 -1.2061 0.0709 -0.9422 -1.3914 429.182 409.528 470.171
