"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "math" "read" "scie"
"2975" 27600154 1 1 0 6 0 1.5482 -1.272 0.7871 -0.3799 1.1268 -0.3236 0.8615 2.2357 1.8366 1.1793 1.3463 1.7289 0.7015 1.0346 612.282 623.112 643.728
"2977" 27600206 1 1 0 6 0 1.2316 -1.272 0.2653 -0.4342 0.3858 0.6576 -0.7823 1.1088 1.8366 1.1793 0.1166 1.3351 0.385 1.0346 488.566 636.384 583.217
"2979" 27600142 1 1 0 6 0 -0.5262 -1.272 2.0054 -1.8939 2.3693 1.4685 -0.7823 1.9262 1.2928 1.1793 1.1957 1.432 1.314 1.0346 647.823 613.492 661.417
"2981" 27600002 1 1 0 6 0 -0.0872 -0.8863 -1.7009 -1.0109 -0.4292 -0.3789 1.1928 -0.507 -0.1314 -0.1357 -0.6344 0.2038 -0.3584 1.0346 609.727 591.701 641.714
"2984" 27600071 0 3 3 2 0 0.2493 0.7192 -0.733 0.1097 0.7872 1.4326 -0.7823 -0.7784 -0.3112 -0.8449 -0.9175 -1.4571 -0.0037 1.0346 408.655 454.107 483.912
"2985" 27600109 0 1 0 4 0 -0.5141 -1.272 0.1956 0.8207 -0.5176 0.167 -0.7823 0.8611 1.8366 1.1793 -0.0291 0.099 -2.0248 0.3622 552.956 514.931 538.224
"2986" 27600018 0 1 0 3 0 0.0127 -0.2888 -0.8279 0.4637 -1.0583 0.3241 -0.7823 -0.3789 -0.7953 1.1793 -0.1571 -0.8459 1.314 1.0346 502.782 554.442 498.246
"2990" 27600189 1 1 0 6 0 2.6131 -1.272 0.6314 -1.8939 0.4686 0.3241 1.5346 1.2474 1.0047 1.1793 0.5953 1.5149 1.314 1.0346 653.411 636.224 645.29
"2991" 27600135 0 2 2 0 1 0.5592 -1.272 0.1956 -0.3799 -0.8109 0.6818 -0.7823 -0.3368 0.387 1.1793 -0.6928 -2.5514 0.2148 -0.6576 550.227 545.065 471.592
"2992" 27600193 0 1 0 4 0 -0.9016 -0.7816 -0.8279 -0.6133 0.4793 0.9264 -0.7823 -0.9006 -0.8483 -0.1357 -0.7917 -1.0278 -1.0185 1.0346 446.183 544.149 505.29
"2994" 27600160 0 1 0 2 0 -1.4882 -0.6346 0.7871 -0.7592 -0.8382 -0.7351 1.8279 0.771 0.1388 -0.1357 0.8053 -0.902 1.314 -1.58 484.648 465.197 517.718
"2997" 27600127 0 1 0 2 0 -0.3696 -0.2888 -0.0326 -0.2006 0.7657 0.9517 -0.7823 -0.6579 -0.8483 -1.0118 0.0947 -0.9823 0.1597 -1.4926 390.742 388.219 414.535
"3002" 27600159 0 1 0 5 0 0.9011 -0.6346 -1.1146 0.4637 -1.7292 -0.7764 1.7926 -0.3811 -0.1094 -1.0527 -0.0648 -0.507 -0.3262 -2.0819 477.051 536.168 539.083
"3004" 27600075 0 1 0 5 0 1.5998 -1.272 -0.2047 -0.3498 0.8236 -0.0358 -0.7823 0.1704 0.7962 1.1793 -0.4444 0.5262 -0.7161 1.0346 500.308 607.665 674.632
"3008" 27600043 0 1 0 5 0 1.4205 -0.5536 -0.6888 0.8207 -0.5989 -1.1685 0.7703 0.6192 1.8366 -0.1357 0.0844 0.5567 -0.9734 -1.1847 582.844 595.003 619.176
"3010" 27600153 0 1 0 2 0 -0.4081 0.2705 1.2643 -0.3799 0.3858 -0.0939 0.2907 -1.0952 -1.8575 -1.2189 -0.1503 -1.4088 0.4394 -0.6576 501.19 420.961 424.425
"3019" 27600124 1 1 0 6 1 -1.352 -1.272 1.2643 -0.9295 1.6219 0.1889 -0.7823 2.0432 1.8366 -0.1357 2.3688 1.6764 1.314 -1.292 505.16 532.319 586.624
"3020" 27600044 0 1 0 6 0 0.5935 -1.272 0.1956 -1.2792 1.0885 0.6713 0.7703 0.9349 0.6921 1.1793 0.5687 1.1862 -2.7106 0.3586 638.847 601.102 614.883
"3024" 27600004 0 1 0 6 0 -0.8604 -1.272 -1.1146 1.8905 0.7617 -1.4766 -0.7823 3.0984 1.8366 1.1793 2.4031 1.9012 -2.1621 1.0346 507.502 519.622 506.383
"3025" 27600044 0 1 0 6 0 0.9011 -1.272 0.7871 0.5949 0.3444 0.4458 0.7703 2.2539 1.8366 1.1793 1.3827 1.6465 -1.3684 -1.1817 615.086 698.723 628.971
"3026" 27600093 0 1 0 4 0 1.4712 1.9837 -2.345 -1.8939 -0.5531 2.7249 -0.7823 0.6018 -0.3112 0.0477 1.3467 0.3691 -1.0692 -1.6735 459.719 428.764 470.925
"3027" 27600022 0 2 0 0 1 0.3568 1.2958 -0.8705 -1.059 0.3858 0.6678 0.2907 -0.8856 -0.4144 -1.3835 -0.6633 -2.4851 1.314 1.0346 412.432 405.81 425.927
"3028" 27600206 0 1 0 5 0 0.9011 -1.272 -1.2708 1.8905 -0.6365 2.7249 -0.7823 -0.2888 0.7055 -0.1357 -1.2142 0.3662 1.314 1.0346 514.735 513.383 503.132
"3031" 27600080 0 1 0 6 0 -1.0555 0.2705 1.1811 0.6556 -1.0038 0.9782 -0.7823 1.3002 1.0047 1.1793 1.1903 1.0903 1.314 0.6364 325.456 477.797 409.301
"3032" 27600005 0 1 0 2 0 2.6131 1.6524 0.4352 0.052 0.3858 0.0638 0.7841 -0.128 0.1388 -0.6853 -0.1656 -1.2329 0.4522 1.0346 564.35 492.146 536.992
"3033" 27600203 1 1 0 4 0 -2.7114 -1.272 0.1244 0.4637 0.021 -1.2854 -0.7823 -1.0018 -0.7953 0.1806 -0.9801 -0.9415 -0.4947 1.0346 569.816 478.417 556.006
"3036" 27600096 1 1 0 4 0 -1.352 -1.272 2.0054 0.1097 -0.8738 0.6818 -0.7823 -0.3789 -1.8575 -0.1357 0.2008 -0.3438 -0.7366 -1.2973 596.175 574.171 615.68
"3039" 27600208 1 1 0 6 0 0.3171 -1.272 1.1811 1.8905 -1.333 -1.1078 0.2907 1.1552 0.3982 -0.1357 1.5143 1.2627 -0.9514 -1.7671 603.658 576.301 648.48
"3040" 27600081 0 1 0 6 0 -0.4423 -0.4021 -0.5707 -0.687 -0.5176 -0.0811 -0.7823 2.2246 1.8366 -0.1357 1.905 1.9285 0.7628 1.0346 551.501 539.464 512.625
"3046" 27600075 1 1 0 6 0 0.1984 -1.272 -0.5707 -1.8939 -0.0614 0.3018 -0.7823 1.306 1.2928 1.1793 0.6392 0.5772 1.314 -0.6576 584.836 545.214 613.503
"3047" 27600120 0 1 0 6 0 -1.557 -1.272 0.7871 1.4083 1.5024 0.9517 0.1462 0.167 0.0364 0.0477 0.0876 0.6107 -0.3584 0.2127 563.288 550.308 617.191
"3049" 27600124 1 1 0 6 0 -2.7114 -1.272 0.1956 -1.2792 2.3693 -0.7564 0.1462 -0.4476 0.194 -0.1357 -0.7351 0.718 -0.3172 -0.9167 513.409 538.88 600.95
"3050" 27600185 0 1 2 5 0 -0.4922 0.5206 -0.0326 -0.2006 0.8236 0.0623 1.1928 -0.1322 0.2095 1.1793 0.0257 -0.5459 0.3995 -0.67 362.941 367.102 379.83
"3051" 27600003 0 1 0 2 0 -2.7114 0.7192 -0.5707 -0.3288 -0.8273 -0.0358 -0.7823 0.7059 -0.1506 1.1793 0.7257 -0.2926 -0.8998 -0.6576 436.571 462.674 397.542
"3056" 27600175 0 1 0 4 0 1.1891 -1.272 0.1956 -0.7592 0.7251 0.6653 -0.7823 0.0878 -0.6961 1.1793 0.1094 -0.7101 -0.5575 1.0346 622.76 602.034 625.828
"3057" 27600179 1 1 0 2 0 -2.7114 0.2705 0.7871 -0.4342 -0.8469 -0.0649 -0.7823 0.221 -0.6111 1.1793 0.2745 -0.6104 -1.3583 1.0346 515.833 500.046 516.917
"3058" 27600005 1 1 0 4 0 -1.557 0.8232 0.4352 -1.4869 -0.8109 -0.5707 -0.7823 0.4008 0.6471 -0.1357 0.139 -0.2913 0.0297 -0.6576 526.865 495.557 485.153
"3059" 27600139 0 1 0 5 0 -0.6146 0.7192 1.1811 -0.2006 0.7872 0.0348 -0.7823 0.7811 1.8366 -0.6853 0.2285 0.5825 0.7015 1.0346 579.434 612.723 640.631
"3062" 27600222 0 3 2 6 0 0.7546 -0.2888 -0.7163 0.052 0.8236 -0.2098 0.7703 -0.7369 -0.1628 -0.6853 -0.5757 -1.5845 -0.2441 1.0346 476.677 504.883 432.997
"3064" 27600028 0 1 0 6 0 2.0787 -1.272 -0.2047 -0.2006 0.523 1.4903 0.2907 0.4635 0.2049 1.1793 0.1627 0.0234 -1.1481 1.0346 658.187 638.869 590.678
"3065" 27600162 1 1 0 5 1 -1.1538 -1.272 -0.2661 -0.13 -0.0614 -0.9879 -0.7823 -2.4224 -1.8575 -1.7257 -2.0216 -1.3717 1.314 0.5029 317.529 331.305 330.762
"3066" 27600176 1 1 0 6 0 -0.7215 0.8769 2.0054 -1.109 -1.2984 -0.0939 0.8615 0.576 -0.2432 0.031 0.6392 0.9383 -1.5447 -1.0657 512.926 483.029 582.572
"3069" 27600068 0 1 0 5 0 1.0781 0.2705 0.1956 0.052 1.217 0.9683 -0.7823 0.7989 0.2665 -0.1357 1.0227 0.027 0.481 0.6364 468.76 494.485 535.91
"3074" 27600172 0 1 0 5 0 -1.7421 -0.2888 -0.2047 -0.4342 -0.0614 -0.461 0.7703 0.6012 1.8366 1.1793 -0.2169 0.2212 -1.1481 -0.6576 517.94 565.235 452.753
"3076" 27600168 0 1 0 5 1 -1.6062 1.9717 -1.7009 1.0109 -1.9443 2.7249 -0.7823 -1.198 -0.7953 -1.5532 -0.656 -0.8885 -1.3245 -1.5824 364.158 413.251 350.3
"3080" 27600114 0 1 2 1 0 1.3468 0.8232 -1.2263 0.0208 0.3858 -0.7205 -0.7823 -0.3366 -0.0138 0.0477 -0.3695 -1.8875 -1.5794 -1.2973 339.221 394.698 372.281
"3081" 27600050 0 1 0 6 0 0.8628 -0.7816 -1.0881 0.4637 -0.7622 -0.1858 1.8016 0.778 0.3153 -0.6853 0.9657 1.1951 -1.1481 -1.0657 566.22 535.681 540.685
"3083" 27600049 1 1 0 6 1 -2.7114 -0.6451 -0.3247 -0.7592 -1.3532 2.7249 0.2907 -0.3878 -0.5844 -0.1357 0.104 0.4259 -0.635 1.0346 384.593 331.385 324.28
"3084" 27600101 1 1 0 4 0 -1.0555 0.2705 -0.5707 -0.3799 -0.7622 0.4766 -0.7823 0.8602 0.4924 1.1793 0.4145 0.0868 -0.3673 -0.6576 378.483 378.307 354.043
"3089" 27600209 1 1 0 3 1 1.0781 0.2705 -0.6888 -1.8939 1.233 0.192 1.1729 -1.6887 0.3486 -1.0527 -2.56 -1.2589 -0.9112 1.0346 376.15 285.524 376.226
"3090" 27600222 1 1 0 2 0 -0.1222 -0.5536 -0.2661 0.4637 0.4558 0.3389 0.2907 0.0671 -0.9553 1.1793 0.3869 -1.2349 -1.2907 0.2169 542.837 541.652 507.08
"3092" 27600118 0 1 0 5 0 -0.5753 0.2705 0.4352 0.4637 0.8496 0.2912 -0.7823 0.6557 0.1388 -0.1357 0.5448 0.2139 -0.0037 1.0346 349.198 471.828 408.174
"3093" 27600007 1 1 0 6 0 2.6131 -1.272 -1.3898 0.8794 -0.1237 0.2983 0.2907 0.4114 1.8366 -0.1357 -0.7968 1.0585 0.7628 1.0346 674.063 759.076 822.989
"3097" 27600043 0 1 0 6 0 1.5482 -0.8863 0.571 0.4637 1.0615 0.4458 0.2907 0.5895 0.9187 -0.6853 0.1112 1.2908 0.0703 -0.6576 582.681 605.653 533.486
"3103" 27600121 0 1 3 6 0 -0.2008 0.5206 -0.2047 -0.687 -0.5176 -0.4415 -0.7823 0.8814 -0.1679 1.1793 1.2931 0.0483 -1.1481 -1.0657 391.196 437.374 429.313
"3105" 27600070 0 1 0 5 0 -1.4526 0.2705 -0.2047 0.4637 -0.0614 0.9517 -0.7823 0.2817 -0.3775 -0.1357 0.5891 0.1414 -0.0348 0.3622 492.461 381.762 447.515
"3108" 27600192 1 1 0 4 0 -2.7114 -1.272 1.1811 -0.6133 -1.4832 -0.9879 1.1625 0.1247 0.7962 -0.1357 -0.1568 -0.6945 -0.5488 -0.6576 558.885 504.189 478.024
"3113" 27600187 0 1 3 6 0 0.1816 -1.272 0.7871 -1.8939 -0.0614 0.9683 -0.7823 0.2397 0.9187 -0.6853 -0.1504 1.1051 -0.7366 1.0346 506.559 513.609 517.298
"3115" 27600065 1 1 0 6 0 -1.1285 -1.272 1.2643 -1.8939 0.8236 2.7249 -0.7823 1.6997 1.7663 1.0788 1.4177 1.7607 0.4394 1.0346 403.901 449.336 456.28
"3117" 27600005 0 2 2 2 0 -1.7421 0.8232 -1.2708 -1.4869 -0.4909 1.4685 -0.7823 -1.0883 -0.8483 -1.0118 -0.6797 -1.887 -0.0037 0.6364 443.246 456.909 368.241
"3119" 27600058 1 1 0 5 0 -1.1538 -0.8863 -0.4112 -0.13 -0.4531 0.6818 -0.7823 0.0772 -0.6961 0.1806 0.176 -0.0309 -0.8998 -0.6576 509.971 518.337 509.931
"3122" 27600043 1 1 0 6 1 -0.7826 -0.0268 0.992 -1.4242 -0.0614 0.6818 -0.7823 -0.5233 -0.1628 -0.4903 -0.122 0.3094 1.314 1.0346 532.177 462.752 509.773
"3125" 27600215 0 1 0 6 0 2.6131 -1.272 0.849 0.4637 1.0615 0.6246 -0.7823 0.0946 1.2928 1.1793 -0.9801 0.7815 1.314 1.0346 559.527 570.115 600.14
"3126" 27600086 1 1 0 4 0 -0.645 2.4403 -0.9792 0.4637 -0.0614 -0.6659 1.1625 0.4827 0.7962 -0.1357 0.4594 -0.5028 -0.9422 1.0346 367.181 373.253 361.838
"3128" 27600096 0 1 0 4 0 0.5185 -1.272 0.0113 1.8905 -0.8738 0.6818 -0.7823 1.3365 1.2928 1.1793 0.9266 0.5164 -1.8358 1.0346 611.367 632.333 691.971
"3130" 27600011 0 1 3 6 0 2.6131 -1.272 2.0054 0.052 1.5527 -1.3416 0.7703 1.3735 1.8366 -0.1357 0.5793 1.5027 -0.0037 1.0346 690.621 740.171 718.528
"3131" 27600183 1 1 0 4 0 -0.9395 -0.6346 -0.2661 -0.3799 0.8496 2.7249 -0.7823 0.8185 0.387 -0.1357 1.2154 0.0162 -1.1981 -1.3964 568.247 537.694 613.882
"3133" 27600152 1 1 0 6 0 -1.0512 2.5529 -0.9372 -0.1748 0.8092 1.4326 0.2907 1.6984 1.0047 1.1793 1.1903 1.3487 -2.1007 1.0346 613.187 589.047 580.908
"3137" 27600206 0 1 0 4 0 -1.0279 -0.2888 -1.5513 -0.9823 -0.5176 0.9423 -0.7823 -0.1709 -0.2432 -0.6853 -0.1595 -0.8774 -0.5575 -0.6576 648.411 648.86 540.479
"3138" 27600208 0 1 0 6 0 1.5998 -0.5536 -0.2047 0.8794 0.4522 -0.0553 -0.7823 0.4669 0.194 1.1793 0.0983 0.7226 -0.2023 1.0346 554.061 593.613 581.899
"3140" 27600064 1 1 0 2 1 -0.9016 0.2705 0.1956 -0.4342 -0.0614 0.6818 0.8615 -0.838 -0.8483 -0.5668 -0.843 -1.2696 1.314 -0.6576 387.792 374.793 379.922
"3141" 27600144 0 1 0 6 0 -1.1285 0.2705 2.0054 -1.8939 1.1934 0.3309 -0.7823 0.396 -0.2432 -0.3792 0.5806 0.5981 -1.381 -0.6576 433.491 480.701 470.179
"3148" 27600102 0 1 0 6 0 2.6131 -0.2888 -1.2708 0.5949 -1.0812 -1.5698 1.8279 0.5102 1.0047 1.1793 -0.1143 0.756 -1.8485 1.0346 505.805 557.137 550.51
"3149" 27600208 0 1 0 6 0 2.6131 -1.272 -2.345 -1.8939 2.3693 -1.2249 -0.7823 2.18 1.2928 1.1793 2.3688 1.8157 1.314 0.6402 482.401 634.848 573.725
"3150" 27600172 0 2 2 5 1 -1.6062 0.2705 -0.5707 -0.687 -0.0614 -0.3184 -0.7823 0.1154 -0.4144 -1.0118 0.7931 0.0156 -2.0248 0.6402 533.606 559.021 532.704
"3153" 27600154 0 1 0 4 0 2.6131 -1.272 -0.5707 0.052 -0.4684 0.4503 -0.7823 -0.8263 -1.3021 -0.1357 -1.0386 -0.488 0.039 0.2169 556.15 649.75 562.678
"3154" 27600074 1 1 0 6 0 0.3703 -1.272 1.2643 -1.0109 0.495 0.0766 -0.7823 0.9315 0.4673 1.1793 0.4387 0.8388 -2.1007 1.0346 580.821 562.583 544.697
"3155" 27600082 1 2 2 0 0 -1.9715 -0.0545 -0.8279 -0.1558 -0.7443 -0.9594 -0.7823 -1.3142 -1.8575 -1.935 -0.0618 -2.7463 -1.1077 -1.0691 223.233 286.288 296.294
"3156" 27600068 0 1 0 5 0 1.5998 0.8876 1.2643 -1.4869 -1.5508 -0.3184 0.2907 -0.2933 0.2095 -0.1357 -0.3846 -0.2698 1.314 -0.6576 485.16 466.108 454.162
"3158" 27600016 1 1 0 4 0 -1.3158 -1.272 -0.2661 -1.8939 -0.4531 0.3241 1.5699 0.2055 -0.6961 1.1793 0.017 -0.0754 -0.7769 1.0346 479.42 462.505 525.435
"3160" 27600039 1 1 0 4 0 -1.0789 -0.8863 -0.9792 -1.8939 -0.0614 -0.2799 1.1318 -0.4581 -0.7953 -0.1357 -0.0816 -0.3351 -0.5575 -1.4837 453.319 432.621 450.157
"3165" 27600016 1 1 0 6 0 -0.3377 -1.272 -0.5707 0.4637 0.3444 -0.0553 0.2907 -0.0697 -0.4144 -0.6853 0.1603 0.8364 0.4522 -0.6576 701.568 613.726 654.967
"3166" 27600033 1 2 2 6 0 -1.0727 0.2705 -0.2047 -1.8939 -0.0328 1.4326 -0.7823 0.1319 -1.8575 1.1793 0.9831 -0.159 -0.1605 -0.6576 474.575 377.072 479.257
"3167" 27600046 0 1 0 6 0 -1.2014 -1.272 0.992 -1.4869 1.0885 0.6818 0.1462 -0.1296 0.7962 -0.1357 -0.653 0.7569 -0.1719 0.6402 703.935 679.833 773.684
"3174" 27600084 1 1 0 5 0 -0.0537 0.2705 0.4352 1.8905 0.3745 0.6818 -0.7823 -0.0661 0.2095 -0.1357 0.2374 0.224 1.314 0.2127 535.525 490.96 447.372
"3175" 27600203 1 1 0 5 0 -2.7114 0.2705 1.2643 -0.4939 2.3693 2.7249 -0.7823 -0.0659 -1.8575 -0.1357 0.9831 0.1566 -1.2781 1.0346 457.289 401.995 392.796
"3177" 27600043 1 1 0 6 0 0.1984 -0.5536 -0.4112 -1.2319 0.7877 0.6818 -0.7823 1.2406 1.8366 1.1793 0.3604 1.4372 0.4394 -0.6576 662.876 683.502 761.034
"3180" 27600045 0 1 0 5 0 -1.352 0.7192 -0.8279 -0.4342 0.5075 0.9517 0.8615 -0.1724 -0.2432 -0.1357 -0.2749 -0.2413 0.6259 0.6364 502.978 489.824 501.245
"3182" 27600142 1 1 0 6 1 -0.2284 -1.272 -1.2263 1.4083 -2.1353 -1.4011 -0.7823 0.7609 0.194 -0.1357 0.5648 0.9389 -2.0248 -0.6576 557.734 621.995 662.178
"3187" 27600032 1 2 2 2 0 -1.352 0.2705 0.3709 -0.7592 -0.4531 0.3241 0.7703 -0.8226 -0.9553 -0.9191 -0.5711 -1.6246 0.2048 1.0346 380.638 427.985 357.499
"3188" 27600215 1 1 0 4 0 -0.3253 -1.272 -0.9792 -1.8939 -1.0746 0.3241 0.2907 1.1076 1.8366 -0.1357 0.4641 0.7246 -0.6675 -0.9285 642.563 710.823 758.034
"3189" 27600137 0 1 0 5 0 1.1914 -1.272 -0.2047 0.0208 0.3611 0.3018 0.2907 -0.4052 -0.4144 -1.0118 -0.2418 -0.2268 0.1597 0.2169 362.027 482.993 482.197
"3193" 27600179 1 1 0 2 1 -0.8176 -1.272 0.1956 -0.687 0.8496 2.7249 -0.7823 -1.1247 -0.8483 -0.1357 -1.1295 -1.6604 0.7015 0.2169 438.23 455.871 390.654
"3195" 27600015 1 1 0 6 0 -0.9016 -1.272 0.1956 -0.13 -0.4684 0.1935 -0.7823 1.2014 1.2928 1.1793 0.6638 0.9267 -0.9734 0.2169 579.058 556.128 525.305
"3198" 27600026 1 1 0 2 0 -2.7114 0.7192 0.3709 -0.2006 -0.4684 0.6818 0.2907 -1.1335 -1.8575 -0.9779 -0.7046 -1.0849 -1.0507 0.3622 545.186 449.695 487.912
"3201" 27600061 0 1 0 6 1 -2.7114 -0.6346 -0.733 -0.3799 -0.5176 2.7249 -0.7823 0.2509 -0.3112 -0.1357 0.8747 0.5443 -1.5447 1.0346 565.875 544.958 501.386
"3206" 27600148 1 1 0 5 0 -1.1285 0.7192 -0.5707 -0.0845 -1.497 -0.7724 0.2907 0.1213 -0.0138 -1.0527 1.0166 -0.3619 -1.7418 -1.1869 518.924 487.519 495.681
"3208" 27600170 1 1 0 6 0 -1.4882 -1.272 -1.7664 -1.8939 -0.7997 0.6738 0.2308 0.3355 -1.3021 -0.6122 0.7627 0.881 0.7015 1.0346 594.87 555.814 486.705
"3210" 27600109 1 1 0 4 1 1.4205 -1.272 0.7262 1.1422 -1.4829 -0.9326 1.1928 -0.6722 -0.6111 1.1793 -1.2799 -0.3846 0.7628 -1.5824 613.106 576.01 587.431
"3215" 27600166 0 2 2 0 0 -1.9715 3.0064 -0.2661 -1.1858 -0.0614 -0.1858 0.2907 -1.7112 -1.8575 -1.3525 -1.4277 -2.9704 0.7015 -0.6576 461.843 376.564 364.435
"3216" 27600152 1 1 0 4 0 -0.5959 0.2705 -0.2661 -0.4342 -0.4531 -0.9165 1.4721 -0.1792 -0.8483 -0.1357 0.1982 -0.2725 -0.7366 0.6402 685.889 589.451 543.326
"3217" 27600003 1 1 0 6 0 -1.7421 -1.272 -0.8705 -0.9295 0.0501 0.0153 0.8615 0.4169 0.1388 0.0477 0.3175 0.6765 0.2485 -0.6576 607.335 713.826 681.451
"3220" 27600182 1 1 0 6 1 -2.7114 0.2705 -0.2661 -1.8939 -3.1675 0.3532 0.2907 0.6333 0.4924 -0.1357 0.8394 1.0586 0.1597 -2.4468 482.635 373.603 369.702
"3221" 27600087 0 1 0 4 0 -1.1031 0.2705 -0.733 -1.8939 -0.0614 0.6818 -0.7823 -0.9707 -1.8575 -0.1357 -0.4611 -1.2063 1.314 -0.6576 543.68 555.752 486.947
"3224" 27600207 1 2 2 4 0 -0.1042 -1.272 1.2643 -1.4869 -0.0422 0.4829 1.1211 -0.5982 -0.7953 -0.1357 -0.6209 -1.206 0.481 -0.6576 500.847 393.963 466.324
"3226" 27600187 0 2 2 6 0 -0.5262 -0.6451 2.0054 0.1097 1.1777 0.2243 -0.7823 0.1957 -0.0024 1.1793 -0.1076 0.4234 -2.7106 0.3622 520.803 469.175 444.194
"3229" 27600138 0 1 0 4 0 -0.1886 -1.272 2.0054 -0.13 -0.096 0.0348 -0.7823 -0.129 -0.223 -0.9191 0.005 -0.8202 0.7628 -0.6576 674.844 643.824 645.873
"3231" 27600060 1 1 0 6 0 0.7546 -1.272 -0.6888 -0.9823 0.8236 0.6653 0.2907 0.7103 0.7273 1.1793 -0.0082 1.1209 -0.2023 -1.0657 558.033 592.854 589.981
"3233" 27600010 1 2 0 0 1 -0.7637 1.1904 -0.2661 -0.2006 -0.8109 0.9303 -0.7823 -0.9922 -0.1314 -0.9779 -0.7487 -2.6274 -0.5575 1.0346 258.407 395.591 314.014
"3237" 27600198 0 1 0 6 0 2.6131 -1.272 -1.0214 -0.4342 1.1777 0.9517 -0.7823 2.7375 1.8366 -0.1357 2.7562 2.1924 -0.7074 1.0346 512.897 560.091 529.111
"3240" 27600055 1 1 0 6 1 -0.4629 -1.272 0.1956 -1.2792 -1.2862 -0.0939 0.2907 -0.2488 -1.8575 -0.8243 0.537 0.4967 0.061 0.3657 541.154 516.008 465.28
"3248" 27600126 1 2 0 5 0 0.2694 0.7192 2.0054 -1.2319 0.7872 1.4326 0.2907 -0.3564 -0.4144 -0.6853 -0.5294 -0.5865 -0.2327 0.5029 603.527 569.057 572.28
"3250" 27600016 0 1 0 6 0 2.6131 -1.272 0.1956 0.4637 -0.5176 -0.4509 0.2907 1.9164 1.8366 1.1793 0.8184 1.7015 -0.5575 0.3657 646.667 627.316 666.071
"3252" 27600124 1 1 0 4 0 -1.0727 -1.272 -0.9792 -0.7592 0.7872 2.7249 -0.7823 0.8259 1.8366 -0.1357 0.3443 0.1529 -0.1298 1.0346 614.299 534.968 616.65
"3254" 27600223 0 1 0 5 0 1.3468 0.2705 -2.345 -1.8939 -1.0881 -0.763 -0.7823 2.3143 1.8366 1.1793 1.3422 1.1367 -0.5488 1.0346 535.628 432.538 551.288
"3259" 27600057 1 1 0 5 0 -1.352 0.2705 0.1956 -0.687 -0.0614 0.9517 -0.7823 0.0589 0.3486 1.1793 -0.1504 -0.272 -0.3971 -1.5824 460.849 385.504 421.94
"3262" 27600001 1 1 0 6 0 1.5998 -1.272 2.0054 -1.4869 0.0494 0.1889 0.8233 1.0133 1.0047 -0.6122 1.0537 0.8668 -0.0439 1.0346 495.375 545.531 540.912
"3264" 27600141 0 1 0 2 0 -1.793 0.7192 -1.2708 -0.1748 1.233 0.6818 1.2618 0.6313 1.8366 1.1793 0.0078 -0.2646 1.314 1.0346 432.128 444.985 530.638
"3266" 27600183 0 1 0 4 0 0.3171 -1.272 -0.2047 0.4637 -1.5429 -0.4415 0.2907 0.0436 -0.8483 -0.1357 0.9831 -0.0978 -0.8692 -0.6576 638.58 594.624 607.861
"3268" 27600102 0 1 0 6 1 1.7513 -1.272 -1.2708 -1.4869 -0.8738 0.0589 -0.7823 -0.077 0.3982 -0.1357 -0.7349 0.727 -0.7366 1.0346 486.096 604.283 605.595
"3269" 27600127 1 2 0 2 1 -0.6185 0.2705 2.0054 0.8794 -0.401 -0.3389 -0.7823 -1.6413 -1.8575 -2.8437 -0.0968 -1.7 -1.0051 0.005 531.849 372.984 352.053
"3272" 27600030 0 1 0 5 0 -0.8176 -0.2888 -0.2047 -0.687 -0.4684 0.9423 -0.7823 0.5352 -0.0185 -0.6853 0.9531 0.511 -0.7475 -0.6576 570.859 539.712 528.548
"3278" 27600052 0 2 3 5 1 0.0977 -0.5536 -0.2047 -0.687 -0.4909 0.6738 0.2907 -0.0145 -0.8483 -0.9779 1.3938 -0.3088 -0.3971 0.2127 272.108 342.695 347.607
"3279" 27600061 0 1 0 4 0 0.9011 -0.7816 -0.5707 0.4637 -0.5176 1.4685 -0.7823 -0.1091 0.2665 -0.6853 -0.3903 -0.2495 0.2485 1.0346 522.246 601.181 579.791
"3280" 27600015 1 1 0 4 0 -0.5831 -0.6346 2.0054 1.0671 -0.0614 -0.9006 -0.7823 0.1089 -0.4144 -0.1357 0.139 -0.2626 1.314 -0.6576 388.117 478.345 499.242
"3282" 27600146 1 1 0 4 0 -1.793 -1.272 -2.345 -1.8939 1.5024 2.7249 1.1625 0.1258 0.0543 -0.1357 0.5901 -0.3804 -2.7106 1.0346 469.196 466.407 456.312
"3283" 27600174 1 1 0 4 0 -0.1542 -0.2888 0.7871 -1.8939 0.0843 1.4685 -0.7823 0.5417 1.8366 1.1793 -0.6239 0.5095 0.4394 0.3622 486.755 511.935 566.859
"3287" 27600214 0 1 0 6 0 2.6131 -1.272 0.1956 -0.4342 1.1651 1.4685 -0.7823 1.4423 0.9187 1.1793 0.654 1.5319 1.314 1.0346 654.182 691.097 685.004
"3291" 27600126 1 1 0 4 0 -0.5831 0.7192 0.1956 0.4637 -1.0812 -0.6659 -0.7823 1.0737 0.6471 -1.0527 2.7562 0.6249 -0.7366 -2.4468 494.537 501.912 425.867
