"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "math" "read" "scie"
"37" 44200036 0 1 0 6 0 0.4444 -1.272 -0.9792 0.1097 1.0615 0.1891 0.2907 0.6807 0.6676 -0.1357 0.2437 1.3344 -0.2023 0.6364 570.631 640.7 607.387
"38" 44200037 1 2 2 6 0 -0.224 -1.272 0.1244 -0.9295 0.7512 0.6818 -0.7823 0.816 1.182 1.1793 -0.1298 0.8164 1.314 1.0346 563.433 574.303 568.679
"39" 44200038 0 1 2 3 1 -1.1538 -1.272 -0.5229 -1.8939 -0.5787 0.319 -0.7823 0.7016 0.3264 0.0477 1.1821 -0.563 -1.5103 1.0346 369.602 464.492 421.392
"40" 44200008 0 2 2 6 1 -0.5262 -0.4021 -0.4631 1.1911 -1.2506 -0.224 1.1625 0.6005 0.6793 1.1793 0.239 1.044 -0.9422 1.0346 410.792 445.877 389.288
"43" 44200040 1 2 2 6 0 -1.2014 -0.5536 -0.5707 0.4637 -0.4807 0.2018 -0.7823 -0.0044 -0.6917 -0.6853 0.7689 0.8099 -0.2023 1.0346 505.557 523.228 417.847
"44" 44200036 0 1 0 6 0 2.6131 0.2705 -0.9792 -0.9823 -0.4957 0.9423 -0.7823 0.9191 0.9217 -0.1357 0.5745 1.3105 -0.7074 1.0346 671.563 691.295 636.904
"45" 44200028 1 2 2 4 0 0.3568 0.2705 1.2643 0.8794 1.5527 0.1988 -0.7823 1.3606 0.4612 1.1793 1.2509 0.684 -0.0037 0.5029 660.615 596.557 582.47
"46" 44200013 0 2 2 2 1 2.6131 -0.2888 0.1956 1.4083 -0.8738 -0.4415 -0.7823 -0.0339 0.3024 -0.6853 -0.2304 -0.5965 1.314 1.0346 307.503 408.658 358.615
"47" 44200045 1 1 0 6 1 0.5915 -1.272 2.0054 -0.13 0.3139 -0.3184 -0.7823 1.5004 0.0831 1.1793 1.6259 1.4248 -2.7106 1.0346 531.946 379.485 431.816
"48" 44200034 1 2 2 6 0 -0.6896 -1.272 2.0054 -1.8939 0.3611 -0.1895 1.7926 0.2056 0.1275 -0.6122 0.1608 0.8769 -2.7106 -1.1817 526.583 593.548 647.324
"49" 44200019 0 1 0 6 0 -0.4629 0.7323 -0.5707 -0.4342 -0.1433 0.2949 -0.7823 0.4575 0.0831 1.1793 0.4747 0.9835 -2.1007 1.0346 458.498 568.046 477.012
"50" 44200011 0 1 0 4 1 -1.0562 -0.0545 -0.4112 0.4637 -0.0614 0.8801 -0.7823 -0.7576 -0.6917 -1.0118 -0.2125 -1.2114 -2.7106 -0.6576 371.776 453.655 456.218
"53" 44200001 1 2 2 4 0 -0.4622 3.0064 2.0054 0.7405 0.7396 -0.9115 0.1462 0.6293 0.3776 -0.1357 1.149 -2.0681 1.314 1.0346 320.713 230.688 298.697
"54" 44200044 0 3 3 4 0 -0.1904 -0.7816 0.1244 -1.8939 1.1777 0.6246 -0.7823 -0.5951 -0.1588 1.1793 -0.9476 -2.0565 0.3995 -1.06 316.901 348.885 331.525
"55" 44200007 1 1 0 6 0 -0.2704 -0.2888 -1.2708 -0.4342 -0.5176 0.6818 -0.7823 -0.3076 -0.6917 -0.1357 -0.2961 0.3598 -0.2023 0.3622 506.325 407.606 455.345
"60" 44200002 1 3 2 4 0 -1.9715 -1.272 -0.2661 -1.8939 1.233 1.4685 -0.7823 0.7286 -0.1623 1.1793 1.3995 -0.47 -1.1481 0.6402 567.597 489.125 555.559
"61" 44200033 1 1 2 3 1 -0.2704 -0.3034 -1.7664 -1.1858 -0.0614 0.0623 -0.7823 -1.4004 -0.438 -1.5023 -1.2059 -1.0263 -0.1512 1.0346 437.267 446.73 471.009
"65" 44200022 0 2 2 4 1 0.7178 -0.2888 -0.9792 1.8905 -0.5319 -0.498 1.7669 0.3287 0.2582 0.0477 0.1361 0.0878 0.6259 0.2169 420.743 509.455 397.187
"66" 44200020 1 1 0 4 0 -1.7421 -0.6346 -0.6888 -0.687 -0.0614 0.0464 -0.7823 0.7803 1.182 1.1793 -0.1285 -0.4525 1.314 -0.6576 512.938 415.923 471.744
"67" 44200035 0 3 2 6 1 0.4112 -1.272 -2.345 -1.8939 2.3693 -0.1769 -0.7823 -0.0512 -0.126 -1.3525 1.3881 1.0197 -1.2638 1.0346 378.145 287.753 383.027
"70" 44200019 1 1 0 6 0 -2.7114 -1.272 2.0054 -0.687 0.8236 2.7249 0.2907 0.643 0.1275 1.1793 0.4747 1.046 0.4522 -2.4468 483.632 475.097 551.167
"71" 44200028 0 2 2 6 0 0.7942 -1.272 -0.8279 0.1097 1.1497 0.6818 -0.7823 0.8787 0.6676 -0.1357 0.4472 0.9783 -0.3882 1.0346 652.387 588.704 648.929
"72" 44200040 1 3 3 2 0 -0.9223 1.8027 -0.2661 -0.687 -0.4004 -0.4509 1.5346 -0.6745 -0.0307 -1.2263 -0.3779 -1.589 -2.7106 -1.1847 549.847 453.081 563.972
"74" 44200012 1 1 2 6 0 1.3752 0.2705 -0.5707 0.1097 0.3858 -0.7587 1.4454 0.2899 0.6676 0.0477 -0.214 1.164 1.314 0.2169 532.334 699.778 663.835
"75" 44200044 1 3 2 2 0 -2.7114 0.2705 1.2643 -0.6133 -0.0614 -0.1527 0.1462 -1.013 -1.8499 1.1793 -0.862 -1.6924 -0.2023 -0.6576 478.81 337.301 396.925
"76" 44200004 1 2 3 5 0 -1.6062 1.6524 0.1956 0.2734 -0.8547 -0.0799 1.1625 -0.9354 -0.438 -0.1357 -0.8759 -0.7924 1.314 0.0224 464.19 424.623 482.145
"77" 44200041 1 1 0 5 0 -2.7114 -1.272 0.3709 -1.4869 1.217 2.7249 -0.7823 0.0992 0.0684 1.1793 0.4843 0.1125 0.4522 1.0346 475.291 491.876 555.934
"79" 44200037 1 2 2 6 0 -1.0942 -0.6346 0.1244 -1.8939 1.59 0.1008 -0.7823 1.0591 0.4196 1.1793 1.1307 0.2334 0.4522 1.0346 527.452 355.449 465.339
"80" 44200013 0 1 0 1 1 1.0781 -1.272 -0.8014 0.4637 -0.0614 -0.0553 -0.7823 0.243 -0.24 1.1793 0.5204 -1.6999 -0.9306 1.0346 381.917 469.226 436.07
"81" 44200004 1 2 2 6 1 0.5046 0.4992 -0.8279 0.2201 -0.7411 -0.8161 1.5172 -0.0205 0.2904 -0.8947 0.131 -0.3452 0.0079 1.0346 309.556 273.116 285.726
"82" 44200016 1 1 0 6 0 -1.0555 -0.8863 -0.9792 1.3423 1.1497 0.9517 0.2907 0.8079 0.3449 -1.0118 1.7029 1.2125 -1.8358 0.5029 524.943 580.807 595.627
"83" 44200029 0 2 2 4 1 -0.2704 -1.272 -0.9792 -0.687 -0.0614 -0.4415 -0.7823 -0.6349 -0.5367 0.0477 -0.4121 -1.0642 -1.1481 1.0346 358.203 499.305 444.31
"84" 44200008 1 1 0 5 0 2.6131 -1.272 -0.9792 0.4637 0.4398 0.4766 -0.7823 1.4681 0.8365 0.031 1.5218 1.1365 -0.8905 1.0346 607.665 612.808 612.21
"86" 44200036 1 2 2 2 0 -1.1538 0.2705 0.1956 0.1097 -0.4684 0.3441 -0.7823 0.1568 -0.2742 0.0477 0.3858 -1.3806 -1.1481 -0.6576 562.742 563.092 508.187
"87" 44200014 1 2 2 4 0 0.0127 0.2705 -0.733 0.4637 1.1262 1.4903 -0.7823 -1.1458 -0.5828 -0.1357 -1.3044 -1.2804 0.385 1.0346 528.022 443.628 480.975
"88" 44200013 1 2 2 2 0 -1.3532 -1.272 -0.8705 -1.4869 -0.0614 0.5206 -0.7823 -1.5079 -0.6917 -1.0118 -1.1538 -1.3697 -1.0628 -0.6576 399.784 435.271 451.15
"89" 44200016 1 1 0 6 0 -0.7077 -1.272 -2.345 -1.8939 1.2011 0.4951 -0.7823 1.425 0.6676 -0.1357 1.591 1.5152 -0.4267 1.0346 567.599 591.572 562.632
"90" 44200016 0 1 0 2 0 0.0127 1.1904 0.1956 -0.3799 -0.4909 0.7289 -0.7823 1.1327 0.9792 -0.6947 0.9653 -0.7489 -1.8782 -0.6576 360.269 348.038 319.728
"91" 44200001 0 1 0 3 0 0.3703 -0.7816 -0.8705 0.052 -0.4684 0.6818 -0.7823 -0.0087 0.611 -0.1357 -0.6302 -0.3543 -0.1931 1.0346 689.672 722.2 680.169
"92" 44200015 0 3 2 6 0 1.2316 0.2705 -0.5707 0.1097 -0.0614 -0.3184 -0.7823 1.4724 0.803 1.1793 0.7725 1.3969 0.385 -0.6576 626.977 634.459 558.361
"93" 44200008 1 2 2 0 1 -2.7114 -1.272 0.6314 -0.687 -0.8738 0.2018 0.2907 -0.9608 -0.6917 -0.9191 -0.4566 -2.1839 1.314 -0.6576 408.465 401.059 471.66
"94" 44200017 0 1 2 5 1 -1.2014 1.0453 0.1956 -0.7592 0.7872 0.1695 0.1462 0.6821 -0.0479 -0.2116 0.9653 0.143 -1.1481 -1.0657 480.229 412.696 372.327
"98" 44200034 0 1 2 6 0 0.3171 -1.272 -1.2263 -0.2006 -1.0812 -0.5707 -0.7823 0.1706 0.8365 -1.3311 0.132 0.9693 -2.7106 -1.0691 498.391 489.186 472.982
"99" 44200028 1 3 2 5 0 0.4493 -1.272 -0.9792 0.052 -0.8738 -0.4509 0.2907 2.5694 1.5766 1.1793 1.6063 1.6367 -0.3172 1.0346 628.932 641.539 580.643
"101" 44200035 1 3 2 6 0 1.0781 0.2705 1.2643 0.052 -0.4684 -1.1206 0.7703 -0.2733 0.0753 0.0477 -0.6346 0.6742 0.4522 1.0346 443.827 398.529 363.686
"103" 44200017 0 1 0 6 1 -1.1538 0.2705 1.2643 -0.3498 1.1268 0.3241 -0.7823 1.1999 0.8365 1.1793 0.9702 1.4293 -1.5447 1.0346 391.646 440.678 460.366
"104" 44200036 0 3 2 6 1 1.1914 -0.3034 -1.4383 -1.8939 -0.4449 2.7249 -0.7823 0.6929 0.611 -0.6947 0.864 0.7428 -0.54 1.0346 507.408 550.598 571.836
"105" 44200011 0 1 0 5 0 -2.7114 -1.272 2.0054 -0.13 -0.4531 0.9517 -0.7823 0.2431 -0.3955 1.1793 0.9332 0.07 0.4522 -0.9122 524.212 527.128 622.141
"107" 44200004 1 2 2 4 0 0.1372 1.6524 0.1956 0.4637 2.3693 -0.1642 -0.7823 1.9813 1.182 0.1806 1.9416 -0.0214 -0.0348 -0.6576 454.922 374.943 458.601
"109" 44200014 1 2 2 4 0 -0.6683 0.9672 -0.2661 -0.3799 -0.7906 0.1935 -0.7823 -0.3512 -0.3985 1.1793 -0.5049 -0.3188 -0.0037 1.0346 572.18 452.821 516.327
"110" 44200001 1 2 2 4 1 -0.1119 -0.7816 -0.9792 -0.9295 -0.0614 -0.8214 1.5436 1.1125 0.8365 1.1793 1.3197 -0.3891 1.314 -2.0819 403.457 273.213 322.145
"111" 44200002 0 2 2 6 0 -0.703 0.2705 0.411 -1.8939 0.7872 -0.0751 -0.7823 1.4222 0.9792 -0.1357 1.363 0.9251 1.314 0.6364 391.147 378.94 357.523
"113" 44200038 0 1 0 5 1 0.0127 -0.2888 -0.2661 -0.7592 -0.8109 -0.445 2.0604 1.7327 1.182 1.1793 0.9855 0.8254 0.2148 -0.6576 538.633 527.687 523.499
"114" 44200001 0 1 0 5 0 1.2316 0.2705 -0.9792 -0.13 -0.4684 -0.6869 1.4721 -0.9864 -0.3955 -1.1908 -1.0775 -0.5742 -2.7106 -1.0657 505.142 479.946 468.275
"115" 44200024 1 1 0 5 0 -0.4556 1.6524 -0.2047 1.8905 -0.0614 -0.9803 -0.7823 -0.4147 -0.438 1.1793 -0.4439 0.3927 -0.0037 -0.6576 476.062 460.986 485.021
"117" 44200038 0 3 2 3 0 -0.4934 0.2705 2.0054 0.052 -1.1136 -1.0426 -0.7823 0.3888 -0.126 1.1793 0.4836 0.2971 -0.9306 -1.0657 419.009 412.443 486.892
"119" 44200011 1 2 2 0 1 -0.6146 0.2705 -0.2661 1.0671 -1.0746 -0.6913 1.5699 -1.9546 -1.1503 -1.6618 -1.3957 -3.2892 0.1924 -0.6576 487.462 475.858 491.812
"120" 44200001 1 3 2 6 0 -0.1042 0.2705 1.2643 -0.2006 -0.8109 -0.5635 -0.7823 0.9012 0.2624 1.1793 0.7381 1.1097 -0.7769 -1.5824 581.989 477.489 508.349
"121" 44200021 0 1 0 4 0 1.1891 -0.5536 -0.2047 0.1097 0.7251 -0.6913 0.7703 1.507 -0.0307 1.1793 1.8159 0.3302 -0.2962 1.0346 513.123 493.386 510.529
"122" 44200015 1 1 2 6 0 -0.3571 -1.272 -0.4631 -1.8939 1.5024 0.9303 -0.7823 0.2133 0.2091 -0.6853 -0.1798 0.8186 1.314 1.0346 544.151 420.151 463.515
"124" 44200038 0 1 0 4 1 1.7513 0.7192 0.1956 0.4637 0.871 1.4326 -0.7823 0.9026 0.9816 1.1793 0.4096 0.1314 0.7015 0.2169 464.746 483.206 480.957
"125" 44200034 0 1 0 5 0 -0.9609 1.6524 -0.2047 -0.687 -0.0614 -0.3184 -0.7823 1.3484 1.5766 1.1793 0.5272 0.5071 -0.2023 -0.6576 466.281 431.829 459.265
"126" 44200038 0 1 2 5 0 -0.5656 0.7192 0.1956 0.4637 -0.0614 -0.3692 -0.7823 -0.0644 -0.3698 0.0477 0.4587 -0.0602 -0.2023 -1.0691 373.021 314.355 343.537
"127" 44200015 0 3 2 6 0 -0.7983 0.2705 -0.2047 0.4637 -0.8109 -0.4415 1.1928 0.3661 0.9792 -0.6853 -0.104 0.9636 -0.4377 1.0346 503.784 490.119 464.882
"129" 44200036 1 1 0 6 0 -0.772 -1.272 -0.9792 -0.687 2.3693 -0.1769 -0.7823 2.9257 0.9816 1.1793 2.9246 2.1119 -2.7106 1.0346 479.775 403.075 527.452
"130" 44200001 1 1 0 6 0 -1.4526 0.2705 -1.1309 -0.3799 -0.5325 -0.4312 -0.7823 -0.831 -0.6917 -1.3904 -0.5182 0.4388 -0.2023 -1.3914 447.935 506.964 517.106
"131" 44200008 0 1 2 6 1 -1.2627 -1.272 2.0054 0.4637 -0.5176 0.6401 0.1462 -0.5628 -0.2145 -0.6853 -0.0376 0.3019 -0.2023 -0.6576 366.813 424.301 382.212
"132" 44200030 0 1 0 6 0 0.4627 -1.272 -0.5707 0.052 -0.0328 -0.0437 0.2907 1.1192 1.5766 1.1793 0.1194 0.9447 0.0703 1.0346 533.117 610.726 580.942
"133" 44200017 0 3 2 5 0 0.5293 -0.5536 -0.9792 0.8794 -0.0328 -0.5707 0.7703 -0.578 0.3228 -1.0752 -0.4836 -1.8866 -0.7366 -1.5824 469.737 537.119 492.442
"134" 44200036 1 3 2 6 1 -0.1672 1.6524 0.1956 0.8794 -0.5738 -0.6869 2.1088 0.2351 -0.0787 -0.8947 1.1784 0.4058 -1.4387 -1.5847 498.674 372.117 420.858
"135" 44200021 0 1 0 6 0 0.8418 -0.8863 -0.4112 0.4637 -0.0328 -0.4509 0.2907 0.82 0.9816 -0.1357 0.2343 1.2314 -0.2023 -1.0657 587.445 552.282 590.718
"136" 44200040 1 2 3 1 0 -0.8415 -1.272 -0.8705 -1.8939 -0.0614 0.6818 -0.7823 -0.4467 0.5142 1.1793 -1.3853 -1.6182 0.7628 1.0346 503.718 537.729 478.31
"137" 44200036 1 2 2 6 0 -0.3553 -1.272 0.1956 -0.3799 -0.8273 0.4846 -0.7823 0.3391 -0.0364 1.1793 0.2232 0.9333 -0.5973 -0.6576 581.269 474.45 532.162
"138" 44200016 0 1 0 4 0 0.6934 -0.2888 -0.5707 -0.13 -0.0614 0.3241 -0.7823 0.7068 0.611 -0.6853 0.6011 0.3446 -0.4795 0.6402 546.128 542.231 473.909
"139" 44200040 1 2 2 4 1 -1.2321 1.9717 -0.3247 -1.8939 0.8236 -0.2721 -0.7823 1.3404 0.2705 0.1806 1.7029 -0.2151 -1.3245 0.6364 415.567 351.945 360.301
"140" 44200025 0 3 2 6 1 -0.9223 0.2705 0.1956 -0.2006 -0.5536 0.0153 -0.7823 -0.3198 -1.8499 -0.4903 0.2201 0.7227 1.314 -0.6576 363.922 306.432 369.271
"141" 44200037 1 2 2 6 0 -2.7114 3.0064 0.1244 -1.8939 -0.0614 -0.451 0.2907 0.1372 -1.8499 -1.0118 1.3593 0.8698 -2.0248 1.0346 486.307 458.514 498.183
"143" 44200009 1 1 3 6 0 0.8628 -0.0545 0.7871 -0.1558 -1.2862 -0.4415 0.2907 1.4118 0.654 1.1793 2.1286 0.9312 -0.7453 -1.58 383.433 405.307 429.527
"144" 44200031 0 1 0 6 0 0.0127 -0.6346 0.7871 -0.2006 -0.7906 -0.4509 0.2907 0.3526 -0.0307 -0.1357 0.5197 0.6493 -1.3583 -1.1847 621.405 618.824 545.144
"145" 44200006 1 3 3 6 0 -1.3214 -1.272 1.1811 0.5949 -0.5782 1.4903 0.2907 0.6651 0.5536 -0.4903 0.8424 0.8714 0.6259 -0.6576 682.12 615.533 599.924
"146" 44200017 0 1 2 6 1 -1.1285 -0.2888 0.7871 -1.1597 -0.0614 0.1853 -0.7823 1.1312 0.1275 1.1793 2.1286 0.6711 0.0483 0.6364 484.259 501.919 457.559
"147" 44200040 1 1 2 6 0 -0.6464 -1.272 -2.345 1.8905 -0.4836 -0.6235 2.07 2.9056 1.5766 1.1793 1.9463 2.5811 -1.1481 1.0346 506.689 507.708 544.762
"148" 44200004 1 1 0 6 0 -1.4526 0.2705 0.1956 -0.687 -0.0614 1.4903 -0.7823 -0.7178 -0.5367 1.1793 -0.4312 -0.4753 -2.1007 1.0346 444.595 398.488 407.498
"149" 44200036 0 2 2 6 0 1.1914 -0.3034 0.1956 0.8794 -1.0974 0.6818 1.2618 1.6436 1.182 1.1793 0.8411 1.4551 -1.3583 0.2169 582.243 584.647 518.176
"150" 44200035 0 3 2 2 0 -0.5262 0.2705 -0.5229 1.4083 -0.8109 -1.0499 0.1462 -0.2666 -1.8499 1.1793 0.1916 -1.3761 -0.2023 -0.6576 665.907 617.614 627.137
"151" 44200004 1 1 0 6 0 -1.9715 -0.6346 2.0054 -1.8939 2.3693 -0.1769 -0.7823 3.0928 1.5766 1.1793 2.533 2.1176 1.314 1.0346 599.375 534.967 486.913
"152" 44200008 0 1 0 6 1 0.0995 -0.4021 1.2643 0.855 -0.0328 -0.3086 0.1462 0.5293 1.182 1.1793 -0.2863 -0.5223 -2.1007 -1.4902 495.961 390.192 490.198
"153" 44200008 0 1 0 5 0 -0.4556 0.2705 0.1956 -0.2459 -0.0614 -0.3184 0.1462 2.0702 1.4029 -0.1357 1.3144 1.5327 0.6259 1.0346 556.314 531.802 527.138
"154" 44200029 0 2 2 6 1 1.7513 -1.272 -0.6888 0.4637 0.3858 0.0348 2.9705 1.0673 0.9792 1.1793 0.2781 1.2634 0.2148 1.0346 341.237 424.564 469.771
"155" 44200030 1 1 0 6 0 -0.8407 -1.272 2.0054 1.8905 0.3444 -1.186 -0.7823 -0.2868 -0.0307 -0.1357 -0.3617 0.7685 -0.0348 1.0346 636.178 570.053 585.615
"156" 44200005 1 3 2 6 0 0.0127 0.7192 1.2643 0.4637 0.7251 0.8801 -0.7823 1.2494 0.9792 0.0477 0.7381 1.2883 0.7015 0.2169 588.472 553.436 622.549
"157" 44200030 0 1 0 5 0 -1.0279 -1.272 -0.9792 -0.13 -0.0614 -0.1657 0.2907 1.772 0.9816 1.1793 1.7251 0.6863 -0.3673 -1.4926 473.635 549.139 597.649
"158" 44200011 0 1 0 6 0 -0.4556 0.2705 -0.9792 0.4637 0.3858 0.6818 -0.7823 0.7835 0.4196 1.1793 0.7077 1.1403 1.314 1.0346 426.421 452.841 510.046
"159" 44200033 0 3 2 2 1 -0.3253 1.6524 0.1956 0.4637 -0.0614 -0.6529 1.1625 0.664 0.5142 -1.0118 1.6331 -0.9034 1.314 -0.6576 238.95 249.987 354.253
"160" 44200004 0 1 0 3 0 -1.2014 -1.272 -2.345 -1.8939 2.3693 0.6987 -0.7823 -0.6331 -0.6917 -1.0118 0.2105 -1.0503 -1.8358 -1.1847 474.673 478.521 534.746
"161" 44200013 1 2 2 0 0 0.4067 -1.272 0.3045 -1.109 0.04 0.5301 1.5699 0.5247 0.5142 -0.6122 0.3936 -2.1986 -0.5683 -1.2973 442.898 357.28 342.708
"162" 44200014 0 1 0 4 0 0.0127 0.7192 -0.9792 0.4637 0.7872 -0.9855 -0.7823 -0.7822 -0.1623 -0.4884 -0.6137 -0.6816 -0.3971 1.0346 518.68 505.639 484.599
