"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "math" "read" "scie"
"2907" 75200119 0 1 0 5 0 1.3493 -1.272 2.0054 1.8905 1.1268 -1.3241 1.1211 0.4143 0.3868 -1.5216 0.8098 0.8247 1.314 1.0346 584.685 666.196 590.199
"2908" 75200080 0 1 0 6 0 -0.6322 1.6524 -0.2661 0.4637 -0.0614 0.6818 0.2907 -0.2282 -0.2025 -0.9191 0.5721 0.7933 1.314 1.0346 542.773 587.994 467.781
"2909" 75200151 0 1 0 6 0 0.5572 0.2705 -0.5707 -0.4342 -0.5176 -0.3184 0.7703 1.1548 1.0651 1.1793 0.396 0.9598 -0.2023 1.0346 550.317 630.113 541.514
"2910" 75200004 1 1 0 4 0 -1.0967 -1.272 0.1956 -0.687 -0.0614 0.6818 -0.7823 -0.023 -0.6881 1.1793 0.0377 -0.548 1.314 -0.6576 551.113 458.538 533.713
"2911" 75200048 1 1 0 6 0 0.8418 -1.272 -1.7664 -0.2006 -0.8273 2.7249 1.2618 1.2049 1.1527 1.1793 0.7917 1.2862 -0.6262 0.6402 569.5 561.418 599.118
"2914" 75200096 1 1 0 6 0 0.3703 0.9567 2.0054 -1.8939 2.3693 0.6818 -0.7823 0.6747 0.6962 1.1793 0.2558 1.0451 1.314 1.0346 474.005 487.774 492.156
"2915" 75200125 0 1 0 6 0 2.6131 0.2705 0.1956 0.052 1.1934 -0.8395 -0.7823 -0.5864 -0.7441 -1.3216 -0.2091 0.5346 -0.9422 -1.1847 504.811 546.584 559.351
"2916" 75200150 1 1 0 3 0 -0.4262 0.9672 -0.2661 -0.3799 -1.0583 -0.224 -0.7823 -1.1774 -0.7441 -2.653 -0.1147 -1.2938 0.7015 -1.0657 477.138 406.461 424.465
"2917" 75200182 1 1 0 6 0 -1.1285 0.7192 0.3709 0.052 -0.1433 1.4685 0.2907 0.2991 0.4806 -0.4903 0.1184 1.0481 -0.1719 1.0346 530.226 581.79 513.342
"2918" 75200166 0 2 0 1 0 0.1984 -1.272 2.0054 1.4083 -0.0806 -1.0481 -0.7823 -0.4152 -0.8586 -0.8243 -0.4136 -2.1568 -0.7366 -2.4468 618.809 602.966 649.916
"2919" 75200047 0 1 0 6 0 -1.1538 0.2705 0.1956 1.8905 -1.7498 -0.9298 0.7703 0.6664 0.5278 1.1793 0.2184 0.3368 -1.1481 -0.6576 482.156 555.438 525.385
"2920" 75200169 0 1 0 6 0 2.6131 0.2267 -0.8705 -0.9295 -1.1854 -0.2761 -0.7823 0.0308 -0.1364 -1.6145 0.4556 0.603 -0.5575 -2.4468 649.466 601.164 564.122
"2921" 75200043 0 1 0 5 0 -0.4754 0.2705 -1.2263 1.8905 -0.0614 -1.0654 1.8016 0.2385 -0.8586 0.0477 0.6128 0.3315 -0.2023 0.6402 473.59 501.521 428.301
"2922" 75200004 0 1 0 6 0 0.8418 -1.272 0.1956 -0.9295 -0.0614 -0.445 -0.7823 0.6969 -0.1046 0.2646 1.269 0.2507 0.6007 -0.6576 518.937 529.886 527.48
"2923" 75200164 0 1 0 5 0 -2.2976 1.8027 -0.9792 -0.3799 -0.8738 -0.6632 -0.7823 -1.3647 -0.7441 -1.935 -0.2698 -0.7933 -1.1481 -0.6576 367.352 446.087 440.304
"2924" 75200130 0 1 0 6 0 1.1914 -1.272 0.571 -1.8939 2.3693 0.9517 -0.7823 1.0879 1.1527 1.1793 0.6736 1.2691 1.314 0.2169 550.677 677.283 629.893
"2925" 75200124 0 1 0 5 0 1.7513 -1.272 -1.2263 1.4083 -0.2239 -0.1762 -0.7823 1.1774 0.2363 1.1793 1.5335 1.0695 -0.9948 0.6364 461.535 562.116 520.931
"2926" 75200092 1 1 0 4 0 0.0797 -1.272 1.2643 -0.4342 0.8281 -0.3184 0.2907 -0.6372 -0.0465 -1.6145 -0.1515 -0.1022 0.2485 -0.6576 654.794 652.008 612.858
"2927" 75200085 0 1 0 4 0 -0.4249 1.6524 -0.733 0.4637 -0.5536 -1.186 0.1462 -0.1827 -0.303 -1.6618 0.5363 -0.7785 1.314 -0.6576 484.005 515.627 550.815
"2928" 75200014 1 1 0 6 0 -0.0721 -1.272 2.0054 -0.687 -0.0614 -0.3184 0.1462 1.5566 1.6414 1.1793 1.0005 1.4675 -0.3971 0.6364 515.409 551.63 457.591
"2929" 75200069 1 1 0 6 0 0.332 -0.8863 2.0054 -0.687 0.7877 0.0672 1.5082 0.9606 0.6163 0.6763 0.7677 1.2724 -0.0348 0.2169 688.28 704.464 622.696
"2930" 75200162 1 1 0 4 0 -0.5262 -0.6346 -0.5707 -0.687 0.3444 0.5159 0.2907 0.6236 0.8129 -0.8243 0.8622 0.3342 -0.2023 1.0346 534.752 606.185 522.821
"2931" 75200029 0 1 0 6 0 1.5482 0.7323 -1.3427 0.8794 0.4159 -0.3389 0.1462 0.9614 1.6414 -0.1357 0.0484 1.2156 0.3485 1.0346 580.46 546.258 526.057
"2933" 75200095 1 1 0 6 0 -1.0789 -1.272 1.1811 -1.4869 2.3693 0.4951 0.8233 0.3887 0.4806 -0.754 0.4371 0.953 0.3995 1.0346 551.109 543.316 528.477
"2934" 75200075 1 1 0 4 0 -0.1042 0.7192 1.1811 -0.687 -0.0614 -0.9879 -0.7823 -0.2675 -0.0027 0.1806 -0.6073 -0.8956 1.314 -0.6576 465.55 416.637 469.543
"2935" 75200155 1 1 0 5 0 -2.7114 0.2705 2.0054 -0.687 2.3693 2.7249 0.8615 0.6515 -0.0465 -0.6853 1.8185 -0.027 1.314 1.0346 505.43 483.752 523.217
"2937" 75200025 0 1 0 6 0 0.638 -0.5536 -0.6151 -0.9823 1.1777 -0.3184 -0.7823 0.0753 0.7639 1.1793 -0.9125 0.8204 1.314 1.0346 569.612 559.729 525.488
"2939" 75200014 1 1 0 6 0 -0.7637 0.2705 0.1244 -0.0845 0.8496 0.5251 -0.7823 0.4753 0.2363 -0.6853 0.5393 0.9506 0.7628 0.0224 485.385 461.31 509.287
"2940" 75200019 1 1 0 6 0 0.7942 -0.7816 1.2643 0.8794 -0.0614 2.7249 1.5699 0.7407 -0.1046 1.1793 0.9239 0.7845 -0.7475 -0.6576 548.287 652.904 648.099
"2941" 75200133 0 1 0 6 0 0.638 0.2705 -2.345 0.0208 -0.0614 0.3018 0.2308 2.3019 0.6472 1.1793 4.7534 1.8863 -0.2023 1.0346 357.416 288.406 334.286
"2942" 75200012 1 1 0 4 0 -0.8812 0.2705 -0.2047 -0.4342 -1.3068 -0.3184 -0.7823 -0.3562 -1.8427 -0.9191 0.4923 -0.9301 -0.2023 -0.6576 504.021 501.237 472.993
"2943" 75200085 1 2 0 2 0 0.4493 0.2705 -2.345 -1.8939 -1.4832 0.0544 -0.7823 0.2185 -1.8427 1.1793 1.071 -1.211 -0.2023 -0.6576 432.912 494.929 424.078
"2945" 75200053 1 3 3 6 0 -0.8317 1.1904 2.0054 -0.2006 1.1546 0.4629 -0.7823 0.4215 -0.1364 -0.4396 0.9908 0.8699 1.314 1.0346 400.428 424.534 405.838
"2946" 75200223 0 1 0 6 0 -0.2704 0.8232 1.2643 0.4637 -0.5176 0.6818 -0.7823 0.2428 0.082 1.1793 0.0703 0.6148 -0.3673 1.0346 567.621 538.096 511.583
"2947" 75200001 0 1 0 4 0 -0.4389 -1.272 -0.2661 1.1422 -0.0614 -0.6541 -0.7823 0.3509 0.7212 0.6763 0.0105 0.2188 0.7628 1.0346 527.363 531.27 502.492
"2948" 75200019 0 1 0 6 0 0.1499 -1.272 0.7871 0.8207 -0.8109 0.1952 1.1928 0.7377 0.3269 0.1806 0.9317 1.0868 -2.1621 0.2127 604.938 566.537 599.643
"2949" 75200020 1 1 0 4 1 -0.5753 0.8232 0.3709 -0.687 1.1777 -3.2367 -0.7823 0.8867 0.7639 0.0477 0.9881 -0.1872 1.314 1.0346 419.482 571.552 550.343
"2952" 75200114 0 1 0 6 0 -0.2704 -1.272 0.1956 0.4637 1.1777 0.4951 -0.7823 0.4264 -0.4983 0.0477 1.4292 1.0343 0.385 0.2127 540.784 517.445 561.763
"2955" 75200018 0 1 0 6 0 -1.7421 1.6524 -2.345 0.2734 -0.7737 -0.0264 0.1462 0.5708 -0.303 -0.9779 1.6309 1.0011 -0.8065 0.6364 534.744 614.008 623.55
"2956" 75200207 0 1 0 6 0 -0.0339 -0.6346 1.1811 0.1097 0.4152 -0.7998 -0.7823 1.1477 0.7639 0.1806 1.1122 1.1429 -0.5864 1.0346 522.018 514.89 539.888
"2957" 75200067 0 3 0 6 0 -1.1538 0.7192 0.7262 -0.13 -0.0614 1.4903 -0.7823 -0.2289 -0.7441 1.1793 0.1417 0.8246 -0.0862 1.0346 422.009 484.723 422.38
"2959" 75200101 1 1 0 6 0 -0.6185 -1.272 0.1956 -0.4342 -0.8738 0.2243 0.1462 0.5884 -0.4983 0.0477 1.3676 0.8411 -0.2023 0.6364 692.579 583.961 627.255
"2960" 75200025 0 1 0 6 0 0.3568 0.2705 -0.2661 0.1097 1.1268 -0.3184 0.7703 2.3459 1.6414 1.1793 1.387 1.7043 -0.4377 0.6364 629.645 639.182 598.406
"2961" 75200039 1 1 0 6 0 -1.793 -1.272 2.0054 0.052 0.4558 0.9683 -0.7823 1.1506 1.0089 1.1793 0.9153 1.3576 -0.2023 1.0346 522.606 399.463 568.694
"2963" 75200097 1 1 0 5 0 1.2316 -1.272 0.7871 1.3423 -1.0884 -0.4509 -0.7823 1.4638 1.6414 -0.1357 0.8917 1.1529 1.314 1.0346 620.403 633.991 642.924
"2964" 75200017 0 1 0 4 0 1.3468 -0.2888 -0.2047 0.4637 -0.5176 -0.5635 -0.7823 0.2111 -0.8586 -0.8243 1.4685 -0.69 0.4394 0.5029 556.715 645.72 592.342
"2965" 75200170 0 1 0 6 0 0.3171 1.1904 -0.2661 1.8905 -1.333 -1.186 1.8633 0.4668 -0.1364 0.0477 0.4364 0.9154 -0.4377 -0.6576 468.51 572.396 527.384
"2966" 75200201 1 1 0 5 0 -0.1904 -1.272 0.7871 -1.8939 0.3745 -0.392 1.2618 -0.5345 -1.2382 -0.1357 -0.6029 0.0745 -0.2023 0.2127 652.097 687.628 691.077
"2967" 75200049 1 1 0 6 0 0.3568 0.2705 -0.5707 -1.8939 -0.0614 -0.0553 0.2907 0.8553 0.7639 -0.9191 0.6741 1.1823 -0.4377 1.0346 585.399 544.933 542.006
"2969" 75200189 1 1 0 6 0 0.4067 -1.272 -0.9792 -1.8939 -0.8543 0.1695 0.2907 1.6624 1.6414 -0.1357 1.1609 1.2935 1.314 -0.6576 583.199 670.34 579.215
"2970" 75200218 0 1 0 2 0 0.0127 1.6524 -0.9792 -1.8939 -3.1675 -1.2605 -0.7823 1.9373 1.3363 1.1793 1.267 -0.4434 1.314 -1.9687 514.592 408.149 469.864
"2971" 75200104 0 1 0 5 0 0.7546 -0.4021 -0.5707 0.4637 -1.3068 -0.7331 -0.7823 -0.6076 -0.7441 -0.3487 -0.6029 -0.1744 1.314 -0.6576 554.95 695.471 613.111
"2972" 75200157 1 3 2 6 0 -0.2704 -0.7816 1.2643 -0.687 0.8496 0.1436 -0.7823 0.0596 -0.8586 1.1793 0.0655 0.6889 1.314 1.0346 509.632 439.654 479.809
"2976" 75200138 0 3 2 5 0 -0.052 0.2705 -0.8441 0.4637 0.8496 0.4951 -0.7823 6e-04 -0.455 0.0477 0.439 1.2166 1.314 1.0346 387.123 410.138 423.283
"2977" 75200167 0 1 0 6 0 0.0127 -0.1632 -0.9792 -0.9823 -0.0614 0.6818 -0.7823 1.2807 0.6472 0.0477 1.5955 1.3318 1.314 1.0346 457.213 491.436 462.241
"2978" 75200127 0 1 0 6 0 0.5385 0.2705 -0.5707 1.3423 -0.1433 -0.8632 2.07 0.448 0.5278 -1.1443 0.7465 0.8842 -1.3684 -0.6576 544.376 596.816 607.799
"2979" 75200175 0 1 0 6 0 -0.2686 0.2705 0.7262 0.052 -0.5319 1.4685 -0.7823 0.4995 0.1926 -0.9191 0.688 1.1329 -0.2023 -0.6576 588.07 541.779 607.627
"2980" 75200074 0 1 0 6 0 -0.0194 -0.8863 -0.2661 -0.4342 -1.1108 -0.8971 -0.7823 0.2172 0.0983 1.1793 -0.2196 0.7939 0.385 -1.5824 481.626 533.372 558.51
"2981" 75200167 1 1 0 6 0 -2.7316 0.2705 1.1811 -0.687 -1.0812 -0.3397 0.2907 1.8571 1.0651 1.1793 1.3676 1.7204 -1.555 -0.6576 494.029 398.753 471.081
"2982" 75200193 1 1 0 4 0 -2.7114 -1.272 -0.2661 -0.687 -0.0614 -0.5552 -0.7823 2.2508 1.3123 1.1793 2.1513 1.1011 -0.9422 -1.0691 478.245 491.292 461.678
"2984" 75200085 1 1 0 4 0 -1.1538 -0.7816 -1.5513 -1.8939 0.8496 -0.0553 -0.7823 0.3603 0.0528 -0.3487 0.8467 -0.4449 0.039 0.2127 421.706 429.405 414.245
"2986" 75200095 0 3 0 6 0 -2.7114 -1.272 -0.2047 0.1097 -0.0328 0.705 -0.7823 0.1191 -0.0465 -0.4396 1.0611 0.7915 1.314 1.0346 459.923 471.041 476.013
"2987" 75200096 0 1 0 4 0 -0.2406 0.7192 -0.2661 -0.687 -0.0614 -0.3184 0.1462 0.0429 -0.8586 -1.3873 0.8309 -0.8595 0.385 -0.6576 557.376 601.239 527.554
"2988" 75200113 1 1 0 6 0 -0.2704 -0.6451 0.7871 -0.4342 -0.0614 -0.3184 -0.7823 1.0382 1.0089 0.1806 0.7959 0.9215 0.385 0.2169 543.932 590.459 558.83
"2990" 75200007 0 2 0 3 0 1.5998 -0.6346 0.992 -1.4242 2.3693 0.2342 0.2907 0.2354 0.5278 1.1793 -0.6043 -0.6787 0.1694 -1.1847 591.993 708.429 651.795
"2992" 75200222 0 1 0 6 0 -0.9223 1.1361 -0.2661 1.4083 -0.0614 -0.3184 -0.7823 0.1138 -1.8427 0.0477 1.1842 0.5894 0.4394 -1.3914 424.497 485.744 453.408
"2993" 75200127 1 1 0 6 0 -0.2204 0.2705 -0.733 0.1097 -0.0614 0.9517 -0.7823 1.5607 1.3363 0.2646 1.3978 1.4692 0.6259 -2.4468 409.462 447.827 501.218
"2994" 75200228 0 1 0 6 0 -1.352 0.5206 -0.2047 0.052 -0.5176 -0.1762 -0.7823 0.2082 0.0983 -0.6853 0.5189 0.6781 -0.5575 -2.4468 611.786 648.887 578.371
"2995" 75200150 0 1 0 6 0 0.6977 -1.272 2.0054 0.052 2.3136 -1.0771 1.1211 0.515 0.72 -0.9386 0.386 0.9926 1.314 1.0346 577.036 519.82 556.297
"2996" 75200097 0 1 0 6 0 0.2493 -1.272 -0.2661 -0.687 0.3444 -1.0499 0.6725 0.837 1.3363 1.1793 0.0217 1.1281 0.6259 1.0346 612.622 643.453 609.139
"2997" 75200012 1 1 0 4 0 0.2694 0.2705 -0.9792 -0.13 -0.0614 0.6401 -0.7823 0.9044 0.7639 1.1793 0.5654 0.4282 1.314 0.5029 514.978 559.82 553.972
"2998" 75200044 0 1 0 6 0 -0.8176 0.7192 -0.2047 -0.1748 -0.5176 -0.0553 -0.7823 0.4991 -0.303 1.1793 0.7381 0.306 -0.6262 -0.6576 415.196 461.227 432.242
"2999" 75200005 0 3 3 6 0 0.9011 0.2705 -0.5707 0.8207 -0.8738 -0.6606 0.8615 1.5784 1.6414 1.1793 0.5467 1.4418 1.314 1.0346 556.772 583.527 497.353
"3000" 75200228 1 1 0 4 0 -0.1542 -0.2888 -0.2661 -0.687 -0.0614 0.6818 -0.7823 -0.4468 -1.2382 -0.8243 0.2809 -0.4545 0.1694 1.0346 530.25 597.093 530.419
"3001" 75200213 1 1 0 6 0 -2.7114 0.2705 1.1811 -0.687 -0.4909 0.1935 1.1625 1.0229 1.3363 1.1793 0.2921 1.0229 -1.1481 -1.1847 469.582 479.509 544.18
"3002" 75200167 1 1 0 6 0 -0.4934 0.2705 -0.5707 0.4637 -0.0614 -1.385 -0.7823 1.4287 1.3363 1.1793 0.9811 1.3945 0.4394 -0.6576 621.172 574.316 601.795
"3006" 75200125 1 3 2 6 0 -0.7355 -0.2888 -1.7009 0.176 2.3693 -1.2847 -0.7823 -0.5343 -0.4983 0.0477 -0.3269 -0.5604 -1.8358 1.0346 442.496 464.106 473.268
"3007" 75200087 1 1 0 3 0 -0.3174 0.7192 -0.5707 0.4637 -0.8386 -0.2577 0.2907 -1.2565 -0.0465 -1.8124 -0.5625 -1.2661 -1.8485 -1.8624 419.829 454.238 461.696
"3008" 75200114 0 1 0 6 0 -2.7114 -0.5536 0.6314 0.4637 -0.1433 -0.5582 0.7703 1.4019 1.3363 1.1793 1.0564 1.1911 -1.3684 1.0346 685.433 636.849 653.336
"3009" 75200003 1 1 0 5 0 -1.7421 -1.272 -1.7664 -1.8939 -0.8109 0.5034 -0.7823 0.782 0.0983 -0.1357 2.1565 0.6317 -0.2023 0.6402 397.375 366.617 408.465
"3010" 75200144 1 1 0 6 0 -0.4556 0.2705 -0.9792 -0.687 -0.4684 0.1935 0.2907 0.6973 1.0089 0.7604 0.4017 -0.076 1.314 1.0346 483.567 439.192 542.145
"3011" 75200062 1 1 0 5 0 1.5998 -1.272 2.0054 1.8905 -0.8273 -3.2367 -0.7823 -0.7852 0.6472 -1.0118 -1.3841 0.0847 -1.3684 1.0346 466.011 494.446 414.671
"3012" 75200211 0 1 0 6 0 -1.1538 0.2705 -0.2661 -0.687 -0.0614 0.0348 -0.7823 -0.5046 -1.8427 -1.1443 0.3504 0.5951 -0.2023 1.0346 410.613 432.911 448.947
"3013" 75200100 0 1 0 4 0 -2.7114 3.0064 -1.5513 -1.8939 -1.5102 -0.6342 -0.7823 -0.113 -0.7441 -1.3873 1.3393 -0.7456 -0.9514 1.0346 451.809 346.568 529.636
"3014" 75200105 0 3 3 6 0 1.5998 0.2705 1.2643 -0.687 0.7251 2.7249 -0.7823 -0.1159 1.0089 0.0477 -0.794 -0.0785 -0.2023 1.0346 483.754 539.382 560.585
"3015" 75200072 1 1 0 5 0 -0.3883 -1.272 -1.0457 -1.2792 0.4152 -0.8969 0.2907 -0.3372 -1.2382 -1.1123 0.2234 0.2885 1.314 1.0346 396.601 530.815 474.274
"3016" 75200012 1 1 0 6 0 0.0127 1.0453 -0.733 0.4637 -1.2506 -0.3789 -0.7823 0.0281 -1.8427 -0.4396 1.0005 0.552 -0.5575 -0.6576 531.324 527.912 557.547
"3017" 75200171 1 1 0 6 0 -1.793 -0.8863 0.1956 -1.4869 1.5024 2.7249 -0.7823 1.3188 1.6414 -0.3487 0.9002 0.8918 -0.0348 0.2169 476.976 557.985 541.89
"3018" 75200118 1 2 0 6 0 -0.9016 1.2958 0.7871 -0.687 0.3444 -0.3184 -0.7823 -1.0498 -1.8427 -1.2622 -0.386 -0.0064 -0.3673 -0.6576 651.427 599.978 568.989
"3020" 75200163 0 1 0 6 0 0.3171 -1.272 -0.2661 -0.7592 -0.8273 -0.3184 -0.7823 0.1688 -0.1364 0.0477 0.3071 0.9929 0.7628 1.0346 635.083 673.49 623.387
"3021" 75200152 1 1 0 6 0 -0.2388 0.9567 -0.9372 1.3423 -0.5176 0.0623 0.8233 -0.7965 -1.8427 -1.2622 -0.0097 -0.397 -1.6031 -1.0691 415.649 491.261 439.364
"3023" 75200090 0 1 0 2 0 -0.4556 1.6524 -0.9792 -0.3799 -0.8109 -0.3184 -0.7823 -0.3028 -1.2382 0.0477 -0.0517 -1.2947 0.0838 -0.6576 443.316 470.08 424.95
"3024" 75200069 0 1 0 5 0 -0.6322 0.2705 -0.5707 -0.2006 -1.0583 -0.9836 -0.7823 2.7892 1.3363 1.1793 2.0237 1.3157 -0.0348 1.0346 548.137 587.179 523.922
"3025" 75200180 1 1 0 6 0 -0.1419 -1.272 -0.6151 -1.8939 2.3693 2.7249 -0.7823 0.6388 0.5278 1.1793 0.3493 1.0442 0.385 1.0346 611.568 660.946 647.111
"3028" 75200170 1 1 0 6 0 0.1162 0.2705 2.0054 0.0208 0.3693 -0.5582 -0.7823 0.9634 0.7639 1.1793 0.3942 1.0535 1.314 0.2169 672.937 625.552 606.309
"3030" 75200063 1 1 0 6 0 -0.2704 -1.272 -1.7009 0.4637 1.5527 1.4903 -0.7823 0.8661 0.0528 1.1793 1.5314 1.1783 -0.2023 0.2169 443.741 535.545 448.588
"3031" 75200167 1 1 0 6 0 0.0995 -1.272 -0.2661 -0.9823 0.7034 -1.866 -0.7823 0.8871 0.7679 0.1806 0.2749 0.8465 -1.3345 -0.6576 543.774 495.147 540.013
"3032" 75200163 0 1 0 6 0 -0.3571 -0.4021 -0.2047 -0.13 -0.0614 -0.445 0.2308 0.8424 0.6472 -0.1357 0.7095 1.068 -1.1481 0.2169 494.87 482.089 528.353
"3033" 75200127 0 1 3 5 0 -1.9715 0.8232 -2.345 -0.7592 -1.4906 -0.3238 0.6725 0.3258 0.0983 0.0477 0.3867 -0.1732 -0.9329 -0.6576 431.071 490.368 427.53
"3034" 75200167 0 1 0 6 0 0.8628 -0.5536 -0.5707 1.1422 -1.2865 0.4951 -0.7823 0.4289 -0.1364 0.0477 0.7289 0.9578 -0.9306 1.0346 557.298 562.571 541.81
"3035" 75200080 1 1 0 5 0 -1.1538 0.2705 0.1956 -0.687 0.7877 0.3018 0.2907 1.7922 1.6414 1.1793 1.2886 0.5728 0.385 -0.6576 630.13 709.309 672.56
"3036" 75200152 1 1 0 6 0 -0.0176 1.0453 0.1956 0.4637 -1.0583 -0.1516 1.8633 -0.413 -1.2382 -1.2622 0.8467 0.8289 -0.0348 -1.5824 499.768 463.499 412.78
"3037" 75200046 1 1 0 6 0 -0.8211 0.2705 2.0054 -0.687 0.7877 0.4909 -0.7823 0.6094 -0.5849 -0.4903 1.5335 0.8879 -0.6262 1.0346 481.611 396.735 454.473
"3039" 75200201 1 1 0 4 0 -1.7421 0.2705 -0.0326 -0.687 1.5024 0.4503 -0.7823 0.2668 0.532 -0.8243 0.1083 0.3687 -0.2023 -0.6576 664.629 576.75 631.782
"3040" 75200205 0 1 0 4 0 0.0995 1.2958 -0.5707 -0.687 0.7877 -0.3184 0.2907 1.0044 0.4551 0.0477 1.2317 0.2549 0.7015 -0.6576 479.042 504.846 447.393
"3041" 75200097 1 1 0 6 0 0.0995 0.2705 0.4352 -1.2792 0.3858 0.9683 0.2907 0.7447 0.3269 -0.1357 0.7215 1.0646 -0.0439 0.5029 605.279 620.873 615.462
"3042" 75200228 0 1 0 6 0 1.0123 -0.8863 0.4352 1.8905 -0.8738 -0.3184 -0.7823 0.9984 1.6414 0.0477 -0.0027 1.2312 0.4394 1.0346 578.523 560.254 577.017
"3043" 75200007 1 2 2 6 0 1.403 -1.272 -0.0591 -1.4869 -0.4684 2.7249 -0.7823 0.0024 0.0528 -0.4903 0.5571 0.6613 0.6259 1.0346 384.232 254.015 323.781
"3044" 75200183 0 1 0 5 0 -0.5437 -1.272 1.2643 -0.2006 1.1777 0.4951 -0.7823 0.5889 -0.303 1.1793 0.9811 0.7683 0.1597 1.0346 621.858 696.314 673.757
"3045" 75200005 1 1 0 6 0 -0.5262 -1.272 0.7871 0.052 0.7512 -0.3184 0.2907 0.259 -0.4983 0.0477 0.223 0.8835 -0.2023 0.5029 632.047 617.95 653.498
"3046" 75200120 1 1 0 4 0 0.1372 0.2705 0.1956 0.4637 -0.0614 0.2929 1.1625 0.3252 -0.3238 -0.1357 0.8594 -0.5658 -0.2023 -0.6576 360.495 327.942 294.122
"3047" 75200136 1 1 0 6 0 0.7796 -1.272 2.0054 0.4637 1.111 0.9423 0.8615 0.4587 -0.1547 1.1793 0.699 1.0028 0.7015 -0.6576 628.349 583.425 588.755
"3048" 75200069 1 1 0 3 0 -0.2026 -0.6451 -0.5707 1.8905 -1.0881 -0.3835 2.0987 -0.6847 -1.8427 -1.5971 0.5366 -0.8995 -0.0037 -1.7671 468.929 515.11 444.422
"3050" 75200224 1 1 0 6 0 -0.8176 0.2705 -0.5707 -0.4342 -0.5536 -0.3184 0.2907 0.1211 -1.2382 1.1793 0.3933 0.8599 1.314 -0.6576 523.615 496.144 517.857
"3051" 75200180 0 1 0 6 0 -0.1042 0.2705 0.2653 1.3423 -0.8109 -1.1726 -0.7823 -0.0825 0.5278 -0.6853 -0.3901 -0.1478 1.314 -1.3914 580.458 608.511 614.791
"3052" 75200186 0 1 0 4 0 -0.645 0.2705 -2.345 1.8905 1.1268 -3.2367 -0.7823 -1.0225 -0.4983 -1.7306 -0.2604 -0.7591 -1.3345 -0.6576 427.79 439.571 373.575
"3054" 75200108 0 1 0 6 0 -0.8812 0.2705 -0.733 1.8905 -0.5176 -0.3184 0.2907 0.243 0.5278 0.0477 0.1922 0.9567 -0.2023 -1.1847 485.579 492.394 486.722
"3055" 75200136 1 1 0 2 0 -1.3158 0.2705 0.1956 -0.687 -0.0614 0.6818 0.2907 -0.1067 -0.8586 -0.9779 0.7698 -0.9144 -2.7106 -0.6576 479.763 318.321 419.841
"3056" 75200072 1 1 0 4 0 -1.3214 -0.4021 1.1811 -0.4939 -0.0614 2.7249 1.8633 0.0064 -0.7441 0.2646 0.649 -0.1564 0.7628 0.2127 536.57 568.536 400.714
"3057" 75200144 0 1 0 6 0 -0.1542 -0.6346 0.2653 0.052 -1.0583 -0.3184 -0.7823 1.2508 1.6414 0.1806 0.411 1.4249 1.314 -0.6576 551.467 615.347 583.883
"3058" 75200059 0 1 0 3 0 -0.4556 -0.2888 0.7871 0.4637 -1.1108 -0.7764 0.7703 0.2294 -0.7441 -0.6853 1.0005 -0.1192 -1.0726 -1.1847 548.587 501.516 560.837
"3060" 75200001 0 1 0 4 0 2.0787 -1.272 0.1956 0.8207 1.0615 0.0672 -0.7823 0.9352 -0.1364 1.1793 1.1265 0.504 1.314 1.0346 681.393 718.7 756.964
"3061" 75200223 0 1 0 6 0 -0.5262 -0.7816 -0.5707 -0.4342 -0.0129 -0.6659 1.203 -0.1966 0.3269 0.0477 -0.5225 0.6763 -0.2023 1.0346 567.323 610.649 611.052
"3062" 75200093 0 2 3 6 0 -1.6062 2.2893 0.1956 -0.3799 1.1268 -0.5512 1.1928 1.0061 0.2363 -0.9386 2.2443 1.0861 -1.1481 0.2169 428.176 494.816 451.348
"3064" 75200041 1 1 0 6 0 -0.4423 0.2705 -0.0326 -0.3799 -0.0614 0.0716 -0.7823 1.326 1.3363 1.1793 1.0005 1.4826 0.385 1.0346 512.372 509.733 536.342
"3065" 75200002 1 1 0 6 0 -0.1542 0.2705 -0.2661 -0.687 0.7872 0.0638 -0.7823 0.6632 0.0528 -0.6853 1.5314 1.0545 1.314 1.0346 640.272 619.041 658.782
"3066" 75200085 1 1 0 6 0 0.3252 0.2705 -0.9792 -0.687 -0.0614 -0.3184 -0.7823 0.7023 0.5278 1.1793 0.7487 1.0567 -0.0348 -0.6576 413.733 441.647 453.23
"3070" 75200183 1 1 0 4 0 0.3703 -0.4021 0.1244 -0.13 -0.0614 2.7249 0.7703 1.0209 1.1527 1.1793 0.6577 0.5758 1.314 -0.6576 546.219 533.409 549.266
"3071" 75200103 1 1 0 6 0 0.2641 1.6524 -0.2661 -0.3799 -1.4832 -0.046 -0.7823 -0.5434 -0.7441 -1.4682 0.4252 -0.4196 0.039 -0.6576 472.632 379.49 395.104
"3072" 75200090 1 1 0 6 0 -1.4526 0.9567 -1.2263 1.8905 -1.6669 -0.2979 1.4721 -1.5526 -1.2382 -1.5216 -1.257 -1.0133 -0.1811 -0.6576 528.169 574.522 464.921
