"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "math" "read" "scie"
"4001" 5600164 1 1 2 6 0 0.2363 0.9672 -0.6888 0.2734 -1.2591 -0.445 1.203 -0.4551 -1.2782 -1.0118 -0.3092 0.14 -0.8998 -1.0657 523.894 497.438 526.499
"4002" 5600262 1 3 0 6 1 -1.352 3.0064 -0.9792 0.4637 -0.0614 0.0577 -0.7823 0.6899 0.0232 0.2646 1.3627 0.4995 -0.7769 -1.5824 334.804 313.443 372.325
"4003" 5600128 0 1 0 6 0 1.2316 -0.2888 0.1956 1.4083 -1.0656 0.468 -0.7823 0.835 0.171 0.1806 0.9451 1.0649 -0.7074 -1.1869 518.398 563.773 594.599
"4005" 5600062 0 1 0 4 1 -1.2627 -1.272 -0.9792 -0.687 -0.0614 0.1889 0.8615 -0.4507 -1.8696 -1.0118 0.4098 -0.7772 -1.4974 -0.6576 563.18 475.385 497.192
"4008" 5600146 1 3 2 4 1 -1.1538 0.2705 -0.9792 -1.8939 1.6219 0.6738 0.8615 -0.2391 -0.4961 -0.1357 0.0231 -0.6704 -1.1481 0.6402 441.343 525.874 479.707
"4011" 5600277 0 2 2 4 0 1.7513 0.8232 1.1811 1.8905 -0.8926 -0.9694 1.2618 0.5534 -0.0102 1.1793 0.5526 0.1426 -0.5575 1.0346 477.285 454.904 508.053
"4012" 5600133 0 1 1 4 0 1.0781 0.2705 -0.2047 1.1422 -1.0974 -0.4509 0.2907 0.0374 0.4481 -0.1357 -0.2931 -0.7665 -0.2023 -0.6576 531.983 627.648 601.85
"4016" 5600234 1 1 0 6 0 -1.1538 0.2705 0.1956 -0.9295 -0.0614 -0.4703 -0.7823 1.2167 0.9533 1.1793 1.2348 1.1752 -0.5488 -0.6576 383.083 378.315 415.959
"4017" 5600008 0 3 0 4 0 1.5482 -1.272 -0.4112 -1.1597 1.1268 -0.3184 0.1462 0.7046 1.3903 0.0477 -0.1337 -0.5104 0.1694 0.2127 643.092 648.247 563.309
"4018" 5600044 1 3 2 4 0 0.2641 -1.272 2.0054 1.8905 2.3693 -1.2605 3.8591 -0.4162 -0.7708 -0.9386 0.252 -1.017 1.314 1.0346 408.87 217.749 356.969
"4025" 5600236 0 1 1 6 0 0.8628 0.2705 -0.733 0.4637 0.7251 -0.4415 -0.7823 0.9607 1.3903 1.1793 -0.1872 0.2655 0.0483 0.6364 633.216 656.333 648.289
"4026" 5600269 1 1 0 5 0 -0.1241 -1.272 2.0054 -1.8939 1.111 -0.3184 0.2907 0.486 0.7145 1.1793 -0.4639 0.3559 -2.0248 -1.3914 599.974 660.552 671.849
"4027" 5600034 0 1 2 6 0 0.0429 0.5206 -0.2661 0.4637 -0.8109 -0.3184 -0.7823 0.2877 -0.7097 0.0477 1.0331 0.445 -0.5 1.0346 516.998 576.379 558.928
"4029" 5600293 0 1 0 5 0 -0.8176 1.1904 -0.5707 -0.687 -0.5176 -0.5707 0.2907 1.427 1.8415 1.1793 0.2977 1.0504 -0.0037 1.0346 438.111 478.083 410.321
"4031" 5600272 0 1 0 4 0 -0.6896 0.9672 -0.9792 0.052 -0.2832 -2.059 2.0604 -0.2138 -0.7708 1.1793 -0.0685 -0.781 -0.3172 1.0346 519.543 570.304 485.145
"4032" 5600126 0 3 0 1 1 1.01 2.2893 -1.1146 -1.2792 -1.497 0.6818 -0.7823 -0.7693 -1.8696 -1.2793 0.0356 -2.1171 0.7015 0.0224 320.65 452.826 388.003
"4034" 5600180 0 1 0 6 0 1.5998 -1.272 -1.1146 1.8905 -0.7095 -1.4889 2.4122 0.6912 0.4984 1.1793 0.2362 0.9884 1.314 1.0346 558.644 580.246 626.353
"4036" 5600066 1 1 0 6 0 -1.0942 0.2705 -0.733 -0.9295 -0.8277 0.6818 -0.7823 1.6135 1.1392 1.1793 1.0331 1.3944 -0.6262 -0.6576 498.869 488.787 521.19
"4037" 5600272 1 1 1 4 0 0.1298 0.7192 -0.5707 -0.687 -1.321 -0.5719 -0.7823 -0.1506 -1.8696 0.0477 0.4842 -0.6803 1.314 -0.6576 520.849 472.598 506.497
"4042" 5600183 0 1 0 5 0 0.0595 2.21 -0.2661 0.5949 -0.4684 -0.3184 -0.7823 0.8454 0.3668 1.1793 0.9451 0.5676 -1.0955 -0.6576 484.454 421.662 417.68
"4044" 5600154 1 1 0 6 0 -0.2704 0.2705 -0.5707 0.1097 -0.4684 -0.4509 -0.7823 -0.1215 -0.1552 1.1793 -0.3175 0.7992 0.1694 -0.6576 609.377 643.412 662.396
"4050" 5600012 0 2 0 6 0 -1.9715 -1.272 -0.5707 -1.8939 0.8236 2.7249 -0.7823 0.7744 0.171 1.1793 1.1119 1.3064 -0.2327 -0.6576 688.969 672.013 706.993
"4055" 5600292 1 3 2 2 1 -1.0555 1.0453 -0.4112 0.5949 1.217 0.0498 -0.7823 -0.0091 -0.4882 0.0477 0.435 -0.9337 -0.4671 0.6402 343.575 350.42 337.792
"4056" 5600070 1 2 2 2 1 -0.7637 0.2705 -0.6437 -0.729 0.3858 -0.3504 1.1625 -0.8882 -0.4882 -0.9779 -0.6156 -1.6794 -0.7074 0.2127 483.593 459.309 535.474
"4066" 5600047 1 1 0 4 0 -0.4934 0.2705 -0.9792 -0.687 -0.0614 0.0342 -0.7823 0.6558 0.4713 0.0477 1.1808 -0.1868 -0.6262 -0.6576 482.478 527.247 546.687
"4067" 5600073 0 1 1 6 0 0.9011 -1.272 2.0054 0.8794 -1.9537 -1.2938 1.4721 1.2831 0.7679 1.1793 1.3653 1.2925 -0.9734 -1.8598 636.267 593.858 580.29
"4069" 5600001 0 1 1 5 0 -2.7114 -0.2888 -0.2661 -0.4342 -0.5176 2.7249 -0.7823 -0.8819 -1.2782 -1.2622 0.0011 -0.6191 1.314 1.0346 414.812 366.193 413.946
"4071" 5600160 1 1 0 6 0 -0.2406 0.2705 -0.9792 -0.3799 -0.8273 -0.4509 3.8591 0.4487 -1.2782 1.1793 0.7651 0.8067 0.039 -1.7696 658.568 613.279 725.234
"4079" 5600260 0 1 0 2 1 0.4627 -0.3034 -2.345 1.8905 -1.2657 -1.6554 0.8615 -0.665 -0.229 -0.4396 -0.4643 -1.3085 -1.7803 0.6364 444.947 479.935 462.652
"4081" 5600191 0 1 0 6 0 1.5998 -0.0545 0.1244 0.9109 -0.0614 -0.0358 0.1462 1.6428 1.0629 1.1793 0.8814 1.341 0.7628 -1.1847 680.645 617.122 609.414
"4084" 5600043 0 1 0 6 0 -0.1542 0.2705 -2.345 -1.8939 0.3864 -0.4321 -0.7823 -0.5671 -1.2782 -0.1357 -0.3422 0.5687 -0.2023 -1.4861 455.255 547.348 474.665
"4085" 5600273 1 1 0 5 0 -0.9016 -1.272 -0.2661 -0.687 -0.0614 0.6818 -0.7823 -0.6165 -1.8696 -0.1357 -0.144 0.0337 -0.9422 1.0346 692.239 660.553 651.058
"4086" 5600173 1 1 2 4 1 -0.8176 1.6524 -2.345 1.8905 -0.0614 -0.1657 1.5346 0.2062 -0.5946 -2.0089 1.4045 -0.4676 1.314 -0.6576 327.221 241.988 300.578
"4087" 5600123 0 1 1 6 0 -1.1285 -1.272 -0.2661 0.052 -0.5787 0.1935 0.2907 -0.8208 -0.4463 -0.4903 -0.8235 0.2985 -0.6986 0.6402 602.322 665.402 608.346
"4088" 5600194 1 1 1 6 0 0.0385 -1.272 0.1956 0.4637 0.4558 0.0382 -0.7823 2.9183 1.8415 1.1793 2.6216 1.5583 1.314 1.0346 589.203 502.678 526.292
"4090" 5600216 0 1 0 2 0 0.0127 0.2705 -0.9792 -0.687 -1.0352 -0.1562 -0.7823 -0.4983 -1.8696 -0.4396 -0.0878 -1.4391 -0.2023 1.0346 571.472 640.353 686.705
"4091" 5600057 0 1 0 6 0 0.4607 -1.272 0.1956 -1.2319 -0.5176 0.1935 -0.7823 0.072 0.171 1.1793 -0.2829 0.8843 -1.7418 -0.9122 614.831 683.535 629.824
"4092" 5600173 0 1 0 6 0 -1.1538 1.0453 0.1956 -0.7592 0.3858 0.9683 -0.7823 -0.6585 -1.8696 0.1806 -0.4303 0.2625 -0.2023 0.3622 458.874 471.087 452.863
"4094" 5600050 0 1 0 6 0 -2.7114 -0.2888 -1.1146 1.0109 1.6219 2.7249 0.2907 1.2843 1.8415 1.1793 0.4614 1.5222 1.314 0.0224 478.997 417.044 426.689
"4095" 5600089 1 1 0 6 1 -0.9223 0.2705 -0.9792 -0.687 -0.8109 -2.0909 -0.7823 0.2235 -0.0102 -1.2622 1.2699 0.4283 -0.1206 -0.6576 509.645 451.473 467.302
"4096" 5600197 0 1 2 4 0 -0.5959 -1.272 -0.8705 -1.4869 0.7251 0.9423 -0.7823 0.9312 0.4984 1.1793 0.7852 0.4643 -0.8905 1.0346 556.501 547.624 521.41
"4098" 5600236 1 1 1 5 0 0.0127 -0.2888 -0.4112 -0.3799 -0.096 -0.3184 0.2907 -0.0903 -0.4882 1.1793 -0.3588 0.1791 -0.3971 1.0346 630.444 674.099 698.14
"4101" 5600214 0 1 1 4 0 1.2316 0.2705 -1.2263 0.5949 -1.2865 -0.3184 0.2907 -0.6429 -0.1552 -0.5813 -0.4955 -0.9428 -0.2023 -1.2947 515.442 642.44 598.822
"4103" 5600182 0 3 2 6 1 0.0142 1.9837 -0.2661 -0.2006 -1.3529 -0.8633 1.203 -0.8761 0.2589 -0.9649 -0.8873 -0.7487 -0.7857 -1.6735 370.745 269.722 341.861
"4105" 5600233 1 1 0 6 0 0.0127 0.7192 -1.7664 0.4637 -1.0746 0.0348 0.2907 0.4624 0.5798 0.0477 -0.0232 1.1172 -0.0037 -1.3939 658.728 587.808 668.273
"4106" 5600228 0 1 0 4 1 -1.6062 0.9672 2.0054 1.3423 -0.7095 -0.7764 0.2907 0.7079 0.7679 1.1793 0.1419 -0.1648 -1.3245 0.5029 467.632 459.619 477.88
"4116" 5600139 0 1 0 4 0 -0.2704 0.2705 -0.733 -0.3009 -0.5176 0.3241 0.2907 -0.9857 -0.4961 0.1806 -1.1002 -1.1637 -0.7366 0.3622 601.462 663.446 644.425
"4117" 5600066 0 1 1 6 0 0.8628 0.2705 -1.7664 -1.8939 0.7139 0.1935 -0.7823 0.9963 0.7679 0.2646 0.6828 1.1236 -1.555 0.6402 512.507 491.317 547.619
"4118" 5600066 0 1 0 6 0 0.638 0.7192 -0.5707 0.4637 -0.8109 -0.4509 -0.7823 1.5516 1.0629 1.1793 0.7322 1.5781 0.2485 1.0346 643.895 686.93 629.769
"4119" 5600233 0 1 0 6 0 0.5935 0.2705 0.3709 -0.2459 -0.096 0.6818 0.7703 1.0737 0.7431 0.1806 0.8693 1.2442 -2.7106 -0.6576 567.53 563.376 532.493
"4120" 5600085 0 1 0 6 0 -0.5262 0.7192 0.1956 1.8905 -0.8738 -0.5878 -0.7823 0.82 0.9331 0.4433 0.395 1.2685 -0.3673 -0.6576 611.311 560.668 623.991
"4124" 5600043 1 1 2 6 1 -1.1285 0.9672 -0.6888 -1.0109 -1.2799 -0.7554 1.203 1.2646 0.5252 1.1793 1.6947 1.3858 -0.8566 -0.6576 433.463 298.905 315.144
"4127" 5600261 0 1 0 6 0 2.6131 0.2705 0.571 0.4637 -0.0614 -0.338 -0.7823 0.517 0.4984 -0.6122 0.2743 0.6567 0.1694 1.0346 560.874 548.287 626.478
"4128" 5600050 1 1 0 6 0 -1.4882 0.2705 -0.1017 -0.2006 -0.8738 -0.4415 -0.7823 0.6574 1.3903 -0.8326 0.1693 0.9419 1.314 1.0346 583.611 368.013 480.433
"4130" 5600103 1 1 0 4 0 0.7789 -1.272 -0.2661 0.1097 -1.0583 -0.5878 1.4721 0.7634 1.3903 1.1793 0.07 -0.1148 -0.8998 -0.6576 662.891 620.996 632.858
"4132" 5600203 0 3 2 6 1 -1.9715 1.0453 -0.4112 1.8905 -1.7292 -0.2062 -0.7823 -0.0763 -0.7708 1.1793 0.3115 0.628 -0.5778 -0.6576 536.81 494.552 535.657
"4133" 5600138 1 1 0 6 0 -1.2014 0.2705 2.0054 0.4637 0.7877 -0.3184 0.7703 2.031 1.8415 1.1793 1.6323 1.7101 0.2148 0.5029 587.772 555.669 576.88
"4134" 5600048 0 1 2 4 1 1.1231 2.0692 -0.8279 -1.0109 -0.096 0.6818 0.2907 -0.5592 -1.2782 -1.25 0.12 -0.8058 0.4522 1.0346 355.187 352.984 290.443
"4135" 5600226 1 1 2 2 0 0.5781 2.2893 -0.2661 -0.2006 -1.0812 0.0449 0.2907 0.64 0.6026 1.1793 0.5152 -0.8568 1.314 -1.8624 503.12 334.651 410.565
"4136" 5600294 1 1 0 6 0 -0.1672 -0.4021 0.1956 -0.7592 -0.0321 -0.6151 -0.7823 1.3379 0.5798 -0.4903 2.6216 1.4168 -0.2023 -0.6576 663.447 501.749 520.391
"4138" 5600057 1 1 0 4 0 -2.7114 1.0453 -0.2661 -0.4342 -0.5176 -1.186 1.7316 1.2369 1.0629 1.1793 0.3694 0.7361 -0.8998 -0.6576 584.827 509.69 570.009
"4140" 5600269 0 1 0 6 0 1.2316 -1.272 1.2643 -0.4678 -0.401 2.7249 -0.7823 1.438 1.8415 1.1793 0.5879 1.3824 -0.5488 1.0346 629.924 742.067 636.039
"4141" 5600182 0 1 0 6 0 -1.1538 -0.4021 0.1956 0.9109 -0.5434 -0.6363 0.2907 0.3983 0.5798 0.1806 0.0126 0.4363 -0.9734 -1.0691 457.352 516.766 466.843
"4142" 5600123 0 1 0 5 0 0.0127 -0.5536 0.1956 0.1097 -0.5787 -0.3184 -0.7823 -0.2863 -1.2782 1.1793 -0.224 -0.5027 -0.3172 -0.6576 621.782 593.498 627.349
"4144" 5600214 1 1 0 6 0 -0.7196 1.4885 -0.9372 -0.4342 -1.0746 -1.5099 1.7669 -0.5801 -1.8696 -0.6853 -0.3272 0.5283 -0.6385 -0.6576 583.164 573.576 540.604
"4145" 5600012 0 1 0 6 0 1.2316 0.7192 0.1956 1.4083 -1.1268 -1.3416 1.0457 1.4808 1.8415 1.1793 0.6555 1.4095 -0.2023 -0.6439 609.37 638.073 593.417
"4146" 5600001 0 1 0 6 1 -0.9016 1.6524 -0.9792 -0.4342 -0.8109 -0.2649 -0.7823 0.6453 0.8862 -1.0118 0.6171 1.2083 0.1597 -0.6576 439.391 417.327 397.243
"4150" 5600005 1 1 0 4 0 -0.6896 0.2705 -0.4631 0.1097 -0.0614 -1.2605 0.8233 -0.8831 -1.8696 -0.4396 -0.3406 -0.5654 -1.8358 -0.6576 563.234 532.83 528.099
"4151" 5600173 0 1 2 3 1 -1.3214 0.2705 -0.9792 -0.4342 -0.8738 -0.3184 -0.7823 -0.6624 -0.4463 -0.4903 -0.5319 -0.9838 0.039 -1.3914 408.123 408.127 414.82
"4155" 5600096 0 1 0 6 0 1.7513 -0.5536 0.4352 0.9606 -0.5575 -0.3184 0.1462 0.7673 1.8415 -0.1357 -0.2703 0.9031 0.4522 1.0346 691.049 620.28 673.828
"4157" 5600047 0 1 0 2 0 0.8418 -1.272 -0.5707 -0.4342 -0.5176 -1.5945 -0.7823 -0.3207 0.0181 1.1793 -0.6869 -0.9021 1.314 -0.6576 587.575 689.697 568.893
"4162" 5600026 0 1 0 6 0 -0.4556 0.2705 -0.9792 0.1097 -0.5176 0.0544 -0.7823 0.7009 0.9533 1.1793 -0.1243 1.3002 -1.0955 -0.6576 603.766 667.847 542.218
"4163" 5600081 1 1 0 6 0 -0.5831 -0.0545 -0.2047 -0.1558 -0.8109 -0.4415 0.2907 -0.0336 -1.2782 -0.9779 0.47 0.6461 -1.3583 -1.2947 613.306 560.555 630.862
"4164" 5600047 0 1 0 5 1 -0.9016 1.6524 -0.2661 -0.4342 -1.321 -0.3184 0.2907 -0.8695 -1.8696 -1.956 0.3973 -0.7627 1.314 -0.6576 367.252 394.137 414.304
"4168" 5600281 0 1 1 6 0 -1.1538 0.2705 0.1956 -0.13 -0.1512 -0.7312 -0.7823 1.0156 0.311 1.1793 0.9362 0.2613 0.0483 1.0346 487.342 366.482 401.348
"4174" 5600032 0 1 0 6 0 -1.4526 0.2705 0.1956 0.1097 1.1497 -0.1461 -0.7823 -0.1918 -0.0455 0.0477 -0.265 0.5791 1.314 1.0346 566.883 553.326 505.774
"4180" 5600080 1 1 0 6 0 1.5998 -1.272 0.4352 -0.5311 -0.5434 -0.3391 -0.7823 1.6048 1.1392 1.1793 1.3162 1.2575 1.314 1.0346 514.537 596.995 581.09
"4181" 5600172 1 2 2 5 1 0.1984 1.0453 -0.9372 -0.687 -1.0974 -0.5582 -0.7823 -0.9039 -1.8696 -1.6618 0.2766 -0.5791 -1.2301 -0.6576 355.369 319.667 380.429
"4183" 5600204 0 1 0 6 1 0.0127 0.7192 0.1956 -0.4342 -0.0614 0.0348 -0.7823 0.8989 0.3668 -0.1357 1.0825 0.7037 0.0483 -0.6576 559.628 426.13 431.104
"4184" 5600010 1 1 1 3 0 -1.1538 -0.8863 -0.733 0.052 0.7251 0.3018 1.1625 -0.0781 -0.2704 0.031 0.0373 -0.482 -0.7857 -1.0657 536.525 473.866 581.642
"4187" 5600085 0 1 0 6 0 -0.8176 0.2705 -0.9792 0.4637 -0.5434 -0.3184 -0.7823 0.6416 1.1392 1.1793 -0.0214 0.7161 -0.7074 1.0346 554.89 562.052 623.663
"4190" 5600233 0 1 1 6 0 -0.8176 0.2705 -0.2047 0.4637 0.3139 -1.5863 0.1462 0.6449 0.311 1.1793 0.8169 0.7292 -1.5447 1.0346 643.211 704.579 687.829
"4191" 5600098 0 1 0 6 1 -0.4556 1.6524 -0.9792 0.4637 -1.333 -0.5635 0.2907 0.739 0.6026 1.1793 0.59 1.2343 -0.5778 -1.5824 349.715 323.512 390.433
"4192" 5600094 1 1 0 6 0 -2.7114 3.0064 0.1956 1.8905 -0.0614 0.0153 -0.7823 1.446 0.8594 1.1793 1.3708 0.7862 1.314 1.0346 406.225 378.048 385.581
"4193" 5600245 0 1 0 6 0 2.6131 -1.272 -0.8279 0.4637 -0.0614 0.3241 -0.7823 1.2477 1.3903 1.1793 0.155 1.0692 -0.3584 1.0346 716.884 742.353 671.326
"4194" 5600235 1 1 0 5 0 -0.3253 -0.2888 -0.5707 -0.687 -1.0974 -0.3184 -0.7823 0.3977 0.5294 0.0477 -0.0946 0.5881 -0.3262 -0.6576 627.296 574.963 601.608
"4199" 5600165 0 1 0 6 1 -2.7114 1.6524 -0.9792 0.9606 -1.0746 -0.2979 -0.7823 0.9622 0.8912 0.6763 0.4316 0.8255 -0.7074 1.0346 433.671 361.514 402.646
"4201" 5600240 0 1 2 4 1 -0.5656 0.8232 -1.2263 -0.687 -0.0614 1.4903 -0.7823 -1.1811 -0.5946 -1.3873 -0.7357 -1.1868 1.314 -0.6576 389.889 335.448 342.75
"4203" 5600236 0 1 0 6 0 0.2864 0.2705 -0.5707 1.8905 -1.7349 -1.0523 1.8279 0.6824 0.311 1.1793 0.6191 1.1463 -1.0628 -1.0657 601.359 524.708 528.5
"4206" 5600037 1 1 1 6 0 -1.2321 0.2705 -0.6888 1.1911 -0.0129 0.6344 1.2618 0.1021 0.3668 1.1793 -0.3747 -0.0133 0.2148 1.0346 546.892 522.448 614.409
"4214" 5600137 0 1 1 6 0 -1.1285 1.1904 -0.5707 0.4637 -0.5325 0.6818 -0.7823 -1.0059 -1.8696 -0.4903 -0.4137 0.386 -1.5447 -1.1847 557.106 563.318 594.808
"4215" 5600010 1 1 2 6 0 -1.793 -0.4021 -0.2661 -0.2006 -0.7997 0.4503 1.1625 0.4069 0.0232 -0.1357 0.4597 0.8325 -0.7074 -1.0657 492.378 340.534 483.639
"4216" 5600240 0 1 0 6 0 0.0127 0.2705 -0.733 -1.8939 -0.5176 -0.0845 0.8615 0.3446 0.7679 0.6763 -0.4826 0.8096 -0.5284 1.0346 479.206 589.427 563.05
"4217" 5600253 1 1 0 5 0 -1.1285 -1.272 -0.733 -0.687 -0.4909 -0.3184 -0.7823 1.3166 0.9533 1.1793 0.7434 0.9067 -0.2023 -0.6576 592.964 526.383 580.974
"4218" 5600081 1 1 0 6 0 -1.9715 -0.8863 2.0054 -0.7985 1.1777 0.6818 0.2907 0.9474 0.6302 0.0477 0.871 1.3796 -0.5575 -0.6439 624.83 608.403 600.394
"4219" 5600026 1 1 1 5 0 0.0127 0.2705 0.1956 -0.4342 -0.0614 0.6818 -0.7823 1.4569 1.0629 1.1793 0.8675 0.8207 -0.3971 0.6402 639.652 484.377 645.028
"4224" 5600158 0 1 1 4 0 0.0828 1.2958 -0.733 -0.13 -1.321 -1.3416 -0.7823 0.5898 -0.229 1.1793 1.0031 0.301 -1.7418 0.3622 470.757 498.802 514.741
"4225" 5600119 1 1 0 5 0 -1.1538 0.2705 0.1956 -0.3799 -0.5176 -0.445 -0.7823 0.3548 -0.7708 -0.1357 1.136 0.3807 0.1694 1.0346 471.709 474.764 451.264
"4229" 5600057 0 1 1 6 0 0.5935 -0.7816 2.0054 0.8207 -0.8474 0.1634 -0.7823 2.1523 1.8415 1.1793 1.1799 1.8323 -0.2023 1.0346 581.088 634.669 553.331
"4230" 5600067 1 2 0 3 0 -0.2704 0.2705 0.1956 0.4637 -0.0614 -0.4969 -0.7823 -0.8791 -0.7097 -0.6853 -0.3455 -1.0755 -0.5197 -0.6576 359.199 316.302 396.306
"4231" 5600034 0 1 0 6 0 0.2694 -1.272 0.1956 0.4637 0.7396 -0.3184 -0.7823 1.3253 1.3903 -0.1357 0.7234 1.473 -0.3882 -0.6576 645.562 770.242 715.139
"4238" 5600092 0 1 0 1 1 0.8628 -0.8863 -0.8441 -1.8939 0.4558 0.1935 -0.7823 0.4295 1.3903 1.1793 -0.7853 -1.5383 -1.1481 -1.3914 518.769 496.476 477.578
"4241" 5600118 1 1 0 4 0 0.0595 0.2705 0.1244 -0.687 0.3864 -0.5635 -0.7823 -0.0165 -1.8696 -0.1357 0.4741 -0.3132 0.4522 -1.0657 623.762 734.871 737.466
"4242" 5600119 0 1 0 4 0 0.0631 0.9672 0.1956 1.3423 -0.8469 -1.1336 1.4721 1.1376 1.8415 1.1793 0.1722 0.2585 0.4522 -2.4468 543.736 487.354 501.085
"4243" 5600070 0 2 2 6 1 -0.2388 0.7192 -0.2661 0.8794 -0.096 0.6879 -0.7823 0.3759 -0.2638 0.1806 0.2502 0.1536 -2.0248 1.0346 373.286 455.212 386.619
"4245" 5600216 1 1 0 6 0 1.2316 -1.272 0.1956 -0.4342 -0.4684 -0.5878 1.5346 1.5845 1.8415 1.1793 0.6389 1.5728 -0.2023 -0.6576 724.409 668.101 683.926
"4246" 5600137 1 1 0 6 0 0.8628 -1.272 -0.2661 -0.2006 0.3858 0.6818 -0.7823 1.1876 1.8415 1.1793 0.4482 1.4148 0.4522 0.6402 667.677 715.589 661.667
"4247" 5600180 0 1 0 6 0 0.4627 0.7192 -0.2047 1.8905 -0.5787 -1.0672 0.2907 0.3735 -0.5946 0.031 0.4862 1.1367 -0.3673 0.6364 500.38 487.49 458.907
"4249" 5600005 0 3 3 2 0 0.638 0.7192 -1.7664 -1.8939 -1.4986 -0.9962 0.1462 -0.3401 0.311 0.0477 -0.5207 -1.5703 -0.9734 -0.6576 493.856 482.142 480.424
"4250" 5600261 1 1 1 6 0 0.028 0.2705 -2.345 -0.0845 -1.7141 -0.3184 -0.7823 0.4861 0.3153 0.0477 0.2859 1.108 1.314 1.0346 703.472 685.423 664.365
"4251" 5600096 1 1 0 6 0 -0.3571 -0.7816 -0.2047 -0.2006 0.4152 0.9423 -0.7823 0.4336 -0.7708 1.1793 0.607 1.0341 0.7628 1.0346 547.218 570.358 617.818
"4253" 5600228 0 1 0 4 0 -1.1538 0.7192 -0.2661 -0.0288 -1.0974 -0.8428 0.7703 -0.3594 -0.7097 0.031 -0.1596 -0.8228 -0.2023 -1.0691 314.889 369.79 371.031
"4255" 5600262 1 3 0 3 0 -0.8812 -1.272 -0.5707 -0.2006 -0.8109 -0.6659 -0.7823 -0.076 -1.8696 -1.1443 1.0238 -0.7794 -0.5488 -1.0657 520.079 523.271 567.581
"4256" 5600047 1 2 2 1 1 -0.4389 1.2958 -0.5707 -0.13 -1.0721 -0.9105 1.5082 -0.5891 -0.7708 -0.1357 -0.4032 -2.0353 0.4522 1.0346 437.298 398.376 378.278
"4257" 5600181 1 1 0 6 0 0.391 -0.2888 -0.2661 -0.2006 -0.4531 0.9423 0.2907 1.1551 1.1392 1.1793 0.9878 1.1908 -0.2023 1.0346 631.917 614.012 667.848
"4258" 5600262 1 3 0 4 0 -0.609 1.4885 -0.5707 -1.4869 0.4152 -0.4602 -0.7823 -0.2819 -1.8696 0.2646 0.3055 -0.6365 -1.1053 -0.6576 501.535 397.211 474.227
"4260" 5600099 0 1 0 5 0 0.5915 -0.8863 -0.8705 0.3335 -1.3557 0.9517 -0.7823 0.0408 0.3668 1.1793 -0.4566 0.4371 -2.1621 -1.0657 533.377 636.763 572.982
"4261" 5600085 1 1 0 6 0 -1.352 -0.2888 2.0054 -0.2006 0.7617 -1.2394 1.4721 -0.0016 -0.4961 0.0477 0.3483 0.7109 1.314 0.2127 615.575 625.687 628.96
"4265" 5600243 1 1 1 4 1 -1.352 0.2705 -0.2284 -0.3498 0.8496 -0.5635 1.7669 -0.0482 -0.893 1.1793 0.1608 -0.9733 -0.8065 -0.6576 644.913 565.769 632.512
"4268" 5600194 0 1 0 6 0 -0.1241 0.2705 0.571 0.8794 -0.0614 1.4903 -0.7823 0.0343 -0.7708 -0.1357 0.7114 0.5546 -0.4707 -0.6576 589.687 579.164 624.91
"4269" 5600052 0 1 1 6 0 0.4627 0.2705 1.2643 1.4083 -0.4957 -0.3184 0.2308 1.5485 0.8912 1.1793 1.128 1.5675 1.314 1.0346 556.359 529.115 562.917
"4273" 5600180 1 2 0 6 0 0.1667 0.2705 0.1956 1.4083 0.3858 -0.0358 0.8233 1.2313 1.8415 1.1793 0.5481 0.3668 -0.5488 -1.3939 567.367 460.245 506.859
"4277" 5600180 0 1 0 6 0 0.638 0.2705 -1.2263 -0.0845 -1.0974 -0.4415 0.8615 0.166 -0.0102 -0.8532 -0.0232 0.7818 -0.2871 -0.6576 542.403 619.062 587.864
"4278" 5600288 0 1 2 6 1 -0.9873 0.8232 -0.9792 -1.8939 -0.0614 -0.9879 -0.7823 -1.0612 -1.8696 -1.0118 -0.237 0.2112 0.2485 -0.6576 448.064 405.877 444.618
"4279" 5600196 1 1 0 6 0 -2.7114 -0.7816 -0.8705 -0.7985 0.4805 0.3018 0.1462 -0.0625 -1.8696 1.1793 0.1102 0.831 -0.7074 -1.3914 593.298 544.466 555.951
"4282" 5600096 1 1 0 6 0 -1.0322 0.2705 0.849 1.8905 -0.1433 0.4846 -0.7823 1.4292 0.6302 1.1793 1.2264 1.6511 0.7628 -1.0657 604.853 527.988 605.062
"4285" 5600129 0 1 2 5 0 1.1891 1.6524 -0.2047 1.8905 -1.3676 -0.4509 0.8615 0.5633 0.7679 -0.1357 0.058 0.6582 0.481 -1.5824 522.215 555.97 510.498
"4286" 5600174 1 1 0 3 1 -0.2704 1.2958 -0.9792 -0.3799 -0.4684 -0.2979 -0.7823 -0.5612 -1.8696 1.1793 -0.0163 -1.2153 1.314 0.6402 423.197 423.022 423.649
"4289" 5600133 0 1 0 4 1 -0.774 0.2705 -1.2708 -0.687 -1.1854 -0.5552 0.7703 -0.4867 -1.2782 -2.9896 0.5014 -0.8226 -0.5575 -1.0691 359.969 392.49 398.349
