"school_id";"gender";"immigration";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"school_changes";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"class_size";"stud_teach_ratio";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav"
20800171;1;1;0;3;0;-1.2792;1.4903;-0.7823;-0.5031;-0.7352;-0.3487;0.7039;-0.9602;1.314;-0.6576;0;330;330;165;550.94;512.48;524.576;18;14.8571;-0.0672;0.4054;0.2268;0.4436
20800172;0;1;0;6;0;0.052;0.0928;-0.7823;0.3481;0.342;0.0477;0.5595;0.956;-0.5165;0.5029;1;225;270;225;531.816;472.15;451.612;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800172;0;1;0;6;0;0.4637;-0.6693;0.2907;-0.2191;-0.5184;-1.3873;1.8752;0.6019;-0.8998;0.2169;2;225;270;270;452.823;439.079;408.247;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800172;0;1;0;6;0;-0.13;1.4685;-0.7823;0.6472;0.342;1.1793;1.0987;1.1861;1.314;0.2169;2;450;540;540;666.125;657.722;655.732;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800172;0;1;0;6;0;-0.3799;0.2243;-0.7823;0.7804;-0.5184;1.1793;2.7721;0.8202;0.7628;1.0346;1;225;225;180;541.775;493.582;526.541;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800172;1;1;0;6;0;0.052;0.0963;0.7703;1.2731;0.8489;1.1793;1.8752;1.3894;1.314;1.0346;2;600;720;720;586.821;496.184;525.481;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800172;0;1;0;6;0;-1.8939;0.6818;-0.7823;0.9491;1.0528;1.1793;0.2888;1.062;-0.0348;1.0346;1;225;270;270;432.326;369.755;391.348;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800172;1;1;0;6;0;-0.9295;-0.3184;0.7703;0.1474;0.7203;-1.7071;-0.0266;1.0411;-0.7857;-0.6576;1;225;270;270;464.224;499.295;446.724;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800172;0;1;0;6;0;0.4637;-0.5635;0.2907;0.5883;0.1582;0.1806;0.9649;0.8012;0.2048;-0.6576;2;225;270;270;429.015;424.742;416.616;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800172;1;1;0;6;0;-1.2792;2.7249;0.2907;0.6062;0.5861;-0.7412;1.2736;0.7143;1.314;1.0346;2;270;270;270;432.762;469.734;451.493;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800172;0;1;0;6;0;-0.4342;-1.404;0.2907;2.1249;1.2462;1.1793;1.5631;1.7836;-0.7161;-1.0657;2;180;270;270;500.31;512.855;426.769;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800172;0;1;0;6;0;-0.2006;-0.6464;1.1928;1.0599;0.8489;0.031;1.8862;1.4272;0.1597;0.6402;1;450;450;360;515.657;492.955;471.495;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800172;0;1;0;6;0;-0.9295;-0.0553;0.2907;1.2597;0.5698;1.1793;1.5922;1.1905;-0.0862;1.0346;1;270;315;225;525.592;547.141;496.864;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800172;0;1;0;6;0;-0.687;-0.3184;-0.7823;1.0519;0.9378;1.1793;0.5422;1.1055;1.314;1.0346;2;225;270;270;586.753;639.606;609.689;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800172;0;1;0;6;0;-0.7592;-0.3184;0.2907;1.647;1.2462;1.1793;1.0036;1.4868;-1.2318;1.0346;1;225;270;270;524.073;498.011;503.208;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800172;0;1;0;6;0;1.8905;-0.1858;1.1211;0.3529;-0.1113;1.1793;0.8134;0.9321;1.314;-1.0657;1;600;720;480;443.682;455.019;397.318;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800172;0;1;0;5;0;1.8905;-0.7814;0.7703;1.8188;1.2462;1.1793;1.2657;1.1909;0.4522;0.6402;1;225;270;270;541.261;573.739;440.587;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800172;1;1;0;6;0;0.1097;-1.3472;-0.7823;1.2634;0.5698;1.1793;1.6469;1.2942;-1.1481;-0.6576;2;270;315;225;603.037;537.324;666.99;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800172;1;1;0;6;0;-0.13;-0.9828;1.5082;1.2917;0.8834;1.1793;0.8766;1.4125;-0.9422;-1.2947;1;180;180;180;526.866;505.945;558.387;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800172;1;1;2;4;0;0.4637;-0.5635;0.7703;0.8789;0.426;1.1793;1.119;0.0539;0.3485;1.0346;2;225;225;0;630.652;665.114;638.365;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800172;0;1;0;6;0;0.8794;-0.3184;0.1462;0.6393;-0.166;1.1793;1.7118;1.128;-1.6031;0.2169;2;225;225;180;358.136;430.343;312.529;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800172;0;1;0;6;0;1.4083;-1.186;0.2907;0.3455;0.8489;0.0477;-0.3719;-0.1786;-1.3684;-1.7671;2;225;270;270;605.539;468.369;474.399;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800172;1;1;0;6;0;0.4637;1.4685;0.7294;2.0259;1.0528;1.1793;2.148;1.6691;-0.2327;0.3622;2;340;425;255;518.565;494.799;485.741;23;7.4194;-1.4212;-1.4551;-0.6823;-2.0013
20800174;0;1;0;6;0;-0.13;-0.1562;-0.7823;-0.3024;-1.8222;0.1806;1.2835;0.1869;1.314;1.0346;0;450;450;180;500.647;454.798;460.209;18;11.5333;0.4292;-1.4551;0.4282;0.4032
20800174;1;1;0;4;0;0.1097;-0.7564;-0.7823;-0.2146;-1.8222;-0.4396;1.0831;-0.6882;-1.1481;-0.6576;2;300;540;240;358.558;364.583;363.018;18;11.5333;0.4292;-1.4551;0.4282;0.4032
20800174;1;1;0;6;0;0.3335;0.4951;-0.7823;0.2677;-0.1956;0.2646;1.426;0.5512;0.6259;0.6364;0;360;450;180;458.429;406.66;421.317;18;11.5333;0.4292;-1.4551;0.4282;0.4032
20800174;1;1;0;5;0;1.8905;-0.7694;-0.7823;0.3664;-0.2562;1.1793;1.4574;0.2256;-0.6262;1.0346;0;135;225;180;583.425;519.815;587.783;18;11.5333;0.4292;-1.4551;0.4282;0.4032
20800174;1;2;2;5;0;0.1097;0.3241;-0.7823;0.1647;-0.8391;0.0477;1.3752;-0.4955;1.314;-0.6439;0;135;180;180;451.214;498.672;512.487;18;11.5333;0.4292;-1.4551;0.4282;0.4032
20800174;0;1;0;6;0;-0.1748;-0.6659;0.1462;-0.172;-0.5184;-0.8243;0.3945;0.4795;0.4394;1.0346;0;225;315;225;540.2;566.983;589.093;18;11.5333;0.4292;-1.4551;0.4282;0.4032
20800174;0;1;0;6;0;0.4637;-0.7963;0.1462;-0.6868;-1.8222;1.1793;0.5405;0.6116;0.385;-1.292;0;385;495;220;397.56;390.502;354.657;18;11.5333;0.4292;-1.4551;0.4282;0.4032
20800174;1;1;0;5;0;1.1422;-0.3184;0.7703;0.1216;-0.2562;0.2646;1.1784;0.0788;0.7628;0.6364;0;225;450;135;449.046;420.857;458.297;18;11.5333;0.4292;-1.4551;0.4282;0.4032
20800174;1;2;0;5;0;-0.687;1.4685;-0.7823;0.7627;0.7041;-0.3792;0.9967;0.7769;-0.1206;0.2169;1;270;360;180;541.301;559.152;533.639;18;11.5333;0.4292;-1.4551;0.4282;0.4032
20800174;0;3;2;4;0;1.8905;-0.445;-0.7823;0.2906;-0.1113;1.1793;0.8134;-0.344;1.314;-2.4468;2;270;360;180;472.805;432.098;474.883;18;11.5333;0.4292;-1.4551;0.4282;0.4032
20800174;1;1;0;6;0;0.052;-0.3184;-0.7823;0.7669;0.378;1.1793;1.5577;1.1073;-0.2023;-0.6576;0;420;420;280;434.666;373.711;378.822;18;11.5333;0.4292;-1.4551;0.4282;0.4032
20800174;1;1;0;6;0;-1.8939;0.9517;-0.7823;1.7195;1.2462;1.1793;1.1597;1.5851;0.2485;1.0346;0;250;400;200;583.824;620.545;638.361;18;11.5333;0.4292;-1.4551;0.4282;0.4032
20800174;1;1;0;6;0;0.4637;-0.6687;-0.7823;-0.5362;0.0279;-1.935;0.9419;0.6946;-0.3673;-0.6576;0;945;1050;420;405.967;334.602;276.4;18;11.5333;0.4292;-1.4551;0.4282;0.4032
20800174;1;1;0;6;0;-0.2006;0.6818;0.1462;-0.1096;-0.7352;-0.3792;1.2835;0.0488;-0.3971;-1.0657;0;225;270;225;545.765;486.769;490.424;18;11.5333;0.4292;-1.4551;0.4282;0.4032
20800175;0;2;2;5;0;-1.8939;0.3349;-0.7823;-0.8941;-1.8222;0.1806;0.6971;-0.8204;1.314;0.5029;2;315;360;225;514.548;523.893;491.997;23;11.9167;-1.4212;-1.4551;-1.4545;-2.0013
20800175;0;1;0;6;0;-1.8939;1.4326;-0.7823;-0.736;-1.2045;-1.1443;0.6645;0.4648;1.314;1.0346;1;225;270;180;506.536;585.474;527.365;23;11.9167;-1.4212;-1.4551;-1.4545;-2.0013
20800175;1;1;0;6;0;-0.2006;1.4326;0.2907;-0.0554;0.0479;0.2646;0.5445;0.6368;0.3485;0.6402;0;360;360;225;511.03;463.74;479.9;23;11.9167;-1.4212;-1.4551;-1.4545;-2.0013
20800175;0;3;2;6;0;0.8794;-0.5878;0.2907;-1.4012;-0.4805;-1.3835;-0.4153;0.4106;-0.9514;-0.6576;2;270;315;225;461.396;364.265;411.838;23;11.9167;-1.4212;-1.4551;-1.4545;-2.0013
20800175;0;3;0;6;0;-1.1858;0.1634;-0.7823;-0.0563;0.518;0.0477;0.2772;0.8468;-2.0248;-1.1847;1;315;315;225;557.321;596.613;552.819;23;11.9167;-1.4212;-1.4551;-1.4545;-2.0013
20800175;1;2;2;4;0;-1.8939;0.9782;-0.7823;-0.2702;-0.5942;-1.2622;0.5278;-0.3177;1.314;1.0346;0;405;405;225;419.77;496.106;472.254;23;11.9167;-1.4212;-1.4551;-1.4545;-2.0013
20800175;0;2;0;6;0;0.5949;-0.3184;-0.7823;-0.9072;-0.7352;1.1793;0.0714;-0.0771;-0.6262;-1.58;0;270;270;270;304.943;351.773;310.74;23;11.9167;-1.4212;-1.4551;-1.4545;-2.0013
20800175;1;1;0;4;0;0.4637;-0.6659;1.8016;-0.7899;-1.8222;0.2646;0.0959;-0.5902;-1.1481;-0.6576;2;225;315;180;494.954;532.977;501.816;23;11.9167;-1.4212;-1.4551;-1.4545;-2.0013
20800175;1;1;0;6;0;-1.4869;-0.0358;0.8233;1.7554;1.2462;1.1793;1.5631;1.5968;-0.2023;1.0346;0;225;360;225;576.691;579.53;585.657;23;11.9167;-1.4212;-1.4551;-1.4545;-2.0013
20800175;0;1;0;6;0;0.5949;0.4829;-0.7823;0.8725;0.6529;1.1793;1.2985;1.2399;0.1597;1.0346;0;225;315;90;397.984;340.03;377.85;23;11.9167;-1.4212;-1.4551;-1.4545;-2.0013
20800175;1;1;0;6;1;-0.0845;0.6987;0.2308;-0.0484;0.0753;1.1793;0.153;-0.1223;0.0838;0.2169;1;225;315;180;334.057;333.62;344.281;23;11.9167;-1.4212;-1.4551;-1.4545;-2.0013
20800175;1;1;0;6;0;0.4637;0.6818;0.2907;0.6263;0.9378;1.1793;0.0181;0.8154;-2.7106;1.0346;0;360;405;270;526.339;464.853;565.872;23;11.9167;-1.4212;-1.4551;-1.4545;-2.0013
20800175;1;1;0;6;0;-0.9295;-0.5878;1.1625;0.8568;-0.1448;1.1793;1.4987;1.3412;-1.1481;0.6402;1;180;360;135;482.309;400.909;404.554;23;11.9167;-1.4212;-1.4551;-1.4545;-2.0013
20800175;1;1;0;6;0;0.052;-0.3176;1.8368;1.1553;1.2462;-0.3792;0.9052;1.4011;-2.7106;-1.0657;2;300;350;450;554.9;599.822;571.26;23;11.9167;-1.4212;-1.4551;-1.4545;-2.0013
20800175;1;1;0;5;0;-1.8939;2.7249;-0.7823;0.1798;-0.1113;-0.3487;1.1523;0.5472;0.385;1.0346;0;315;360;135;586.701;544.762;532.866;23;11.9167;-1.4212;-1.4551;-1.4545;-2.0013
20800175;1;1;0;6;0;-1.2792;0.6818;0.2907;1.1404;0.8489;1.1793;0.9649;0.9205;0.2485;1.0346;0;450;450;180;569.806;488.622;544.328;23;11.9167;-1.4212;-1.4551;-1.4545;-2.0013
20800175;0;1;0;5;0;0.8207;-0.3184;0.1462;-0.2437;-1.8222;0.2646;0.9686;-0.0758;-0.2441;0.6364;0;225;270;180;545.748;564.524;478.643;23;11.9167;-1.4212;-1.4551;-1.4545;-2.0013
20800175;0;3;0;5;0;0.0208;0.1837;0.2907;-0.7805;-1.2045;-0.4903;0.2956;-0.7118;-0.6262;0.6402;1;360;450;360;534.982;558.928;530.475;23;11.9167;-1.4212;-1.4551;-1.4545;-2.0013
20800175;0;2;0;5;0;-0.13;0.9423;0.2907;0.1566;-0.1113;1.1793;0.8222;-0.499;1.314;0.2127;0;360;450;360;462.923;465.653;449.357;23;11.9167;-1.4212;-1.4551;-1.4545;-2.0013
20800175;0;1;0;6;0;-0.3009;2.7249;-0.7823;0.7482;0.5005;0.0477;1.2144;1.1254;-0.8266;1.0346;0;270;270;180;522.183;476.486;439.68;23;11.9167;-1.4212;-1.4551;-1.4545;-2.0013
20800176;0;1;0;6;0;1.0671;-1.186;1.1928;1.7647;0.9378;1.1793;2.5967;1.5206;-1.1481;-1.0657;0;450;225;75;418.376;398.158;354.569;23;16.1481;-0.3123;-0.3163;-0.7912;0.7096
20800176;0;1;0;5;0;-0.687;0.4766;-0.7823;0.3495;-0.1113;0.0477;1.4445;0.0998;-0.0554;1.0346;0;350;350;150;417.671;472.953;418.512;23;16.1481;-0.3123;-0.3163;-0.7912;0.7096
20800176;1;1;0;6;0;-1.8939;-0.672;-0.7823;1.4388;0.8489;1.1793;2.555;1.4628;-0.2023;-0.6576;1;880;880;660;512.207;515.439;500.929;23;16.1481;-0.3123;-0.3163;-0.7912;0.7096
20800176;0;1;0;6;0;0.3335;-0.1939;0.1462;0.5007;-0.5184;0.0477;1.9868;0.6499;-0.3971;0.2169;0;225;225;225;541.341;485.622;406.292;23;16.1481;-0.3123;-0.3163;-0.7912;0.7096
20800176;0;1;0;6;0;0.052;0.3241;-0.7823;0.5287;0.342;1.1793;1.3606;0.6948;-0.7857;1.0346;1;630;630;450;429.98;525.581;455.897;23;16.1481;-0.3123;-0.3163;-0.7912;0.7096
20800176;1;1;0;5;0;0.4637;0.9683;-0.7823;0.2602;-0.5184;-0.3487;1.3832;0.6292;-0.3971;1.0346;0;225;315;270;569.031;651.35;642.712;23;16.1481;-0.3123;-0.3163;-0.7912;0.7096
20800176;1;1;0;6;0;-0.687;-0.4509;1.1625;0.6237;0.2856;1.1793;1.0186;1.0843;0.1597;-0.6576;0;270;270;225;566.789;592.283;575.85;23;16.1481;-0.3123;-0.3163;-0.7912;0.7096
20800176;0;1;0;6;0;0.052;-0.0553;-0.7823;1.1068;1.0528;1.1793;0.6374;0.9063;0.039;0.2169;0;225;270;270;599.68;692.899;646.208;23;16.1481;-0.3123;-0.3163;-0.7912;0.7096
20800176;1;1;0;6;0;-0.1748;0.6678;-0.7823;1.4621;1.2462;1.1793;1.0883;1.4275;0.1597;1.0346;0;150;240;120;596.824;562.465;609.364;23;16.1481;-0.3123;-0.3163;-0.7912;0.7096
20800176;1;1;0;6;0;-1.8939;2.7249;-0.7823;0.9925;0.8489;1.1793;1.0953;0.824;-1.1481;1.0346;2;225;360;180;483.293;450.083;474.164;23;16.1481;-0.3123;-0.3163;-0.7912;0.7096
20800176;1;1;0;6;0;1.8905;-1.0349;0.2907;1.5127;1.2462;1.1793;1.0575;1.5617;1.314;1.0346;0;225;360;270;631.929;740.755;710.283;23;16.1481;-0.3123;-0.3163;-0.7912;0.7096
20800176;1;1;0;6;0;-0.687;-1.246;2.4122;0.2912;0.342;-0.4396;1.3606;0.8348;0.7015;1.0346;1;180;180;225;550.479;471.804;447.371;23;16.1481;-0.3123;-0.3163;-0.7912;0.7096
20800176;0;1;0;6;0;-0.687;2.7249;-0.7823;0.7162;-0.1113;1.1793;1.5631;0.3983;1.314;1.0346;0;840;840;600;546.011;604.613;535.196;23;16.1481;-0.3123;-0.3163;-0.7912;0.7096
20800176;0;1;0;6;0;0.1097;0.4986;-0.7823;0.8;0.5698;-0.4903;1.6081;1.0301;-1.1481;1.0346;0;360;270;180;435.208;412.898;382.964;23;16.1481;-0.3123;-0.3163;-0.7912;0.7096
20800176;0;2;0;6;0;1.8905;1.4903;-0.7823;0.1692;-1.2045;1.1793;1.256;1.1055;-0.013;1.0346;1;360;360;180;336.205;439.727;404.481;23;16.1481;-0.3123;-0.3163;-0.7912;0.7096
20800176;1;1;0;6;0;-0.687;0.4503;0.7703;0.8596;0.8489;1.1793;1.2197;1.266;0.1597;-0.6576;0;135;270;180;560.52;561.417;583.458;23;16.1481;-0.3123;-0.3163;-0.7912;0.7096
20800177;1;1;0;6;0;-1.8939;2.7249;-0.7823;0.2031;-1.2045;1.1793;1.1543;0.557;-0.2023;1.0346;0;225;270;180;415.918;464.615;445.242;18;15.5745;0.4292;0.9218;0.4651;0.4365
20800177;0;1;0;5;0;1.8905;-0.3406;-0.7823;0.4999;-0.2917;0.0477;1.9618;-0.1892;-0.7769;-1.1817;1;225;270;270;515.551;419.407;462.706;18;15.5745;0.4292;0.9218;0.4651;0.4365
20800177;1;1;0;6;0;-1.8939;-0.5719;0.2907;-0.144;-0.7352;0.0477;1.4319;-0.1231;-0.6675;0.2169;1;315;360;135;619.746;511.989;553.698;18;15.5745;0.4292;0.9218;0.4651;0.4365
20800177;1;1;0;2;0;-0.4342;-0.0358;-0.7823;-0.3205;-1.8222;-0.8243;1.5393;-0.4461;1.314;-0.6576;1;225;315;315;530.581;487.682;496.151;18;15.5745;0.4292;0.9218;0.4651;0.4365
20800177;1;1;0;3;0;-1.8939;-0.6659;-0.7823;-0.5716;-1.8222;-1.8813;0.8331;-0.9884;-1.1481;-2.4468;1;125;125;125;451.782;347.988;391.485;18;15.5745;0.4292;0.9218;0.4651;0.4365
20800177;1;1;0;4;0;-0.687;0.9517;-0.7823;-0.7226;-1.8222;0.1806;0.3616;-0.5431;1.314;1.0346;1;315;315;270;542.275;539.213;566.614;18;15.5745;0.4292;0.9218;0.4651;0.4365
20800177;1;1;0;6;0;-0.687;-0.3184;-0.7823;0.4325;-0.1448;-0.3792;1.6081;0.2778;-0.2023;-0.6576;1;225;405;225;483.751;492.092;550.835;18;15.5745;0.4292;0.9218;0.4651;0.4365
20800177;1;1;0;6;0;0.4637;0.6818;-0.7823;0.1837;0.0479;-0.4903;1.0831;0.5807;-0.2023;-2.4468;0;360;315;225;431.163;336.22;361.811;18;15.5745;0.4292;0.9218;0.4651;0.4365
20800177;1;1;0;6;0;-0.687;-0.6913;1.1625;-0.457;-1.8222;0.1806;1.0018;0.5561;1.314;-0.6576;0;450;315;225;401.391;325.293;341.77;18;15.5745;0.4292;0.9218;0.4651;0.4365
20800177;1;1;0;5;0;0.4637;0.6818;-0.7823;0.772;0.2856;1.1793;1.5631;0.4903;-0.2023;-0.6576;0;225;315;315;467.889;530.498;482.625;18;15.5745;0.4292;0.9218;0.4651;0.4365
20800177;0;1;0;6;0;-0.1748;-0.3184;-0.7823;0.6309;0.342;1.1793;1.5476;1.2457;-0.6661;1.0346;0;180;225;270;560.702;539.627;622.672;18;15.5745;0.4292;0.9218;0.4651;0.4365
20800177;1;1;0;6;0;-1.8939;-0.0086;-0.7823;1.1936;1.0528;1.1793;0.7846;0.4757;1.314;1.0346;1;360;450;270;622.801;564.627;663.93;18;15.5745;0.4292;0.9218;0.4651;0.4365
20800177;1;1;0;2;0;0.176;0.3361;-0.7823;-0.4417;-0.7352;-1.1123;1.6142;-1.426;1.314;1.0346;2;315;360;225;323.413;355.651;347.431;18;15.5745;0.4292;0.9218;0.4651;0.4365
20800177;1;1;0;6;0;-1.8939;-0.0649;-0.7823;0.1066;-0.4805;-1.7306;1.6081;0.483;1.314;1.0346;0;360;1350;90;407.948;377.217;348.351;18;15.5745;0.4292;0.9218;0.4651;0.4365
20800177;1;1;0;6;0;-0.9823;-0.3184;0.7703;-0.6655;-0.7352;-0.3487;0.5671;-0.2269;-1.6385;0.3622;1;315;315;180;462.418;526.319;485.699;18;15.5745;0.4292;0.9218;0.4651;0.4365
20800177;0;1;0;5;0;1.8905;-0.6477;-0.7823;0.2009;-0.8391;0.2646;1.0339;0.6626;0.385;1.0346;1;225;360;315;616.562;587.436;565.048;18;15.5745;0.4292;0.9218;0.4651;0.4365
20800177;1;1;0;6;0;-0.9823;0.3018;0.8615;1.2959;1.0528;0.2646;1.256;1.4606;0.4394;1.0346;1;180;450;270;554.733;559.735;587.329;18;15.5745;0.4292;0.9218;0.4651;0.4365
20800177;1;1;0;5;0;-0.687;-0.0358;0.2907;0.3163;-0.5184;-0.8243;1.6469;-0.0627;1.314;-1.0657;0;180;225;180;565.358;542.546;550.708;18;15.5745;0.4292;0.9218;0.4651;0.4365
20800178;0;1;0;6;0;1.4083;2.7249;0.1462;0.8118;0.5698;0.1806;0.9436;1.0381;0.7015;1.0346;0;225;270;180;501.458;528.179;456.824;23;14.8667;-0.4526;-1.4551;-0.5078;-0.9463
20800178;0;1;0;6;0;0.4637;0.4581;0.7703;1.116;0.5698;1.1793;1.1751;1.3382;0.385;0.2127;1;225;270;180;574.365;684.772;646.732;23;14.8667;-0.4526;-1.4551;-0.5078;-0.9463
20800178;1;1;0;5;0;-0.687;-0.5635;0.8233;-0.2108;-1.8222;-0.1357;1.0987;0.1628;-0.0862;-1.0657;1;180;315;180;592.983;514.019;567.081;23;14.8667;-0.4526;-1.4551;-0.5078;-0.9463
20800178;0;1;0;6;0;1.8905;-0.7386;0.2907;2.1879;0.8834;1.1793;1.9868;1.397;0.7015;0.2127;0;180;270;180;538.762;526.122;516.271;23;14.8667;-0.4526;-1.4551;-0.5078;-0.9463
20800178;0;1;0;5;0;0.4637;-0.3184;0.2907;0.7957;0.5698;1.1793;0.9806;0.5409;1.314;1.0346;0;180;270;180;553.392;624.893;586.507;23;14.8667;-0.4526;-1.4551;-0.5078;-0.9463
20800178;1;2;2;6;0;-1.2792;0.9683;0.2907;-0.1815;-0.7352;-0.4903;1.42;-0.3556;0.039;0.6402;1;270;540;315;534.347;452.727;435.71;23;14.8667;-0.4526;-1.4551;-0.5078;-0.9463
20800178;0;1;0;5;0;-0.2006;-0.6326;0.7703;0.6224;0.1582;-0.4903;1.5631;0.6801;-1.6385;-2.4468;2;180;315;180;454.775;435.686;400.283;23;14.8667;-0.4526;-1.4551;-0.5078;-0.9463
20800178;1;1;0;6;0;0.4637;2.7249;-0.7823;-0.5888;-1.8222;-0.8449;0.435;0.1684;0.2727;1.0346;1;180;270;180;453.284;366.922;403.189;23;14.8667;-0.4526;-1.4551;-0.5078;-0.9463
20800178;0;1;0;5;0;0.8794;-0.0358;0.1462;0.4074;-0.5942;-0.8243;1.9868;-0.2408;0.3485;1.0346;1;225;270;180;420.276;513.226;407.794;23;14.8667;-0.4526;-1.4551;-0.5078;-0.9463
20800178;1;1;0;6;0;-1.2792;-0.4415;0.7703;1.2475;1.2462;1.1793;0.6609;1.1179;0.6259;-1.0657;0;225;315;180;582.424;615.539;577.262;23;14.8667;-0.4526;-1.4551;-0.5078;-0.9463
20800178;0;1;0;4;0;1.0671;-1.4011;1.4454;-0.2977;-1.8222;1.1793;1.1616;-0.9215;0.385;-1.4902;0;225;270;180;478.485;425.279;339.067;23;14.8667;-0.4526;-1.4551;-0.5078;-0.9463
20800179;1;1;0;6;0;-0.9823;0.0348;0.2907;1.2746;0.9378;1.1793;1.0575;1.3481;0.4394;0.2169;0;225;315;270;600.218;614.09;678.428;23;12.3158;0.4292;0.0055;0.2268;0.1104
20800179;1;1;0;6;0;-0.687;0.6818;-0.7823;0.5559;0.0279;1.1793;0.9691;1.1059;1.314;0.6402;0;270;270;270;622.469;622.849;715.688;23;12.3158;0.4292;0.0055;0.2268;0.1104
20800179;0;1;0;3;0;-0.13;-0.4509;1.1928;-0.7037;-1.8222;-1.1443;0.6866;-1.0801;-0.9514;-0.9167;0;180;225;225;601.341;671.287;655.022;23;12.3158;0.4292;0.0055;0.2268;0.1104
20800179;0;1;0;6;0;-0.687;-0.3184;-0.7823;0.1606;0.2002;-0.1357;0.0224;0.7282;-0.2023;-0.6576;2;315;360;270;433.137;484.116;552.213;23;12.3158;0.4292;0.0055;0.2268;0.1104
20800179;0;1;0;5;0;1.8905;-0.763;0.7703;-0.2459;-0.7352;1.1793;0.4958;0.444;0.7628;-0.6576;0;225;315;225;499.946;480.768;419.434;23;12.3158;0.4292;0.0055;0.2268;0.1104
20800179;1;1;0;4;0;-1.059;0.4893;-0.7823;1.2446;0.9378;1.2099;1.4911;0.7561;0.7628;1.0346;0;270;360;225;476.558;313.969;369.939;23;12.3158;0.4292;0.0055;0.2268;0.1104
20800179;0;1;0;6;0;1.8905;0.1935;1.2327;1.5606;1.2462;1.1793;0.7763;1.2504;-0.2023;0.6402;0;225;360;225;648.238;559.157;572.956;23;12.3158;0.4292;0.0055;0.2268;0.1104
20800179;0;1;0;6;0;0.4637;-0.6659;-0.7823;0.5745;0.8489;1.1793;0.2772;1.1454;0.7015;1.0346;0;270;315;225;626.97;706.849;727.364;23;12.3158;0.4292;0.0055;0.2268;0.1104
20800179;1;1;0;6;0;-0.687;0.6818;0.8233;1.2882;1.2462;-0.3792;1.0575;1.5238;-0.0439;1.0346;0;180;225;225;631.284;609.677;668.528;23;12.3158;0.4292;0.0055;0.2268;0.1104
20800179;1;1;0;6;0;-0.7592;-1.1685;-0.7823;1.7446;1.2462;1.1793;1.6283;1.1961;1.314;-1.5847;1;225;360;180;475.939;412.661;439.363;23;12.3158;0.4292;0.0055;0.2268;0.1104
20800179;1;1;0;6;0;-1.8939;-0.77;2.07;1.1169;2.0538;1.1793;0.5422;1.4513;-0.9948;-1.0657;0;225;360;180;578.779;587.874;552.381;23;12.3158;0.4292;0.0055;0.2268;0.1104
20800179;1;1;2;2;0;-0.4342;0.0731;-0.7823;-1.4915;-0.7352;-0.4919;-0.5568;-1.1634;1.314;0.2169;0;225;315;315;480.498;505.569;551.528;23;12.3158;0.4292;0.0055;0.2268;0.1104
20800179;0;1;0;6;0;-0.2006;2.7249;-0.7823;-6e-04;0.1762;0.0477;-0.0383;0.7883;0.6259;1.0346;0;270;360;135;449.198;449.51;419.683;23;12.3158;0.4292;0.0055;0.2268;0.1104
20800179;1;3;3;6;0;0.3335;0.6818;0.2907;-0.23;-0.5184;-0.3487;0.2044;0.787;-0.3374;-0.6576;0;270;315;180;426.432;387.728;469.867;23;12.3158;0.4292;0.0055;0.2268;0.1104
20800179;1;1;0;6;0;-1.8939;0.2379;1.1928;0.7496;0.378;0.0477;1.0575;1.1259;-0.2116;0.3657;0;0;0;0;365.201;295.942;322.907;23;12.3158;0.4292;0.0055;0.2268;0.1104
20800180;0;1;0;5;0;0.4637;-1.186;1.1211;0.0701;0.342;1.1793;-0.0797;0.5181;0.1155;1.0346;0;225;315;180;579.731;633.805;615.136;23;13.5443;-0.2376;-1.4551;-0.8378;-1.2626
