"school_id";"gender";"immigration";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"class_size";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav"
4000134;0;2;3;6;0;-0.3799;0.6818;-0.7823;0.0555;1.1335;-0.1357;-0.7841;0.8322;0.0703;1.0346;200;150;450;535.401;567.293;559.149;23;1.2478;-0.2792;-0.335;-0.8267
4000134;0;2;2;3;0;0.1097;-0.0647;0.2907;-0.371;0.1497;-0.4903;-0.5635;-0.4914;0.6259;0.5029;200;150;500;617.192;625.113;568.663;23;1.2478;-0.2792;-0.335;-0.8267
4000135;1;2;3;5;1;-0.687;-0.132;-0.7823;0.1887;0.1121;-0.1357;0.6056;0.2577;-2.7106;-1.5847;200;200;100;355.907;372.119;350.714;23;0.4698;-0.3872;-0.6033;0.2266
4000135;1;1;0;6;0;-0.687;-0.0553;0.2907;1.358;1.0161;1.1793;0.71;1.4962;1.314;0.3622;200;150;300;624.584;727.546;682.344;23;0.4698;-0.3872;-0.6033;0.2266
4000135;1;2;3;0;1;-1.8939;0.4152;2.07;-3.1591;-1.2648;-4.4106;-2.5688;-3.5379;-2.7106;-2.4468;150;150;350;462.985;517.858;574.681;23;0.4698;-0.3872;-0.6033;0.2266
4000135;1;1;0;5;0;-5e-04;-0.7669;1.4721;-0.1786;0.9421;1.1793;-0.9524;-0.3455;-1.3245;0.6364;150;150;100;417.18;428.311;399.288;23;0.4698;-0.3872;-0.6033;0.2266
4000135;0;2;2;4;0;-0.3799;0.9517;0.2907;-0.8897;-0.5158;-0.6122;-0.8447;-1.172;-1.174;0.6364;150;150;250;501.142;550.269;530.878;23;0.4698;-0.3872;-0.6033;0.2266
4000135;0;1;2;6;0;0.052;0.0153;0.7703;1.4077;1.8303;1.1793;0.4011;1.5079;0.039;1.0346;150;150;100;515.087;584.213;526.125;23;0.4698;-0.3872;-0.6033;0.2266
4000135;0;1;0;4;1;0.4637;-0.4415;-0.7823;0.0167;0.6411;-0.1357;-0.3877;-0.2159;-0.7074;0.6402;150;200;100;508.299;543.904;525.634;23;0.4698;-0.3872;-0.6033;0.2266
4000135;0;1;0;6;0;-1.8939;2.7249;-0.7823;1.409;1.1335;-0.1357;1.479;1.1883;-1.8485;-1.3914;150;150;0;512.975;533.99;500.954;23;0.4698;-0.3872;-0.6033;0.2266
4000135;0;1;0;4;0;0.052;0.3361;-0.7823;-0.0468;-0.0367;-0.6122;0.1581;-0.3704;-0.7074;0.6364;150;150;100;554.912;506.621;503.886;23;0.4698;-0.3872;-0.6033;0.2266
4000135;1;1;0;6;0;-1.109;2.7249;-0.7823;0.0974;0.8775;1.1793;-1.0374;0.9627;-2.7106;1.0346;150;150;100;537.997;637.196;607.998;23;0.4698;-0.3872;-0.6033;0.2266
4000135;0;1;0;6;0;-0.0288;-0.1843;0.7703;1.4617;0.8029;-0.1357;1.3032;1.4725;-0.1719;0.6364;200;150;400;492.036;587.712;526.272;23;0.4698;-0.3872;-0.6033;0.2266
4000135;0;1;0;6;0;0.8794;-3.2367;-0.7823;0.5842;1.0161;1.1793;-0.3609;1.2343;-1.1053;-0.67;200;150;350;524.506;524.427;522.852;23;0.4698;-0.3872;-0.6033;0.2266
4000135;0;1;0;6;0;-0.13;-0.763;-0.7823;0.8874;1.8303;-0.6122;0.3629;1.2727;-1.3345;-0.6576;150;150;300;652.545;707.874;623.59;23;0.4698;-0.3872;-0.6033;0.2266
4000135;0;1;0;6;0;-1.8939;0.9264;-0.7823;0.7796;-0.2006;-0.1357;1.0273;0.7678;0.2148;0.6402;200;150;300;534.028;641.039;576.279;23;0.4698;-0.3872;-0.6033;0.2266
4000135;0;1;0;3;0;-0.687;0.9423;-0.7823;-0.4853;-1.2648;-0.6122;-0.3496;-0.6697;-0.8905;1.0346;150;150;100;506.907;482.595;527.912;23;0.4698;-0.3872;-0.6033;0.2266
4000135;0;1;0;5;0;-0.9823;0.6818;-0.7823;0.1018;0.4363;1.1793;-0.674;0.6113;-1.1965;1.0346;150;150;900;527.828;562.274;532.089;23;0.4698;-0.3872;-0.6033;0.2266
4000135;0;1;0;6;0;-0.687;0.6738;0.2907;0.1722;0.3158;-0.6853;0.1248;0.3407;-2.7106;0.3657;150;150;200;426.592;499.213;461.677;23;0.4698;-0.3872;-0.6033;0.2266
4000135;0;1;0;3;0;1.8905;-1.186;0.2907;0.9292;-0.5158;1.1793;1.6066;-0.2234;0.2485;1.0346;150;150;100;604.935;624.447;594.071;23;0.4698;-0.3872;-0.6033;0.2266
4000135;1;1;0;6;0;-1.4869;-0.2256;-0.7823;0.8903;1.8303;1.1793;-0.2164;1.4231;-1.1077;1.0346;150;150;100;519.157;462.493;551.86;23;0.4698;-0.3872;-0.6033;0.2266
4000135;0;1;0;6;0;-0.13;0.3018;-0.7823;1.679;1.8303;1.1793;0.6622;1.5223;0.7015;-1.5824;150;150;100;624.846;638.122;641.873;23;0.4698;-0.3872;-0.6033;0.2266
4000135;0;1;0;6;0;1.8905;-1.3451;0.2907;0.5908;1.3873;1.1793;-0.3738;0.5049;-1.4048;1.0346;150;150;100;545.129;582.641;538.664;23;0.4698;-0.3872;-0.6033;0.2266
4000135;0;1;0;6;0;-0.687;-0.3184;0.1462;1.2537;0.655;-0.1357;1.2136;1.1227;-0.0348;1.0346;150;150;100;514.758;549.438;478.957;23;0.4698;-0.3872;-0.6033;0.2266
4000135;0;1;0;3;0;-0.687;1.4326;0.2907;0.1047;-0.5158;0.1806;0.1654;0.1626;-0.2023;1.0346;150;150;200;535.424;552.097;523.722;23;0.4698;-0.3872;-0.6033;0.2266
4000135;0;1;0;6;0;-0.5722;-0.3184;0.8615;1.0358;0.5522;-0.1357;1.0273;0.8763;-2.1621;-0.6576;150;150;250;599.874;640.853;527.491;23;0.4698;-0.3872;-0.6033;0.2266
4000135;1;1;0;6;0;-1.8939;2.7249;-0.7823;2.079;1.1335;1.1793;2.7434;1.792;-2.0248;0.3586;200;200;400;448.219;463.726;511.377;23;0.4698;-0.3872;-0.6033;0.2266
4000135;1;1;0;6;0;-0.7592;0.6653;0.2907;1.0433;1.8303;1.1793;-0.07;1.3371;-1.1077;0.2169;200;150;450;621.607;542.352;535.673;23;0.4698;-0.3872;-0.6033;0.2266
4000135;0;1;0;6;0;-0.4342;0.6818;-0.7823;0.3152;1.1335;-0.1357;-0.4502;0.8249;-0.9422;1.0346;150;150;300;601.695;620.315;585.425;23;0.4698;-0.3872;-0.6033;0.2266
4000135;1;3;2;4;0;-1.059;-0.2002;0.2907;-0.4435;0.0038;-0.6122;-0.2347;-0.8584;-1.9774;0.0224;150;150;250;501.619;484.36;500.226;23;0.4698;-0.3872;-0.6033;0.2266
4000136;1;1;0;3;0;-0.4342;0.2949;0.2907;1.5838;1.8303;1.1793;0.7663;-0.1068;1.314;-0.6576;150;150;200;641.464;579.883;603.783;13;-0.9432;-1.8617;-0.293;0.272
4000136;1;1;0;5;0;-1.1597;0.9683;1.2618;-0.4195;0.0038;-0.6853;-0.0543;-0.4745;-0.7366;1.0346;300;100;600;526.992;525.55;534.769;13;-0.9432;-1.8617;-0.293;0.272
4000136;0;1;0;6;0;-1.8939;2.7249;-0.7823;1.0554;1.8303;1.1793;0.2926;1.1755;1.314;1.0346;400;200;800;566.127;563.869;526.275;13;-0.9432;-1.8617;-0.293;0.272
4000136;0;1;0;3;0;-1.8939;0.3349;-0.7823;0.0516;-0.0367;-0.1357;0.1614;-0.8116;1.314;1.0346;50;50;0;445.673;437.306;423.113;13;-0.9432;-1.8617;-0.293;0.272
4000136;0;1;0;5;0;1.3423;1.4903;-0.7823;0.4155;0.5027;-0.1357;0.4011;-0.1211;0.7628;1.0346;360;240;1200;448.54;459.757;388.696;13;-0.9432;-1.8617;-0.293;0.272
4000136;0;1;0;3;0;-1.4242;0.6818;0.1462;-0.263;0.1497;-0.1357;-0.4299;-1.0021;0.039;0.6364;200;100;100;413.662;403.367;334.687;13;-0.9432;-1.8617;-0.293;0.272
4000136;1;1;0;4;0;0.052;1.4903;-0.7823;-0.4428;-0.7725;1.1793;-0.1962;-0.5502;0.0483;-0.6576;150;150;250;441.443;502.102;412.96;13;-0.9432;-1.8617;-0.293;0.272
4000138;1;1;0;3;0;-0.687;0.8801;0.8233;0.3549;0.0038;-0.1357;0.7589;-0.1585;0.7628;1.0346;100;100;0;447.904;460.066;488.842;28;-0.6884;0.2626;0.6482;0.2266
4000138;0;1;0;3;0;-0.6133;0.6818;0.2907;-1.09;-1.2648;-0.6853;-0.7168;-1.2086;0.039;0.6364;100;100;50;426.085;428.26;451.841;28;-0.6884;0.2626;0.6482;0.2266
4000138;1;3;2;6;0;-0.687;-0.1562;-0.7823;0.042;0.9421;-0.6122;-0.211;-0.0528;-2.7106;-0.9167;150;150;100;479.778;439.437;545.176;28;-0.6884;0.2626;0.6482;0.2266
4000138;1;1;0;6;0;-0.687;0.1853;-0.7823;1.0558;0.3808;-0.1357;1.4646;1.0446;-1.1481;1.0346;100;100;100;507.754;524.446;543.263;28;-0.6884;0.2626;0.6482;0.2266
4000138;1;1;0;3;0;-1.2792;2.7249;1.1625;1.5012;0.7878;-0.1357;1.7275;0.4518;-2.1621;1.0346;100;100;0;517.055;469.597;532.759;28;-0.6884;0.2626;0.6482;0.2266
4000138;1;1;0;5;0;-0.9823;0.9423;0.2907;-0.4438;-0.5158;0.6763;-0.3771;-0.3045;-0.2023;0.2127;100;100;150;548.958;524.878;609.614;28;-0.6884;0.2626;0.6482;0.2266
4000138;1;1;0;5;0;0.8794;-0.3148;0.7703;0.5197;0.7878;-0.1357;0.1647;-0.1748;0.7015;-1.1847;100;100;50;429.311;331.202;394.522;28;-0.6884;0.2626;0.6482;0.2266
4000138;1;1;0;6;0;-0.687;0.6818;-0.7823;0.7952;0.9421;1.1793;0.4135;1.0281;-0.2023;-0.6576;100;150;100;447.841;356.232;421.586;28;-0.6884;0.2626;0.6482;0.2266
4000138;1;1;0;4;0;-0.0845;-0.0614;0.2907;1.5138;1.3873;1.1793;1.0474;0.39;-1.555;-0.6576;250;200;350;391.261;432.718;437.098;28;-0.6884;0.2626;0.6482;0.2266
4000138;1;1;0;5;0;-0.6133;0.9423;0.2907;0.3166;0.7878;-0.1357;0.0179;-0.163;-0.8905;-0.6576;100;100;0;518.433;504.282;450.104;28;-0.6884;0.2626;0.6482;0.2266
4000138;1;1;0;3;0;-0.7592;-0.5512;3.8591;-1.1471;-0.5158;-1.5925;-0.7134;-0.3856;-1.7418;-1.9687;100;100;0;511.171;452.07;450.088;28;-0.6884;0.2626;0.6482;0.2266
4000138;1;1;0;5;0;-0.9823;1.4903;0.8615;0.2337;-0.6072;1.1793;0.5269;0.2767;-0.5778;1.0346;100;150;50;539.832;499.964;585.891;28;-0.6884;0.2626;0.6482;0.2266
4000138;1;1;0;4;0;-0.1748;2.7249;-0.7823;0.8269;0.9421;1.1793;0.194;0.127;1.314;1.0346;100;150;100;412.206;372.683;397.821;28;-0.6884;0.2626;0.6482;0.2266
4000138;1;1;0;6;0;-0.4342;-0.9911;1.5082;1.1584;1.8303;1.1793;0.0682;1.2989;-0.2441;1.0346;100;150;100;495.218;473.207;444.871;28;-0.6884;0.2626;0.6482;0.2266
4000138;1;1;0;4;1;0.4637;-0.8548;-0.7823;0.6875;-1.2648;1.1793;1.7476;0.0943;-1.0628;-1.5824;100;150;100;426.68;419.671;459.704;28;-0.6884;0.2626;0.6482;0.2266
4000138;1;1;0;5;0;-1.8939;2.7249;-0.7823;1.1627;0.5777;1.1793;1.179;0.2347;-0.0348;1.0346;100;150;100;400.674;417.831;376.231;28;-0.6884;0.2626;0.6482;0.2266
4000139;1;3;2;2;0;0.9109;0.0348;-0.7823;-2.1806;-0.7725;-1.6618;-1.7279;-2.2387;-0.3971;-1.3939;160;160;240;397.602;356.678;373.471;23;-0.3123;0.7951;-0.0155;-0.4697
4000139;0;1;0;5;0;-0.9823;-0.3184;-0.7823;-0.7622;-0.3076;-0.4903;-0.9492;-0.092;0.2148;1.0346;220;165;165;532.522;506.336;488.935;23;-0.3123;0.7951;-0.0155;-0.4697
4000139;1;1;0;3;0;-1.8939;0.6818;0.2907;-0.7149;-1.8538;0.0477;-0.2375;-1.0498;-0.9734;1.0346;200;150;50;407.511;468.729;454.902;23;-0.3123;0.7951;-0.0155;-0.4697
4000139;1;1;0;6;0;-1.4869;1.4326;-0.7823;0.7949;-0.1308;-0.1357;1.7796;0.6922;1.314;-0.6576;150;100;150;415.613;361.203;416.966;23;-0.3123;0.7951;-0.0155;-0.4697
4000139;1;2;2;5;0;0.4637;-0.496;1.7669;-1.4289;-0.7148;-0.9649;-0.9022;-0.7401;-1.5794;-1.2947;250;250;250;418.135;355.439;304.516;23;-0.3123;0.7951;-0.0155;-0.4697
4000139;1;1;0;5;0;-1.8939;2.7249;0.8615;-0.2323;0.1635;-0.9191;-0.0147;-0.4759;0.2485;0.3586;150;150;300;543.715;447.074;476.47;23;-0.3123;0.7951;-0.0155;-0.4697
4000139;1;2;0;6;0;0.4637;-0.6464;0.7703;-0.4051;-0.2006;-0.6122;-0.0712;-0.1275;-0.5973;1.0346;150;150;300;344.942;399.369;351.03;23;-0.3123;0.7951;-0.0155;-0.4697
4000139;0;1;2;5;0;0.4637;-0.5582;-0.7823;-0.4182;-0.7725;1.1793;-0.2657;-0.5936;-0.0439;-0.6576;110;220;110;345.808;399.423;386.749;23;-0.3123;0.7951;-0.0155;-0.4697
4000139;0;1;0;5;0;-0.687;-0.3184;-0.7823;-1.0144;-0.7725;-1.1945;-0.4382;-0.4774;1.314;1.0346;220;165;220;488.883;499.275;470.539;23;-0.3123;0.7951;-0.0155;-0.4697
4000139;1;1;0;4;0;0.1097;-0.5938;1.1625;0.6317;-0.3076;-0.1357;1.3991;0.064;-1.1481;1.0346;200;150;250;505.92;443.443;508.882;23;-0.3123;0.7951;-0.0155;-0.4697
4000139;1;1;0;3;0;0.9109;2.7249;-0.7823;-0.3447;-0.3076;-1.2622;0.4268;-0.9808;0.481;1.0346;200;200;100;397.027;411.902;432.22;23;-0.3123;0.7951;-0.0155;-0.4697
4000139;0;1;3;3;0;-1.8939;-3.2367;-0.7823;-0.1286;-0.4698;-0.8243;0.5292;-0.8017;-2.7106;1.0346;250;200;200;386.452;360.708;423.207;23;-0.3123;0.7951;-0.0155;-0.4697
4000139;1;1;0;4;0;0.8207;2.7249;1.2618;-0.5121;0.3808;-0.4903;-0.8135;-0.3288;0.4394;1.0346;250;250;250;509.266;472.885;438.849;23;-0.3123;0.7951;-0.0155;-0.4697
4000139;0;1;0;2;0;-0.687;-0.6463;2.0604;-0.0127;0.3158;1.1793;-0.6146;-1.3089;0.2148;1.0346;150;150;150;398.013;507.238;418.951;23;-0.3123;0.7951;-0.0155;-0.4697
4000139;1;2;2;1;0;1.4083;0.6879;0.2907;-0.9618;-0.7725;-0.6853;-0.4665;-2.0598;0.7015;1.0346;300;240;180;420.067;406.743;323.802;23;-0.3123;0.7951;-0.0155;-0.4697
4000139;1;2;2;6;0;-1.8939;-1.0056;-0.7823;1.4086;0.9421;1.1793;1.8584;1.0532;0.4394;1.0346;180;225;0;318.362;369.263;364.93;23;-0.3123;0.7951;-0.0155;-0.4697
4000140;1;1;0;6;0;0.4637;-0.6659;-0.7823;0.2178;-0.2006;-0.1357;0.4751;0.9039;-0.0348;1.0346;200;200;200;627.341;584.8;605.338;28;1.2478;0.2348;0.6121;0.6015
4000140;0;2;2;3;0;-0.687;-0.6464;0.6725;0.2878;0.8775;-0.6122;-0.1124;0.1721;-0.6262;-0.67;150;150;200;517.896;507.136;548.718;28;1.2478;0.2348;0.6121;0.6015
4000140;0;3;2;6;0;0.855;2.7249;-0.7823;-0.0442;1.3873;1.1793;-1.1461;0.3045;1.314;1.0346;200;150;400;453.88;515.002;431.593;28;1.2478;0.2348;0.6121;0.6015
4000140;0;2;0;6;0;-0.3498;0.9423;-0.7823;1.202;0.9421;-0.6853;1.2003;1.4873;-1.1176;1.0346;200;150;300;656.589;655.373;676.356;28;1.2478;0.2348;0.6121;0.6015
4000140;0;1;0;6;0;-1.2319;0.0348;-0.7823;0.3342;1.8303;1.1793;-1.1573;1.0536;-0.0037;1.0346;150;150;300;596.308;559.052;527.513;28;1.2478;0.2348;0.6121;0.6015
4000140;1;1;0;6;0;-0.4342;1.4326;-0.7823;0.1203;1.8303;-0.6122;-0.7859;0.9215;-2.1621;0.3622;150;150;300;717.559;648.405;685.427;28;1.2478;0.2348;0.6121;0.6015
4000140;1;1;0;4;0;-0.4342;0.165;-0.7823;-0.6993;-0.1308;-0.6122;-0.9454;-0.3581;-1.3245;-0.6576;150;150;300;652.716;610.734;580.249;28;1.2478;0.2348;0.6121;0.6015
4000140;1;1;0;6;0;-0.4342;1.4685;0.2907;1.9524;1.3873;1.1793;1.3438;0.7332;-0.9734;1.0346;200;150;350;578.724;560.659;554.939;28;1.2478;0.2348;0.6121;0.6015
4000140;1;3;3;2;0;-0.2006;1.4903;-0.7823;-0.1101;0.1785;-0.1357;-0.0227;-0.5743;-0.5973;1.0346;200;200;150;607.056;612.023;555.564;28;1.2478;0.2348;0.6121;0.6015
4000140;0;1;0;5;0;1.8905;-0.0358;-0.7823;0.6911;0.7229;1.1793;0.0263;0.9735;1.314;1.0346;150;150;200;583.838;604.289;522.909;28;1.2478;0.2348;0.6121;0.6015
4000140;0;1;0;6;0;1.1422;0.9517;-0.7823;1.1785;1.8303;0.1806;0.225;1.3694;-1.7418;0.3622;200;150;350;604.059;565.505;582.522;28;1.2478;0.2348;0.6121;0.6015
4000140;1;2;3;6;0;-1.4869;0.3241;0.8615;0.5978;1.1335;1.1793;-0.2688;1.0617;-0.3971;0.6402;200;150;500;600.376;554.195;573.203;28;1.2478;0.2348;0.6121;0.6015
4000140;0;3;0;6;0;0.4637;-0.3184;-0.7823;1.1851;1.8303;1.1793;-0.0526;1.2611;-2.7106;1.0346;150;150;200;609.5;531.299;558.868;28;1.2478;0.2348;0.6121;0.6015
4000140;1;3;2;4;1;-1.8939;-0.6697;0.2907;-1.3643;-0.7725;-0.1357;-1.5067;-0.5583;-1.3583;1.0346;150;200;150;424.151;388.857;353.299;28;1.2478;0.2348;0.6121;0.6015
4000140;0;1;0;6;0;-1.8939;1.4326;-0.7823;0.492;1.3873;-0.6122;-0.1708;1.2496;-1.7803;0.6364;150;150;200;649.346;622.259;592.588;28;1.2478;0.2348;0.6121;0.6015
4000140;1;1;0;6;0;0.052;-3.2367;0.2907;0.9937;1.8303;-0.6853;0.3642;1.1968;-1.1053;-1.0691;200;150;400;576.525;583.604;536.437;28;1.2478;0.2348;0.6121;0.6015
4000140;0;1;0;6;0;-0.687;2.7249;-0.7823;0.6756;1.8303;-0.1357;-0.3062;1.2646;-1.5794;1.0346;200;150;300;571.557;572.849;532.807;28;1.2478;0.2348;0.6121;0.6015
4000140;0;2;2;2;0;-1.8939;0.3018;-0.7823;-1.8327;-1.8538;-1.8124;-1.255;-1.9684;-1.5447;0.6402;150;150;100;434.529;477.484;399.506;28;1.2478;0.2348;0.6121;0.6015
4000140;0;1;0;6;0;-0.2006;0.1634;0.7703;0.627;1.3873;-0.1357;-0.0283;0.8054;-2.1007;1.0346;200;200;200;555.683;578.381;597.265;28;1.2478;0.2348;0.6121;0.6015
4000140;1;1;2;6;0;0.4637;-0.4586;0.7703;0.2847;0.9421;-0.1357;-0.2352;1.0227;-1.6278;1.0346;150;150;200;520.27;600.386;610.22;28;1.2478;0.2348;0.6121;0.6015
4000140;1;1;0;6;0;0.4637;0.9303;0.2907;0.9278;1.3873;1.1793;-0.0206;0.9847;0.7015;1.0346;200;150;350;599.491;706.44;648.823;28;1.2478;0.2348;0.6121;0.6015
4000140;0;1;0;6;0;-0.9295;0.6818;-0.7823;1.3936;1.8303;-0.1357;0.6048;1.3985;0.4522;-1.0657;150;150;200;638.639;567.071;577.175;28;1.2478;0.2348;0.6121;0.6015
4000141;1;1;0;6;0;-1.8939;-3.2367;-0.7823;0.4491;0.655;-0.1357;0.1537;0.3769;-0.6262;1.0346;0;200;200;492.651;569.53;524.134;23;-0.2376;-0.2755;0.8544;0.2266
4000141;1;1;0;3;0;-1.8939;0.1634;-0.7823;0.4663;-0.4698;1.1793;0.8764;-0.267;-1.1846;1.0346;100;100;300;481.185;478.27;504.53;23;-0.2376;-0.2755;0.8544;0.2266
4000141;1;1;0;5;0;0.1097;-0.9409;0.7703;0.1748;0.0038;0.0477;0.2753;0.2897;-0.0439;-1.2947;0;220;110;414.852;422.769;468.281;23;-0.2376;-0.2755;0.8544;0.2266
4000141;1;1;0;3;0;-1.8939;1.4903;1.1625;-0.0771;-1.8538;1.1793;0.4552;-0.7799;-0.2327;-0.6576;150;100;100;471.783;400.088;364.746;23;-0.2376;-0.2755;0.8544;0.2266
4000141;0;1;0;4;0;1.8905;-0.9065;1.1625;2.348;1.8303;-0.1357;2.3766;1.0439;-0.7366;-0.6576;150;100;300;480.997;560.303;540.448;23;-0.2376;-0.2755;0.8544;0.2266
4000141;0;1;0;6;0;1.8905;2.7249;-0.7823;-0.3156;0.1785;0.0477;-0.5344;0.6782;-0.8998;1.0346;0;100;200;437.77;567.02;469.447;23;-0.2376;-0.2755;0.8544;0.2266
4000141;1;2;0;4;0;-0.687;1.4685;-0.7823;-1.9258;-0.2006;-1.6618;-1.706;-1.6107;-0.5;-0.6576;200;200;200;462.053;465.045;469.145;23;-0.2376;-0.2755;0.8544;0.2266
4000141;0;1;0;6;0;0.4637;-0.4794;-0.7823;1.4574;1.8303;1.1793;0.6415;1.5289;-0.5778;1.0346;0;100;200;388.534;452.811;441.832;23;-0.2376;-0.2755;0.8544;0.2266
4000142;0;1;0;6;0;0.5949;0.5301;0.8615;0.8159;1.8303;1.1793;-0.4023;1.3323;-2.7106;-0.6439;200;200;300;583.015;574.197;578.129;23;0.4292;-0.6465;-0.3176;-0.1791
4000142;1;1;0;4;0;-0.687;0.9423;0.2907;0.3408;0.9421;1.1793;-0.3556;-0.186;-1.7418;1.0346;200;150;300;636.469;618.687;628.893;23;0.4292;-0.6465;-0.3176;-0.1791
4000142;0;1;0;5;0;1.8905;2.7249;-0.7823;0.9748;1.1335;0.0477;0.589;0.9808;0.7628;1.0346;150;150;350;473.989;468.702;478.395;23;0.4292;-0.6465;-0.3176;-0.1791
4000142;1;1;0;6;0;-1.8939;0.6738;0.2907;1.3784;1.7642;1.1793;0.3931;1.3223;-2.7106;1.0346;150;200;100;583.272;625.311;618.728;23;0.4292;-0.6465;-0.3176;-0.1791
4000142;0;1;0;6;0;0.052;-0.1265;0.2907;0.7756;1.8303;-0.1357;-0.0687;0.2222;-2.7106;0.3622;200;150;300;537.412;593.883;604.887;23;0.4292;-0.6465;-0.3176;-0.1791
4000142;1;2;2;6;0;1.1911;-3.2367;1.2618;0.3059;1.3873;1.1793;-1.0496;1.1081;-1.5103;-0.6576;150;150;400;641.16;622.119;643.547;23;0.4292;-0.6465;-0.3176;-0.1791
4000142;1;1;0;6;0;1.8905;-0.0829;-0.7823;0.7173;1.3873;1.1793;-0.0075;1.0056;0.039;1.0346;200;150;250;611.751;610.552;625.453;23;0.4292;-0.6465;-0.3176;-0.1791
4000142;1;1;0;6;0;-1.8939;-0.4173;0.1462;-0.0423;-0.0367;1.1793;-0.4359;0.8527;-0.7769;-1.7696;200;150;200;627.285;599.61;589.561;23;0.4292;-0.6465;-0.3176;-0.1791
4000142;0;1;0;4;0;-0.3799;-0.0553;-0.7823;0.4784;1.8303;-0.1357;-0.3813;0.3002;-0.3971;1.0346;200;150;350;667.63;629.934;644.133;23;0.4292;-0.6465;-0.3176;-0.1791
4000142;0;1;0;6;0;-1.8939;-0.3184;1.1625;1.4057;1.3873;1.1793;0.599;1.5985;-2.7106;1.0346;150;150;300;417.849;490.357;436.101;23;0.4292;-0.6465;-0.3176;-0.1791
4000142;1;3;2;6;1;-1.8939;2.7249;-0.7823;1.599;1.8303;-0.6122;1.3791;0.9978;-0.3882;1.0346;200;300;300;421.703;387.492;442.612;23;0.4292;-0.6465;-0.3176;-0.1791
4000142;1;1;0;5;0;-0.9823;-1.2147;1.1928;-2.1007;0.5522;-2.049;-2.6774;-0.7112;-2.7106;-2.4468;200;200;300;520.743;502.514;550.011;23;0.4292;-0.6465;-0.3176;-0.1791
4000142;1;2;2;6;0;-0.9295;-0.0358;-0.7823;-0.2373;1.1335;-0.1357;-1.2058;0.7839;0.2148;0.2127;150;150;100;614.532;579.401;578.545;23;0.4292;-0.6465;-0.3176;-0.1791
4000142;0;2;2;4;0;-0.7985;0.9683;-0.7823;-0.4754;-0.7725;1.1793;-0.5032;-0.9463;-1.4387;1.0346;345;345;230;493.443;559.764;533.464;23;0.4292;-0.6465;-0.3176;-0.1791
4000142;1;1;0;4;0;-1.8939;-1.445;2.0604;0.4939;0.3647;1.1793;0.2039;0.1089;-2.7106;-2.4468;200;150;300;605.88;617.357;702.505;23;0.4292;-0.6465;-0.3176;-0.1791
4000142;1;2;2;6;0;1.8905;1.4326;0.7703;0.0524;0.6929;-0.1357;-0.4665;0.6143;-1.1408;0.6402;150;150;200;652.571;594.514;623.314;23;0.4292;-0.6465;-0.3176;-0.1791
4000142;1;1;0;4;1;0.8207;0.6818;-0.7823;0.061;-0.1308;-0.1357;0.243;-0.1972;-0.4377;1.0346;180;180;90;506.993;485.196;485.704;23;0.4292;-0.6465;-0.3176;-0.1791
4000142;0;3;3;6;0;-0.3799;0.6818;-0.7823;0.522;0.7878;-0.1357;0.214;1.1114;-2.1621;0.6402;200;150;100;488.617;483.295;484.309;23;0.4292;-0.6465;-0.3176;-0.1791
4000142;0;1;0;6;0;0.052;0.3692;1.1928;-0.1089;1.8303;-1.5094;-0.8305;0.7135;-2.1007;-1.2947;180;135;270;586.771;573.004;596.464;23;0.4292;-0.6465;-0.3176;-0.1791
4000142;0;1;0;3;0;1.3423;-2.0711;2.0327;-0.7906;-1.8538;-0.1357;-0.8537;-0.6118;-1.8358;-2.4468;150;150;200;525.954;586.567;572.147;23;0.4292;-0.6465;-0.3176;-0.1791
4000142;1;1;0;6;0;-1.2792;0.2844;-0.7823;0.8106;1.8303;-0.1357;-0.1149;1.2453;1.314;1.0346;150;150;450;602.426;572.172;548.24;23;0.4292;-0.6465;-0.3176;-0.1791
4000143;0;1;0;5;0;0.855;2.7249;1.1211;-0.1839;-0.1308;-0.6853;-0.3165;0.2229;-2.7106;-0.67;250;200;500;481.273;470.254;450.856;18;-1.4212;-1.8617;-2.0719;-1.419
4000144;1;1;0;5;1;1.3423;-0.7564;1.1625;1.8301;1.8303;1.1793;1.3994;0.428;0.7015;0.6364;250;150;150;396.133;426.594;441.813;18;0.8339;-0.0562;2.8094;0.7985
4000144;1;1;0;4;1;-1.8939;0.3241;0.2308;0.745;1.8303;-0.1357;0.0087;-0.6048;-0.7894;1.0346;250;100;450;521.558;477.962;526.734;18;0.8339;-0.0562;2.8094;0.7985
4000144;0;1;0;3;0;-0.9823;2.7249;-0.7823;0.3337;-0.0973;-0.1357;0.4431;-0.5169;-0.4795;1.0346;300;100;300;501.629;542.136;510.896;18;0.8339;-0.0562;2.8094;0.7985
4000144;1;1;0;4;0;0.4637;0.3281;-0.7823;0.5209;0.288;-0.1357;1.009;-0.065;1.314;1.0346;300;150;500;582.752;513.32;528.064;18;0.8339;-0.0562;2.8094;0.7985
4000144;0;1;0;3;0;-1.8939;0.6818;-0.7823;-0.2095;-0.4698;0.0477;-0.0797;-0.0683;-1.1408;1.0346;200;100;250;533.05;507.73;514.494;18;0.8339;-0.0562;2.8094;0.7985
