"school_id";"gender";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"class_size";"stud_teach_ratio";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav";"teach_multicult"
75600047;0;2;1;0;1.0671;0.131;-0.7823;0.0724;-0.0613;0.0477;0.0571;-1.6786;0.7628;-1.5824;135;180;180;554.118;583.085;538.831;23;9.9444;-0.2692;-1.4551;0.4781;0.2266;-0.6019
75600048;0;3;6;0;-1.8939;0.4846;1.1928;1.8526;1.1953;-0.1357;1.1682;1.7263;1.314;1.0346;135;180;225;482.176;422.768;422.981;23;11.9179;-0.6924;-1.4551;0.8153;-0.4415;0.3009
75600048;0;2;6;0;-1.8939;0.6818;-0.7823;0.4597;0.6561;-0.1357;-0.2987;1.104;-0.3673;1.0346;180;180;270;720.929;653.438;728.708;23;11.9179;-0.6924;-1.4551;0.8153;-0.4415;0.3009
75600048;0;2;6;0;1.0671;-0.392;-0.7823;0.14;1.1953;-1.3001;-0.3582;1.0379;-1.5925;-1.9687;135;135;225;631.164;674.084;679.354;23;11.9179;-0.6924;-1.4551;0.8153;-0.4415;0.3009
75600048;0;2;5;0;-0.4342;-0.1903;-0.7823;-0.4721;-0.474;-0.1357;-0.5373;-0.022;-0.6587;1.0346;180;180;270;605.222;700.62;666.676;23;11.9179;-0.6924;-1.4551;0.8153;-0.4415;0.3009
75600048;0;2;5;0;-0.687;0.3299;-0.7823;0.1251;-0.1932;-0.1357;1.2999;-0.2936;0.3995;1.0346;135;225;450;604.6;459.111;386.997;23;11.9179;-0.6924;-1.4551;0.8153;-0.4415;0.3009
75600048;0;0;6;0;-1.1597;-0.1657;-0.7823;-0.2307;-0.1932;-0.1357;-0.3486;0.3207;-1.1846;-0.6576;180;180;315;571.628;557.329;548.308;23;11.9179;-0.6924;-1.4551;0.8153;-0.4415;0.3009
75600049;1;2;3;0;-0.9295;0.9423;1.7405;0.2143;-0.3819;-0.6853;1.0304;-0.7458;0.4394;-0.6576;80;160;80;544.258;346.103;419.529;13;5.1765;-0.0672;0.5116;-0.6199;-0.0452;-0.1661
75600049;0;3;6;0;-0.1558;-0.8245;1.8016;0.0267;0.0213;1.1793;0.3161;0.8819;0.1694;-1.5824;480;720;0;388.6;301.993;374.138;13;5.1765;-0.0672;0.5116;-0.6199;-0.0452;-0.1661
75600049;1;2;1;0;0.9109;0.4458;0.2907;-0.8958;-1.8598;-0.4903;-0.1426;-2.1818;0.298;-0.6576;80;160;0;456.921;456.282;387.799;13;5.1765;-0.0672;0.5116;-0.6199;-0.0452;-0.1661
75600049;1;2;6;0;-0.1748;0.0452;-0.7823;-0.3497;-0.3819;0.0477;0.4989;0.0596;0.6259;1.0346;80;160;80;442.316;434.631;402.179;13;5.1765;-0.0672;0.5116;-0.6199;-0.0452;-0.1661
75600049;1;2;5;0;-0.2006;-0.0358;0.2907;0.0381;-0.3819;0.1806;0.4234;0.0825;-0.1931;0.5029;90;225;90;563.229;501.513;476.5;13;5.1765;-0.0672;0.5116;-0.6199;-0.0452;-0.1661
75600049;1;2;5;0;0.052;-1.0163;0.2907;0.2298;-0.7888;-0.9302;1.4124;-0.2493;1.314;0.2127;80;240;80;459.666;335.809;364.226;13;5.1765;-0.0672;0.5116;-0.6199;-0.0452;-0.1661
75600049;0;2;5;0;-1.2792;0.6818;-0.7823;0.3038;-1.2227;-0.4903;1.6238;0.6619;1.314;1.0346;480;720;240;433.993;514.86;501.549;13;5.1765;-0.0672;0.5116;-0.6199;-0.0452;-0.1661
75600049;1;2;6;0;0.4637;0.9683;0.8233;0.3756;0.6997;-0.6853;0.2751;0.6085;-1.1481;1.0346;120;160;0;444.952;406.2;407.33;13;5.1765;-0.0672;0.5116;-0.6199;-0.0452;-0.1661
75600049;1;2;5;0;0.4637;0.6818;-0.7823;-0.3571;0.3948;-1.0118;0.3002;0.1485;1.314;0.6364;90;225;90;507.608;434.688;388.019;13;5.1765;-0.0672;0.5116;-0.6199;-0.0452;-0.1661
75600049;0;2;2;0;0.052;2.7249;0.2907;-0.2856;-0.3819;0.0477;-0.4571;-1.3053;1.314;-0.6576;80;240;80;519.204;409.936;389.976;13;5.1765;-0.0672;0.5116;-0.6199;-0.0452;-0.1661
75600050;1;2;5;0;-0.687;0.6818;0.2907;-0.5669;-0.474;-0.1357;-0.4951;-0.5098;-1.0628;0.6364;180;90;270;616.211;535.242;533.367;18;9.6429;-0.949;-1.4551;-0.0384;-2.0409;0.9042
75600050;1;3;6;0;-1.2319;0.1853;-0.7823;0.944;1.0087;1.1793;0.9417;0.8394;0.7015;0.0224;180;90;270;540.744;461.985;480.705;18;9.6429;-0.949;-1.4551;-0.0384;-2.0409;0.9042
75600050;1;2;6;0;1.8905;0.0638;0.2907;0.692;0.0213;1.1793;0.7953;1.1046;1.314;-1.0657;180;90;270;576.955;563.708;627.17;18;9.6429;-0.949;-1.4551;-0.0384;-2.0409;0.9042
75600051;0;2;0;0;-0.3288;0.4846;-0.7823;-0.2867;-0.338;-0.1357;-0.2243;-2.3597;1.314;0.5029;180;225;90;568.401;586.189;565.256;18;11.9661;0.4292;0.028;-0.3261;0.2266;0.9042
75600051;0;2;4;0;-0.2006;0.6818;0.2907;-0.31;-1.8598;0.1806;0.6152;-0.8785;-1.8358;-1.3914;180;180;0;483.433;542.31;516.389;18;11.9661;0.4292;0.028;-0.3261;0.2266;0.9042
75600051;1;2;6;0;-1.4869;2.7249;0.8233;0.0976;-0.7888;-0.6853;0.8008;0.8988;-0.6298;1.0346;180;180;0;462.946;469.992;474.874;18;11.9661;0.4292;0.028;-0.3261;0.2266;0.9042
75600051;1;2;5;0;-1.8939;0.6818;-0.7823;-0.0097;0.0213;-0.6853;0.7156;0.1194;1.314;1.0346;200;250;150;411.79;468.952;430.84;18;11.9661;0.4292;0.028;-0.3261;0.2266;0.9042
75600051;0;2;4;0;-1.1858;0.3241;-0.7823;-0.8198;-1.2227;0.0477;-0.3105;-1.1116;-1.2781;0.6364;180;225;90;493.072;445.706;463.495;18;11.9661;0.4292;0.028;-0.3261;0.2266;0.9042
75600052;1;0;6;0;1.0944;0.0348;1.5082;-0.3736;-0.5894;-0.4903;0.5136;-0.3297;1.314;-1.5847;270;270;360;361.558;391.164;464.933;13;14.8197;-0.3155;0.4427;-0.8074;-0.1241;-0.1868
75600052;0;2;1;0;-1.8939;-1.2136;0.2907;0.5963;1.5465;1.1793;-0.2243;-1.566;1.314;1.0346;225;180;360;487.956;473.333;484.133;13;14.8197;-0.3155;0.4427;-0.8074;-0.1241;-0.1868
75600053;1;2;2;0;-1.1597;0.4829;-0.7823;-0.236;0.1299;-0.1357;-0.2463;-1.3937;0.7015;1.0346;180;180;180;549.01;476.61;520.889;18;14.2222;-0.6483;-0.0879;0.1795;0.9028;-0.4859
75600053;1;2;5;0;0.8207;2.7249;-0.7823;1.5675;1.0087;1.1793;1.6403;0.7297;-0.7659;1.0346;225;225;180;477.718;328.715;363.649;18;14.2222;-0.6483;-0.0879;0.1795;0.9028;-0.4859
75600053;0;0;3;0;-1.8939;0.7979;-0.7823;0.2148;0.1528;1.1793;0.6166;-0.6564;1.314;1.0346;180;180;90;399.026;436.02;411.825;18;14.2222;-0.6483;-0.0879;0.1795;0.9028;-0.4859
75600053;0;0;4;0;-0.687;-0.4794;1.1625;-0.0196;0.2484;-0.8449;0.1733;-0.7556;-0.2116;0.3622;180;180;90;417.162;478.054;452.618;18;14.2222;-0.6483;-0.0879;0.1795;0.9028;-0.4859
75600053;1;3;6;0;-1.8939;-0.4415;0.7294;-0.6086;-0.1052;0.0477;-0.5157;0.1607;0.2384;0.6364;180;180;270;558.114;512.619;495.865;18;14.2222;-0.6483;-0.0879;0.1795;0.9028;-0.4859
75600053;1;2;2;0;-1.4869;0.0716;-0.7823;-0.5975;-0.6541;-1.0118;0.174;-1.5466;0.4394;0.5029;180;180;180;583.412;538.845;580.522;18;14.2222;-0.6483;-0.0879;0.1795;0.9028;-0.4859
75600053;0;2;4;0;-0.687;-0.7587;-0.7823;-0.3482;-0.5894;0.1806;0.0842;0.0317;0.2148;1.0346;180;180;180;455.065;405.773;358.773;18;14.2222;-0.6483;-0.0879;0.1795;0.9028;-0.4859
75600054;0;2;1;0;-0.13;0.3332;0.7703;-0.9475;-0.3819;-1.2793;-0.2987;-2.146;0.6259;-1.6735;0;90;0;509.993;476.211;393.349;18;24.1935;-0.6344;0.2633;1.0522;-0.0452;-2.1947
75600055;1;2;4;1;-0.3009;-0.0323;0.7703;-0.7934;-0.6541;-1.0752;-0.3709;-1.0823;-0.3882;1.0346;270;180;180;470;380.08;404.657;13;11.9667;1.2478;-0.3163;-0.9148;-0.1144;0.9042
75600056;0;2;1;1;1.4083;-0.1041;1.1928;-0.991;-1.8107;-0.6853;-0.407;-1.9504;-0.4171;0.2127;135;135;90;490.207;377.076;438.355;18;12.0504;-0.6483;0.43;0.4781;-1.2356;0.9042
75600056;1;2;5;1;-0.0845;0.7812;-0.7823;-0.3864;0.2624;1.1793;-1.2822;-0.4605;1.314;1.0346;225;270;90;398.913;323.172;384.514;18;12.0504;-0.6483;0.43;0.4781;-1.2356;0.9042
75600056;1;2;6;1;-0.3288;-0.4328;-0.7823;-0.7594;-1.8107;-1.2622;0.1776;-0.2492;-0.9422;-1.3964;270;315;225;475.619;269.298;385.561;18;12.0504;-0.6483;0.43;0.4781;-1.2356;0.9042
75600056;0;2;0;1;0.8794;-0.4908;1.5436;-1.7736;-1.1969;-1.6618;-1.5498;-3.2044;1.314;1.0346;100;120;40;398.809;279.6;316.573;18;12.0504;-0.6483;0.43;0.4781;-1.2356;0.9042
75600056;0;2;6;1;1.0109;1.9816;0.2907;-0.8859;0.7354;-1.8561;-1.3918;-0.5292;1.314;0.2127;315;225;90;424.759;366.56;429.165;18;12.0504;-0.6483;0.43;0.4781;-1.2356;0.9042
75600057;1;2;5;0;-1.8939;0.1286;0.8233;0.4688;0.1484;-0.1357;0.5485;0.0127;-0.1512;0.5029;250;300;100;557.648;497.79;506.868;23;14.746;-1.4212;-0.3163;-0.4097;-0.5582;-1.5648
75600057;1;2;1;0;-0.3799;-0.4002;1.1928;-0.4162;-0.3358;0.0477;-0.4392;-1.8392;-0.1719;0.5029;440;440;110;455.244;399.055;433.555;23;14.746;-1.4212;-0.3163;-0.4097;-0.5582;-1.5648
75600057;1;2;2;1;-0.3799;0.2256;-0.7823;-0.1554;-0.5354;1.1793;-0.0275;-1.281;0.7015;1.0346;360;420;120;467.921;370.136;475.251;23;14.746;-1.4212;-0.3163;-0.4097;-0.5582;-1.5648
75600057;1;2;0;1;1.1911;-0.2733;0.2907;-1.5679;-1.8107;-0.6853;-1.5694;-2.9663;0.1597;1.0346;225;225;90;446.437;491.607;481.494;23;14.746;-1.4212;-0.3163;-0.4097;-0.5582;-1.5648
75600057;1;2;5;0;-0.3799;0.37;-0.7823;-0.5645;-0.208;-1.3525;-0.6412;-0.698;0.481;-1.3914;225;270;90;510.145;527.942;542.836;23;14.746;-1.4212;-0.3163;-0.4097;-0.5582;-1.5648
75600057;0;2;5;1;-0.7592;1.9816;0.2308;0.0429;0.4503;-0.6853;-0.4538;-0.395;-0.3584;1.0346;300;300;100;440.828;404.94;374.196;23;14.746;-1.4212;-0.3163;-0.4097;-0.5582;-1.5648
75600058;0;2;5;1;1.1911;-0.5665;-0.7823;-0.3927;-0.1052;1.1793;-0.3133;-0.4874;0.385;-0.6576;270;225;180;371.255;411.773;438.487;13;12.8205;-0.949;0.436;0.3442;0.9355;-0.4859
75600058;0;2;2;0;-1.8939;0.9423;-0.7823;-0.5389;-0.6541;1.1793;-0.1587;-1.4691;-0.9734;0.5029;180;135;180;534.494;553.862;533.568;13;12.8205;-0.949;0.436;0.3442;0.9355;-0.4859
75600058;1;2;5;0;-0.687;-1.0523;-0.7823;-0.4196;0.2484;-0.6122;-0.5274;-0.5599;1.314;0.3622;225;225;180;406.902;304.008;375.305;13;12.8205;-0.949;0.436;0.3442;0.9355;-0.4859
75600058;1;3;4;0;-0.13;0.3581;-0.7823;-0.1436;0.3567;1.1793;-0.7433;-1.0717;-1.8485;1.0346;270;135;90;636.361;564.701;534.009;13;12.8205;-0.949;0.436;0.3442;0.9355;-0.4859
75600058;1;2;6;0;-0.2006;-1.1482;1.1928;0.1599;0.4616;-0.1357;-0.0461;0.6089;-0.1605;0.3586;180;180;90;602.917;582.668;639.511;13;12.8205;-0.949;0.436;0.3442;0.9355;-0.4859
75600058;1;2;2;0;-0.9295;0.6576;-0.7823;-0.8462;-0.6541;-0.3487;-0.578;-1.8051;-1.6385;0.2169;200;200;50;347.134;327.879;298.401;13;12.8205;-0.949;0.436;0.3442;0.9355;-0.4859
75600058;1;2;1;0;0.8794;1.4685;0.2907;-0.7113;-1.2227;-0.1357;-0.578;-1.9336;0.6259;-0.6576;270;180;90;485.055;411.035;451.229;13;12.8205;-0.949;0.436;0.3442;0.9355;-0.4859
75600058;0;2;3;1;1.3423;-0.8461;0.7703;-1.5791;-1.2227;0.0477;-1.5755;-1.5282;-0.5488;1.0346;270;225;90;478.521;468.63;519.71;13;12.8205;-0.949;0.436;0.3442;0.9355;-0.4859
75600058;1;2;5;0;-0.1748;0.2143;-0.7823;0.0064;0.339;0.1806;-0.2824;0.3035;0.385;1.0346;135;45;180;409.55;314.14;385.751;13;12.8205;-0.949;0.436;0.3442;0.9355;-0.4859
75600058;1;2;2;0;1.4083;0.3084;-0.7823;-0.6831;-0.7888;1.1793;-1.2463;-1.5356;0.4522;-1.6735;450;225;90;500.057;376.018;392.101;13;12.8205;-0.949;0.436;0.3442;0.9355;-0.4859
75600059;0;2;3;0;0.0208;0.4909;0.2907;-0.1415;0.1528;1.1793;0.0667;-0.6765;-1.6385;1.0346;225;225;180;541.159;462.846;409.866;23;11.8089;0.1;-0.614;1.4126;-0.3881;-0.4859
75600059;1;0;5;0;-1.8939;2.7249;-0.7823;-0.3263;-1.8598;1.1793;0.284;-0.4592;1.314;-1.5824;720;720;0;393.816;291.35;384.294;23;11.8089;0.1;-0.614;1.4126;-0.3881;-0.4859
75600059;0;2;2;1;-1.4869;0.6818;-0.7823;-0.2602;-0.6541;-0.6122;0.7223;-1.2618;-0.5778;1.0346;225;225;90;459.912;415.536;411.354;23;11.8089;0.1;-0.614;1.4126;-0.3881;-0.4859
75600059;1;2;6;0;-0.3799;-1.0499;-0.7823;-1.109;-1.8598;-0.4396;-0.662;-0.4988;-0.8998;-1.0657;300;240;180;335.893;318.526;409.484;23;11.8089;0.1;-0.614;1.4126;-0.3881;-0.4859
75600059;0;2;6;0;0.052;-0.2203;0.2907;1.0379;0.4616;-0.6122;1.4636;1.3607;0.4394;0.3622;225;225;180;629.792;563.787;569.676;23;11.8089;0.1;-0.614;1.4126;-0.3881;-0.4859
75600060;0;3;6;1;0.1097;-1.0013;0.7703;0.662;0.0213;-0.6853;1.5516;1.1733;1.314;1.0346;250;300;150;499.049;495.352;495.461;23;11.3023;0.265;-1.4551;0.6121;-1.2356;0.3009
75600060;1;2;6;0;-0.687;-0.0553;-0.7823;-0.5623;0.5835;-0.4903;-1.3018;-0.379;0.2148;1.0346;225;225;135;492.887;536.487;461.66;23;11.3023;0.265;-1.4551;0.6121;-1.2356;0.3009
75600062;0;2;6;0;1.8905;-1.3692;1.1928;1.4719;0.7895;0.0477;0.9161;1.1479;-1.3684;0.3622;240;300;420;658.517;618.601;627.364;23;11.0714;-0.9432;0.2765;0.8153;-0.1662;-0.3006
75600062;1;2;6;0;-0.2459;-0.2641;0.7703;0.6582;0.3907;-0.1357;0.2669;1.0196;0.2485;1.0346;270;225;270;696.754;639.03;599.061;23;11.0714;-0.9432;0.2765;0.8153;-0.1662;-0.3006
75600062;0;2;6;0;0.4637;-0.4018;-0.7823;0.6452;0.1484;0.0477;0.7334;1.0629;-0.7074;-0.6576;225;225;90;633.625;564.802;553.565;23;11.0714;-0.9432;0.2765;0.8153;-0.1662;-0.3006
75600062;0;3;6;0;0.7405;-0.2193;-0.7823;-0.1238;-0.031;0.0477;-0.1132;0.3972;0.385;0.2169;180;225;225;618.265;622.865;591.254;23;11.0714;-0.9432;0.2765;0.8153;-0.1662;-0.3006
75600062;0;3;6;0;0.8794;-0.1468;1.4812;-0.0074;-0.3763;-1.0118;0.5156;-0.0326;0.7628;1.0346;180;180;135;563.938;679.793;585.134;23;11.0714;-0.9432;0.2765;0.8153;-0.1662;-0.3006
75600062;0;2;1;0;0.1097;-0.2641;0.2907;-1.0211;-1.8107;-0.1357;-0.9547;-1.7285;-0.2023;-0.6576;90;135;90;562.061;522.486;560.224;23;11.0714;-0.9432;0.2765;0.8153;-0.1662;-0.3006
75600063;1;2;5;0;-1.8939;0.2918;-0.7823;-0.0881;-0.254;-0.1357;0.0251;-0.4021;-0.1298;1.0346;0;90;45;385.573;531.39;471.271;23;8.3687;-1.4212;-1.4551;0.8153;0.2266;0.9042
75600063;0;2;4;0;-0.6133;-0.357;-0.7823;-0.0631;0.2975;0.0477;-0.8298;0.0436;-0.7857;0.6364;240;360;480;576.972;643.471;549.626;23;8.3687;-1.4212;-1.4551;0.8153;0.2266;0.9042
75600063;0;2;6;0;0.052;-0.4018;-0.7823;0.5317;0.6648;-0.1357;-0.1815;0.8853;-0.5973;0.2169;180;225;180;562.225;605.24;557.24;23;8.3687;-1.4212;-1.4551;0.8153;0.2266;0.9042
75600063;0;2;6;0;0.5949;-0.4908;0.1462;-0.174;-0.0521;1.1793;-0.3728;0.8479;-0.0348;1.0346;180;270;180;562.803;513.963;529.217;23;8.3687;-1.4212;-1.4551;0.8153;0.2266;0.9042
75600063;1;2;6;0;-1.8939;0.3939;-0.7823;1.2305;1.075;1.1793;0.9696;1.2123;-0.2023;-0.6576;180;225;180;621.437;561.933;486.202;23;8.3687;-1.4212;-1.4551;0.8153;0.2266;0.9042
75600063;1;2;6;0;1.0944;-0.2002;-0.7823;0.6329;0.7354;-0.1357;0.3748;1.3092;-0.0037;1.0346;180;225;180;671.458;646.667;664.74;23;8.3687;-1.4212;-1.4551;0.8153;0.2266;0.9042
75600063;1;2;2;0;-0.0288;0.1347;-0.7823;-0.5864;-0.8414;1.1793;-0.7444;-1.6206;1.314;1.0346;180;270;180;545.956;504.717;488.715;23;8.3687;-1.4212;-1.4551;0.8153;0.2266;0.9042
75600063;0;3;6;0;-0.6133;-0.357;-0.7823;0.701;1.5156;1.1793;-0.5769;1.1898;-2.1007;0.6364;180;270;180;488.206;544.221;542.408;23;8.3687;-1.4212;-1.4551;0.8153;0.2266;0.9042
75600064;1;2;6;0;-1.4242;-1.0614;1.203;-0.4924;-1.8598;-0.4903;-0.0963;-0.1644;1.314;-1.9687;150;150;150;440.598;319.72;367.491;13;4.4651;-0.4907;0.5185;1.4126;-0.1274;-0.4859
75600064;1;2;4;0;-0.2006;-0.0358;0.1462;-0.7523;-1.8598;1.1793;-0.3373;-1.2844;0.1597;0.5029;400;400;400;460.161;396.377;434.996;13;4.4651;-0.4907;0.5185;1.4126;-0.1274;-0.4859
75600064;1;2;6;0;-0.6133;-0.6118;-0.7823;-0.2076;0.1299;-0.778;-0.1078;-0.4126;0.2485;-0.9167;240;420;120;442.689;373.133;386.128;13;4.4651;-0.4907;0.5185;1.4126;-0.1274;-0.4859
75600064;0;2;5;0;0.4637;0.4581;1.1625;0.2305;0.0213;0.0477;0.5068;-0.4677;0.7015;0.2127;320;480;0;334.038;338.953;340.128;13;4.4651;-0.4907;0.5185;1.4126;-0.1274;-0.4859
75600064;1;2;5;0;1.8905;-0.6659;1.8368;-0.212;0.0213;-0.6122;-0.2429;-0.3653;-2.7106;-0.6576;200;0;0;482.407;305.208;321.567;13;4.4651;-0.4907;0.5185;1.4126;-0.1274;-0.4859
75600064;1;2;6;0;-0.4342;-0.7872;-0.7823;-0.8762;-0.1611;-1.6692;-0.3318;-0.3017;-0.476;-1.3964;180;225;135;394.575;264.563;337.308;13;4.4651;-0.4907;0.5185;1.4126;-0.1274;-0.4859
75600064;1;2;6;0;1.8905;-0.8186;2.07;-0.1718;0.0213;-0.6853;0.5149;0.8296;1.314;-0.6576;300;300;150;415.544;317.787;353.158;13;4.4651;-0.4907;0.5185;1.4126;-0.1274;-0.4859
75600065;1;2;1;1;-0.687;-0.3184;-0.7823;-0.2333;0.495;0.0477;-0.3598;-1.9895;1.314;-0.6576;360;420;240;498.746;398.044;432.318;13;5.4133;0.265;0.661;0.1795;0.6101;-1.0542
75600066;0;2;5;0;1.8905;-0.6464;0.2907;-0.7644;-1.2227;-1.0118;-0.7082;-0.1457;0.0483;0.5029;45;90;90;622.375;650.66;548.104;18;21.5385;-1.4212;-1.4551;0.0321;-0.8302;0.9042
75600066;0;0;4;0;-0.4342;-0.3184;-0.7823;0.0412;0.1299;1.1793;-0.3998;-0.1661;-0.0348;-1.2947;0;90;0;557.749;382.757;403.375;18;21.5385;-1.4212;-1.4551;0.0321;-0.8302;0.9042
75600066;0;3;6;0;0.1097;0.0348;0.8233;0.4733;0.872;1.1793;-0.0867;0.9741;-0.1206;1.0346;45;90;90;580.197;589.086;575.033;18;21.5385;-1.4212;-1.4551;0.0321;-0.8302;0.9042
75600066;0;2;5;0;0.9606;-0.763;-0.7823;0.6454;0.4438;0.2646;0.7092;0.7242;-0.5575;1.0346;45;90;0;402.803;392.448;377.311;18;21.5385;-1.4212;-1.4551;0.0321;-0.8302;0.9042
75600066;1;2;1;0;0.052;-1.1224;1.5082;-0.8913;-1.8598;0.0477;-0.3089;-2.1348;-0.1512;-1.1869;0;135;0;483.699;401.831;417.025;18;21.5385;-1.4212;-1.4551;0.0321;-0.8302;0.9042
75600066;1;2;6;0;-0.4342;-0.4509;0.2907;0.7228;0.2269;1.1793;0.3981;1.1146;-1.5925;-0.6576;45;90;90;730.857;595.828;623.35;18;21.5385;-1.4212;-1.4551;0.0321;-0.8302;0.9042
75600066;1;2;5;0;-1.109;0.6738;-0.7823;-0.1202;0.2484;0.1806;-0.5119;-0.6161;-0.3262;0.2127;45;90;90;610.901;576.775;597.424;18;21.5385;-1.4212;-1.4551;0.0321;-0.8302;0.9042
75600067;1;2;2;0;-1.8939;-0.7362;2.07;-1.4195;-1.8598;-2.8437;-0.0395;-1.8772;-0.2023;-0.6576;200;200;100;463.368;357.575;438.986;18;10.4688;-1.4212;-1.4551;-1.1976;-0.5111;-0.061
75600067;1;2;6;1;-0.3288;0.208;0.8233;0.0787;0.1528;-0.3487;0.8177;0.8239;1.314;-1.4926;45;90;180;556.406;444.584;397.52;18;10.4688;-1.4212;-1.4551;-1.1976;-0.5111;-0.061
75600067;1;0;5;0;-0.687;-0.6659;0.7703;0.18;0.1299;-0.6122;0.2442;-0.2703;-0.6262;-0.6576;250;250;100;537.717;301.967;403.475;18;10.4688;-1.4212;-1.4551;-1.1976;-0.5111;-0.061
75600067;0;0;5;0;-0.3799;0.0928;-0.7823;1.0199;1.1953;1.1793;0.2442;0.8827;1.314;1.0346;250;250;100;497.89;477.812;462.407;18;10.4688;-1.4212;-1.4551;-1.1976;-0.5111;-0.061
75600068;1;3;5;1;-1.8939;0.655;-0.7823;-0.9963;-1.8598;-1.0118;-0.4232;-0.9869;-0.7857;1.0346;250;300;150;393.283;353.542;469.428;23;8.2581;-1.4212;-1.4551;-0.8443;-0.5079;0.9042
75600068;0;2;4;0;-1.059;-0.3184;-0.7823;-1.2529;-1.8598;0.0477;-1.0686;-1.2775;-1.5447;0.2169;225;405;135;611.42;496.488;503.886;23;8.2581;-1.4212;-1.4551;-0.8443;-0.5079;0.9042
75600068;1;2;4;1;-0.0845;-0.6869;1.1928;-0.573;-1.2227;-1.5532;0.0373;-1.134;-2.7106;-1.3914;200;300;150;406.764;414.487;405.935;23;8.2581;-1.4212;-1.4551;-0.8443;-0.5079;0.9042
75600068;1;2;2;1;-1.059;0.6818;-0.7823;0.3016;-0.7888;0.0477;1.1049;-1.1662;0.3485;0.2127;275;275;220;519.429;493.441;437.665;23;8.2581;-1.4212;-1.4551;-0.8443;-0.5079;0.9042
75600068;1;2;5;1;1.8905;-0.6693;2.07;0.2184;0.6561;-0.4903;0.2605;-0.2045;1.314;1.0346;225;225;135;468.214;441.347;408.551;23;8.2581;-1.4212;-1.4551;-0.8443;-0.5079;0.9042
75600068;1;2;4;0;1.8905;-1.389;0.7703;1.1339;1.5465;0.1806;0.4786;-0.3025;-2.7106;1.0346;1200;1250;150;572.195;574.04;547.322;23;8.2581;-1.4212;-1.4551;-0.8443;-0.5079;0.9042
75600068;1;3;4;0;-1.8939;0.1108;-0.7823;-0.8154;-0.474;-1.5971;-0.1615;-0.855;1.314;1.0346;225;180;135;484.764;372.99;450.258;23;8.2581;-1.4212;-1.4551;-0.8443;-0.5079;0.9042
75600068;0;2;6;0;-0.1558;-1.0971;1.4454;-1.248;-1.8598;-1.0118;-0.7765;-0.3539;1.314;-1.0724;250;200;100;443.643;478.76;463.93;23;8.2581;-1.4212;-1.4551;-0.8443;-0.5079;0.9042
75600068;1;2;5;0;-0.687;-0.9879;-0.7823;-0.5387;-1.8598;-1.2622;0.7618;-0.0502;-0.9734;-1.5824;250;250;200;543.402;362.928;418.907;23;8.2581;-1.4212;-1.4551;-0.8443;-0.5079;0.9042
75600069;1;0;2;1;-1.8939;-0.0358;3.8591;0.9194;0.5645;-0.1357;0.8197;-0.9144;-0.4377;1.0346;270;180;90;287.258;383.578;407.858;18;11.16;-1.4212;-1.4551;-0.0384;-0.5205;-0.1868
75600069;0;2;4;0;0.6556;-0.0358;-0.7823;0.3505;0.5645;-0.6122;0.6115;-0.5736;-1.2443;0.2169;270;180;90;503.027;486.388;431.045;18;11.16;-1.4212;-1.4551;-0.0384;-0.5205;-0.1868
75600069;1;2;3;0;-0.4342;0.6818;-0.7823;0.3731;0.6997;0.1806;0.2487;-0.5764;0.039;-1.5824;270;225;90;608.714;494.019;475.933;18;11.16;-1.4212;-1.4551;-0.0384;-0.5205;-0.1868
75600069;0;2;2;0;-0.7985;0.472;0.2907;-0.3578;-0.1269;1.1793;-0.439;-0.7617;-0.2023;0.2169;270;270;90;423.591;352.898;271.629;18;11.16;-1.4212;-1.4551;-0.0384;-0.5205;-0.1868
75600070;1;2;6;1;-0.0845;-0.9879;0.8233;-0.6706;-0.5894;-2.2417;0.8396;-0.5024;1.314;-1.9687;225;135;135;312.483;179.613;381.297;18;9.5625;0.1423;0.2633;0.6764;0.9355;0.287
75600070;0;0;4;0;-1.8939;1.4685;-0.7823;0.1221;-0.3819;-1.0118;1.063;-0.6448;0.1597;0.5029;225;270;270;380.439;332.795;367.047;18;9.5625;0.1423;0.2633;0.6764;0.9355;0.287
75600070;0;2;5;0;-0.4939;0.6879;-0.7823;-0.9713;-1.2227;-1.2622;-0.3827;-0.681;-0.2023;0.2169;180;180;135;476.694;500.171;548.359;18;9.5625;0.1423;0.2633;0.6764;0.9355;0.287
75600070;1;2;5;0;-1.4869;-0.8245;1.1625;-0.1635;0.5835;-0.6122;-0.4998;-0.5283;0.7628;1.0346;200;160;80;485.371;479.143;481.868;18;9.5625;0.1423;0.2633;0.6764;0.9355;0.287
75600070;1;2;1;0;-1.8939;2.7249;-0.7823;-0.61;-0.3819;1.1793;-0.7929;-2.1108;1.314;1.0346;225;180;225;497.16;423.788;497.486;18;9.5625;0.1423;0.2633;0.6764;0.9355;0.287
75600070;1;2;6;0;-1.8939;1.4326;-0.7823;0.3251;0.0282;-0.4903;0.9508;0.5265;-0.2023;1.0346;225;225;225;463.37;364.961;376.79;18;9.5625;0.1423;0.2633;0.6764;0.9355;0.287
