"school_id";"gender";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"stud_teach_ratio";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav";"teach_multicult"
75200210;1;2;6;0;0.8794;-0.9174;0.6725;0.7731;0.9334;0.2646;0.6817;1.2487;1.314;1.0346;220;275;220;459.743;480.127;447.912;11.1795;-1.4212;-1.4551;1.4126;0.6015;0.0082
75200210;1;3;6;0;0.1097;-0.4935;0.2907;-0.7412;-1.8427;1.1793;-0.5755;-0.4548;1.314;0.5029;150;150;150;508.62;506.097;578.775;11.1795;-1.4212;-1.4551;1.4126;0.6015;0.0082
75200210;1;2;0;1;0.8794;-0.4893;0.7841;0.8856;0.9334;-0.3792;1.3393;-0.8976;-1.8485;-2.4468;180;180;120;324.537;180.501;249.778;11.1795;-1.4212;-1.4551;1.4126;0.6015;0.0082
75200211;1;0;6;0;-0.687;0.6818;-0.7823;-1.4441;-1.2382;-1.2622;-0.9229;-0.4243;1.314;-0.6576;180;120;120;405.676;434.818;463.12;10.8434;-1.4212;0.8242;-0.0384;-0.7733;1.2836
75200211;0;0;5;0;0.052;-0.3184;0.1462;0.7845;0.4806;0.0477;1.0025;0.5626;-0.2023;-2.4468;165;165;165;510.077;593.017;536.197;10.8434;-1.4212;0.8242;-0.0384;-0.7733;1.2836
75200212;1;3;6;0;1.0671;-1.3651;1.7316;1.1968;0.7639;1.1793;0.6723;1.4851;1.314;-1.0657;375;150;375;692.424;688.562;682.477;12.1676;-1.4212;-0.0097;-0.3856;-0.042;-1.5182
75200212;0;2;6;0;-0.13;0.6818;-0.7823;-0.6577;1.1527;-0.6853;-1.7346;0.3854;1.314;0.6364;375;150;375;590.342;677.435;609.232;12.1676;-1.4212;-0.0097;-0.3856;-0.042;-1.5182
75200212;0;3;6;0;0.1097;0.6246;-0.7823;0.4026;0.9334;1.1793;-0.7545;1.0919;0.7015;1.0346;325;130;390;679.84;709.066;659.172;12.1676;-1.4212;-0.0097;-0.3856;-0.042;-1.5182
75200212;1;3;6;0;-0.7592;-0.0358;-0.7823;1.0321;1.0945;1.1793;0.2419;1.1294;0.7628;0.3622;375;150;375;643.759;568.604;589.931;12.1676;-1.4212;-0.0097;-0.3856;-0.042;-1.5182
75200212;0;3;6;0;0.4637;-0.6464;-0.7823;0.7024;0.4806;1.1793;0.0484;1.0711;0.7015;-1.1847;375;150;300;580.819;660.244;624.719;12.1676;-1.4212;-0.0097;-0.3856;-0.042;-1.5182
75200214;0;0;5;0;-0.4342;-0.4415;-0.7823;0.5721;0.4551;-0.6853;0.8476;0.7915;-0.3971;-1.5824;180;180;180;553.776;506.823;488.467;7.9242;0.1;1.2579;1.7558;1.4191;0.6122
75200215;0;3;5;0;-1.1858;-0.6123;0.1462;-0.7838;-1.8427;-0.1357;-0.6029;-0.5475;-0.3584;-1.0657;180;180;180;443.527;568.937;563.111;17.125;-1.4212;0.43;-0.0384;-1.2943;1.2836
75200215;1;2;6;0;1.0671;-0.5737;1.7405;0.7868;0.72;1.1793;0.5902;0.1603;-0.2023;-1.3914;180;180;180;581.288;550.447;581.679;17.125;-1.4212;0.43;-0.0384;-1.2943;1.2836
75200215;1;0;6;0;-0.687;0.6987;0.2907;-0.6985;-0.0465;-0.6853;-0.7793;0.5619;0.1597;-0.6576;180;180;180;528.56;551.551;544.381;17.125;-1.4212;0.43;-0.0384;-1.2943;1.2836
75200219;1;0;6;0;1.8905;-1.3251;0.7703;0.5404;1.1527;1.1793;0.0886;0.0876;1.314;-0.6576;135;135;90;481.787;495.82;516.461;17.4419;-1.4212;-1.4551;-0.0956;-0.8267;1.2836
75200219;1;3;2;1;-0.687;0.0153;-0.7823;0.9179;1.1527;1.1793;0.3692;-0.957;0.039;-0.6576;100;50;200;217.889;244.002;300.277;17.4419;-1.4212;-1.4551;-0.0956;-0.8267;1.2836
75200219;0;0;6;0;1.1422;-0.3184;1.0457;0.369;0.3269;1.1793;0.2558;0.8582;-0.3971;1.0346;280;210;210;499.097;390.334;448.796;17.4419;-1.4212;-1.4551;-0.0956;-0.8267;1.2836
75200219;1;0;6;0;-1.8939;2.7249;-0.7823;0.127;0.0528;0.5738;0.0949;1.0951;0.6259;1.0346;150;150;300;455.027;498.387;449.127;17.4419;-1.4212;-1.4551;-0.0956;-0.8267;1.2836
75200220;1;3;6;0;-0.3009;-0.0924;-0.7823;-8e-04;0.1926;1.1793;-0.1066;-2.2255;0.7015;1.0346;260;260;260;479.255;312.802;402.371;10.1935;-1.4212;-1.4551;-0.335;-1.2356;1.2836
75200220;0;3;6;0;0.4637;-1.0654;-0.7823;0.3262;0.532;-0.6853;0.0438;1.1167;-0.2023;-1.5824;280;280;210;563.53;615.527;627.333;10.1935;-1.4212;-1.4551;-0.335;-1.2356;1.2836
75200221;1;2;5;0;-1.8939;1.4903;-0.7823;0.6534;0.5278;1.1793;0.0964;0.6529;1.314;1.0346;130;130;260;645.424;717.054;654.835;10.4772;0.1;0.8242;-0.335;-0.1274;-0.4737
75200222;1;2;6;0;-0.687;2.7249;-0.7823;-0.5927;-1.8427;1.1793;-0.4252;0.2843;-1.415;1.0346;360;360;360;398.85;385.888;355.336;12.3077;-0.949;-0.3163;-1.197;-0.1274;1.2836
75200222;0;3;5;0;-0.3288;0.9517;-0.7823;-2.3451;-1.8427;-4.4106;-1.0446;-3.1471;1.314;0.0224;480;600;480;385.325;393.344;363.189;12.3077;-0.949;-0.3163;-1.197;-0.1274;1.2836
75200222;0;0;5;0;-0.687;1.4685;-0.7823;0.1317;-0.7441;-0.8449;1.3966;-0.3258;-0.9734;0.2127;50;75;75;390.88;379.413;358.735;12.3077;-0.949;-0.3163;-1.197;-0.1274;1.2836
75200224;0;3;5;0;1.8905;-1.385;-0.7823;0.5899;0.2363;0.0477;0.6614;0.1861;-0.3971;-0.6576;70;140;140;425.832;483.185;462.598;8.6923;-0.0703;1.5435;-1.1906;0.2169;0.0082
75200227;0;2;4;0;0.5949;-0.3184;1.1318;-0.1067;-0.303;0.0477;0.0456;-0.2153;-0.013;-1.3939;180;120;120;456.833;294.47;314.813;2.5517;-0.6344;0.43;-0.335;0.9355;-0.6104
75200227;0;3;6;1;-1.8939;-0.1762;0.8615;-0.6666;-0.1969;-0.6853;-0.6282;0.5266;-0.2023;1.0346;210;140;140;443.617;583.031;500.822;2.5517;-0.6344;0.43;-0.335;0.9355;-0.6104
75200228;0;3;6;0;1.8905;0.1484;2.07;-0.7683;-1.2382;-0.1295;-0.5076;0.5323;1.314;-1.3889;180;180;180;396.757;411.258;449.269;3.0989;1.4783;1.4395;0.9978;1.2182;0.2838
75200228;0;0;4;1;0.4637;0.6344;0.2907;-0.0227;-0.0465;-0.6853;0.4582;-0.7215;-1.6637;1.0346;130;130;195;365.922;369.956;323.466;3.0989;1.4783;1.4395;0.9978;1.2182;0.2838
75200228;1;3;6;0;0.0208;1.4685;0.8233;1.647;0.9334;1.1793;1.3023;0.5157;1.314;-1.1847;180;180;180;471.314;503.876;544.048;3.0989;1.4783;1.4395;0.9978;1.2182;0.2838
