"school_id";"gender";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"school_changes";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"class_size";"stud_teach_ratio";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav"
82600364;1;0;6;0;0.8207;-0.4509;1.1928;-0.0965;-0.0396;1.1793;-0.2341;0.8167;0.298;1.0346;0;250;250;450;495.148;477.81;505.692;23;5.0261;-0.2376;0.592;0.4651;0.6015
82600364;1;0;6;0;-0.2006;-0.6693;0.2907;-0.5152;-1.8434;1.1793;-0.1181;0.3487;0.2148;-1.1847;0;500;500;900;599.568;675.699;649.643;23;5.0261;-0.2376;0.592;0.4651;0.6015
82600364;1;2;4;0;-0.687;2.7249;-0.7823;-0.2955;-0.53;1.1793;-0.4701;-0.5884;0.0297;1.0346;0;275;275;385;493;557.586;512.685;23;5.0261;-0.2376;0.592;0.4651;0.6015
82600364;1;0;5;0;-0.4342;0.6818;-0.7823;0.9677;1.8498;-0.1357;0.3397;0.5028;-0.5973;0.2127;0;200;300;400;551.45;566.752;551.114;23;5.0261;-0.2376;0.592;0.4651;0.6015
82600364;1;2;6;0;-1.2319;0.9782;0.2907;-0.4371;0.4317;-0.1357;-1.0003;0.4753;-0.3971;-1.3939;0;200;300;400;450.957;471.124;559.681;23;5.0261;-0.2376;0.592;0.4651;0.6015
82600365;1;0;4;1;0.4637;-0.3184;-0.7823;0.5717;1.8498;-0.5492;0.1276;-0.5945;0.7628;1.0346;2;240;240;180;440.662;421.691;484.833;28;15.3832;0.5886;0.4487;-0.1348;0.2266
82600368;0;0;6;0;1.8905;0.6344;-0.7823;1.084;0.0019;1.1793;1.1158;1.5001;-0.7857;-2.4468;0;180;210;360;592.484;585.331;624.296;18;9.6807;-1.4212;-1.4551;-1.4545;-0.3913
82600368;0;2;6;0;-0.6133;-1.5852;0.1462;0.6143;-0.1728;0.0477;0.9422;1.1174;0.7015;-2.4468;2;180;210;360;581.665;603.397;601.28;18;9.6807;-1.4212;-1.4551;-1.4545;-0.3913
82600368;0;0;6;0;1.4083;0.6818;-0.7823;1.4821;1.1114;1.1793;0.7327;1.6685;0.4394;-2.4468;0;180;210;360;630.241;667.834;660.972;18;9.6807;-1.4212;-1.4551;-1.4545;-0.3913
82600368;0;0;6;0;0.1097;-0.3184;-0.7823;1.0525;0.7725;1.1793;0.7072;1.316;0.7015;0.2169;1;240;240;480;592.164;614.821;622.816;18;9.6807;-1.4212;-1.4551;-1.4545;-0.3913
82600375;1;0;6;0;0.8794;-1.1206;1.1928;0.5578;0.2817;1.1793;0.3777;0.9507;1.314;1.0346;0;240;240;300;561.544;585.305;656.547;18;13.9391;-0.2376;-0.2968;0.8153;0.6015
82600375;1;2;6;0;-1.4869;-0.7428;-0.7823;-0.1524;-0.1988;0.0477;0.0141;-0.1267;1.314;0.5029;0;360;240;300;570.299;538.515;598.004;18;13.9391;-0.2376;-0.2968;0.8153;0.6015
82600375;1;2;6;0;-1.8939;0.4581;-0.7823;-0.2307;-0.0992;-0.4396;-0.118;-0.1031;0.1924;-0.6576;0;300;240;300;323.972;335.51;284.582;18;13.9391;-0.2376;-0.2968;0.8153;0.6015
82600375;0;2;4;0;1.8905;-0.3184;-0.7823;-1.3531;0.2741;-1.956;-1.1977;-1.3952;1.314;1.0346;1;360;240;300;482.067;453.426;423.597;18;13.9391;-0.2376;-0.2968;0.8153;0.6015
82600376;0;2;4;0;0.8207;-3.2367;1.4721;-0.5393;-1.8434;-0.4396;-0.0411;-0.922;1.314;1.0346;1;300;300;250;341.256;388.111;398.358;28;16.4561;0.0969;-1.4551;0.7879;-0.5205
82600379;1;0;2;0;0.4637;-0.2274;0.1462;0.0596;-0.1662;1.1793;0.1613;-0.2071;-0.5973;0.2127;0;240;180;180;517.799;551.633;474.167;23;18.3611;0.8339;0.2701;1.2343;0.9255
82600379;1;0;6;0;1.8905;-0.3666;1.7669;0.2535;0.3125;0.031;-0.0357;0.8979;0.7015;-2.4468;2;180;180;180;519.159;545.058;580.266;23;18.3611;0.8339;0.2701;1.2343;0.9255
82600379;1;2;6;0;-1.8939;0.0348;-0.7823;-0.4529;-0.226;1.1793;-0.5211;0.5498;-1.3684;-0.6576;0;480;480;480;734.042;660.805;724.591;23;18.3611;0.8339;0.2701;1.2343;0.9255
82600379;1;2;5;0;-1.4242;0.6344;0.1462;-0.1134;-0.0396;-0.5492;0.1897;0.3036;0.1597;1.0346;0;240;240;240;504.712;398.989;385.448;23;18.3611;0.8339;0.2701;1.2343;0.9255
82600379;1;0;3;0;-0.687;0.3241;-0.7823;-0.2499;-0.7397;1.1793;-0.0598;-0.8176;-1.1481;1.0346;0;240;180;180;515.585;550.53;397.252;23;18.3611;0.8339;0.2701;1.2343;0.9255
82600380;1;0;6;0;0.8794;-1.4932;2.07;-0.0959;-0.8559;-0.9726;0.5513;0.0776;0.1924;-0.6576;1;120;120;360;565.153;553.445;609.947;28;16.1165;0.4292;-1.4551;-0.335;0.2266
82600387;1;0;6;0;-1.0109;-0.5676;-0.7823;0.2576;-0.0992;-0.6853;0.5282;0.7693;0.2727;0.2169;1;240;180;420;542.425;513.356;579.121;23;10.3918;-1.4212;-1.4551;-3.3785;-2.0409
82600387;1;2;6;0;0.4637;-0.8815;-0.7823;0.8994;-0.1316;-0.1357;1.101;0.4053;-0.0439;-1.1847;0;0;0;0;438.526;527.13;573.635;23;10.3918;-1.4212;-1.4551;-3.3785;-2.0409
82600391;0;2;4;1;-1.2792;-0.4509;0.6725;-2.2677;0.8763;-1.3001;-2.8944;-1.742;-0.2441;-0.6576;2;180;180;120;309.657;349.842;394.781;28;16.5143;-0.3123;1.2511;0.4651;0.2266
82600391;1;2;3;0;1.4083;-0.3184;-0.7823;-1.1089;-1.3625;0.0477;-1.2872;-1.1811;0.4394;1.0346;0;300;300;300;583.861;469.851;506.33;28;16.5143;-0.3123;1.2511;0.4651;0.2266
82600391;1;2;3;0;-0.2006;0.0834;-0.7823;-0.4881;-0.1662;1.1793;-0.6648;-0.541;0.2048;0.2169;1;250;250;250;510.12;501.963;466.498;28;16.5143;-0.3123;1.2511;0.4651;0.2266
82600391;0;2;6;0;0.8794;-0.3184;0.1462;0.0644;-0.7847;1.1793;0.4475;-0.0788;-0.0554;-1.0657;0;240;300;180;469.298;520.809;599.094;28;16.5143;-0.3123;1.2511;0.4651;0.2266
82600391;1;2;6;0;1.4083;0.5301;-0.7823;-0.0243;-0.9827;1.1793;0.2259;-0.1513;1.314;0.2127;1;240;300;300;592.597;488.715;513.339;28;16.5143;-0.3123;1.2511;0.4651;0.2266
82600391;0;0;3;0;0.4637;-0.3184;-0.7823;0.6296;0.7725;1.1793;0.0079;-0.6996;0.6259;1.0346;0;200;250;200;337.925;329.298;306.318;28;16.5143;-0.3123;1.2511;0.4651;0.2266
82600391;0;0;5;0;-0.0845;0.3018;-0.7823;-0.804;-0.1662;1.1793;-0.9957;-0.735;0.039;-0.9167;0;600;480;480;575.97;562.096;487.22;28;16.5143;-0.3123;1.2511;0.4651;0.2266
82600391;1;0;2;0;-0.9295;0.6987;0.2308;0.1498;0.1338;0.031;0.2094;-1.121;1.314;0.6364;1;360;360;300;470.865;515.186;448.655;28;16.5143;-0.3123;1.2511;0.4651;0.2266
82600391;0;0;5;0;-0.3799;0.0348;0.7703;-1.1476;-1.8434;1.1793;-0.9304;-0.7967;-0.8566;-0.6576;0;260;260;325;472.89;477.663;453.922;28;16.5143;-0.3123;1.2511;0.4651;0.2266
82600391;1;0;5;0;-0.4342;-0.3184;0.2907;-1.1898;-0.1662;1.1793;-1.8272;-0.85;1.314;-0.6576;1;300;300;300;561.331;508.422;495.692;28;16.5143;-0.3123;1.2511;0.4651;0.2266
82600391;1;0;6;0;1.4083;2.7249;-0.7823;-0.1377;-0.6699;1.1793;0.1404;0.2139;1.314;1.0346;0;300;300;300;450.952;439.505;458.318;28;16.5143;-0.3123;1.2511;0.4651;0.2266
82600391;0;0;5;0;0.4637;-0.3184;-0.7823;-0.2769;0.1408;0.031;-0.0731;-0.3137;0.3485;0.6402;0;300;300;240;567.773;538.056;541.408;28;16.5143;-0.3123;1.2511;0.4651;0.2266
82600404;0;2;5;0;0.4637;-0.3184;-0.7823;1.511;1.1114;0.6763;1.1875;-0.7073;1.314;-2.4468;1;150;200;150;635.404;520.521;563.194;13;7.9871;-1.4212;-1.4551;-3.3785;-2.0409
82600404;0;2;6;1;-1.059;-0.5582;0.7703;-0.3388;0.0896;1.1793;-0.9246;0.5855;0.7628;1.0346;1;150;200;450;613.029;543.835;474.624;13;7.9871;-1.4212;-1.4551;-3.3785;-2.0409
82600404;0;2;6;1;0.8207;-0.5878;-0.7823;1.3021;1.1114;1.1793;0.8882;1.0435;1.314;1.0346;1;165;220;330;495.022;454.574;491.273;13;7.9871;-1.4212;-1.4551;-3.3785;-2.0409
82600404;0;2;6;0;0.8794;-0.7976;0.2907;0.6992;-0.2588;0.0477;1.037;0.9874;0.7628;0.2127;1;150;200;300;471.891;504.711;437.242;13;7.9871;-1.4212;-1.4551;-3.3785;-2.0409
82600404;0;2;6;0;1.0671;-0.3824;0.7703;2.4089;1.1114;1.1793;1.9616;1.6115;-0.7366;1.0346;2;135;180;315;585.106;527.672;495.737;13;7.9871;-1.4212;-1.4551;-3.3785;-2.0409
82600404;0;0;6;0;1.8905;-0.8997;-0.7823;0.3185;-1.3625;1.1793;0.7004;1.0544;-0.2023;-2.4468;2;150;150;150;579.745;649.291;643.983;13;7.9871;-1.4212;-1.4551;-3.3785;-2.0409
82600404;0;2;6;0;-0.2006;0.0348;-0.7823;2.8705;1.8498;1.1793;1.9396;2.2561;1.314;1.0346;1;220;220;110;644.963;600.325;570.262;13;7.9871;-1.4212;-1.4551;-3.3785;-2.0409
82600404;0;2;6;0;1.3423;0.8801;-0.7823;5.1169;1.8498;1.1793;4.0894;3.1994;-0.9734;-0.6576;1;165;220;440;691.774;525.601;495.86;13;7.9871;-1.4212;-1.4551;-3.3785;-2.0409
82600404;0;2;6;0;0.4637;-1.1206;0.2907;1.6639;1.8498;1.1793;1.0626;1.5748;-0.2023;-0.6576;0;150;200;150;584.731;520.623;573.894;13;7.9871;-1.4212;-1.4551;-3.3785;-2.0409
82600404;0;2;6;0;0.4637;-0.7362;0.1462;1.0081;0.363;-0.1357;0.8333;1.2384;-0.5575;1.0346;2;165;220;110;541.922;579.475;431.317;13;7.9871;-1.4212;-1.4551;-3.3785;-2.0409
82600404;0;2;6;0;1.1422;-0.3184;0.1462;1.6128;0.678;0.0477;1.3012;1.5364;0.2148;0.6402;0;150;150;100;665.145;554.726;614.914;13;7.9871;-1.4212;-1.4551;-3.3785;-2.0409
82600404;0;2;6;0;0.1097;0.4846;-0.7823;1.3864;-0.2588;0.0477;2.4203;1.2782;0.7628;1.0346;1;135;180;135;408.31;446.136;518.922;13;7.9871;-1.4212;-1.4551;-3.3785;-2.0409
