"school_id";"gender";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"class_size";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav"
4000212;0;2;3;1;-0.0288;-1.1615;3.8591;-1.2784;-0.2006;-1.0118;-0.9725;-1.3538;0.039;1.0346;100;200;50;389.074;357.173;290.677;18;-1.4212;-1.8617;-1.5397;-2.0409
4000212;1;2;5;0;1.0671;-0.9911;0.8233;-0.1421;-1.2648;-0.1357;0.4708;-0.4819;0.385;-1.5847;150;150;350;314.001;296.245;401.805;18;-1.4212;-1.8617;-1.5397;-2.0409
4000213;1;3;5;1;-1.1597;-1.435;1.5082;-0.0049;-0.7725;-0.6853;0.7211;-0.3131;-2.0248;-0.6576;100;150;100;466.928;388.023;473.08;33;1.2478;1.3859;0.7009;0.5642
4000213;1;0;4;0;-1.4242;0.0914;0.7703;-0.6308;-0.3076;-0.6853;-0.7617;-1.1446;-2.1621;1.0346;100;150;100;525.573;447.079;477.797;33;1.2478;1.3859;0.7009;0.5642
4000213;1;2;0;1;-0.687;-0.6659;-0.7823;-2.0091;-0.3813;-1.0118;-2.2565;-3.2591;-0.0037;-1.5824;100;150;100;326.652;316.329;362.222;33;1.2478;1.3859;0.7009;0.5642
4000213;1;2;4;0;1.1422;-0.0358;0.7703;-0.1454;-0.2006;-0.6947;0.0926;-1.0081;-1.2781;1.0346;100;150;100;385.011;311.219;362.743;33;1.2478;1.3859;0.7009;0.5642
4000215;0;0;5;0;-0.9295;0.6818;-0.7823;0.5479;0.464;-0.1357;0.1904;0.2592;-2.7106;1.0346;150;150;100;433.798;496.866;493.798;23;0.4698;1.7184;1.0522;0.9355
4000215;0;0;4;0;-1.8939;0.6818;-0.7823;-0.7122;-0.5158;-0.6853;-0.4414;-0.072;-1.2781;-0.6576;150;150;400;482.569;514.086;513.135;23;0.4698;1.7184;1.0522;0.9355
4000217;0;2;6;0;-1.8939;1.4685;-0.7823;0.8766;1.8303;1.1793;0.0141;1.2416;1.314;1.0346;150;250;100;306.883;331.118;342.336;18;1.7368;0.5059;0.8153;0.9229
4000217;0;2;4;0;-0.9295;1.1073;-0.7823;-0.4429;-0.5158;1.1793;-0.4878;-1.0473;-2.0248;1.0346;150;75;150;361.277;361.019;366.573;18;1.7368;0.5059;0.8153;0.9229
4000218;0;0;6;0;-1.8939;0.9303;-0.7823;1.5799;1.8303;-0.1357;0.7537;1.4804;-1.0726;1.0346;150;150;550;525.858;556.547;550.749;23;0.4399;0.4214;0.6058;0.6101
4000218;0;2;5;0;1.4083;-0.3184;-0.7823;-0.6753;-0.6072;0.1806;-0.8657;-0.8306;-1.415;1.0346;150;150;550;467.364;594.058;534.344;23;0.4399;0.4214;0.6058;0.6101
4000218;1;2;6;0;0.8794;0.4846;-0.7823;0.5521;1.8303;-0.1357;-0.3556;1.0856;-0.5088;-0.6576;200;150;200;581.308;580.35;639.784;23;0.4399;0.4214;0.6058;0.6101
4000218;1;0;4;0;0.4637;0.7274;0.8615;0.284;1.8303;-0.6122;-0.5448;0.0081;-0.3673;0.2169;150;150;550;667.056;663.987;674.364;23;0.4399;0.4214;0.6058;0.6101
4000218;1;2;5;0;0.4637;-0.6659;-0.7823;-1.7458;-1.8538;-1.5925;-1.0842;-2.4042;-0.2023;-1.1847;220;165;330;472.502;484.498;511.785;23;0.4399;0.4214;0.6058;0.6101
4000218;0;0;6;0;-1.8939;0.6818;-0.7823;0.8765;0.655;1.1793;0.2704;0.7267;0.2148;1.0346;200;150;300;493.793;593.366;609.44;23;0.4399;0.4214;0.6058;0.6101
4000218;1;2;6;0;0.4637;-0.6659;0.2907;0.702;1.1335;0.1806;0.529;0.9608;-0.1512;-1.5824;150;150;450;546.346;500.587;484.311;23;0.4399;0.4214;0.6058;0.6101
4000218;1;0;6;0;-0.7592;2.7249;-0.7823;0.8965;1.8303;1.1793;-0.3079;1.3664;0.7628;1.0346;150;150;550;551.858;516.316;617.316;23;0.4399;0.4214;0.6058;0.6101
4000223;0;0;4;0;-0.3498;0.1695;0.2907;0.7881;0.8444;-0.1357;0.4574;0.1923;0.039;0.6402;100;150;200;500.243;497.268;617.618;28;1.0283;0.0411;1.0522;1.1913
4000223;1;3;3;0;-1.8939;2.7249;0.2308;-0.8978;-0.7725;-1.0118;-0.3342;-1.346;0.4522;-0.6576;150;150;100;534.62;511.238;544.836;28;1.0283;0.0411;1.0522;1.1913
4000226;1;2;0;1;-1.4242;0.4666;-0.7823;-0.757;-0.7725;-0.6853;-0.2379;-2.6071;-0.0348;0.5029;220;220;110;290.882;227.459;242.949;18;-0.4526;-0.0433;0.2842;0.9355
4000227;1;3;4;0;-1.4869;-2.0711;1.7669;1.8053;1.8324;1.1793;1.0831;0.5268;1.314;1.0346;200;100;150;432.08;488.084;498.384;23;-0.0703;-0.7613;1.6868;1.8947
4000227;1;3;3;0;-1.8939;2.7249;-0.7823;0.3648;0.5027;1.1793;0.1434;-0.6596;-0.3971;1.0346;150;100;500;460.721;436.18;486.384;23;-0.0703;-0.7613;1.6868;1.8947
4000227;1;0;2;0;-1.109;-0.3824;-0.7823;-0.2196;0.329;1.1793;-0.71;-0.7705;0.1718;-1.292;200;100;150;569.43;584.521;606.287;23;-0.0703;-0.7613;1.6868;1.8947
4000228;1;3;3;0;-0.687;-0.3184;-0.7823;-0.1362;-0.4698;-1.0118;0.3902;0.1635;-0.5575;-0.6576;0;250;0;414.861;407.492;430.47;28;-1.4212;0.4214;2.1822;-0.1662
4000228;1;0;4;0;-1.4869;0.2195;1.1625;-1.0039;-1.8538;-1.6618;0.0551;-0.595;-2.0248;-0.6576;0;150;100;495.37;376.024;420.762;28;-1.4212;0.4214;2.1822;-0.1662
4000228;1;3;5;0;-0.687;-0.0553;0.1462;-0.3538;0.1497;-1.0118;-0.0943;-0.5618;-0.3673;0.5029;135;135;90;446.984;427.758;367.692;28;-1.4212;0.4214;2.1822;-0.1662
4000228;1;2;6;0;-1.8939;2.7249;-0.7823;0.9504;0.4231;1.1793;0.8647;1.0938;-1.6031;1.0346;200;150;100;501.157;489.541;443.871;28;-1.4212;0.4214;2.1822;-0.1662
4000228;0;2;4;0;1.4083;-0.1808;0.6725;-0.5593;-1.8538;1.1793;-0.1328;-1.1343;-0.2023;-0.6576;180;300;120;375.393;416.549;391.086;28;-1.4212;0.4214;2.1822;-0.1662
4000228;1;3;3;0;-1.8939;0.3241;1.5082;-1.5552;-1.8538;-1.5532;-0.7733;-1.4413;-0.4377;-0.6576;250;150;100;416.793;339.237;345.122;28;-1.4212;0.4214;2.1822;-0.1662
4000228;0;3;2;0;-0.4342;0.6678;0.2907;-0.6373;-0.7725;-0.6853;-0.0543;-1.5635;-0.5575;0.6402;0;250;0;411.069;322.045;363.712;28;-1.4212;0.4214;2.1822;-0.1662
4000228;1;2;2;0;-0.9823;0.0348;0.2907;-0.2898;-0.393;1.1793;-0.156;-1.3991;1.314;0.6364;0;300;150;409.323;442.89;387.456;28;-1.4212;0.4214;2.1822;-0.1662
4000228;1;0;4;1;-1.8939;0.3241;-0.7823;-0.2672;-0.4209;0.0477;0.0808;-0.7838;-0.5575;-0.6576;0;300;0;392.776;368.049;316.473;28;-1.4212;0.4214;2.1822;-0.1662
4000228;1;2;6;0;0.8794;-0.3692;-0.7823;1.0244;0.5027;1.1793;1.2986;1.125;-2.7106;1.0346;220;220;165;388.433;354.348;341.297;28;-1.4212;0.4214;2.1822;-0.1662
4000228;1;0;5;1;-0.687;-1.1206;0.1462;0.8063;1.8303;1.1793;-0.3079;0.1315;-0.9422;-0.6576;100;150;0;410.507;373.957;415.948;28;-1.4212;0.4214;2.1822;-0.1662
4000228;0;2;4;0;0.8207;-1.144;1.4454;-0.3773;1.8303;1.1793;-1.782;-1.1789;0.7015;1.0346;0;250;0;381.752;342.747;344.164;28;-1.4212;0.4214;2.1822;-0.1662
4000232;0;2;4;0;0.5949;0.3018;0.2907;-0.8909;-0.7725;1.1793;-1.2897;-1.0805;-0.1206;1.0346;100;100;100;381.658;397.419;378.972;23;-1.4212;-1.8617;-1.7803;-2.0409
4000234;1;2;0;1;-0.687;1.4903;0.8615;-0.6526;-0.889;-1.0752;-0.1867;-2.4663;-1.1481;-0.6439;200;200;500;444.377;317.687;363.597;28;0.3066;0.4214;-0.3684;-1.419
4000234;1;2;2;0;-1.8939;0.4666;-0.7823;-1.4928;-0.7725;-1.25;-0.9657;-2.0686;-1.5447;1.0346;200;300;500;443.765;425.024;393.053;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;0;5;0;0.1097;-0.4415;-0.7823;0.0887;0.0185;1.1793;0.1466;-0.3667;-1.5925;1.0346;100;150;100;593.769;601.949;564.058;28;0.3066;0.4214;-0.3684;-1.419
4000234;1;2;6;0;-1.109;0.655;0.2907;1.3511;0.9421;1.1793;1.5092;1.3836;1.314;1.0346;200;300;200;397.977;363.686;356.275;28;0.3066;0.4214;-0.3684;-1.419
4000234;1;2;5;0;0.4637;-1.5698;-0.7823;-0.4707;-0.7725;1.1793;-0.3771;-0.6412;-0.7769;1.0346;100;150;100;413.949;530.018;426.896;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;0;6;0;-0.3799;2.7249;-0.7823;0.2687;0.7878;0.1806;-0.2902;0.0538;0.7628;1.0346;240;360;360;318.759;344.035;318.537;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;3;3;0;1.8905;-1.1817;0.2907;-1.0551;-0.7148;-0.6853;-0.8352;-1.4657;-0.8998;1.0346;100;150;200;541.194;648.961;603.213;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;2;5;0;-1.8939;2.7249;-0.7823;-0.5054;0.288;0.0477;-0.715;-0.5474;1.314;1.0346;100;150;100;396.8;409.036;370.482;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;2;6;0;-0.687;-0.0845;-0.7823;0.2072;1.1335;1.1793;-0.7339;0.9781;-0.3172;1.0346;100;150;150;534.109;477.576;526.522;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;0;3;1;-0.687;0.6818;0.2907;-0.8136;-0.7725;-0.1357;-0.5712;-0.7932;-0.7074;1.0346;100;150;150;441.106;544.141;460.836;28;0.3066;0.4214;-0.3684;-1.419
4000234;1;2;2;0;0.052;2.7249;-0.7823;-0.3676;0.3676;1.1793;-0.715;-1.3796;-0.2023;1.0346;100;150;150;433.451;474.874;364.862;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;2;3;0;-1.8939;0.9683;-0.7823;-1.0735;-0.5158;-0.6853;-0.7504;-1.1578;0.2485;-0.6576;200;300;500;472.836;439.638;391.467;28;0.3066;0.4214;-0.3684;-1.419
4000234;1;2;5;1;-1.1858;1.4685;0.2907;-0.9653;-1.8538;-1.0118;-0.3014;-0.7055;-0.1206;0.6402;100;150;150;457.025;516.657;456.58;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;2;3;0;-0.4342;-0.1843;-0.7823;-1.1533;-0.7725;-1.25;-0.6314;-0.3207;-1.3583;0.0116;200;300;200;493.397;498.777;454.821;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;0;6;0;0.8794;-0.487;-0.7823;0.7601;1.3873;-0.1357;0.3094;0.8629;1.314;0.6364;100;150;250;496.656;486.584;505.101;28;0.3066;0.4214;-0.3684;-1.419
4000234;1;3;6;0;0.052;0.4846;0.8233;-0.2366;0.0038;0.0477;-0.1803;-0.1751;1.314;0.6364;100;150;100;491.684;403.319;428.055;28;0.3066;0.4214;-0.3684;-1.419
4000234;1;2;5;1;0.4637;0.3241;0.2907;-0.2765;0.0038;0.0477;-0.0543;-0.5727;-0.2023;1.0346;100;150;100;440.147;371.629;401.647;28;0.3066;0.4214;-0.3684;-1.419
4000234;0;3;2;0;0.4637;-0.1136;-0.7823;-0.3144;0.5027;-0.1357;-0.3204;-0.7842;-0.4883;-2.4468;100;200;200;394.257;487.451;451.002;28;0.3066;0.4214;-0.3684;-1.419
4000234;1;2;2;0;0.4637;-0.445;-0.7823;-1.3271;-0.2006;0.1806;-1.9443;-1.7544;-0.5;1.0346;100;150;150;462.329;396.149;358.689;28;0.3066;0.4214;-0.3684;-1.419
4000236;0;3;6;1;0.3335;0.3241;-0.7823;-1.0313;0.3013;-1.3311;-1.0954;-0.6177;1.314;0.5029;0;150;100;278.159;372.451;345.864;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;0;3;5;0;0.4637;-0.3489;0.2308;0.0596;0.1785;1.1793;0.1777;-0.4482;-0.9734;0.2169;0;135;90;440.767;454.325;447.003;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;0;3;3;0;1.8905;-0.3184;0.8615;-0.3728;0.5027;-0.1357;-1.143;-1.0493;0.7015;0.6402;0;165;110;360.429;389.308;409.629;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;0;3;4;0;0.4637;0.6818;-0.7823;1.3423;0.288;1.1793;1.8342;-0.192;-1.5103;-1.0691;0;135;180;415.305;348.632;383.557;18;-1.4212;-0.2792;0.1795;-0.9138
4000236;0;2;3;1;-0.4342;-0.4752;1.4721;-1.2039;-0.2006;-0.4903;-1.1679;-1.2878;0.7015;0.6402;0;150;100;315.165;303.354;312.446;18;-1.4212;-0.2792;0.1795;-0.9138
4000237;0;2;3;0;-0.9823;-0.2994;-0.7823;-1.0082;-1.8538;1.1793;-0.7504;-1.0988;-0.1605;-0.6576;0;200;100;376.276;366.565;340.639;18;-1.4212;1.1557;-0.0956;0.613
4000238;1;0;6;1;0.8207;-1.1175;-0.7823;0.7994;0.0346;0.0477;1.5198;1.0499;0.3995;1.0346;135;135;45;189.911;279.596;332.67;23;1.0245;1.4731;0.5691;1.1913
4000238;0;3;6;0;-0.687;0.6818;-0.7823;-0.2171;-0.7725;1.1793;0.336;-0.1979;0.0483;-1.0691;0;240;120;403.905;369.568;388.061;23;1.0245;1.4731;0.5691;1.1913
4000238;0;0;3;0;-0.5722;0.4766;-0.7823;0.0219;0.6411;1.1793;-0.3244;0.0254;0.4522;-0.6576;0;165;110;409.62;452.607;423.709;23;1.0245;1.4731;0.5691;1.1913
4000240;1;3;2;0;0.8207;-0.8997;0.2907;-1.1137;-0.3076;-0.6122;-1.0642;-1.1969;0.1694;0.6402;250;150;150;410.167;389.326;403.845;23;-1.4212;-1.0918;0.4215;-0.8267
4000241;1;0;6;0;0.9606;-1.9022;1.2618;-0.5963;0.6381;-1.3525;-1.1175;0.166;-1.381;-2.0819;150;150;50;634.14;618.155;620.181;23;1.0283;1.4925;-0.335;0.2397
4000241;0;2;6;0;-0.9295;-0.445;0.2907;0.5056;1.1335;-1.0118;0.3128;0.1575;-1.0185;-1.5847;150;150;250;574.537;637.201;566.831;23;1.0283;1.4925;-0.335;0.2397
4000241;1;0;6;0;1.0671;-0.5919;-0.7823;2.116;1.8303;1.1793;0.9161;1.5413;1.314;1.0346;150;150;300;637.481;627.386;662.476;23;1.0283;1.4925;-0.335;0.2397
4000241;0;0;6;0;0.052;-1.2565;0.1462;-0.702;-0.3076;-0.6853;-0.8214;0.1212;-2.7106;-2.0819;150;150;100;485.286;613.053;519.627;23;1.0283;1.4925;-0.335;0.2397
4000241;0;2;6;0;-0.4342;0.3241;-0.7823;0.9794;1.8303;-0.1357;0.2331;0.0802;-1.7949;1.0346;240;240;180;467.991;538.091;533.855;23;1.0283;1.4925;-0.335;0.2397
4000241;0;0;6;0;0.4637;0.9423;-0.7823;0.2684;0.1635;-0.6122;0.1707;0.0076;-1.3684;1.0346;150;150;100;518.59;463.052;456.576;23;1.0283;1.4925;-0.335;0.2397
4000241;0;2;6;0;0.052;0.9423;0.2907;1.0876;1.3873;-0.1357;0.5106;1.2097;-1.8358;1.0346;150;150;300;510.722;595.104;537.081;23;1.0283;1.4925;-0.335;0.2397
4000241;0;0;4;0;-1.8939;0.6818;-0.7823;0.487;1.1335;-0.6853;0.1597;-0.2339;0.2148;0.6364;200;150;100;411.768;392.193;455.65;23;1.0283;1.4925;-0.335;0.2397
4000241;0;2;6;1;-0.6133;0.9423;0.2907;2.0912;1.0552;0.0477;1.9209;1.6967;-1.7418;-0.6576;150;200;300;474.049;481.75;393.123;23;1.0283;1.4925;-0.335;0.2397
4000242;0;0;6;0;0.8207;1.4326;-0.7823;1.3473;1.8303;-0.6853;1.1841;1.216;-0.3262;0.2169;150;150;300;559.999;586.19;570.897;23;1.2478;0.6847;0.2268;1.1913
4000244;0;2;4;1;0.4637;-0.0264;-0.7823;-0.4113;0.5027;-0.6122;-0.667;-0.9697;-1.6278;1.0346;180;180;120;470.701;458.8;454.333;18;-1.4212;-0.2792;0.1795;-0.9138
4000247;1;2;5;0;-0.687;1.4326;-0.7823;-0.7325;-0.7725;0.1806;-0.742;-0.7531;0.039;1.0346;100;150;50;523.773;500.778;470.314;18;0.6606;0.9573;1.4948;0.6101
4000247;1;3;5;0;-1.8939;2.7249;0.8233;0.4621;0.1497;-0.4903;1.1041;0.1474;-0.538;-2.4468;100;150;0;415.99;415.45;380.405;18;0.6606;0.9573;1.4948;0.6101
4000247;1;2;2;0;-0.2459;2.7249;-0.7823;-0.6458;0.3676;-0.1357;-1.0327;-1.425;1.314;1.0346;100;100;150;521.423;418.101;437.956;18;0.6606;0.9573;1.4948;0.6101
4000247;1;2;5;0;-0.862;0.171;0.2907;-0.8873;-1.8538;-0.3487;-0.4535;-0.7988;1.314;-1.2947;100;150;50;509.973;414.859;382.577;18;0.6606;0.9573;1.4948;0.6101
4000247;1;2;2;0;1.8905;0.1889;-0.7823;0.698;1.3873;1.1793;-0.1149;-1.1516;-0.0014;1.0346;110;165;55;370.159;363.189;358.388;18;0.6606;0.9573;1.4948;0.6101
4000247;1;0;5;0;0.1097;-0.224;0.8233;-1.8937;-0.2043;-3.0862;-1.3656;-1.183;-0.5488;-1.4902;100;150;100;452.119;323.754;360.969;18;0.6606;0.9573;1.4948;0.6101
4000249;1;2;3;0;-0.2459;0.5353;-0.7823;-0.8024;-1.8538;-1.0118;0.0343;-1.3552;1.314;1.0346;180;180;0;397.214;331.037;322.191;18;-0.2805;-1.8617;0.2913;0.928
4000251;1;0;3;1;-0.0288;-0.9131;2.4601;-0.0714;0.5027;-1.0118;0.3102;-0.8528;-1.555;-1.2878;330;110;385;423.63;406.574;474.909;13;0.4698;-0.1474;0.2913;-0.5079
4000252;0;0;6;0;1.8905;2.1143;-0.7823;1.9343;1.8303;-0.1357;1.3991;1.5781;1.314;1.0346;45;225;360;483.302;471.426;509.923;13;1.7368;-0.05;-2.0719;-2.0409
4000253;0;0;5;0;1.8905;-0.5665;-0.7823;0.2442;-0.04;0.1806;0.264;-0.065;-0.8266;1.0346;165;165;110;451.499;477.589;495.767;23;-0.6884;-0.0562;1.2102;0.928
4000253;0;0;4;0;1.3423;-1.0734;1.7926;-0.6135;-0.889;0.1806;-0.5801;-0.9574;-0.3882;-1.1869;100;150;100;516.668;500.915;492.156;23;-0.6884;-0.0562;1.2102;0.928
4000253;0;2;4;0;-0.4342;-1.1836;1.1928;-0.4495;-0.3076;-0.7806;-0.3412;-0.8758;-1.1965;-1.0691;150;150;100;480.217;501.581;459.231;23;-0.6884;-0.0562;1.2102;0.928
4000254;0;3;3;0;1.4083;0.1634;0.2907;-0.9539;-0.1308;-1.0118;-0.9207;-1.1821;0.039;1.0346;150;200;100;577.744;555.946;519.647;18;0.4727;0.4317;0.5515;-0.0452
4000254;0;2;6;0;1.3423;-0.4415;0.2907;-0.1899;0.3647;-0.6122;-0.5817;0.6691;-0.3971;0.2169;150;150;300;586.377;573.099;518.834;18;0.4727;0.4317;0.5515;-0.0452
4000254;0;2;5;0;-0.687;0.9517;0.8615;-0.0298;-0.1308;-0.2116;0.0691;-0.3096;0.039;-1.1847;200;200;250;494.151;506.277;468.646;18;0.4727;0.4317;0.5515;-0.0452
4000256;1;2;6;1;-1.2319;0.6576;-0.7823;0.0443;-0.2006;-0.1357;0.2594;0.7926;0.7628;0.2127;150;150;100;494.183;461.238;482.073;28;1.6863;1.3765;0.5577;1.1337
4000256;0;3;5;0;1.8905;1.4903;-0.7823;0.4242;0.3647;1.1793;0.407;-0.1174;-0.3584;0.6364;135;135;90;404.459;390.095;344.953;28;1.6863;1.3765;0.5577;1.1337
4000256;1;2;4;0;-0.7985;-0.3604;-0.7823;-0.089;-0.2043;0.1806;-0.2375;-0.8816;-1.4387;-1.6688;150;150;150;463.422;404.286;412.761;28;1.6863;1.3765;0.5577;1.1337
4000256;1;2;6;0;-0.13;-0.6913;-0.7823;0.607;1.8303;-0.1357;-0.2657;0.9684;-0.4377;-0.67;150;150;250;632.994;511.312;558.491;28;1.6863;1.3765;0.5577;1.1337
4000256;0;0;4;0;-0.2006;-0.1858;0.8615;0.915;1.8303;-0.1357;0.1713;0.4375;-1.5447;1.0346;150;150;100;575.298;537.201;475.666;28;1.6863;1.3765;0.5577;1.1337
4000256;0;3;5;0;0.1097;-1.1704;1.1625;-0.9256;-0.0367;-0.6122;-0.9141;-0.7693;-0.8065;1.0346;150;150;100;503.137;402.034;453.346;28;1.6863;1.3765;0.5577;1.1337
4000256;1;2;6;0;-1.8939;0.3622;-0.7823;-0.4095;0.1121;-1.0118;-0.2864;0.5182;1.314;0.3622;150;150;100;665.138;636.145;676.875;28;1.6863;1.3765;0.5577;1.1337
4000256;0;3;5;0;0.4637;-0.5719;0.1462;-0.4701;0.2519;-0.6853;-0.7667;-0.6659;0.7628;1.0346;150;150;300;537.338;591.82;549.015;28;1.6863;1.3765;0.5577;1.1337
4000256;1;2;4;0;-0.4342;-3.2367;0.2907;-0.1307;0.2519;-0.1357;-0.2837;-1.3491;-2.7106;-0.6576;200;250;250;399.935;339.988;338.578;28;1.6863;1.3765;0.5577;1.1337
4000256;0;0;6;0;-0.1748;-0.4509;1.1928;0.1509;1.8303;-0.6853;-0.4898;0.9854;-0.3673;-1.1817;150;200;200;583.465;534.816;510.248;28;1.6863;1.3765;0.5577;1.1337
4000257;1;3;5;0;0.052;-0.3086;0.2907;-1.0837;-1.8538;-0.1357;-1.2072;-0.5546;0.2148;0.3586;420;210;105;449.914;322.459;364.605;18;-1.4212;-1.8617;0.8153;0.9028
4000257;1;0;3;0;0.052;-0.9836;1.7926;1.3025;1.1335;1.1793;0.8658;-0.2271;1.314;1.0346;250;100;1600;466.252;426.775;462.569;18;-1.4212;-1.8617;0.8153;0.9028
4000258;1;2;3;0;-0.4342;-1.2795;0.7703;0.3471;1.1335;1.1793;0.1475;-0.713;1.314;1.0346;1705;1705;1705;453.561;319.045;382.251;13;-1.4212;-1.8617;0.1795;-1.419
4000259;1;3;2;0;-0.2459;-0.8744;1.1625;-1.7006;-0.7725;-0.9057;-1.5641;-2.156;-0.1719;-1.5847;200;200;100;328.196;329.076;340.897;23;-0.3123;-0.2458;0.6342;0.2266
4000259;0;2;6;0;1.8905;-0.8244;0.7703;-0.7252;0.1121;-1.9183;-0.1962;-0.1201;0.481;-1.6688;200;200;100;341.666;387.653;350.67;23;-0.3123;-0.2458;0.6342;0.2266
4000260;0;2;3;0;1.3423;0.655;-0.7823;-0.9046;0.6411;0.031;-1.6397;-1.0535;0.0703;1.0346;120;180;240;340.7;317.327;336.634;23;-1.1823;-1.0918;-0.3925;-0.042
4000261;1;2;6;0;-0.13;2.7249;-0.7823;0.8205;0.1121;0.1806;0.9473;1.1378;-2.7106;1.0346;135;180;90;470.34;495.378;536.304;18;1.2478;-0.3808;-0.9505;-0.5079
4000264;0;0;5;1;-1.4869;2.7249;0.7703;-0.813;-0.7725;-0.6122;-0.3338;-0.8898;-0.5488;1.0346;100;150;150;512.938;499.83;458.884;28;0.6921;-0.097;0.4282;-0.0452
4000264;0;2;6;0;-1.4869;-0.6888;-0.7823;0.7404;0.9421;1.1793;0.0101;1.0872;-0.0348;1.0346;100;150;150;634.822;667.322;678.058;28;0.6921;-0.097;0.4282;-0.0452
4000264;0;0;3;0;0.4637;-0.6659;0.1462;-0.3357;-1.8538;-0.6122;0.4268;-0.8456;-1.1481;0.6364;150;150;100;547.693;506.144;507.194;28;0.6921;-0.097;0.4282;-0.0452
4000264;0;0;4;0;-0.3009;-0.0553;0.2907;0.0579;-0.393;0.1806;0.1797;-0.496;-0.1719;0.6402;100;200;100;519.983;551.756;511.879;28;0.6921;-0.097;0.4282;-0.0452
4000264;1;0;4;0;-0.687;-1.435;-0.7823;0.0789;0.3647;-0.6122;-0.0462;-0.1896;-1.3245;0.6402;100;150;100;487.553;410.239;481.806;28;0.6921;-0.097;0.4282;-0.0452
4000264;1;2;0;0;-1.8939;0.6818;-0.7823;0.5362;0.3676;1.1793;0.6662;-2.0724;0.3485;1.0346;100;150;150;414.328;453.032;483.172;28;0.6921;-0.097;0.4282;-0.0452
4000264;1;2;2;0;-0.9295;-1.4056;0.2907;-0.5448;0.516;0.1806;-0.9207;-1.6644;-2.7106;-1.3914;100;200;150;528.79;491.348;472;28;0.6921;-0.097;0.4282;-0.0452
4000264;0;3;3;0;-0.687;0.6818;-0.7823;0.0015;-0.3076;-0.1357;0.3661;-0.9522;1.314;1.0346;150;150;150;473.353;457.523;413.421;28;0.6921;-0.097;0.4282;-0.0452
4000264;0;2;5;1;0.8794;-0.8346;1.1928;-1.854;0.9421;-1.6618;-2.4391;-1.1439;1.314;-1.1817;100;100;150;510.369;414.194;380.206;28;0.6921;-0.097;0.4282;-0.0452
4000264;0;2;5;0;-1.8939;1.4685;2.0327;-1.2976;-0.7725;-0.1357;-1.4603;-0.3713;0.6259;-1.1847;110;165;110;432.944;410.325;404.765;28;0.6921;-0.097;0.4282;-0.0452
4000264;0;0;6;0;-1.4869;0.9423;-0.7823;0.5351;1.1335;1.1793;-0.3405;0.8185;0.0703;1.0346;100;150;100;516.213;465.66;591.602;28;0.6921;-0.097;0.4282;-0.0452
4000264;1;3;6;0;-1.4869;-0.0553;-0.7823;-0.8551;-0.7725;-0.6122;-0.5635;-0.5334;-0.7366;0.5029;100;150;250;590.569;524.022;537.392;28;0.6921;-0.097;0.4282;-0.0452
4000264;1;2;6;0;-1.4869;1.4685;-0.7823;-0.2037;-0.7725;-0.6853;0.3902;0.6053;0.0483;0.6402;100;150;250;425.326;403.732;428.453;28;0.6921;-0.097;0.4282;-0.0452
4000264;0;3;5;0;-0.687;2.7249;-0.7823;0.4194;0.3676;1.1793;0.4574;0.248;-0.4671;1.0346;100;150;100;412.177;410.76;408.014;28;0.6921;-0.097;0.4282;-0.0452
4000268;1;2;6;0;-0.9295;2.7249;0.2907;-0.6668;-0.7725;0.1806;-0.4318;0.5265;-0.3673;-0.6576;150;150;100;540.083;484.775;486.262;28;-0.6884;1.2531;1.8821;1.5844
4000268;1;2;6;0;-1.1597;2.7249;-0.7823;0.6903;1.3873;0.1806;0.0343;0.7105;1.314;1.0346;100;150;100;517.567;578.048;512.284;28;-0.6884;1.2531;1.8821;1.5844
4000268;0;2;5;0;-0.5311;0.9423;-0.7823;-0.7949;-0.7725;-0.6122;-0.3244;-0.6821;0.7628;-0.9167;90;135;135;421.153;445.713;389.798;28;-0.6884;1.2531;1.8821;1.5844
4000268;0;3;3;0;0.4637;-0.4509;1.1211;-1.3436;-0.7725;0.0477;-1.769;-1.5796;-0.0037;0.5029;100;150;150;424.4;521.497;487.437;28;-0.6884;1.2531;1.8821;1.5844
4000268;0;2;3;0;-1.4869;0.6818;0.7703;-1.279;-0.4698;0.0477;-1.4869;-1.4012;-0.2023;0.3622;150;150;100;415.169;459.572;527.518;28;-0.6884;1.2531;1.8821;1.5844
