"school_id";"gender";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"school_changes";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"class_size";"stud_teach_ratio";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav";"teach_multicult"
27600131;0;2;4;0;-0.0845;-0.5293;-0.7823;-1.1797;-0.1314;0.0477;-1.6041;-1.1459;1.314;1.0346;2;135;180;45;360.071;338.481;373.1;28;12.4923;1.2478;1.2727;0.9325;-0.4819;-0.061
27600131;1;3;0;0;-0.687;0.6818;0.8615;-0.8171;-0.1628;-1.6618;-0.2304;-2.8078;-0.6262;0.3622;0;180;180;225;574.712;607.302;566.906;28;12.4923;1.2478;1.2727;0.9325;-0.4819;-0.061
27600132;1;3;2;0;0.052;0.6713;-0.7823;-0.7169;-0.8483;-0.4396;-0.4748;-1.6069;-0.5864;1.0346;1;315;315;180;366.167;412.601;375.384;28;19.1852;-0.6844;-1.4551;0.4651;-0.0452;0.9042
27600132;1;2;4;1;-1.2319;0.3241;-0.7823;-0.7693;-0.1314;0.0477;-0.7939;-1.162;0.2148;-0.6576;1;225;135;90;476.374;406.421;412.513;28;19.1852;-0.6844;-1.4551;0.4651;-0.0452;0.9042
27600132;1;2;5;1;-1.8939;0.3379;-0.7823;-1.3524;-1.8575;0.0477;-1.2473;-0.8834;0.4394;1.0346;1;315;315;180;366.734;401.79;335.102;28;19.1852;-0.6844;-1.4551;0.4651;-0.0452;0.9042
27600132;0;0;0;0;-1.059;0.165;-0.7823;-1.6218;-1.3021;-1.7306;-1.2221;-2.841;-2.1621;-1.292;0;270;180;180;332.473;343.474;327.907;28;19.1852;-0.6844;-1.4551;0.4651;-0.0452;0.9042
27600132;0;2;0;0;0.4637;1.4326;-0.7823;-0.0075;-0.4144;-1.5532;0.6227;-1.9636;-1.3684;1.0346;0;315;315;180;456.497;560.458;529.937;28;19.1852;-0.6844;-1.4551;0.4651;-0.0452;0.9042
27600132;0;3;6;1;1.8905;-0.1906;-0.7823;1.2394;0.6471;1.1793;0.8513;0.5684;1.314;1.0346;1;270;270;270;343.899;396.66;336.885;28;19.1852;-0.6844;-1.4551;0.4651;-0.0452;0.9042
27600132;0;2;6;1;0.4637;-0.3178;-0.7823;-1.383;-1.3021;-1.5971;-0.6806;-0.167;0.7628;-1.5824;2;180;180;135;306.844;380.143;302.082;28;19.1852;-0.6844;-1.4551;0.4651;-0.0452;0.9042
27600132;0;2;5;1;0.4637;2.7249;-0.7823;-1.5805;-0.3112;-1.7257;-1.3125;-0.7351;0.2048;-1.2905;1;225;225;135;354.929;359.639;311.599;28;19.1852;-0.6844;-1.4551;0.4651;-0.0452;0.9042
27600133;0;0;4;0;-0.3498;-0.6945;0.7703;1.6418;1.8366;1.1793;0.8394;-0.0883;1.314;1.0346;0;120;120;60;435.713;505.517;432.73;23;10.9109;0.8339;0.9861;1.0633;1.9039;-0.1661
27600135;0;2;0;1;-0.3799;0.6818;-0.7823;-0.3368;0.387;1.1793;-0.6928;-2.5514;0.2148;-0.6576;0;180;180;90;550.227;545.065;471.592;28;18.1975;0.1;0.1201;0.1795;0.9952;-0.497
27600135;1;0;4;0;-1.0109;0.0427;-0.7823;-0.3771;-0.6111;1.1793;-0.7275;-0.9242;-0.6262;-1.1847;0;225;180;180;598.812;620.446;578.742;28;18.1975;0.1;0.1201;0.1795;0.9952;-0.497
27600135;1;0;4;1;-1.1597;0.4829;-0.7823;-0.5136;-0.8483;1.1793;-0.7589;-0.2608;-1.5794;1.0346;0;225;180;90;463.638;454.099;507.092;28;18.1975;0.1;0.1201;0.1795;0.9952;-0.497
27600137;1;3;0;0;0.8207;2.7249;-0.7823;-1.4122;-0.5676;0.0477;-1.7792;-3.0065;1.314;0.6402;0;180;180;0;347.752;405.118;421.036;28;11.1083;1.0283;0.8371;0.8093;0.8952;-1.0542
27600137;1;0;0;1;-0.687;0.3241;0.7703;-0.6164;-0.1506;0.0477;-0.8656;-2.007;-0.5488;-1.7696;2;195;195;65;402.179;416.868;451.58;28;11.1083;1.0283;0.8371;0.8093;0.8952;-1.0542
27600137;0;0;5;0;1.8905;0.9264;0.2907;-0.9409;-0.8483;-1.6145;-0.468;-0.4314;-2.1621;1.0346;0;180;180;120;424.905;443.31;441.78;28;11.1083;1.0283;0.8371;0.8093;0.8952;-1.0542
27600137;1;0;6;0;-0.9295;0.319;0.2907;-0.0396;-0.568;1.1793;0.5721;0.4015;0.6259;1.0346;0;180;180;0;348.449;370.156;288.775;28;11.1083;1.0283;0.8371;0.8093;0.8952;-1.0542
27600140;1;2;4;0;-0.9823;2.7249;-0.7823;-1.1662;-0.8483;0.1806;-1.3496;-0.7165;1.314;0.2127;2;180;180;270;560.599;582.263;587.023;28;13.5484;-0.2773;-0.3163;0.1795;0.6741;-1.4581
27600142;1;2;0;0;1.8905;-0.6464;-0.7823;-0.1287;-0.6111;-1.0118;0.2549;-2.3715;0.2485;-1.3914;0;225;180;270;686.778;646.183;778.597;23;10.3097;0.7889;-0.0719;-1.0283;0.9028;0.9042
27600142;1;0;4;0;-1.2792;1.4685;0.2907;0.3299;0.6471;-0.1357;0.066;-0.0228;0.385;0.6364;0;135;135;270;651.536;636.634;670.74;23;10.3097;0.7889;-0.0719;-1.0283;0.9028;0.9042
27600142;1;0;4;0;0.052;0.3241;-0.7823;-0.2316;-0.0138;0.0477;-0.5608;-0.912;-0.1512;-0.6576;0;135;135;225;619.483;603.778;625.708;23;10.3097;0.7889;-0.0719;-1.0283;0.9028;0.9042
27600143;1;2;5;0;-0.1748;0.0348;0.7703;0.2461;-0.3112;-0.1357;0.3661;0.282;-0.3673;-0.6576;0;135;135;315;512.463;541.665;574.685;28;12.0235;-0.2376;0.9678;-0.6744;0.933;0.9042
27600144;0;0;6;0;-1.059;-0.5878;0.6725;-0.5586;-0.1628;-0.9386;-0.1777;0.3557;0.039;-0.67;1;225;225;90;530.34;609.293;599.322;28;21.0769;-0.4526;0.7671;0.2211;1.189;-0.5083
27600144;0;2;6;1;1.8905;-1.5134;0.7703;-0.661;0.2095;1.1793;-1.1964;-0.6167;0.2148;1.0346;1;180;180;180;452.997;490.704;488.062;28;21.0769;-0.4526;0.7671;0.2211;1.189;-0.5083
27600146;1;2;6;0;-1.8939;0.4951;-0.7823;-0.439;-1.8575;-0.1357;0.0669;0.7047;-0.1512;1.0346;1;135;180;90;591.635;555.622;553.52;28;13.2727;-0.4413;0.4487;0.1795;-0.0452;0.9042
27600146;1;0;4;0;0.8207;0.6818;-0.7823;0.0681;0.7962;1.1793;-0.357;-0.3498;1.314;0.6364;0;180;135;90;579.152;580.901;608.291;28;13.2727;-0.4413;0.4487;0.1795;-0.0452;0.9042
27600147;1;2;4;1;-0.3799;-1.3831;0.7703;0.4232;1.8366;-0.1357;-0.4773;0.067;0.7015;-1.0691;1;180;225;180;499.379;408.434;451.055;28;11.7167;1.0283;1.2657;1.1978;0.5642;0.9042
27600153;1;2;6;1;-1.2319;-0.0742;-0.7823;-1.3429;-0.5844;-1.2793;-1.1112;-0.8424;-0.1298;0.5029;0;180;180;225;464.94;381.635;499.46;28;19.0476;-1.4212;0.902;0.0321;0.2688;-0.4859
27600153;0;0;6;0;0.8794;0.6818;0.2308;1.1185;1.2928;1.1793;0.6881;0.285;0.385;0.6364;0;315;225;270;502.962;617.042;602.271;28;19.0476;-1.4212;0.902;0.0321;0.2688;-0.4859
27600153;1;2;5;0;-0.5722;0.9587;0.2308;0.3963;0.4924;1.1793;-0.0237;-0.178;1.314;0.5029;0;315;225;135;460.606;497.475;492.07;28;19.0476;-1.4212;0.902;0.0321;0.2688;-0.4859
27600153;0;0;2;0;0.0208;0.6818;-0.7823;-0.1038;-0.0024;1.1793;-0.4407;-1.2367;1.314;1.0346;0;225;270;90;457.962;466.063;441.413;28;19.0476;-1.4212;0.902;0.0321;0.2688;-0.4859
27600153;0;2;5;0;-0.3799;1.4326;0.2907;-0.3338;0.2095;-1.0118;-0.0862;-1.1368;1.314;1.0346;1;180;180;180;418.983;484.507;456.038;28;19.0476;-1.4212;0.902;0.0321;0.2688;-0.4859
27600154;1;0;4;0;0.1097;-0.2017;0.1462;0.7216;1.8366;1.1793;-0.055;-0.6606;0.4522;1.0346;0;180;180;315;503.251;442.456;409.191;28;15.5355;0.9735;0.5116;-0.1522;0.2266;0.1571
27600154;0;0;5;1;-0.687;2.7249;-0.7823;0.2752;0.5642;1.1793;-0.5287;0.2097;-0.7366;0.6364;0;180;180;405;467.284;524.14;521.709;28;15.5355;0.9735;0.5116;-0.1522;0.2266;0.1571
27600154;0;0;4;0;1.1422;0.1589;0.2907;-0.4604;1.0047;-0.1357;-1.3251;-1.0313;-0.1298;1.0346;1;180;180;270;534.591;699.049;652.013;28;15.5355;0.9735;0.5116;-0.1522;0.2266;0.1571
27600154;0;0;5;0;-0.13;0.6818;-0.7823;1.4468;1.8366;1.1793;0.5687;1.0176;-2.7106;-0.6576;1;180;180;270;604.547;619.985;558.938;28;15.5355;0.9735;0.5116;-0.1522;0.2266;0.1571
27600158;1;0;2;0;-1.8939;0.3225;-0.7823;0.5954;0.2665;1.1793;0.323;-1.034;-1.1481;1.0346;0;180;180;90;501.186;539.665;520.48;23;14.4416;0.1312;0.6736;1.2689;1.1913;0.9042
27600158;1;0;6;0;-0.1748;0.9683;0.2308;-0.8086;-0.0138;-1.0527;-0.8102;-0.4128;-0.7659;-0.9167;0;180;180;90;422.705;449.137;412.321;23;14.4416;0.1312;0.6736;1.2689;1.1913;0.9042
27600159;0;2;2;0;-1.0109;0.6818;-0.7823;0.3154;-0.0138;1.1793;0.3225;-0.4963;-1.1176;0.2169;0;225;180;90;479.234;526.083;471.149;28;18.5676;1.2478;-0.0719;-0.2686;0.2988;0.1571
27600159;0;0;6;0;-0.687;1.4685;-0.7823;-0.6756;-0.1628;-1.3311;-0.138;0.6262;0.4522;0.5029;0;180;135;45;378.217;398.289;356.925;28;18.5676;1.2478;-0.0719;-0.2686;0.2988;0.1571
27600159;0;3;0;0;-0.3009;0.3241;0.2907;1.1625;1.8366;-0.1357;0.7905;-1.4152;-1.1176;-1.3939;0;180;180;45;505.236;473.274;445.506;28;18.5676;1.2478;-0.0719;-0.2686;0.2988;0.1571
27600164;1;2;4;0;1.8905;-1.1605;-0.7823;-0.0581;0.0364;0.0477;-0.3542;-0.3251;0.039;-2.4468;0;180;180;225;611.655;594.609;553.855;28;17.1538;0.4292;0.6798;0.1795;1.2743;-1.5648
27600164;0;2;4;0;-0.7592;0.6818;-0.7823;-0.675;-0.6111;-0.6853;-0.5981;-0.5086;0.7015;1.0346;2;180;180;90;581.077;573.106;588.492;28;17.1538;0.4292;0.6798;0.1795;1.2743;-1.5648
27600168;1;2;4;1;-0.9295;-0.4885;1.7405;-1.5482;-1.3021;-0.5668;-1.5894;-1.4375;-0.3882;-0.6576;2;240;240;0;451.773;457.423;412.204;18;21.0526;0.4292;0.9861;1.5517;0.6101;-1.0542
27600169;1;2;2;0;-1.2319;0.6818;-0.7823;-0.7193;-1.3021;-0.6853;-0.3513;-1.5637;0.4394;-0.6576;0;720;720;480;349.718;333.658;376.942;23;4.3158;1.7368;1.3635;1.0091;0.6101;0.9042
27600170;1;0;4;0;-1.2792;0.6738;-0.7823;-0.9535;-1.8575;-1.0118;-0.287;-0.8679;-1.8485;-1.5824;2;270;270;90;480.242;414.521;421.361;18;8.7059;-0.6344;-0.614;0.1795;-0.7733;0.9042
27600170;1;3;2;0;-1.059;0.0348;-0.7823;-0.159;-0.5572;-0.1357;0.4217;-1.2601;0.4394;1.0346;1;270;270;180;449.508;342.544;379.773;18;8.7059;-0.6344;-0.614;0.1795;-0.7733;0.9042
27600171;1;0;2;1;0.4637;1.4685;0.8615;-0.6794;0.2095;-0.6853;-0.7635;-1.5158;0.039;-0.9167;1;180;180;90;473.915;455.805;526.134;23;13.6094;0.8373;-0.2968;1.9143;1.7189;-0.5083
27600171;1;3;3;0;-0.13;-0.9298;-0.7823;-0.5476;-1.8575;1.1793;-0.1172;-0.979;-0.2023;0.6402;2;180;180;270;412.175;410.586;312.21;23;13.6094;0.8373;-0.2968;1.9143;1.7189;-0.5083
27600172;0;2;5;1;-0.687;-0.3184;-0.7823;0.1154;-0.4144;-1.0118;0.7931;0.0156;-2.0248;0.6402;2;180;180;270;533.606;559.021;532.704;28;6.046;0.8339;0.8371;0.6764;1.4533;-0.6263
27600172;0;0;4;0;-1.4869;0.0289;0.1462;-0.8433;-0.7953;-0.1357;-0.3971;-1.1042;-2.0248;-0.9122;0;135;135;270;625.192;587.084;566.228;28;6.046;0.8339;0.8371;0.6764;1.4533;-0.6263
27600172;1;0;2;0;0.4637;-0.8548;-0.7823;0.2049;-0.0138;-1.5603;0.9511;-0.6172;0.0703;-1.2947;0;180;180;90;512.551;527.002;528.481;28;6.046;0.8339;0.8371;0.6764;1.4533;-0.6263
27600173;0;2;5;0;0.1097;0.0464;2.07;1.0244;1.8366;1.1793;0.3474;-1.656;0.7015;0.5029;1;180;180;180;372.575;314.458;384.604;23;11.1014;0.4292;1.5598;1.0522;-0.5488;0.9042
27600173;1;2;6;1;1.8905;-0.1769;2.07;0.5961;1.2928;1.1793;0.2611;1.061;1.314;-0.6576;2;90;45;45;349.676;323.998;328.681;23;11.1014;0.4292;1.5598;1.0522;-0.5488;0.9042
27600176;1;0;5;0;-1.4869;0.5082;1.1625;0.9584;1.8366;1.1793;0.1949;0.1208;-1.4974;-2.4468;1;480;480;480;397.62;464.46;556.798;28;14.0833;-1.4212;-0.4314;0.356;0.928;0.9042
27600176;1;2;3;0;1.1422;-0.1906;-0.7823;-0.879;-0.568;-0.6853;-0.8499;-1.1301;1.314;-2.4468;0;320;240;480;356.871;315.652;321.887;28;14.0833;-1.4212;-0.4314;0.356;0.928;0.9042
27600176;1;2;6;1;-1.8939;-0.1769;-0.7823;-0.4407;-1.8575;-0.9779;0.6648;0.2385;0.1694;-2.4468;0;480;480;480;462.422;479.12;551.129;28;14.0833;-1.4212;-0.4314;0.356;0.928;0.9042
27600177;1;2;4;1;-0.7592;1.4326;0.2907;-0.5544;-1.8575;-0.9386;-0.0044;-1.2128;1.314;1.0346;1;180;180;270;639.892;656.873;570.572;33;14.3148;0.6299;0.4427;-1.1401;0.2266;-1.0238
27600177;0;0;6;0;-0.3799;0.4951;0.2907;0.4983;-0.6111;-0.1357;0.9531;0.3878;0.0181;0.2169;0;360;270;180;487.699;576.109;479.759;33;14.3148;0.6299;0.4427;-1.1401;0.2266;-1.0238
27600177;0;0;2;0;0.4637;-1.1378;0.1462;-0.7723;0.0543;-0.6122;-1.3496;-1.5551;-0.2023;0.2127;0;180;135;270;571.658;596.092;575.315;33;14.3148;0.6299;0.4427;-1.1401;0.2266;-1.0238
27600178;0;0;2;0;-0.687;1.4326;0.2907;0.4392;1.0047;1.1793;-0.2669;-1.0424;-0.7366;0.5029;0;135;135;135;630.926;654.828;528.351;28;12.4238;-0.2376;-1.4551;-0.4515;-0.8166;0.3009
27600178;0;2;5;0;-0.9823;0.9683;-0.7823;0.255;-0.6111;-0.1357;0.7014;0.6792;0.4394;0.6402;0;135;135;135;521.528;508.945;491.455;28;12.4238;-0.2376;-1.4551;-0.4515;-0.8166;0.3009
27600179;1;0;2;0;-1.1858;0.7263;0.2907;-0.1116;-0.3112;0.2646;0.3527;-1.0249;-1.2443;-2.4468;0;360;360;540;435.316;420.596;472.978;33;18.62;0.7857;0.9861;0.1795;-0.0745;-0.497
27600179;1;2;0;0;-1.8939;1.4685;-0.7823;-0.2332;-0.4144;-0.6947;0.0612;-2.5076;-0.7074;0.3586;0;480;480;240;471.577;448.147;384.669;33;18.62;0.7857;0.9861;0.1795;-0.0745;-0.497
27600183;0;0;0;0;-1.8939;1.4685;0.2907;-0.0916;-0.9553;1.1793;0.0021;-2.4572;-0.2327;1.0346;0;180;135;135;647.923;614.956;594.606;28;15.5461;1.2478;0.592;1.1989;0.6015;-0.1764
27600185;1;0;6;0;-0.9598;-1.0087;0.2907;-0.993;-1.8575;-0.6853;-0.3817;-2.5666;-2.7106;-1.2973;2;600;480;0;413.654;341.395;345.899;23;11.8968;0.5916;-0.0719;1.2343;0.2364;-0.061
27600187;0;0;4;1;-1.059;-0.6165;0.2907;0.531;0.295;1.1793;0.5572;-0.7308;-0.8998;-1.292;0;180;180;180;496.094;526.152;495.41;28;12.2642;1.2478;-0.0879;0.1795;1.0965;-0.4859
