"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie"
"3770" 75200142 0 2 494 6 0 0.1118 0.7192 -0.5707 1.8905 -0.0614 0.3241 -0.7823 0.7332 1.2745 1.1793 -0.0085 0.4872 0.7015 1.0346 195 130 195 512.723 479.997 464.908
"3771" 75200121 1 1 494 6 0 0.2694 NA NA NA NA NA NA -0.2648 -1.8427 -1.4803 0.8098 0.6967 -0.2023 NA NA NA NA 541.452 578.119 507.939
"3772" 75200096 1 1 494 6 0 -2.7114 0.8232 -0.0326 -0.4342 1.1934 2.7249 0.2907 1.1872 1.0089 1.1793 0.8098 1.0924 -0.2023 1.0346 180 180 180 493.716 396.025 425.297
"3773" 75200105 1 2 500 2 0 -1.793 3.0064 -2.345 -1.8939 -3.1675 -1.2605 -0.7823 0.6699 0.2363 1.1793 0.8714 -0.5459 1.314 1.0346 NA NA NA 274.045 220.214 293.463
"3774" 75200095 1 3 494 6 0 -2.7114 1.6524 -0.1401 -0.687 -0.7229 -0.9298 1.4545 0.474 0.2363 0.0477 0.2662 0.0987 -0.5488 1.0346 240 160 160 486.524 523.863 493.246
"3775" 75200097 0 1 494 3 0 0.2164 1.1904 -0.8279 -0.3799 -0.0806 0.6818 0.1462 0.8971 -0.2025 1.1793 1.7779 -0.3181 -0.7769 0.2169 165 165 110 523.81 564.501 506.14
"3776" 75200228 1 1 494 5 0 1.2316 0.8232 0.1956 -0.4342 0.7251 0.0348 0.2308 0.9707 1.0089 -0.1357 0.688 0.7681 -1.8485 -0.6576 180 180 180 624.093 652.444 547.424
"3777" 75200071 1 1 494 3 0 -1.0279 1.6524 -0.9792 -0.687 -0.5176 -0.4415 NA 0.211 -0.4983 -1.0118 0.9554 0.15 0.7015 -0.6576 NA NA NA 391.74 465.141 377.589
"3778" 75200037 0 1 494 3 0 -1.7421 -1.272 -0.8279 0.052 -0.4684 0.6818 -0.7823 1.7846 1.1527 0.0477 2.0409 0.5851 -0.2023 1.0346 180 60 120 484.639 464.172 443.909
"3779" 75200205 0 1 494 6 0 -0.2704 0.2705 -0.9792 0.4637 -0.0614 0.6818 -0.7823 0.9533 0.2206 1.1793 0.9968 1.1933 0.1597 -0.6576 240 180 240 601.135 665.523 614.501
"3780" 75200097 1 1 494 4 0 -1.0279 0.2705 0.1956 0.3335 -0.0614 -0.2444 -0.7823 0.3165 0.403 -0.8243 0.688 -0.6004 -1.2907 0.5029 180 180 120 514.067 435.07 384.136
"3781" 75200165 1 1 494 6 0 -0.2704 0.2705 0.6314 1.4083 -0.4909 0.1982 0.8615 0.5255 1.1527 1.1793 -0.1126 0.7625 -0.0037 1.0346 220 220 330 593.193 500.114 526.703
"3782" 75200070 0 2 853 0 0 0.0127 0.2705 -0.2661 -1.8939 -0.0614 -0.7535 -0.7823 -0.6716 -0.3238 1.1793 -0.8435 -2.7463 1.314 -0.6576 150 150 150 357.101 478.502 351.17
"3783" 75200035 1 1 313 6 0 -0.6185 0.2705 -0.2047 0.052 -1.4832 -0.6065 1.2327 0.2431 -0.1364 -1.5971 1.0219 0.6605 -0.2023 -1.5824 200 150 200 381.733 346.025 426.573
"3784" 75200193 1 1 494 6 1 0.1372 1.2958 1.1811 -0.3799 -0.0614 0.0498 -0.7823 0.8431 0.5278 1.1793 1.1757 0.9489 1.314 1.0346 150 100 100 381.904 432.433 340.369
"3785" 75200138 1 1 494 5 0 -0.9772 -1.272 0.7262 -1.8939 -3.1675 0.9683 -0.7823 0.6075 -0.303 1.1793 1.3109 0.4422 -0.2023 -0.6576 200 150 150 426.126 458.44 506.271
"3786" 75200135 1 1 494 6 0 -0.5581 0.8232 0.0385 -0.4342 -0.0614 -0.0845 0.8615 -0.2809 -1.2382 -0.8243 0.4914 0.6898 1.314 -0.6576 180 180 180 497.192 441.276 522.082
"3787" 75200178 1 1 664 6 0 -2.7114 0.5923 -1.5513 1.0109 -3.1675 -0.2037 -0.7823 0.181 0.2363 1.1793 -0.2113 0.8665 -1.3684 0.5029 180 180 120 530.717 412.547 468.578
"3788" 75200207 0 1 494 6 0 0.6523 -1.272 2.0054 1.3423 2.3693 0.9782 -0.7823 1.2395 1.1527 1.1793 0.7894 1.2161 1.314 0.6402 180 180 180 608.953 558.241 565.909
"3789" 75200058 1 2 494 NA 0 -0.6185 3.0064 2.0054 NA 2.3693 2.7562 -0.7823 1.6048 1.6414 1.1793 0.8703 NA 1.314 1.0346 285 285 380 493.385 408.627 544.967
"3790" 75200213 1 1 313 6 0 -1.2627 -0.8863 0.7262 -1.4242 0.4558 -3.2367 -0.7823 1.3188 1.6414 1.1793 0.3364 0.996 0.7015 -0.6576 180 180 180 667.373 596.193 615.845
"3791" 75200050 0 2 999 6 0 0.2641 3.0064 -0.4112 -0.687 2.3043 -3.2367 NA 1.9067 1.3363 1.1464 1.8128 1.7798 -2.7106 1.0346 NA NA NA 269.999 298.857 309.382
"3792" 75200082 1 1 494 6 0 -0.2704 0.2705 -0.733 -0.13 -0.7906 -0.3184 0.2907 -0.5618 0.1926 -1.8124 -0.306 0.5709 1.314 -0.6576 150 150 150 573.321 555.259 618.735
"3793" 75200035 0 1 494 5 0 -0.8176 1.9717 -0.6888 1.8905 -1.9537 0.9683 -0.7823 0.1449 -0.0465 0.2646 0.4572 0.5804 -0.2023 -1.58 165 165 165 453.437 432.609 467.089
"3794" 75200046 0 1 494 5 0 -0.1075 1.0453 -1.5513 -0.1748 1.111 2.7249 -0.7823 -0.3007 -1.2772 -1.1727 0.391 -0.0567 1.314 1.0346 280 140 140 524.146 566.805 559.099
"3795" 75200174 0 1 494 6 0 -0.645 -1.272 -0.0326 -0.4342 2.3693 2.7249 -0.7823 0.0992 0.5278 0.0477 0.0509 0.9635 1.314 1.0346 150 150 100 534.344 632.599 486.529
"3796" 75200161 1 1 494 6 0 -1.4882 0.2705 0.1956 1.8905 -0.0614 -2.4438 -0.7823 0.652 0.2363 1.1793 0.6 1.0505 -0.2023 1.0346 180 180 180 504.001 461.203 495.773
"3797" 75200183 1 1 494 6 0 -0.007 -1.272 -0.8705 -0.687 -0.0614 -0.5552 1.2618 0.5022 -0.1364 -0.1357 0.5368 1.0024 -0.3971 0.5029 150 100 150 624.837 596.286 685.532
"3798" 75200003 1 1 494 6 0 -1.3532 -1.272 0.3709 -5e-04 2.1447 2.7249 0.2907 0.7197 1.3363 1.1793 -0.0474 1.0374 0.2048 1.0346 120 180 180 571.905 519.574 629.601
"3799" 75200004 1 1 494 6 0 -2.7114 0.2705 0.7871 0.052 -0.5531 1.4903 -0.7823 0.7232 -0.4983 -0.4903 2.6524 0.9038 0.481 1.0346 160 120 160 507.88 532.073 537.168
"3800" 75200145 0 3 494 5 0 0.9523 0.2705 0.849 -0.2459 0.2703 -0.5665 NA -0.1684 -0.1364 0.0477 -0.4835 0.3485 -0.8065 NA NA NA NA 435.151 496.417 455.488
"3801" 75200025 0 1 494 6 0 -2.7114 0.8769 -0.733 1.1911 -0.4531 -3.2367 1.1625 1.3782 1.6414 1.1793 0.495 1.4788 -2.1621 1.0346 135 135 135 507.316 576.878 488.037
"3802" 75200087 1 1 494 4 0 -0.6683 0.2705 0.1956 -1.8939 -0.0614 0.6818 -0.7823 0.3996 -0.1364 -0.6853 1.5465 -0.2871 -0.2023 1.0346 180 180 180 578.411 556.85 607.544
"3803" 75200216 0 1 494 6 0 0.2694 -0.8863 1.2643 1.4083 0.2883 -0.6659 0.1462 0.4144 0.7639 1.1793 -0.5687 0.9957 1.314 0.2169 180 180 180 619.887 617.737 580.424
"3804" 75200223 0 1 494 4 0 -2.7114 0.8769 2.0054 1.3423 -0.0614 -1.0499 1.5346 1.341 0.7212 -0.5482 3.1248 0.3758 1.314 1.0346 150 150 150 416.061 400.735 392.642
"3805" 75200204 0 2 494 6 0 0.638 -0.8863 -0.2661 -0.0845 1.59 -0.0358 0.1462 0.594 1.6414 -0.8532 -0.1353 1.0601 -0.0037 -0.6576 240 120 180 527.326 666.954 512.435
"3806" 75200027 1 1 494 6 0 -0.9223 -1.272 0.1956 -1.8939 0.6397 2.7249 -0.7823 1.7259 1.0651 1.1793 1.3676 1.5422 1.314 1.0346 165 220 165 521.616 452.313 519.536
"3807" 75200164 1 1 494 6 0 -1.793 -1.272 -0.5229 0.4637 0.3444 -1.186 1.1729 1.9289 1.6414 0.1806 1.4311 1.8577 -1.1481 1.0346 180 180 180 454.9 420.871 457.499
"3808" 75200045 1 1 494 6 0 0.0127 0.2705 -0.2047 0.4637 -0.0614 0.6818 -0.7823 1.8851 1.3363 1.1793 1.6597 1.7 1.314 -0.6576 240 120 180 552.913 522.428 567.925
"3809" 75200051 0 2 853 NA 0 0.1372 0.2705 0.1956 0.4637 NA NA 0.8615 -0.2503 1.0089 0.2646 -0.6881 -0.3631 1.314 1.0346 NA NA NA 363.902 372.417 306.157
"3810" 75200106 1 1 494 6 0 0.0127 0.2705 2.0054 0.4637 0.3444 0.4846 NA 0.4973 -0.4983 0.2646 1.229 0.902 1.314 -0.6576 180 180 180 601.227 605.552 634.761
"3811" 75200067 1 1 494 5 0 0.1851 -1.272 -0.733 -0.13 -0.0614 -0.3184 -0.7823 0.4497 0.0983 1.1793 0.3992 0.7586 -1.8485 1.0346 180 180 225 473.738 470.111 500.758
"3812" 75200072 1 1 494 6 0 -1.0279 0.2705 0.1956 -0.687 -0.4909 -0.0553 0.2907 0.0217 0.0528 0.0477 0.2809 -0.2272 1.314 -0.6576 180 180 180 597.63 499.473 506.848
"3813" 75200141 0 1 494 4 0 -1.2014 0.5206 0.1956 0.1097 -0.8273 -0.3184 0.2907 0.2766 -0.4983 -0.4396 0.9705 -0.6785 -0.4671 -0.6576 165 220 165 443.26 509.13 548.614
"3814" 75200037 1 3 853 1 0 -0.4556 3.0064 0.1956 0.4637 -0.7622 -0.9694 -0.7823 -1.8858 -1.8427 -2.9896 -0.5499 -2.5427 -0.2023 -1.5824 200 40 80 401.882 413.933 511.327
"3815" 75200047 0 1 494 5 0 0.0995 -1.272 -0.733 1.8905 -0.0614 -0.0358 -0.7823 1.1171 0.3269 0.1806 1.3676 1.1294 0.1597 1.0346 120 80 120 592.145 556.372 546.759
"3816" 75200184 0 1 494 6 0 -0.9655 2.0692 -0.9792 -0.0845 -3.0239 NA -0.7823 1.3598 1.6414 -0.4884 0.6096 1.3842 -1.1053 1.0346 200 150 200 405.48 348.119 361.73
"3817" 75200167 0 1 494 6 0 2.6131 -1.272 1.1811 0.4637 1.5527 1.1073 -0.7823 1.706 1.0089 1.1793 1.5314 1.4714 0.2485 1.0346 240 180 180 615.979 569.514 592.568
"3818" 75200102 0 1 494 6 0 -2.7114 0.2705 0.1956 -0.687 -1.0583 -0.1562 -0.7823 0.1377 -0.0465 -0.9191 0.7988 -0.1144 -0.6262 -1.5824 180 120 120 479.068 475.829 426.671
"3819" 75200126 1 1 494 6 0 -1.9715 0.2705 0.7262 -0.687 -0.0614 2.7249 -0.7823 0.6049 0.1926 0.0477 0.2245 1.2973 0.7628 1.0346 180 180 180 525.566 484.187 514.347
"3820" 75200081 0 1 494 5 0 0.8628 0.2705 -0.2661 0.4637 -0.0614 -0.3184 -0.7823 1.4364 0.7639 1.1793 1.4167 0.8385 1.314 -0.6576 150 150 150 574.175 671.935 659.008
"3821" 75200199 0 3 500 5 0 0.638 0.2705 -0.2661 0.052 -0.5176 -0.0553 0.2907 -0.4078 -0.4983 1.1793 -0.4105 0.058 0.6259 -1.0691 320 160 400 633.46 651.026 637.009
"3822" 75200113 0 1 494 3 0 -0.1542 -1.272 -1.2708 1.8905 -1.3068 -1.3416 0.1462 0.337 -0.1364 -0.8243 0.7312 -0.0276 -1.1481 -0.6576 480 480 480 336.868 384.073 352.458
"3823" 75200081 0 1 494 6 0 -0.8176 0.2705 -0.2661 -0.687 -1.1108 -0.4415 -0.7823 0.1335 -0.7441 0.2646 1.0561 0.3676 -0.2023 -0.6576 165 110 165 456.236 390.582 431.702
"3824" 75200013 1 1 494 6 0 -1.1538 0.2705 1.1811 -0.7592 1.6219 0.5159 -0.7823 0.6439 1.3363 1.1793 -0.1578 0.8126 -0.0037 1.0346 180 180 120 555.896 559.409 560.782
"3825" 75200037 1 1 494 6 0 -1.2321 -0.7816 1.1811 -0.687 1.111 1.4685 -0.7823 -0.7277 -1.8427 0.2646 -0.4448 0.4036 -0.1667 1.0346 225 75 150 558.419 625.716 586.28
"3826" 75200060 1 1 494 6 0 1.2316 -1.272 -0.5707 -0.687 -0.0614 0.1634 0.2907 1.4111 0.7639 1.1793 0.9272 1.4994 0.7015 1.0346 150 200 150 612.101 715.417 683.771
"3827" 75200193 0 1 494 6 0 -2.7114 0.8232 -0.5707 -0.4342 0.3139 0.6818 -0.7823 0.4009 0.3269 -0.8243 0.6901 0.7618 1.314 1.0346 165 110 165 516.114 563.142 494.159
"3828" 75200055 1 1 494 6 0 0.4607 -0.7816 0.7262 -1.8939 0.7877 0.2822 1.1928 -0.1209 0.3269 1.1793 -0.8728 0.8703 -0.3971 1.0346 180 180 180 642.118 679.536 642.954
"3829" 75200058 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 346.347 320.346 395.002
"3830" 75200177 0 1 494 5 0 -2.7114 1.0453 0.1956 0.052 -0.8738 -3.2367 -0.7823 0.2334 -0.0465 0.2646 0.4347 0.667 -0.2023 0.6402 180 180 180 522.777 553.168 505.549
"3831" 75200146 1 1 494 6 0 -1.1285 0.2705 -0.9792 0.4637 0.4152 2.7249 -0.7823 0.2832 0.1566 1.1793 0.2271 0.4957 1.314 1.0346 180 180 120 448.011 505.929 478.048
"3832" 75200079 1 1 494 5 0 -0.6185 -1.272 0.571 -1.8939 -0.0614 2.7249 -0.7823 2.194 1.3363 1.1793 2.6524 1.3795 -1.3583 1.0346 195 130 260 487.2 420.369 480.142
"3833" 75200137 0 1 494 NA 0 -0.4556 0.2705 -0.9372 0.4637 -0.0614 -0.4415 -0.7823 -0.233 NA -1.5438 -0.0212 -0.1604 0.1694 1.0346 195 130 195 473.649 464.606 425.247
"3834" 75200151 0 1 494 6 0 0.0127 0.2705 2.0054 1.4083 -1.1108 -1.0499 0.1462 -0.2451 -1.8427 0.2646 0.0217 0.7919 0.385 -1.0657 225 150 150 569.895 589.115 626.509
"3835" 75200183 0 1 494 4 0 -0.6278 0.2705 0.6314 NA -0.0614 NA NA 0.9748 0.7639 0.2646 0.4937 0.4828 -0.2023 NA NA NA NA 522.472 561.279 623.841
"3836" 75200059 0 2 494 5 0 -0.5262 0.7192 0.1956 -0.0845 -0.5536 0.3018 -0.7823 0.1813 0.3269 -0.9302 0.3591 0.3074 -0.9422 0.2169 180 180 180 452.292 488.81 438.412
"3837" 75200001 0 3 500 6 0 0.1499 0.7192 0.992 -0.3799 2.3693 -0.1769 -0.7823 0.8397 0.9716 0.7604 0.467 1.3967 1.314 1.0346 280 280 210 579.668 448.396 576.141
"3838" 75200122 0 1 494 6 0 -2.7114 0.8232 -0.2047 0.4637 -0.0806 0.4829 1.1625 0.1823 -0.3238 0.0477 0.5184 0.8859 1.314 1.0346 180 120 180 544.516 601.573 661.874
"3839" 75200158 1 1 494 6 0 -0.1119 -1.272 -2.345 1.8905 2.3693 -1.2605 -0.7823 0.9879 0.1397 -0.8243 2.0237 0.9228 -0.7659 1.0346 180 180 180 415.856 311.045 318.754
"3840" 75200071 0 1 494 6 0 1.0123 0.9567 NA NA NA NA NA -0.2844 1.1527 -0.8696 -0.7926 0.6186 -0.013 NA NA NA NA 527.269 530.512 583.336
"3841" 75200083 0 1 494 4 0 -1.9715 1.6524 -0.6888 0.4637 -0.8738 -0.5582 0.8615 1.2838 1.1527 1.1793 1.3175 -0.5405 -0.2023 0.2127 165 165 220 363.377 451.648 403.14
"3842" 75200107 0 1 494 6 0 -0.1542 0.8232 -0.6888 0.4637 -1.0583 -0.5635 0.7703 0.3006 -0.0027 -0.8243 0.6982 0.9157 -0.8566 -0.6576 210 210 210 495.157 498.461 521.164
"3843" 75200138 1 1 494 4 0 0.1649 -0.2888 1.1811 0.8207 -0.4909 0.3241 0.8615 -0.299 -0.1364 -0.8243 0.1243 -0.9089 -0.4082 0.6402 160 120 160 576.882 544.493 564.737
"3844" 75200022 0 1 494 6 0 -0.1542 -0.2888 0.1956 1.8905 -1.3189 -1.1817 -0.7823 1.4826 1.6414 1.1793 0.3787 1.5173 1.314 0.6364 165 165 165 705.086 800.485 774.506
"3845" 75200193 0 1 494 6 0 -1.2014 -0.5536 -0.2661 1.1422 -0.5319 0.4503 1.1928 -0.0645 -0.4983 -0.4396 0.7752 0.7814 0.7015 -1.06 180 120 240 471.401 481.026 460.446
"3846" 75200130 0 3 156 5 1 0.954 0.8232 0.2653 0.4637 -0.7906 -1.2219 -0.7823 0.4213 -1.2382 -0.6122 1.5335 0.8085 -0.2116 -1.5824 180 240 180 448.15 315.109 382.874
"3847" 75200001 1 1 494 6 0 -2.7114 -1.272 2.0054 NA 2.3693 -0.1769 3.8591 1.9892 1.1527 1.1793 2.1203 1.3539 1.314 -2.4468 NA NA NA 303.933 247.394 295.933
"3848" 75200091 0 1 494 6 0 -0.645 0.2705 -0.8279 -0.3288 2.3693 -0.1769 1.4812 0.925 0.4958 1.1793 1.2004 0.8625 -0.6262 -1.0657 600 600 600 400.63 323.393 408.402
"3849" 75200189 0 1 494 6 0 -2.7114 0.6091 0.1956 1.4083 -1.9135 1.4685 -0.7823 -1.1957 -0.7441 -1.6291 -0.7926 0.4363 -0.0348 -2.0819 180 120 180 617.542 619.906 551.748
"3850" 75200189 1 1 494 6 0 -0.2704 0.2705 -0.5707 -0.687 -0.8547 0.0974 0.2907 0.8965 0.7639 -0.5492 0.7104 1.3339 -0.0348 -1.5824 180 120 180 542.12 566.154 547.909
"3851" 75200055 0 1 494 6 0 -0.4754 1.9717 -0.0591 1.4083 -1.4711 -0.9131 1.5346 -0.4131 0.0983 -1.8124 -0.2822 -0.4996 -0.4082 -0.9167 180 180 180 497.545 482.198 501.543
"3852" 75200012 0 1 494 5 0 1.0781 -0.4021 -0.9372 -0.13 -0.8842 0.0731 -0.7823 0.1774 -0.4983 -0.6122 1.0241 0.3495 0.6259 -1.1847 120 120 120 560.796 608.746 606.59
"3853" 75200222 0 1 494 5 1 -0.3571 1.6524 -0.2047 0.1097 -1.0974 -0.3184 1.1625 1.1936 1.0651 0.2646 1.1224 1.1353 -1.0266 0.6364 400 300 400 403.965 507.699 329.99
"3854" 75200174 1 1 494 6 1 -0.4389 -0.5536 1.1811 -0.687 2.3693 -0.0264 -0.7823 0.9412 0.5278 -0.1357 1.3397 1.1098 1.314 -0.6576 180 180 120 527.061 567.468 579.721
"3855" 75200214 0 NA 494 6 0 -0.2875 0.2705 0.1956 -0.687 -0.0614 0.2243 -0.7823 0.4 0.6512 0.1806 0.23 0.7613 0.3485 1.0346 220 165 220 503.418 546.669 462.246
"3856" 75200198 0 2 494 5 0 -0.4064 0.9672 -0.6888 0.4637 -0.4909 -0.1903 0.2907 0.0202 0.0983 1.1793 -0.581 -1.7961 1.314 -0.6576 100 100 100 401.814 489.04 486.459
"3857" 75200131 1 1 494 6 0 -1.352 0.5206 0.7262 0.1097 1.1934 0.6738 -0.7823 2.2696 1.6414 1.1793 1.9989 1.7433 1.314 1.0346 180 180 180 624.956 582.446 609.216
"3858" 75200002 1 1 494 6 0 0.391 -0.8863 0.571 -0.4342 2.3693 2.7249 -0.7823 2.8744 1.6414 1.1793 2.6524 2.2578 1.314 1.0346 180 180 180 604.805 684.196 675.685
"3859" 75200225 0 1 494 6 0 -0.6843 0.9672 -0.2661 0.1097 0.7617 -0.1265 NA 0.6625 0.5278 0.0477 0.7988 0.7515 -0.7769 1.0346 210 210 210 500.032 425.673 442.16
"3860" 75200191 1 1 494 6 0 -0.837 1.1904 2.0054 -0.687 0.4152 2.7249 -0.7823 -0.7154 0.1926 -1.3311 -0.5099 0.7026 0.7015 1.0346 240 240 240 626.208 518.008 565.757
"3861" 75200126 1 1 494 6 0 -0.2704 0.2705 0.1956 0.052 -0.0614 0.6818 1.5082 0.8443 0.4551 -0.5578 0.9049 1.05 1.314 0.2169 180 180 240 621.615 516.757 562.429
"3862" 75200185 0 1 494 5 0 -2.7114 0.5206 0.1956 -0.687 0.0157 -1.6027 -0.7823 0.1891 0.1032 -0.3487 0.3045 0.3545 1.314 -1.5847 480 240 480 488.632 431.393 456.01
"3863" 75200036 0 1 494 5 0 -1.3214 0.2705 -2.345 1.8905 -0.8893 -0.9306 -0.7823 -0.0494 -0.7441 -0.8243 0.8901 -0.3424 -2.7106 0.6364 240 240 240 374.864 346.266 397.855
"3864" 75200056 0 1 494 6 0 2.6131 -1.272 0.0385 1.3423 -1.2947 0.6818 -0.7823 -0.225 -0.0027 -1.0118 -0.3185 0.6786 -1.0051 1.0346 110 220 110 447.667 611.897 510.963
"3865" 75200015 0 1 494 3 0 -0.5831 1.6524 -0.6888 -0.3799 -0.8273 -0.3184 -0.7823 -0.5344 -1.2382 -0.4903 0.0151 -0.8235 -1.1481 0.6364 180 180 180 443.843 472.638 427.183
"3866" 75200164 0 1 494 6 0 0.7546 -0.7816 -0.6888 NA -1.3189 -0.8527 -0.7823 0.8687 0.7334 1.1793 0.7371 0.6583 -0.3971 0.6364 240 180 180 445.044 526.632 506.176
"3867" 75200124 1 1 494 6 0 -0.4389 1.0453 -0.2661 1.4083 -0.0614 -0.6765 0.7294 -0.704 -1.8427 -1.2622 0.2652 0.3624 0.039 0.2127 240 240 180 621.828 603.884 572.025
"3868" 75200060 0 1 494 6 0 -0.853 -1.272 -0.4112 0.1097 -1.2862 -1.36 1.1928 0.9933 0.6472 -0.6122 1.3676 1.316 1.314 -0.6576 180 180 240 535.234 563.322 594.776
"3869" 75200177 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 383.967 225.454 352.727
"3870" 75200039 0 1 494 6 0 1.7513 -1.272 -0.2047 -0.4342 0.3444 -0.3184 NA 0.5708 0.0983 0.0477 1.0005 1.0154 1.314 1.0346 NA NA NA 640.446 782.122 699.765
"3871" 75200130 0 1 494 4 0 1.2316 -1.272 0.1956 0.4637 -0.0614 -0.4415 -0.7823 -0.2046 -0.7441 -0.9191 0.1179 -0.4067 -0.0037 -0.6576 200 150 200 636.425 731.643 649.5
"3872" 75200213 0 1 313 6 0 1.5482 0.2705 -0.5707 -0.9295 0.3858 0.3332 0.1462 -0.2433 0.5459 -1.0118 -0.7183 0.9006 -1.2402 0.6364 110 165 165 487.976 523.291 463.44
"3873" 75200210 0 1 494 5 0 0.9523 0.2705 1.1811 1.1422 0.7034 0.6818 1.8368 0.1161 0.0528 -0.3487 0.0736 0.7873 1.314 1.0346 270 180 180 465.417 500.306 516.209
"3874" 75200106 0 1 494 5 0 -0.1707 -1.272 0.4352 -1.8939 2.3693 -0.6693 -0.7823 0.9574 1.6414 0.0477 0.0147 1.0618 0.6259 1.0346 400 400 300 375.051 489.216 406.829
"3875" 75200110 1 2 494 6 0 -0.9016 1.4885 -0.5707 1.3423 -0.8109 -1.0045 0.2907 -0.3191 0.2532 -1.7306 -0.257 0.7224 -0.2835 1.0346 225 225 225 520.948 578.442 574.48
"3876" 75200108 0 1 853 4 0 -1.4526 -0.5536 -0.2661 0.4637 -0.8273 0.1935 0.8233 0.1374 -0.2671 -0.9779 0.4559 -0.6762 -1.1481 0.2169 210 140 280 474.402 529.385 439.653
"3877" 75200082 0 1 494 4 0 1.2316 0.2705 1.1811 0.4637 -0.0614 0.2018 -0.7823 0.0254 -0.2025 1.1793 -0.0964 -0.3195 -0.0037 -0.6576 150 150 150 496.154 593.879 549.009
"3878" 75200048 0 NA 494 2 0 -0.5753 0.2705 -0.6888 1.3423 -2.54 -0.3184 1.1625 -0.1529 0.1926 -1.3873 0.159 -1.3682 -0.2023 -1.3914 220 275 220 521.181 460.245 488.782
"3879" 75200030 0 1 494 3 0 -1.4882 1.2958 -1.2263 -0.687 -0.4684 -0.7362 0.2907 0.2762 -0.4983 0.1806 0.7698 -0.2635 0.0838 1.0346 180 180 240 461.191 456.365 429.212
"3880" 75200120 0 1 494 5 0 -2.7114 0.2705 2.0054 -0.687 1.217 -0.0278 0.8615 -1.0924 -0.2025 -2.2097 -0.3953 -0.105 -0.4377 1.0346 NA NA NA 513.201 490.94 471.978
"3881" 75200025 1 1 494 4 0 -1.1538 0.2705 -0.5707 0.052 -0.5176 -0.5582 0.7703 0.6101 0.2363 -0.6122 0.6619 -0.0505 -0.3971 1.0346 220 110 220 541.832 617.88 592.186
"3882" 75200223 0 1 494 5 0 0.2694 0.2705 -0.2047 0.4637 -0.8109 -0.7654 -0.7823 0.5455 0.0528 -0.4396 1.5465 0.7315 -0.2023 -1.1847 180 180 135 551.524 568.267 605.518
"3883" 75200035 0 2 494 NA 0 0.0329 1.6524 -0.9792 -0.9598 -0.0614 0.6818 -0.7823 -0.1831 -0.7441 -0.4396 0.5885 -0.0507 -0.2023 1.0346 NA NA NA 357.675 370.315 345.529
"3884" 75200220 1 1 494 6 0 -0.339 0.7192 0.1244 -1.8939 0.4558 1.4326 -0.7823 -0.5762 -1.8427 -1.3873 0.5609 -0.0515 -0.8154 1.0346 180 120 180 330.899 346.871 370.968
"3885" 75200072 0 1 494 6 0 1.0123 0.2705 -0.2047 1.8905 -1.5166 -0.9836 1.1625 0.7883 0.3269 -0.3487 1.1842 0.1609 -0.9422 -0.6576 165 165 165 531.718 613.275 650.751
"3886" 75200064 1 2 853 6 0 -0.3419 1.0962 -2.345 0.4637 -1.5626 0.1493 -0.7823 -1.1157 -0.7441 -0.6853 -0.7809 -0.4496 1.314 1.0346 NA NA NA 335.353 339.897 347.783
"3887" 75200038 0 1 494 6 0 1.0781 -0.6346 -0.0326 1.1422 -0.8109 -0.4415 -0.7823 0.8457 1.0651 -0.6947 0.1425 1.3992 0.4394 -1.3939 480 240 480 635.182 745.734 684.586
"3888" 75200024 0 1 494 6 0 -0.0176 0.2705 1.2643 1.8905 -0.4909 0.6818 -0.7823 -0.2569 0.1926 0.2646 -0.4124 0.3624 -0.4377 -0.6576 180 180 180 497.347 469.434 455.981
"3889" 75200195 0 1 494 6 0 0.0127 1.6524 0.992 0.8207 -0.0614 -0.6659 -0.7823 0.1253 -0.4983 -0.6853 0.5338 -0.1012 -0.7562 NA 120 180 120 382.878 350.324 382.075
"3890" 75200097 0 1 494 6 0 -1.9715 0.2705 1.1811 0.052 -0.4909 -3.2367 0.2907 0.2718 -0.2671 -1.0118 0.8771 NA -0.5864 -0.6576 320 240 240 471.47 455.24 506.947
"3891" 75200016 0 1 494 5 0 -1.9715 0.2705 -0.2661 -0.2006 -0.8109 -0.3184 -0.7823 -1.0079 -0.4983 -0.4396 -1.1484 -0.7731 -0.4377 -0.6576 180 180 180 407.294 398.532 486.346
"3892" 75200169 1 2 664 5 0 -0.0596 0.5206 -0.8279 -0.6133 -1.1782 -0.9911 1.203 1.7319 1.0089 1.1793 1.6553 0.5876 -2.7106 -1.0691 NA NA NA 402.157 369.607 328.903
"3893" 75200149 1 1 494 4 0 -1.0322 -0.4021 -0.6437 -0.2006 NA NA NA -0.0161 -0.5849 -0.4903 0.5553 0.0797 1.314 NA NA NA NA 582.785 582.393 558.189
"3894" 75200022 1 1 494 4 0 -2.7114 -0.7816 0.7262 0.0208 0.4159 -0.1466 0.7841 1.0311 1.1527 1.1793 0.59 0.233 1.314 -0.6439 150 150 150 384.929 532.629 467.608
