"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "fear_failure" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "school_changes" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav"
"4572" 82600188 1 3 2 6 0 0.0208 2.7249 -0.7823 -0.131 0.2139 1.1793 -0.6964 -0.3802 0.6259 1.0346 1 240 240 240 534.897 446.646 480.207 23 14.8205 0.7566 -0.0879 0.2773 0.5642
"4573" 82600188 1 1 0 3 0 -1.8939 0.6879 -0.7823 0.2574 -0.3009 1.1793 0.5554 -0.6044 0.2384 1.0346 1 240 240 240 455.37 405.019 420.896 23 14.8205 0.7566 -0.0879 0.2773 0.5642
"4574" 82600188 1 2 0 6 0 -1.4869 0.1634 0.2907 0.4066 0.2261 1.1793 -0.0415 0.6645 -0.5161 1.0346 0 240 300 360 675.789 579.979 654.698 23 14.8205 0.7566 -0.0879 0.2773 0.5642
"4577" 82600188 0 1 0 5 0 -0.3799 0.6818 -0.7823 -0.4047 -0.0722 0.0477 -0.685 -0.5606 1.314 -0.6576 1 300 360 240 446.144 470.14 581.349 23 14.8205 0.7566 -0.0879 0.2773 0.5642
"4578" 82600188 0 1 0 3 0 0.4637 0.9423 -0.7823 0.6685 0.363 1.1793 0.4407 -0.1715 1.314 1.0346 0 240 240 240 455.228 444.94 458.264 23 14.8205 0.7566 -0.0879 0.2773 0.5642
"4579" 82600188 1 2 0 3 0 1.4083 -0.7386 0.1462 0.3647 0.5478 1.1793 0.2221 0.1524 1.314 -0.6576 1 220 220 220 515.026 483.068 470.085 23 14.8205 0.7566 -0.0879 0.2773 0.5642
"4580" 82600188 0 2 0 4 0 -0.6133 0.6818 -0.7823 0.3098 0.5478 1.1793 -0.077 0.5378 1.314 1.0346 1 300 420 240 512.678 533.485 525.118 23 14.8205 0.7566 -0.0879 0.2773 0.5642
"4581" 82600188 0 2 0 4 0 1.8905 -0.9995 -0.7823 -0.5745 -0.7397 -0.5813 -0.2233 -0.6976 -0.1605 -1.8598 0 240 240 240 532.691 593.992 523.168 23 14.8205 0.7566 -0.0879 0.2773 0.5642
"4582" 82600188 1 1 0 6 0 -0.2006 -0.6843 1.1625 0.6683 0.5478 1.1793 0.586 0.9848 -0.6262 -0.6576 1 240 360 240 389.521 445.962 493.132 23 14.8205 0.7566 -0.0879 0.2773 0.5642
"4588" 82600188 1 1 0 3 0 0.4637 -0.4509 1.1625 0.8946 1.1114 -0.8449 0.7944 0.0681 -0.2023 -0.6576 0 240 300 240 495.229 635.163 537.288 23 14.8205 0.7566 -0.0879 0.2773 0.5642
"4589" 82600188 1 2 0 3 0 1.8905 0.2968 0.2907 -0.1445 -0.0444 1.1793 -0.3125 -0.8976 0.3995 1.0346 0 240 240 240 464.687 494.435 445.358 23 14.8205 0.7566 -0.0879 0.2773 0.5642
"4590" 82600188 0 1 0 5 0 0.4637 -0.3184 -0.7823 -0.7694 -0.9827 -1.2049 -0.3671 -0.255 -1.3684 -1.1847 0 240 240 240 554.89 566.359 561.902 23 14.8205 0.7566 -0.0879 0.2773 0.5642
"4619" 82600190 1 1 0 4 0 0.8794 -1.2605 3.8591 -2.4679 -1.8434 -2.9896 -1.539 -1.8572 1.314 1.0346 2 240 240 360 480.576 371.115 383.198 23 16.16 0.4292 -0.5869 -0.0384 0.2266
"4620" 82600190 0 1 0 2 0 1.8905 -0.4509 0.2907 -1.0132 -0.4425 -0.9779 -1.2089 -1.7874 0.3485 -1.0657 0 240 240 360 593.443 588.22 564.415 23 16.16 0.4292 -0.5869 -0.0384 0.2266
"4621" 82600190 1 1 0 3 0 -0.6133 0.0348 -0.7823 -0.6343 -0.3833 -0.9779 -0.2714 -0.5244 -0.0014 0.0224 0 240 240 360 459.552 378.904 484.123 23 16.16 0.4292 -0.5869 -0.0384 0.2266
"4622" 82600190 0 1 0 6 0 0.052 -0.4415 0.1462 0.6344 -0.1662 0.0477 0.8099 1.0591 -0.6262 0.2169 0 240 240 360 603.098 659.134 600.09 23 16.16 0.4292 -0.5869 -0.0384 0.2266
"4623" 82600190 0 1 0 4 0 -0.1558 -0.3184 1.1625 -0.1937 0.0782 1.1793 -0.4483 -0.9381 1.314 -0.6576 1 300 300 450 411.894 510.494 320.455 23 16.16 0.4292 -0.5869 -0.0384 0.2266
"4624" 82600190 0 1 0 4 0 1.8905 -1.6118 2.896 0.6837 1.8498 1.1793 0.07 -0.5784 -2.7106 -2.0819 1 240 240 360 451.144 536.324 499.736 23 16.16 0.4292 -0.5869 -0.0384 0.2266
"4626" 82600190 0 1 0 3 0 -1.1858 0.1971 -0.7823 -1.3907 -1.8434 -1.5094 -0.4555 -1.2375 1.314 -1.5824 0 240 240 300 380.416 463.393 343.553 23 16.16 0.4292 -0.5869 -0.0384 0.2266
"4628" 82600190 1 1 0 3 0 -0.2006 -0.0553 -0.7823 -0.7887 -0.3902 -0.4396 -0.6468 -0.7124 1.314 1.0346 2 240 240 240 299.986 371.092 321.794 23 16.16 0.4292 -0.5869 -0.0384 0.2266
"4629" 82600190 0 1 2 5 0 0.052 0.026 0.7703 -0.3577 -1.3625 -1.0752 0.2191 -0.0581 0.4394 -0.6576 1 240 240 360 337.539 402.257 317.642 23 16.16 0.4292 -0.5869 -0.0384 0.2266
"4630" 82600190 1 1 0 5 0 -0.687 0.8801 -0.7823 -0.0226 -0.6699 -0.4396 1.217 0.7839 -0.0014 1.0346 0 300 300 300 395.339 362.823 387.328 23 16.16 0.4292 -0.5869 -0.0384 0.2266
"4631" 82600191 1 1 0 5 0 1.8905 -2.0711 2.07 2.3309 1.1114 1.1793 2.8142 0.5732 -1.1481 -0.6576 0 240 240 180 562.234 444.124 580.684 23 18.0167 0.2681 0.6736 0.1795 0.6101
"4632" 82600191 1 1 0 4 1 -0.7592 -0.4415 -0.7823 0.1457 -1.8434 0.0477 0.6405 0.1487 0.7015 1.0346 0 180 180 360 560.742 575.069 531.736 23 18.0167 0.2681 0.6736 0.1795 0.6101
"4633" 82600191 1 1 2 6 1 1.8905 -1.8695 3.8591 0.596 -0.8559 -0.8243 1.0031 -2.1443 1.314 -2.4468 2 240 240 240 546.616 446.985 489.514 23 18.0167 0.2681 0.6736 0.1795 0.6101
"4637" 82600191 0 1 0 6 0 1.8905 -1.1427 1.6796 2.0739 1.8498 0.7604 1.2869 1.8563 1.314 0.3657 0 180 180 240 530.448 544.049 595.596 23 18.0167 0.2681 0.6736 0.1795 0.6101
"4638" 82600191 0 1 0 4 0 0.052 -0.3184 1.4721 1.5053 -0.7397 1.1793 4.0894 0.7856 -0.0348 -0.6576 1 240 180 240 440.214 390.558 460.327 23 18.0167 0.2681 0.6736 0.1795 0.6101
"4650" 82600191 1 1 0 6 0 -1.4242 -0.4415 -0.7823 1.1725 -0.53 1.1793 1.5929 1.4177 1.314 0.2169 0 240 240 360 538.95 530.952 512.959 23 18.0167 0.2681 0.6736 0.1795 0.6101
"4652" 82600191 0 1 0 6 0 1.8905 -1.7077 2.9705 1.1792 0.363 -0.3792 0.8358 0.8549 -0.0439 -0.6576 0 240 240 240 447.996 507.747 465.766 23 18.0167 0.2681 0.6736 0.1795 0.6101
"4653" 82600191 0 1 0 6 0 1.8905 -2.4306 1.8016 -0.223 1.1114 -0.9649 -0.5536 0.8151 0.2485 -1.7671 1 180 180 240 561.864 479.735 587.319 23 18.0167 0.2681 0.6736 0.1795 0.6101
"4659" 82600191 1 1 0 4 0 0.8794 -0.8778 1.1625 0.555 -0.9386 0.031 1.7944 0.4054 0.2148 -0.6576 0 180 180 180 557.729 476.685 659.267 23 18.0167 0.2681 0.6736 0.1795 0.6101
"4732" 82600197 1 2 0 4 0 -1.8939 0.1935 0.2907 -0.223 -0.1662 0.0477 -0.0169 -0.7978 -0.6262 1.0346 2 240 240 300 499.931 466.712 441.433 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4733" 82600197 1 1 0 2 0 -1.1858 -0.4552 -0.7823 -0.0511 -0.9386 0.0477 0.6418 -1.0989 -0.1298 0.5029 1 360 300 360 535.496 387.925 415.933 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4734" 82600197 0 1 0 3 0 0.0208 0.9423 -0.7823 0.0521 -0.53 0.0477 0.3204 0.2514 1.314 0.3622 1 0 0 0 442.904 410.62 368.763 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4735" 82600197 1 1 0 4 0 -0.4342 0.6738 -0.7823 -0.8403 -0.3009 -1.0527 -0.1752 -0.4968 -1.1481 0.2169 0 240 240 240 463.308 496.453 457.133 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4736" 82600197 0 1 0 6 0 0.176 0.5082 -0.7823 1.1724 -0.0396 1.1793 1.0468 1.3079 0.2727 1.0346 1 420 360 480 426.593 407.287 377.649 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4738" 82600197 0 1 0 6 0 -0.9598 2.7249 -0.7823 3.2734 1.8498 1.1793 2.4038 2.3397 -0.2023 -1.8598 0 300 300 900 427.831 445.599 539.613 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4739" 82600197 1 1 0 6 0 -0.687 -0.3184 0.7294 0.0838 -0.3009 -0.7553 0.4771 -0.119 -0.7769 1.0346 0 325 325 325 415.916 378.965 429.624 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4740" 82600197 0 3 2 6 0 -0.4342 0.2243 -0.7823 0.41 -0.1662 1.1793 0.306 0.9853 1.314 0.6402 1 300 300 900 573.677 564.239 638.578 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4741" 82600197 1 3 0 5 0 -0.2006 -0.3184 -0.7823 0.0478 0.2817 0.7604 -0.0747 0.44 -0.3971 -0.6576 2 300 300 420 507.732 580.204 561.36 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4742" 82600197 0 1 0 4 0 0.4637 -0.4509 0.7703 -0.1021 -0.6184 0.0477 0.0118 0.0438 1.314 -0.6576 1 240 240 240 514.856 613.04 495.752 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4743" 82600197 0 1 0 6 0 -0.6133 -0.0553 0.7703 -0.1955 -1.8434 -0.8449 0.4079 0.7071 -0.5575 -0.6576 1 240 180 240 438.006 433.599 481.634 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4745" 82600197 0 1 0 4 0 1.0671 -0.9855 1.7926 -0.2148 -1.0715 -0.9779 0.4284 -0.8382 0.7015 -0.6576 0 240 180 180 528.178 629.624 579.178 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4746" 82600197 0 1 0 5 0 -0.9295 0.6818 -0.7823 -0.6309 -1.8434 -0.9779 0.2106 0.0825 -0.8998 -0.6576 0 300 300 180 409.951 489.332 424.044 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4747" 82600197 1 1 0 6 0 0.9606 -0.9331 1.5346 0.4399 0.7725 1.1793 -0.0751 0.9457 0.1597 1.0346 0 180 180 300 604.691 590.613 591.702 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4748" 82600197 1 1 0 3 0 -0.13 -0.0939 0.8233 -0.4807 -0.3277 -1.6145 -0.0939 0.0452 -0.4377 -0.6576 0 360 420 480 540.476 471.989 518.833 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4749" 82600197 1 1 0 6 0 -0.3799 0.0348 1.5346 0.1599 0.678 1.1793 -0.4211 0.8415 -0.9329 -0.6576 1 480 300 300 542.356 535.613 629.305 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4751" 82600197 1 1 0 5 0 -0.2006 0.5251 0.2907 -0.6281 -0.3902 0.0477 -0.6458 0.2843 0.1597 1.0346 0 240 240 240 588.279 652.849 631.189 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4752" 82600197 1 1 0 5 0 -0.687 -0.5635 0.8233 -0.7016 -0.814 -1.2793 -0.102 -0.4761 -1.415 -0.6576 1 250 200 500 443.655 527.664 454.643 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4753" 82600197 1 1 0 3 0 -0.2006 1.4903 -0.7823 1.073 0.4764 -0.8532 0.9934 -0.2494 1.314 -0.6576 0 240 300 300 530.273 565.21 604.963 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4755" 82600197 1 1 0 5 0 1.8905 0.9683 0.2907 0.2736 0.1338 1.1793 0.0755 0.5356 0.3995 0.5029 0 240 240 360 633.148 577.491 563.369 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4756" 82600197 0 3 0 4 0 0.1097 0.3241 0.2907 -0.8761 -1.8434 -0.4396 -0.3314 -1.0826 -0.7857 -0.6576 0 240 360 480 455.886 558.456 508.955 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4757" 82600197 0 1 0 6 0 1.8905 -0.5635 0.1462 0.7636 0.363 -0.6853 0.7261 1.1318 -1.3684 -1.1847 0 300 300 360 426.979 493.196 444.497 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4758" 82600197 1 1 0 6 0 -0.687 -1.1174 1.1625 -1.173 -1.8434 -1.1123 -0.4864 0.2921 1.314 -1.1847 0 300 300 300 339.372 397.19 457.243 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4760" 82600197 1 1 0 6 0 1.8905 0.472 -0.7823 1.6689 1.1114 1.1793 1.1054 1.4826 0.385 1.0346 0 420 600 420 635.689 651.233 603.804 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4762" 82600197 0 1 0 3 0 -0.2006 0.3018 -0.7823 0.3043 -0.0506 0.0477 0.3204 -0.2015 1.314 1.0346 0 720 720 600 399.889 471.629 423.718 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4763" 82600197 1 3 2 6 0 0.8794 0.165 -0.7823 -0.1726 -0.7397 1.1793 0.4096 0.5169 0.2148 0.2169 1 240 240 360 450.311 479.264 490.848 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4765" 82600197 1 1 0 5 0 -1.8939 -1.0061 -0.7823 -1.4912 -0.9386 -0.9779 -0.9959 -0.5157 -0.3673 0.5029 1 60 60 120 350.534 290.725 402.978 28 17.9048 0.5916 0.1893 0.1795 0.6015
"4935" 82600203 0 1 0 4 0 0.8794 -0.3184 1.1928 0.3699 -0.3833 1.1793 0.4616 0.2173 -0.4466 0.5029 0 275 220 220 539.035 602.574 588.533 28 9.2593 -1.4212 -1.4551 0.1795 0.8952
"4940" 82600203 1 3 2 6 0 -1.8939 1.4326 -0.7823 -0.1542 0.0828 1.1793 -1.1591 0.595 0.7015 1.0346 1 240 240 240 642.838 599.408 568.888 28 9.2593 -1.4212 -1.4551 0.1795 0.8952
"4941" 82600203 0 1 0 3 0 1.8905 -0.5707 0.1462 0.0568 0.3125 1.1793 -0.1551 -0.3495 -0.5575 0.5029 0 480 480 600 587.127 544.866 651.13 28 9.2593 -1.4212 -1.4551 0.1795 0.8952
"4943" 82600203 1 3 2 6 0 0.4637 -0.0939 0.2907 0.2686 0.1408 -1.008 0.4381 1.155 0.4394 1.0346 2 300 240 300 395.067 326.697 467.561 28 9.2593 -1.4212 -1.4551 0.1795 0.8952
"4944" 82600203 0 1 0 6 0 -0.687 0.1589 -0.7823 1.0233 0.5478 1.1793 1.2623 1.4744 -0.3673 -1.5824 2 240 240 300 610.053 521.002 537.625 28 9.2593 -1.4212 -1.4551 0.1795 0.8952
"4945" 82600203 1 1 0 4 0 -0.687 0.2929 0.2907 -0.0218 0.7725 -0.5813 0.1235 0.0581 1.314 1.0346 0 240 240 240 552.144 440.556 378.699 28 9.2593 -1.4212 -1.4551 0.1795 0.8952
"4946" 82600203 0 2 0 5 0 1.4083 -0.3184 1.5082 -0.4527 -0.226 -0.4396 -0.3767 -0.3369 -0.3262 -1.1847 0 300 300 300 493.443 455.325 410.195 28 9.2593 -1.4212 -1.4551 0.1795 0.8952
"4948" 82600203 1 3 2 6 0 0.4637 -0.4509 -0.7823 0.7391 0.439 0.6184 0.5679 0.7147 -0.2023 -0.6576 2 240 240 240 600.301 605.375 604.523 28 9.2593 -1.4212 -1.4551 0.1795 0.8952
"4952" 82600203 1 2 0 3 0 0.4637 0.6879 -0.7823 -1.1161 -1.8434 0.0477 -1.018 -1.2821 1.314 1.0346 1 180 180 180 477.421 437.125 436.915 28 9.2593 -1.4212 -1.4551 0.1795 0.8952
"4953" 82600203 1 3 0 4 0 1.8905 0.6818 -0.7823 0.4286 1.8498 1.1793 -0.4307 -0.1818 -0.1605 0.5029 1 240 240 300 626.953 601.091 642.781 28 9.2593 -1.4212 -1.4551 0.1795 0.8952
"4954" 82600203 0 3 2 3 0 -0.687 -0.1657 -0.7823 -0.8099 -1.8434 1.1793 -0.4621 -0.6771 -0.2023 -0.6576 1 240 240 240 411.159 475.654 425.711 28 9.2593 -1.4212 -1.4551 0.1795 0.8952
"4955" 82600203 0 3 2 6 0 0.8207 -0.7131 0.2907 0.0131 1.8498 1.1793 -0.8296 -0.1315 0.3485 -1.3939 2 220 220 275 451.598 516.261 514.168 28 9.2593 -1.4212 -1.4551 0.1795 0.8952
"4959" 82600203 0 3 0 2 0 0.4637 -0.4415 -0.7823 -0.4467 -0.7847 0.031 -0.2182 -0.6001 -0.2744 -0.6576 2 240 240 240 443.06 452.098 457.732 28 9.2593 -1.4212 -1.4551 0.1795 0.8952
"4963" 82600203 1 3 2 3 0 -1.2792 0.3018 0.2907 -1.7002 -0.9827 -1.3835 -0.9896 -1.0539 0.481 1.0346 2 240 180 300 450.922 470.834 495.135 28 9.2593 -1.4212 -1.4551 0.1795 0.8952
"5056" 82600208 1 1 0 6 0 -0.687 -0.3184 0.1462 -0.3876 -1.8434 0.2646 -0.1117 0.6447 -0.9514 -0.6576 1 240 240 300 606.704 494.493 568.792 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5057" 82600208 0 2 2 4 0 -0.687 1.4685 -0.7823 -0.4577 0.4764 -0.6853 -0.9016 -1.1597 1.314 1.0346 0 220 220 275 554.401 604.736 661.231 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5058" 82600208 1 3 2 6 0 -0.4678 0.3299 -0.7823 0.251 0.4405 1.1793 -0.5248 0.4295 0.7628 -1.4861 2 220 220 275 486.139 514.308 499.895 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5059" 82600208 1 3 2 5 0 -1.8939 1.4903 -0.7823 0.4831 1.1114 0.0477 0.0941 1.0053 0.4394 -0.6576 1 220 220 275 541.939 581.177 561.356 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5061" 82600208 0 2 2 5 0 -0.2006 -1.1836 1.4721 -0.1644 1.8498 -0.1357 -0.6386 -0.1232 1.314 0.2169 0 240 240 300 492.879 544.192 498.521 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5063" 82600208 1 2 0 1 0 -0.3799 0.5301 -0.7823 0.0873 -0.9827 1.1793 0.5513 -1.174 0.6259 -0.6576 0 220 220 275 537.934 405.145 332.932 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5065" 82600208 1 2 2 6 0 1.8905 -0.7384 -0.7823 0.4537 0.0782 0.0477 0.2233 0.1214 -1.017 0.6364 0 300 240 300 480.893 365.356 373.223 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5067" 82600208 1 1 0 6 0 0.8794 0.9517 0.2308 0.1543 -1.8434 0.0477 1.1113 0.6574 -0.2023 1.0346 0 275 275 275 450.634 447.748 476.426 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5068" 82600208 1 2 2 4 0 0.176 -0.4415 0.8233 1.1459 0.678 1.1793 0.7382 0.1676 -1.6031 -0.6576 1 240 240 300 376.509 443.18 468.031 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5070" 82600208 0 3 2 6 0 0.1097 0.6818 -0.7823 -0.4024 0.2817 1.1793 -1.0258 0.6415 0.385 1.0346 2 240 240 300 597.155 657.439 637.77 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5072" 82600208 1 2 2 4 0 -0.7592 -0.4509 -0.7823 0.24 0.7725 1.1793 -0.3314 0.1719 0.7628 1.0346 0 240 240 300 607.722 597.752 561.632 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5073" 82600208 1 2 0 6 0 -1.8939 -0.3184 -0.7823 0.831 0.5478 1.1793 0.8417 1.393 1.314 1.0346 2 220 220 275 399.489 322.427 300.341 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5074" 82600208 0 3 2 4 0 0.4637 -0.3729 -0.7823 1.1826 0.7725 0.68 1.1556 -0.1973 1.314 1.0346 1 220 220 275 461.567 399.026 423.491 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5075" 82600208 1 3 2 6 0 -0.687 -0.9165 0.1462 0.0795 0.2261 1.1793 -0.5288 0.1369 -0.2023 1.0346 0 240 240 300 645.507 578.754 616.133 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5076" 82600208 0 2 2 6 0 1.3423 2.7249 0.1462 2.1261 1.8498 1.1793 1.67 1.6113 0.1597 1.0346 1 240 240 300 450.771 462.526 465.879 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5077" 82600208 0 2 2 2 0 1.4083 -0.4415 -0.7823 -0.5975 -1.8434 -0.1357 -0.0727 -1.6894 1.314 -2.4468 0 220 220 275 555.087 583.291 457.198 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5079" 82600208 1 2 0 6 0 -1.8939 2.7249 -0.7823 0.8427 0.1338 -0.1357 0.9422 1.1684 -0.2023 1.0346 1 240 240 300 519.992 549.374 497.312 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5080" 82600208 1 2 0 5 0 -0.687 0.2929 -0.7823 0.7698 0.4405 1.1793 0.5328 0.7394 -1.1481 -0.6576 0 300 0 300 618.401 518.447 571.465 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5082" 82600208 0 3 2 2 0 0.052 2.7249 0.1462 -0.2846 0.0782 1.1793 -0.6372 -0.9194 0.6259 -0.6576 1 240 240 240 512.622 509.707 498.482 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5083" 82600208 1 2 2 6 0 -1.8939 0.705 1.1318 0.3802 -0.0396 1.1793 0.3367 0.4946 -0.0771 1.0346 1 240 240 240 433.441 408.784 408.571 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5084" 82600208 0 2 0 4 0 1.8905 -0.3184 -0.7823 1.9253 0.363 1.1793 2.157 0.9916 1.314 -1.1847 0 240 240 240 439.684 534.981 508.697 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5087" 82600208 1 2 2 5 0 1.8905 -0.3273 0.2308 -0.3116 -0.7486 -1.9472 0.7483 -0.0659 0.0405 0.6364 0 200 200 250 482.254 359.688 463.889 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5088" 82600208 1 2 2 6 0 0.4637 -0.3184 -0.7823 0.2363 0.1687 1.1793 0.2417 -0.006 0.7015 1.0346 0 240 240 240 585.738 535.76 538.25 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5090" 82600208 0 2 2 6 0 1.8905 -1.4552 1.1729 -0.3519 -1.3625 -0.4396 -0.1855 0.7726 -0.9828 -2.4468 1 240 240 300 449.588 458.243 476.339 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289
"5159" 82600212 0 1 0 6 0 1.4083 0.6401 -0.7823 2.3957 1.8498 1.1793 1.7944 1.9353 -0.2023 1.0346 1 200 200 150 523.159 492.825 445.073 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015
"5160" 82600212 1 1 0 5 0 -0.687 -0.3184 1.5346 0.3439 -0.4425 1.1793 0.1841 0.9087 -0.2023 -1.3914 0 200 200 350 625.016 658.978 769.44 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015
"5161" 82600212 1 1 0 6 0 -0.4342 2.7249 -0.7823 1.6594 -0.2588 0.2646 3.2841 1.3938 0.7628 1.0346 0 400 0 400 680.19 644.032 687.027 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015
"5162" 82600212 1 1 0 6 0 -0.687 -0.3184 -0.7823 -0.2354 -0.2522 0.0477 -0.4856 0.4124 1.314 -1.0657 1 200 150 400 659.701 606.955 615.673 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015
"5163" 82600212 0 1 0 6 0 1.0671 0.0348 1.1928 2.4855 1.8498 0.0477 2.2984 2.0932 0.385 0.5029 1 200 200 150 604.984 700.561 654.207 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015
"5164" 82600212 0 1 0 6 0 1.8905 -0.9879 1.8016 0.9342 1.1114 -0.5492 0.7051 1.1448 -0.4671 0.2127 2 200 200 400 473.906 649.614 605.995 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015
"5165" 82600212 0 1 0 6 0 1.3423 -0.6765 1.4721 1.1565 -0.2522 1.1793 1.5155 0.396 0.7015 0.2169 1 150 200 450 591.34 543.32 522.375 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015
"5166" 82600212 1 1 0 6 0 0.052 -0.3184 -0.7823 2.0849 1.8498 -0.1357 1.6945 1.2056 0.385 1.0346 2 200 200 350 632.729 652.885 570.888 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015
"5167" 82600212 0 1 0 6 0 1.1911 -0.3184 0.8615 0.6337 1.1114 -0.4903 0.3702 0.6931 0.3995 1.0346 0 150 150 400 567.519 602.832 529.089 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015
"5168" 82600212 1 1 0 6 0 0.052 0.0382 1.5699 0.5129 -0.2588 -0.4511 0.9874 1.1014 -1.6385 -0.6576 2 150 150 150 672.119 745.224 678.616 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015
"5169" 82600212 0 1 0 6 0 -0.7592 -0.7428 0.2907 0.706 0.6322 -0.1357 0.262 1.1694 -0.6262 0.2169 0 150 150 400 635.326 494.994 470.732 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015
"5170" 82600212 1 1 0 6 0 0.4637 -1.0013 3.8591 1.1727 1.8498 1.1793 0.3945 1.2869 -1.8485 -0.6576 0 150 150 350 655.85 647.216 655.89 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015
"5171" 82600212 0 1 0 6 0 -0.3799 -0.0358 -0.7823 1.8291 0.5478 1.1793 1.8625 0.8692 0.3485 -0.6576 2 300 0 900 592.615 665.458 634.831 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015
"5172" 82600212 1 1 0 6 0 -0.3799 0.3018 -0.7823 0.9181 -1.3625 1.1793 1.8267 1.2003 1.314 1.0346 1 150 150 450 638.592 555.151 645.067 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015
"5173" 82600212 1 1 0 6 0 0.8794 -1.4716 1.1625 2.272 1.1114 1.1793 1.7462 1.703 -0.2023 1.0346 1 150 150 300 674.281 684.396 665.281 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015
"5174" 82600212 1 1 0 6 0 -1.1597 0.6401 0.2907 1.3546 1.8498 -0.9649 1.4224 1.3631 -1.6385 0.5029 1 200 200 150 563.615 540.013 576.042 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015
"5175" 82600212 1 1 0 6 0 0.4637 -0.4509 0.2907 0.3707 1.1114 -1.5925 0.4519 1.1355 -1.1965 0.2169 0 200 150 350 620.127 679.182 693.152 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015
