"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav"
"2687" 4000120 0 1 148 3 0 -0.3875 0.5206 -1.2263 -0.9295 -0.8109 0.472 -0.7823 -0.0255 -1.2648 -0.4903 0.8045 -0.1958 -0.8998 1.0346 200 200 300 454.183 480.77 402.031 18 -0.3123 0.3252 1.3778 0.6393
"2688" 4000120 1 1 148 4 0 -0.2039 NA -0.9792 -0.2006 -0.7622 -0.7386 0.2907 0.0892 0.9421 -0.6853 -0.0124 -0.8398 1.314 -1.5847 220 220 220 409.802 402.852 480.056 18 -0.3123 0.3252 1.3778 0.6393
"2689" 4000120 0 1 148 3 0 -0.4466 -0.4021 -0.1401 1.0109 -0.5279 1.4685 1.1928 -0.183 -0.5158 -0.6853 0.5136 -0.6748 1.314 -1.8624 200 200 50 340.72 373.882 354.979 18 -0.3123 0.3252 1.3778 0.6393
"2690" 4000120 1 1 148 4 0 -2.7114 -1.272 -2.345 -0.687 -1.7936 -0.0603 -0.7823 0.1819 0.3647 -0.6122 0.0851 -0.7185 1.314 1.0346 200 200 600 462.606 349.146 402.478 18 -0.3123 0.3252 1.3778 0.6393
"2691" 4000120 1 1 148 3 0 -1.3532 -1.272 NA NA NA NA NA 0.4746 -0.6072 -0.8937 1.2051 -0.7192 0.2727 NA NA NA NA 407.939 291.781 330.497 18 -0.3123 0.3252 1.3778 0.6393
"2692" 4000120 0 1 148 4 0 0.1031 0.2705 -2.345 -0.687 -1.4832 -0.8214 1.203 0.5428 -0.5158 -0.4903 1.8058 -0.441 1.314 -1.5847 200 200 NA 421.373 324.541 347.495 18 -0.3123 0.3252 1.3778 0.6393
"2693" 4000120 1 1 148 5 0 0.8822 1.6715 -0.3907 NA -1.1615 -0.1231 0.8233 -0.3681 -1.8538 -0.4903 0.3661 0.0954 -0.4267 -1.4902 260 260 65 399.036 337.291 368.39 18 -0.3123 0.3252 1.3778 0.6393
"2694" 4000120 0 1 148 3 0 -0.5262 -1.272 -0.5229 -0.9823 0.3444 1.4326 -0.7823 -0.4836 -1.8538 1.1793 -0.0543 -1.0474 1.314 1.0346 200 200 300 601.519 610.315 621.611 18 -0.3123 0.3252 1.3778 0.6393
"2695" 4000120 1 1 148 3 0 -2.7114 1.0453 -2.345 -0.4342 2.3693 2.7249 0.8233 -0.3154 0.2519 0.0477 -0.5585 -0.9292 -0.2962 1.0346 150 150 1000 440.211 437.928 414.816 18 -0.3123 0.3252 1.3778 0.6393
"2696" 4000120 1 1 148 3 0 -1.9715 -1.272 0.1956 0.4637 2.3693 -0.6659 -0.7823 0.0379 -0.2006 0.1806 0.5492 -0.95 -0.3673 1.0346 NA NA NA 384.398 328.148 315.325 18 -0.3123 0.3252 1.3778 0.6393
"2697" 4000120 1 1 148 5 0 0.1372 -0.4021 -0.9792 0.4637 -0.5176 -0.2788 1.7405 -0.3507 -0.7725 -0.1357 0.2753 -0.2147 1.314 -1.0691 200 200 150 483.654 390.933 421.981 18 -0.3123 0.3252 1.3778 0.6393
"2698" 4000120 1 1 148 3 0 -0.9223 -1.272 0.1956 -0.687 -1.0416 -0.2674 -0.7823 -0.4092 -0.5158 0.2646 -0.1445 0.0754 1.314 1.0346 225 225 90 455.453 401.934 433.999 18 -0.3123 0.3252 1.3778 0.6393
"2699" 4000120 1 1 148 5 0 -1.2627 0.2705 -0.9792 0.1097 2.3693 -0.0467 NA -0.0048 -1.2648 -0.1357 0.8913 0.1758 1.314 1.0346 NA NA NA 342.777 392.915 395.87 18 -0.3123 0.3252 1.3778 0.6393
"2700" 4000120 1 1 148 3 0 -2.7114 -1.272 0.7262 0.2734 2.3693 0.9264 NA 1.5456 1.8303 1.1793 0.9397 -0.0932 0.7015 1.0346 NA NA NA 389.877 333.454 348.774 18 -0.3123 0.3252 1.3778 0.6393
"2701" 4000120 1 1 148 4 0 -0.1886 1.1904 -0.9792 -1.8939 0.8281 -0.8857 -0.7823 0.6209 0.6411 1.1793 0.5694 -0.52 -2.7106 0.3586 135 180 180 311.066 348.394 353.162 18 -0.3123 0.3252 1.3778 0.6393
"2702" 4000120 0 1 148 5 0 -0.6185 0.2705 -0.733 -0.687 -0.7911 -1.2008 -0.7823 -2.0856 -0.7148 -1.7257 -1.7915 -1.0792 1.314 -1.1847 135 180 225 308.769 311.762 340.017 18 -0.3123 0.3252 1.3778 0.6393
"2703" 4000120 1 1 148 3 0 0.5696 0.6091 -1.0881 -0.9295 -1.6324 -0.6574 1.203 -0.2497 0.4231 -1.0118 -0.0607 -1.1248 -0.7659 -1.4902 120 NA 180 411.052 351.201 399.509 18 -0.3123 0.3252 1.3778 0.6393
"2704" 4000120 1 1 148 3 0 -0.5262 0.7323 1.1811 -1.2792 -0.3289 1.4685 NA 0.7009 0.7878 1.1793 0.4619 -0.3007 -0.5488 0.6364 180 180 180 389.883 413.902 410.047 18 -0.3123 0.3252 1.3778 0.6393
"2705" 4000120 1 2 802 3 0 -0.772 -1.272 -1.7009 0.4637 -0.8109 -0.8273 0.8233 -1.0707 -1.8538 -1.3001 -0.189 -1.1994 1.314 -1.2973 200 200 NA 400.237 340.2 311.559 18 -0.3123 0.3252 1.3778 0.6393
"2706" 4000120 1 1 148 6 0 -0.3189 0.2705 -2.345 -1.8939 2.3693 -0.3332 -0.7823 -0.4997 -1.8538 -0.6122 0.5646 0.8299 -0.5488 -1.7671 200 200 50 292.211 257.451 275.983 18 -0.3123 0.3252 1.3778 0.6393
"2707" 4000120 0 1 148 6 0 -2.7114 -1.272 -0.5707 0.052 -0.8273 0.4951 0.8233 -0.4913 -0.0679 -0.4903 -0.2292 0.2104 1.314 -1.0657 260 260 130 387.701 402.346 368.18 18 -0.3123 0.3252 1.3778 0.6393
"2708" 4000121 1 1 148 3 1 0.9714 NA NA NA NA NA NA 0.1657 0.3676 -1.0118 0.4394 -0.7349 0.039 NA NA NA NA 524.78 530.984 526.284 23 -0.2376 -0.6465 -0.0956 -0.5079
"2709" 4000121 0 1 148 3 1 0.5915 0.9567 -1.3427 -0.3009 -1.2743 -0.4077 2.0604 -0.9285 -1.8538 -0.6853 -0.135 -0.1146 1.314 0.6364 200 200 50 415.456 440.112 344.001 23 -0.2376 -0.6465 -0.0956 -0.5079
"2710" 4000121 1 1 802 4 1 1.7513 0.7192 NA NA NA NA NA -0.3424 -0.2006 -0.1357 -0.3813 -0.0123 -1.1077 NA NA NA NA 444.317 475.589 484.506 23 -0.2376 -0.6465 -0.0956 -0.5079
"2711" 4000121 0 1 663 NA 0 -1.1285 -0.6346 0.849 -1.8939 1.217 NA NA -1.7193 -1.8538 -1.0118 -1.3851 -0.1979 1.314 NA NA NA NA 463.793 456.652 475.133 23 -0.2376 -0.6465 -0.0956 -0.5079
"2712" 4000122 0 1 148 6 0 -1.1538 0.9672 -0.8705 -0.9823 1.217 2.7249 -0.7823 -0.0696 -0.3076 1.1793 -0.2554 0.7823 -1.2638 0.2127 0 150 350 398.185 410.741 402.622 23 0.4997 -0.7658 -0.1348 -1.2356
"2713" 4000122 0 1 148 3 0 -1.9715 0.2705 -0.9792 -0.687 0.4152 1.4903 -0.7823 0.4329 0.288 -0.9165 0.8365 -0.5641 1.314 1.0346 150 200 100 362.21 462.633 391.706 23 0.4997 -0.7658 -0.1348 -1.2356
"2714" 4000122 0 1 148 3 0 -1.3532 -0.7816 -1.7664 -1.8939 -0.4909 2.7249 -0.7823 -0.7596 -0.4132 -1.0118 -0.6713 -0.2341 -1.5103 -0.6576 0 100 400 496.975 466.97 518.759 23 0.4997 -0.7658 -0.1348 -1.2356
"2715" 4000122 0 1 148 4 0 -2.7114 -0.0545 1.2643 1.3423 2.3693 0.5251 -0.7823 0.946 1.3873 0.0477 0.9852 0.4506 0.0483 1.0346 0 100 400 425.356 431.67 388.094 23 0.4997 -0.7658 -0.1348 -1.2356
"2716" 4000122 0 1 663 5 0 -1.4882 1.0453 -2.345 1.8905 -0.4531 -3.2367 1.7316 -1.7673 -1.8538 -1.3835 -1.0882 -1.1241 NA -1.1847 0 100 400 390.715 364.851 306.25 23 0.4997 -0.7658 -0.1348 -1.2356
"2717" 4000122 0 1 148 3 0 -2.7114 -0.5536 -0.5707 -1.4869 0.7872 2.7249 -0.7823 -0.7523 -0.5158 -1.0118 -0.4272 -0.9765 -0.5088 1.0346 0 100 400 488.043 519.651 531.334 23 0.4997 -0.7658 -0.1348 -1.2356
"2718" 4000122 0 2 148 2 0 -0.0622 0.2705 -1.3427 -0.687 -0.4684 0.0311 -0.7823 -0.5158 -1.2648 -0.4903 -0.0991 -1.9708 0.1694 -0.6576 0 200 100 430.103 400.635 329.64 23 0.4997 -0.7658 -0.1348 -1.2356
"2719" 4000122 0 1 148 3 0 -1.3214 -0.2888 -0.2047 -1.4869 -0.0614 1.4685 -0.7823 -0.6262 -0.7725 -0.1357 -0.5344 -0.5737 -0.5575 0.2127 150 200 100 464.048 388.425 475.945 23 0.4997 -0.7658 -0.1348 -1.2356
"2720" 4000122 0 1 148 6 0 -0.6322 -1.272 -1.2708 -1.2319 -0.0614 0.6818 -0.7823 -0.2106 0.1121 1.1793 -0.8093 -0.1951 -0.0348 1.0346 300 400 1400 445.922 423.393 423.096 23 0.4997 -0.7658 -0.1348 -1.2356
"2721" 4000122 0 1 148 5 0 -0.5972 0.7192 0.7871 -1.4869 0.4558 -0.2444 0.7703 -0.9011 -0.0367 -0.6122 -0.9779 -0.246 0.1694 -1.1847 0 165 165 397.329 385.27 332.187 23 0.4997 -0.7658 -0.1348 -1.2356
"2722" 4000122 0 1 148 3 0 1.7513 -1.272 0.1956 -0.9823 0.4152 0.4829 -0.7823 0.4084 -0.1308 0.6763 0.3298 -0.0122 -0.5488 1.0346 0 100 100 583.552 641.778 648.757 23 0.4997 -0.7658 -0.1348 -1.2356
"2723" 4000122 0 1 148 3 0 -1.4526 1.4885 0.849 -0.4342 1.0615 0.6738 0.2907 -0.3592 -0.5158 -0.8449 0.1777 -0.8555 1.314 1.0346 150 200 150 367.099 390.836 362.961 23 0.4997 -0.7658 -0.1348 -1.2356
"2724" 4000122 0 1 148 3 0 -0.6535 -0.6451 -1.3898 -1.8939 1.6219 1.4326 -0.7823 -0.7894 -1.2648 -0.6122 -0.3181 -0.8802 -0.3082 1.0346 0 100 500 381.799 435.73 452.247 23 0.4997 -0.7658 -0.1348 -1.2356
"2725" 4000122 0 1 148 3 0 -0.3377 0.8232 -0.9792 -0.4342 -0.0614 0.9517 -0.7823 0.0869 -0.5158 1.1793 0.1713 -0.6854 -0.2023 0.6402 0 100 150 364.222 410.275 410.4 23 0.4997 -0.7658 -0.1348 -1.2356
"2726" 4000122 0 2 344 5 0 -0.7637 0.2705 0.1956 -0.3799 -0.0614 0.6818 -0.7823 0.0576 -0.6072 1.1793 0.0789 0.0549 1.314 0.6364 150 150 100 382.213 339.461 273.919 23 0.4997 -0.7658 -0.1348 -1.2356
"2727" 4000122 0 1 313 4 0 -0.4081 0.2705 -2.345 0.1097 0.0501 2.7249 -0.7823 0.6534 0.4059 1.1793 0.2203 0.0111 1.314 1.0346 0 200 100 367.458 425.25 382.584 23 0.4997 -0.7658 -0.1348 -1.2356
"2728" 4000122 0 2 148 3 1 -2.7114 0.6091 0.571 1.0671 -0.6086 -0.3273 -0.7823 -0.622 0.1497 -0.7806 -0.4665 -0.3067 1.314 0.3622 165 165 NA 354.004 296.624 269.091 23 0.4997 -0.7658 -0.1348 -1.2356
"2729" 4000122 0 1 148 5 0 -0.7983 -1.272 0.7262 -1.4869 0.7396 0.208 0.2907 -0.3432 -0.0367 -0.6853 -0.1568 0.0183 -1.2781 0.6364 0 100 250 464.584 543.03 533.932 23 0.4997 -0.7658 -0.1348 -1.2356
"2730" 4000122 0 1 148 4 0 0.638 -1.272 0.1956 -0.3799 -0.4684 -0.5809 NA 0.6645 0.8029 1.1793 0.3815 0.0583 -0.9422 -0.6576 NA NA NA 490.282 469.375 430.484 23 0.4997 -0.7658 -0.1348 -1.2356
"2731" 4000122 0 1 148 3 0 0.5572 0.2705 0.1956 0.4637 -1.0974 -0.4415 -0.7823 -0.9922 -0.1914 0.1806 -1.3386 -1.3954 1.314 -0.6576 150 150 100 418.45 426.65 382.482 23 0.4997 -0.7658 -0.1348 -1.2356
"2732" 4000122 0 1 148 3 0 -0.3757 -0.2888 0.4352 1.0944 -0.4957 0.6818 -0.7823 -0.2385 0.288 -1.0118 0.0635 -0.8229 -1.3583 1.0346 0 150 100 516.632 570.521 512.646 23 0.4997 -0.7658 -0.1348 -1.2356
"2733" 4000122 0 1 344 6 0 -0.9873 1.6524 -0.4112 0.8207 -0.144 -0.9643 0.1462 -1.3076 0.5777 -1.3311 -1.285 -0.2856 1.314 1.0346 NA NA NA 267.034 351.319 324.47 23 0.4997 -0.7658 -0.1348 -1.2356
"2734" 4000123 0 3 500 5 1 -2.7114 -1.272 2.0054 -1.2792 -0.0485 NA NA -1.2687 -0.7725 -1.3835 -0.5847 -0.4705 0.3485 NA NA NA NA 383.378 433.106 361.238 23 -0.0703 0.4288 0.2408 0.9952
"2735" 4000123 1 2 148 3 1 -1.0322 -1.272 NA -1.8939 -1.6669 0.3528 -0.7823 -1.6592 -1.8538 -1.0118 -1.3023 -1.6682 0.0483 -1.2905 NA NA NA 341.532 329.958 378.555 23 -0.0703 0.4288 0.2408 0.9952
"2736" 4000123 0 1 148 4 1 0.1144 0.7192 -1.2708 -1.2319 1.217 -3.2367 0.2907 -0.151 -0.5158 0.0477 0.1284 -0.7346 1.314 1.0346 180 180 225 463.48 441.956 496.05 23 -0.0703 0.4288 0.2408 0.9952
"2737" 4000123 1 3 802 0 1 0.5572 1.6524 2.0054 -0.3799 1.6438 -0.089 NA -0.1786 0.5522 1.1793 -0.6663 -2.5487 -0.2327 NA NA NA NA 392.682 413.828 366.464 23 -0.0703 0.4288 0.2408 0.9952
"2738" 4000123 0 3 663 3 1 -0.6896 0.2705 NA NA NA NA NA -0.9999 -0.7725 1.1793 -1.1035 -1.1929 -0.8998 NA NA NA NA 326.86 312.939 369.518 23 -0.0703 0.4288 0.2408 0.9952
"2739" 4000123 1 1 148 4 1 -1.7293 1.4885 0.3045 -1.4869 -1.0255 2.7249 NA -0.5137 -0.0367 -1.2622 -0.0417 -0.9208 -0.7074 -2.4468 NA NA NA 446.729 460.305 470.742 23 -0.0703 0.4288 0.2408 0.9952
"2740" 4000123 1 3 802 4 1 -0.9016 0.2705 1.2643 NA NA NA NA -0.3466 -0.7725 -0.3487 -0.1937 -1.1127 0.2148 NA NA NA NA 470.109 362.756 430.266 23 -0.0703 0.4288 0.2408 0.9952
"2741" 4000123 1 3 802 6 1 -0.3875 -1.272 0.571 -1.1858 -0.4807 0.9683 NA -1.3906 -1.8538 -0.6853 -1.2363 -0.9132 -0.0862 NA NA NA NA 445.304 452.971 452.031 23 -0.0703 0.4288 0.2408 0.9952
"2742" 4000123 0 3 802 6 1 0.3252 2.5529 -2.345 1.8905 -1.7498 -1.0742 1.1625 -0.3144 -0.5158 0.7604 -0.3062 -0.2873 1.314 1.0346 NA NA NA 438.106 416.24 495.136 23 -0.0703 0.4288 0.2408 0.9952
"2743" 4000123 1 1 148 2 1 -0.8353 -1.272 -0.5707 -1.4869 0.4152 0.3309 -0.7823 -0.2207 -0.0367 1.1793 -0.4599 -1.4152 -0.8998 0.6364 180 135 270 422.325 509.465 457.818 23 -0.0703 0.4288 0.2408 0.9952
"2744" 4000123 0 2 148 5 1 -1.4526 1.6524 -2.345 0.4637 -1.3068 0.3124 0.7841 -0.0617 0.1121 0.1806 0.1926 0.4449 0.0079 -1.0691 150 200 100 391.663 347.401 353.706 23 -0.0703 0.4288 0.2408 0.9952
"2745" 4000123 1 3 802 6 1 -1.9715 -0.7816 -1.7009 -1.8939 -1.6672 -1.3374 NA 0.9797 0.9421 1.1793 1.0681 1.0604 1.314 -1.5847 NA NA NA 433.597 350.657 398.246 23 -0.0703 0.4288 0.2408 0.9952
"2746" 4000123 0 2 663 6 1 -0.221 0.2705 -0.733 0.1097 -0.0614 2.7249 -0.7823 0.0261 0.5027 1.1793 -0.0483 -0.3587 0.2148 1.0346 270 180 225 278.832 374.79 344.859 23 -0.0703 0.4288 0.2408 0.9952
"2747" 4000123 1 2 140 5 1 0.6025 1.6524 2.0054 -0.687 2.3693 0.9782 -0.7823 -0.1818 -1.2648 -0.8243 0.7059 -0.3796 -1.1481 -0.6576 180 180 180 394.821 330.986 340.015 23 -0.0703 0.4288 0.2408 0.9952
"2748" 4000123 1 2 802 6 1 -0.8216 0.8232 -0.9792 -1.2792 NA NA NA -0.5758 -0.0973 -1.0118 -0.387 -0.4152 0.7015 NA NA NA NA 478.7 482.099 504.635 23 -0.0703 0.4288 0.2408 0.9952
"2749" 4000124 1 1 148 6 0 0.9011 -0.0545 -0.8865 1.8905 -0.7938 2.7249 NA 0.7995 1.8303 1.1793 -0.4764 0.6942 0.0483 NA NA NA NA 573.187 465.135 566.406 23 0.4292 1.373 1.1622 0.2397
"2750" 4000124 1 1 148 6 0 -2.7114 -1.272 0.3709 -0.687 NA NA NA 1.7798 0.9421 1.1793 2.1819 1.5417 -0.9828 NA NA NA NA 499.713 486.551 465.488 23 0.4292 1.373 1.1622 0.2397
"2751" 4000124 1 1 802 3 0 -0.007 -1.272 -1.1309 -1.8939 -0.0614 2.7249 -0.7823 -1.5429 -0.5158 1.1793 -2.2193 -1.619 0.3995 1.0346 200 150 100 544.433 583.228 627.615 23 0.4292 1.373 1.1622 0.2397
"2752" 4000124 1 2 802 0 1 -0.3296 0.7192 -0.6888 -0.3799 -1.52 -0.392 NA -1.3305 -1.8538 -1.0118 -0.71 -3.9756 -1.1481 -0.6576 150 250 100 364.51 342.93 406.682 23 0.4292 1.373 1.1622 0.2397
"2753" 4000124 1 2 148 1 0 -0.8407 -0.6451 0.571 0.052 -0.0614 0.6818 0.2907 -1.0593 -1.2648 -0.6122 -0.715 -2.1114 -0.3971 -1.1847 200 150 100 593.414 513.897 622.429 23 0.4292 1.373 1.1622 0.2397
"2754" 4000124 1 1 148 4 0 -1.9715 -1.272 1.1811 -1.8939 1.1934 0.9683 NA 1.2118 1.1335 1.1793 0.8149 0.2756 0.2485 NA NA NA NA 595.429 413.46 516.416 23 0.4292 1.373 1.1622 0.2397
"2755" 4000124 0 1 148 3 0 1.3468 -1.272 -0.2047 -1.4869 -0.1244 -1.0013 0.7703 -1.5498 -1.8538 -1.5971 -0.9024 -1.6669 0.2485 -2.0851 150 100 100 608.815 578.012 621.376 23 0.4292 1.373 1.1622 0.2397
"2756" 4000124 1 2 802 5 0 0.1372 1.6524 2.0054 0.4637 -0.0614 2.7249 -0.7823 2.2249 1.1322 0.7604 2.3766 1.7424 1.314 1.0346 220 165 275 370.389 328.019 411.074 23 0.4292 1.373 1.1622 0.2397
"2757" 4000124 1 3 663 4 0 -1.352 0.2705 -2.345 1.4083 -1.5166 -0.0401 0.1462 0.1376 0.288 -1.0118 0.4775 0.4583 -0.7857 1.0346 200 150 300 524.736 490.281 503.848 23 0.4292 1.373 1.1622 0.2397
"2758" 4000124 1 2 663 6 0 -0.5831 -0.4143 0.7262 -0.2006 0.8236 1.4685 0.6725 0.2119 0.3013 1.1793 -0.3066 0.7917 -0.9514 1.0346 200 150 200 472.078 412.349 473.193 23 0.4292 1.373 1.1622 0.2397
"2759" 4000124 1 2 148 5 0 -0.9016 -1.272 -0.6888 -0.9823 0.4152 2.7249 NA -0.3898 -1.2648 -0.1357 -0.1076 -0.3615 -2.1621 0.6364 150 100 100 484.232 431.776 461.618 23 0.4292 1.373 1.1622 0.2397
"2760" 4000124 1 3 140 4 0 -1.9715 1.0962 0.1956 0.4637 2.3693 -0.186 -0.7823 -0.1468 0.0185 1.1793 -0.0801 -0.2851 -0.2441 0.0224 200 150 350 535.287 492.235 456.269 23 0.4292 1.373 1.1622 0.2397
"2761" 4000124 1 1 148 4 0 0.0127 0.2705 -0.6888 -0.687 -0.0614 -0.3184 -0.7823 1.9454 1.8303 1.1793 1.4646 0.5727 -1.1481 -0.6576 200 150 100 619.912 406.435 528.672 23 0.4292 1.373 1.1622 0.2397
"2762" 4000124 1 1 148 3 1 -1.3757 0.2705 -0.2047 0.1097 -0.8738 -0.5707 2.07 2.4099 1.8303 1.1793 1.7796 0.5163 1.314 -0.6576 200 150 150 608.451 512.598 573.962 23 0.4292 1.373 1.1622 0.2397
"2763" 4000124 1 1 148 6 0 -1.9715 -0.2888 1.2643 -0.2459 -0.0614 0.9303 1.5082 1.0786 -0.393 1.1793 1.944 0.8944 -0.2023 1.0346 100 200 0 487.67 425.314 497.197 23 0.4292 1.373 1.1622 0.2397
"2764" 4000124 1 1 148 4 0 0.8683 -0.8863 -0.2047 -0.13 1.1497 0.2096 1.8279 0.4427 0.5027 -0.1357 0.4574 0.3359 -0.6262 0.6364 150 250 350 576.464 549.423 584.188 23 0.4292 1.373 1.1622 0.2397
"2765" 4000124 1 1 148 6 0 -0.3875 -0.8863 -0.5707 0.4637 0.7877 0.6818 0.7703 1.6636 1.8303 1.1793 0.71 1.6255 0.039 -0.6576 200 150 250 642.733 563.063 619.404 23 0.4292 1.373 1.1622 0.2397
"2766" 4000124 1 2 802 6 0 -1.4526 -0.7816 0.6314 -1.4869 1.1934 1.4685 -0.7823 -0.1552 -0.889 1.1793 0.1042 -0.3904 -1.3684 1.0346 100 200 50 356.226 461.186 492.028 23 0.4292 1.373 1.1622 0.2397
"2767" 4000124 1 1 148 5 0 -0.9016 -1.272 -0.2661 0.1097 -0.0614 1.4903 -0.7823 0.1822 -0.0367 -0.4884 0.4902 0.3077 -1.3345 1.0346 200 200 50 507.582 481.456 503.77 23 0.4292 1.373 1.1622 0.2397
"2768" 4000124 1 1 148 3 0 -2.7114 -0.5536 0.4352 -1.0109 0.4558 0.2929 1.5082 1.2433 NA 0.4433 1.0311 0.6755 0.039 -1.6775 200 150 200 471.81 461.787 503.299 23 0.4292 1.373 1.1622 0.2397
"2769" 4000124 1 1 148 6 0 -0.1075 1.0453 1.2643 -0.4939 -0.096 0.3528 0.7703 2.2375 1.8303 0.0477 1.7476 1.7556 -0.4795 1.0346 200 150 250 453.342 554.554 537.153 23 0.4292 1.373 1.1622 0.2397
"2770" 4000124 1 1 148 4 0 -1.9715 -1.272 0.992 0.052 1.6438 2.7249 -0.7823 -0.9493 -1.8538 -0.6122 -0.6487 -1.3678 -1.1481 -1.3914 200 150 100 530.785 533.688 518.072 23 0.4292 1.373 1.1622 0.2397
"2771" 4000124 1 2 663 2 1 -0.7077 -1.272 0.7871 -1.4242 0.8016 -3.2367 0.2907 -0.8648 -1.2648 -0.1357 -0.7376 -1.2806 0.4394 1.0346 100 200 150 538.734 482.778 499.061 23 0.4292 1.373 1.1622 0.2397
"2772" 4000124 1 1 148 3 0 -1.9715 -1.272 -1.2708 -0.3799 -1.2717 0.6818 1.203 0.7967 -0.0973 1.1793 1.3991 -0.119 -0.2023 -1.9687 NA NA NA 408.431 371.747 361.564 23 0.4292 1.373 1.1622 0.2397
"2773" 4000124 1 1 148 2 0 -1.7421 -0.2888 1.1811 0.052 -0.0614 2.7249 -0.7823 -0.5392 0.5522 0.0477 -0.8802 -1.4564 -0.7074 1.0346 150 150 150 646.141 587.528 594.227 23 0.4292 1.373 1.1622 0.2397
"2774" 4000124 1 1 148 5 0 -2.7112 -1.272 -0.8279 -0.13 -0.7229 -0.7232 0.2907 0.0571 0.1121 -0.1357 -0.1359 -0.3223 0.385 -2.4468 150 100 100 503.486 409.887 455.845 23 0.4292 1.373 1.1622 0.2397
"2775" 4000124 1 1 148 3 0 0.9011 -0.6346 -1.1146 -0.5722 0.0501 -0.0358 0.2907 -0.8689 -0.7148 -0.6853 -0.6331 -0.584 -1.3583 0.2169 150 200 100 446.703 445.593 486.78 23 0.4292 1.373 1.1622 0.2397
"2776" 4000124 1 1 148 5 0 -1.1285 0.2705 -0.6888 -0.3498 -0.0614 -0.0536 -0.7823 0.978 -0.5158 0.1806 2.7434 0.2682 -0.2023 -0.6576 150 200 1000 478.354 383.379 451.091 23 0.4292 1.373 1.1622 0.2397
"2777" 4000124 1 2 802 NA 0 -0.3553 -0.6451 0.0385 NA -1.3068 -1.3416 NA -0.316 1.8656 0.031 -0.9109 -0.8238 1.314 NA 150 100 NA 520.254 520.959 584.782 23 0.4292 1.373 1.1622 0.2397
"2778" 4000124 1 2 663 3 1 -1.1538 -1.272 0.3709 -1.8939 0.4558 0.9782 NA -0.6572 -1.8538 0.1806 -0.1871 -1.082 -0.8266 0.3622 120 240 120 421.499 442.822 413.104 23 0.4292 1.373 1.1622 0.2397
"2779" 4000124 1 1 148 6 0 0.5572 -0.6346 0.1956 0.4637 -1.0974 -0.6913 1.1928 0.2789 -0.889 1.1793 0.1147 0.9719 -0.6675 -1.1847 200 100 200 669.168 565.637 762.317 23 0.4292 1.373 1.1622 0.2397
"2780" 4000124 1 3 802 4 0 0.0977 -1.272 -0.9792 -0.687 -0.0614 -0.6765 -0.7823 -0.2986 -0.393 -0.6122 -0.0622 -0.9489 -1.7949 -1.5824 200 100 100 513.212 461.802 607.298 23 0.4292 1.373 1.1622 0.2397
"2781" 4000124 1 1 148 4 1 -1.0555 -1.272 NA NA NA NA NA 1.1716 1.1335 1.1793 0.7548 0.2104 -0.4377 NA NA NA NA 449.264 479.939 554.004 23 0.4292 1.373 1.1622 0.2397
"2782" 4000125 1 1 148 6 0 -0.5262 -1.272 -0.2661 -0.9295 0.4152 -0.2649 NA 0.0712 -0.5896 0.1806 0.1904 1.0172 -0.2023 -0.6576 150 150 150 457.738 466.299 455.006 33 0.9868 0.1531 -0.8963 -0.5614
"2783" 4000125 0 1 148 3 0 2.6131 -0.8863 1.2643 -0.687 1.6219 1.4326 -0.7823 -0.1582 -0.7725 1.1793 0.0258 -0.264 0.7628 1.0346 100 100 100 538.29 487.315 532.52 33 0.9868 0.1531 -0.8963 -0.5614
"2784" 4000125 0 1 148 4 0 -1.1538 -0.2888 -0.5707 -0.13 -0.0614 0.4846 0.8233 1.4108 1.1335 1.1793 1.3175 0.1327 -0.7074 -0.6439 150 150 150 448.892 461.454 542.656 33 0.9868 0.1531 -0.8963 -0.5614
"2785" 4000125 1 1 148 6 1 -0.6146 0.2705 0.1956 -0.687 -0.5176 -0.1762 0.2907 1.6623 1.8303 1.1793 0.808 1.492 -2.0248 -1.3939 300 300 200 609.68 564.062 620.867 33 0.9868 0.1531 -0.8963 -0.5614
"2786" 4000125 0 1 148 5 0 1.3493 0.2705 -0.2047 0.3335 0.3858 0.0348 -0.7823 -0.7462 -0.04 -0.1357 -1.3939 -0.1 -1.1481 1.0346 100 100 150 493.058 474.174 479.231 33 0.9868 0.1531 -0.8963 -0.5614
"2787" 4000125 0 1 148 2 0 2.0787 -1.272 -0.2284 -1.8939 2.3693 -1.4866 1.1928 0.475 1.8303 1.1793 -0.7702 -0.2097 1.314 1.0346 150 100 200 438.487 300.134 351.901 33 0.9868 0.1531 -0.8963 -0.5614
"2788" 4000125 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 633.207 612.046 577.91 33 0.9868 0.1531 -0.8963 -0.5614
"2789" 4000125 1 1 148 6 0 -1.352 -1.272 -1.7664 -0.687 -1.0974 -1.7077 -0.7823 0.6201 -0.3076 1.1793 0.8758 0.8036 -1.7803 1.0346 150 150 300 612.58 555.009 582.181 33 0.9868 0.1531 -0.8963 -0.5614
