"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav" "teach_multicult"
"3152" 75200131 0 1 494 6 0 -1.1285 -0.2888 0.7871 1.8905 0.3444 -0.4415 -0.7823 0.5976 0.6472 -0.8243 0.7903 1.0647 0.3485 -0.6576 165 165 110 578.541 529.729 482.81 10.625 -1.4212 -0.5869 -0.8431 -1.2943 -0.7426
"3153" 75200131 0 1 494 6 0 -0.4556 0.9672 -2.345 -0.687 -0.4684 0.6818 -0.7823 0.0467 -0.7441 -0.4396 0.4284 0.8096 1.314 -0.6576 150 100 150 392.016 524.253 424.815 10.625 -1.4212 -0.5869 -0.8431 -1.2943 -0.7426
"3154" 75200131 1 2 500 5 0 0.2694 0.8232 -0.733 -0.687 -0.4909 0.6818 -0.7823 0.3559 0.1926 -0.8243 0.5864 0.3812 1.314 -0.6576 195 195 195 432.511 441.202 446.552 10.625 -1.4212 -0.5869 -0.8431 -1.2943 -0.7426
"3155" 75200131 1 1 494 5 0 0.1984 -1.272 0.7871 -0.13 0.3611 -0.0358 -0.7823 0.3905 0.8129 -0.5668 0.2558 0.7823 1.314 0.5029 180 180 180 669.534 613.959 661.219 10.625 -1.4212 -0.5869 -0.8431 -1.2943 -0.7426
"3156" 75200131 0 1 494 6 0 -1.3214 0.2705 0.1956 0.4637 -0.5176 0.3018 -0.7823 1.911 1.6414 1.1793 1.2705 1.6494 0.2727 1.0346 180 180 180 585.434 478.31 530.022 10.625 -1.4212 -0.5869 -0.8431 -1.2943 -0.7426
"3157" 75200131 0 1 494 6 0 -0.4081 0.7192 -0.8279 0.052 0.7251 0.1935 0.2907 -0.4891 0.5278 -1.935 -0.2034 0.7052 -0.0439 1.0346 180 180 180 510.215 525.148 500.912 10.625 -1.4212 -0.5869 -0.8431 -1.2943 -0.7426
"3158" 75200131 0 1 494 6 0 -0.6146 0.2705 -1.2263 0.052 -0.4684 -0.6765 -0.7823 1.1474 0.5278 1.1793 1.1729 1.3755 1.314 1.0346 180 180 180 555.944 489.961 572.112 10.625 -1.4212 -0.5869 -0.8431 -1.2943 -0.7426
"3159" 75200131 0 1 494 5 0 0.1298 0.7192 0.4352 1.8905 -1.5087 0.1108 -0.7823 0.8742 -0.0465 1.1793 1.4167 0.9412 1.314 1.0346 195 195 195 482.425 585.022 564.709 10.625 -1.4212 -0.5869 -0.8431 -1.2943 -0.7426
"3160" 75200131 1 1 494 6 0 -0.2704 1.0453 0.7262 -1.8939 0.8496 0.8801 -0.7823 0.707 0.7639 -0.1357 0.3848 0.9595 0.7015 1.0346 165 165 165 531.189 525.063 443.238 10.625 -1.4212 -0.5869 -0.8431 -1.2943 -0.7426
"3161" 75200131 1 1 494 6 0 -1.352 0.5206 0.7262 0.1097 1.1934 0.6738 -0.7823 2.2696 1.6414 1.1793 1.9989 1.7433 1.314 1.0346 180 180 180 624.956 582.446 609.216 10.625 -1.4212 -0.5869 -0.8431 -1.2943 -0.7426
"3162" 75200131 1 1 494 5 0 -0.1075 0.2705 2.0054 -1.059 1.59 -3.2367 -0.7823 0.5112 0.0528 1.1793 0.72 0.7587 -0.2023 1.0346 195 130 195 540.626 538.23 550.659 10.625 -1.4212 -0.5869 -0.8431 -1.2943 -0.7426
"3163" 75200131 0 1 494 6 0 -2.7114 1.0558 1.1811 -0.2006 0.3444 -0.4371 -0.7823 -0.4408 -0.7441 -0.8243 0.1184 0.6841 1.314 1.0346 140 210 210 499.054 415.002 543.406 10.625 -1.4212 -0.5869 -0.8431 -1.2943 -0.7426
"3164" 75200131 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 533.668 451.931 504.339 10.625 -1.4212 -0.5869 -0.8431 -1.2943 -0.7426
"3165" 75200131 1 1 494 6 0 -0.6146 0.2705 0.1956 0.4637 -0.0614 -0.6659 -0.7823 1.4631 1.3363 1.1793 0.893 0.9826 1.314 -2.0851 NA NA NA 462.432 445.543 435.244 10.625 -1.4212 -0.5869 -0.8431 -1.2943 -0.7426
"3166" 75200131 1 2 494 6 0 -0.774 0.5206 -0.5229 0.4637 NA -1.032 1.1928 -0.1272 -0.7441 0.0477 0.1672 0.8583 -0.3971 -1.3914 195 195 195 487.186 473.583 525.846 10.625 -1.4212 -0.5869 -0.8431 -1.2943 -0.7426
"3167" 75200131 1 1 494 6 0 0.4627 -1.272 1.1811 0.052 1.59 0.1988 -0.7823 0.8454 1.6414 1.1793 -0.1189 1.26 0.7015 -0.6576 180 120 180 738.786 767.667 680.54 10.625 -1.4212 -0.5869 -0.8431 -1.2943 -0.7426
"3168" 75200131 1 1 313 6 0 0.1372 0.2705 -0.9792 -1.8939 2.3693 -1.2605 -0.7823 2.7727 0.7639 1.1793 4.7534 1.8754 -1.1481 -0.6576 280 280 210 372.128 328.422 420.645 10.625 -1.4212 -0.5869 -0.8431 -1.2943 -0.7426
"3169" 75200131 0 1 494 6 0 -0.9016 0.2705 1.1811 -0.687 0.7034 1.4326 -0.7823 0.1942 0.5278 1.1793 -0.1107 1.0037 0.0181 1.0346 180 180 180 588.148 619.832 530.496 10.625 -1.4212 -0.5869 -0.8431 -1.2943 -0.7426
"3170" 75200132 1 1 494 6 0 0.4627 -1.272 0.1956 0.4637 -0.8738 -0.445 0.8233 0.6051 1.6414 0.0477 -0.2809 1.1517 -0.2023 1.0346 240 120 120 636.65 633.593 603.884 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3171" 75200132 0 2 664 6 0 -0.9016 -1.272 -0.0326 -0.2006 -1.0881 1.4903 -0.7823 -0.3774 -0.6881 1.1793 -0.0517 -0.265 0.385 -0.6576 NA NA NA 425.249 386.809 414.977 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3172" 75200132 0 2 853 2 0 NA NA NA 0.4637 -3.0556 -0.7683 NA -1.2181 NA NA -1.3316 -1.743 1.314 -1.8598 480 360 240 433.723 354.516 354.067 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3173" 75200132 1 1 494 6 0 NA -1.272 -0.5707 -0.687 NA NA NA 0.8924 -0.1046 0.1806 1.8128 0.7532 -1.4252 -0.6439 NA NA NA 425.474 432.099 339.611 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3174" 75200132 0 1 494 3 0 -0.4466 0.2705 0.1956 0.4637 -0.5279 -0.8916 1.0457 0.205 -0.5849 -2.2417 2.2443 -0.2397 -1.3345 -0.6576 NA NA NA 432.678 491.438 481.241 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3175" 75200132 0 1 494 6 0 1.2316 0.7192 -0.5707 -0.2006 -0.0614 -1.186 1.7316 -0.0788 0.7639 -0.6853 -0.6388 0.7077 -0.0439 1.0346 240 180 180 499.924 588.163 548.405 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3176" 75200132 1 1 313 6 0 -1.4882 0.2705 0.571 -0.687 -0.0614 0.6818 -0.7823 0.0202 -0.4983 -1.4781 1.5465 0.4796 1.314 -0.6576 320 240 320 585.205 526.848 522.376 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3177" 75200132 0 1 494 6 0 1.9404 1.0453 -0.9792 1.8905 0.3444 -0.445 -0.7823 0.6264 -0.1364 1.1793 0.3942 1.0738 0.4394 0.3622 360 270 270 528.075 532.483 560.99 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3178" 75200132 0 1 494 6 0 0.9011 -0.8863 -1.2263 -0.4342 -0.0614 -0.8997 1.1625 -0.0655 0.5278 -0.1357 -0.3611 0.8745 -1.3684 0.3622 240 180 180 458.805 534.293 435.938 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3179" 75200132 1 1 494 6 0 -0.5262 -1.272 2.0054 0.4637 0.8281 0.9683 -0.7823 1.2044 1.0651 -0.4903 1.2541 1.0642 -1.7803 -1.3939 240 180 180 556.647 494.648 482.599 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3180" 75200132 1 1 494 6 0 -1.793 2.0802 1.1811 -0.687 -0.0899 -0.4415 0.2907 -0.3079 -0.1547 -0.8243 0.0076 -0.2845 -0.2023 -0.6576 240 180 120 442.774 444.977 426.333 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3181" 75200132 0 3 500 6 1 -0.3998 1.9717 2.0054 0.4637 NA NA NA -0.4102 0.5278 1.1793 -1.0077 0.6351 1.314 NA NA NA NA 370.193 328.078 388.132 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3182" 75200132 1 1 999 NA 0 NA NA NA NA NA NA NA -0.9822 -1.2382 -1.2622 -0.3931 NA NA -0.6576 NA NA NA 296.133 208.812 249.841 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3183" 75200132 0 3 853 5 0 -0.6311 NA NA NA NA NA NA -1.2253 -1.8427 -0.4903 -0.8082 -0.9954 0.3485 NA NA NA NA 409.486 298.491 461.454 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3184" 75200132 1 1 494 6 0 -1.793 1.6524 2.0054 -1.4869 -0.109 -1.3295 -0.7823 0.5541 NA 0.5302 0.3931 0.295 -0.7769 1.0346 275 275 55 434.633 398.367 415.389 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3185" 75200132 1 1 494 NA 0 0.2182 -1.272 -0.733 -0.13 0.3444 -0.1858 -0.7823 0.6514 0.3269 -0.1357 0.233 1.9322 0.3485 -0.6576 280 210 280 551.407 532.286 513.766 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3186" 75200132 1 1 494 6 0 -2.7114 0.2705 -0.4112 -0.687 -0.0614 0.0348 -0.7823 0.0845 -0.7441 1.1793 0.2486 0.0915 0.1597 -0.6576 300 240 180 605.316 534.434 598.859 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3187" 75200132 0 1 494 6 0 -0.4556 0.2705 -0.2661 -0.687 -0.0614 -0.3184 -0.7823 -0.2685 0.9334 -1.8124 -0.5332 -0.2785 -0.7366 -1.1847 135 135 135 349.937 416.148 404.959 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3188" 75200132 0 1 494 5 0 -0.4081 0.2705 -0.733 -0.687 0.4558 1.4903 -0.7823 2.2184 NA 0.7604 2.8362 1.4003 -0.6262 -0.6576 360 180 180 486.49 529.36 431.991 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3189" 75200132 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 435.029 419.388 421.627 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3190" 75200132 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 471.253 467.399 487.741 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3191" 75200132 0 1 494 4 0 -1.4526 -0.6451 1.2643 1.1911 -0.7906 0.2243 -0.7823 1.0894 NA 0.5302 1.2724 -0.0854 -0.7857 1.0346 240 180 120 436.148 399.812 364.976 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3192" 75200132 1 3 853 6 0 1.1973 0.2705 -0.9792 -1.8939 1.6438 -0.6123 -0.7823 0.2496 1.3363 1.1793 -0.8327 -0.2191 1.314 1.0346 200 150 150 537.78 527.478 547.233 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3193" 75200132 1 3 494 NA 0 0.0127 1.9837 -0.6888 -0.687 0.4793 2.7249 -0.7823 1.6665 1.0945 1.1793 1.2121 NA 1.314 1.0346 240 180 180 462.834 371.134 440.837 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3194" 75200132 1 1 494 3 0 0.3568 0.2705 -0.2047 0.4637 -0.0614 -0.3184 -0.7823 0.212 NA 0.68 -0.1882 -0.6322 1.314 1.0346 200 150 100 447.601 409.155 414.722 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3195" 75200132 1 1 494 6 0 0.6523 -0.6346 0.1956 -0.687 0.3444 -0.1843 0.2907 1.7091 1.3363 1.1793 1.3056 1.5118 -0.3971 -0.6576 240 120 240 517.57 558.267 563.953 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3196" 75200132 1 NA 494 NA 0 -2.7114 NA NA NA NA NA NA 0.1653 -0.4983 -0.4396 0.8404 NA -2.7106 NA NA NA NA 549.844 592.792 611.99 11.7333 -0.9432 0.8242 0.1797 1.7124 -0.9058
"3197" 75200133 0 1 494 6 0 0.3703 0.2705 -0.6888 0.052 -0.5176 -0.7764 0.2907 1.6441 1.6414 1.1793 0.8227 1.3126 -0.2023 0.6364 120 120 180 636.003 688.011 627.222 11.9167 0.8339 0.902 -0.0956 0.6015 -0.2031
"3198" 75200133 1 1 420 6 0 -0.1672 -0.0545 0.0385 1.8905 2.3693 -0.1769 3.8591 3.4555 1.1527 1.1793 4.7534 2.0544 -2.7106 1.0346 NA 1440 NA 412.171 415.905 362.612 11.9167 0.8339 0.902 -0.0956 0.6015 -0.2031
"3199" 75200133 1 1 494 6 0 0.4627 -1.272 -1.0214 -1.8939 1.0885 2.7249 -0.7823 0.442 0.6512 0.0477 0.2003 1.0223 0.7015 1.0346 210 140 210 592.987 615.37 585.238 11.9167 0.8339 0.902 -0.0956 0.6015 -0.2031
"3200" 75200133 0 1 494 4 0 -0.7215 1.6524 -0.9792 -0.687 -0.4909 0.9423 -0.7823 0.4901 0.1032 -0.3487 0.8521 -0.0089 0.4394 0.3586 180 180 60 369.99 372.567 363.594 11.9167 0.8339 0.902 -0.0956 0.6015 -0.2031
"3201" 75200133 1 1 494 6 0 -0.511 -1.272 0.7262 -1.8939 -0.0899 2.7249 1.2618 0.0654 -0.8586 -1.0436 0.5006 0.8364 -0.0014 0.6364 210 140 210 603.76 629.663 578.667 11.9167 0.8339 0.902 -0.0956 0.6015 -0.2031
"3202" 75200133 1 1 494 6 0 -0.1886 0.2705 -0.2047 -0.687 -0.8382 0.9423 3.8591 1.802 1.6414 1.1793 0.7795 1.6648 0.7015 -0.6576 130 130 130 579.899 520.629 516.884 11.9167 0.8339 0.902 -0.0956 0.6015 -0.2031
"3203" 75200133 1 1 853 6 1 0.3859 NA -0.2284 NA NA NA 1.1729 3.4964 1.3363 1.1793 3.3263 1.3439 0.7015 -1.2878 0 180 480 237.82 156.589 309.184 11.9167 0.8339 0.902 -0.0956 0.6015 -0.2031
"3204" 75200133 1 1 494 5 0 -0.6146 -0.2888 1.1811 -0.2006 -0.4909 -0.3184 -0.7823 1.5651 0.7639 0.1806 2.2443 1.2306 0.1597 -0.6576 180 120 180 586.411 515.444 536.018 11.9167 0.8339 0.902 -0.0956 0.6015 -0.2031
"3205" 75200133 0 1 494 6 0 0.638 0.2705 -2.345 0.0208 -0.0614 0.3018 0.2308 2.3019 0.6472 1.1793 4.7534 1.8863 -0.2023 1.0346 120 120 120 357.416 288.406 334.286 11.9167 0.8339 0.902 -0.0956 0.6015 -0.2031
"3206" 75200133 1 1 494 5 0 -0.6146 0.8232 -0.9792 -0.2006 -1.0583 -0.3184 0.2907 0.3578 0.3269 -0.8243 0.9573 0.5088 0.2048 -0.6576 120 180 180 380.542 423.524 344.117 11.9167 0.8339 0.902 -0.0956 0.6015 -0.2031
"3207" 75200133 0 NA 494 6 0 NA NA NA NA NA NA NA 0.255 0.5784 -0.3943 0.2809 0.7682 -0.1605 NA NA NA NA 334.699 327.682 293.359 11.9167 0.8339 0.902 -0.0956 0.6015 -0.2031
"3208" 75200133 0 1 494 6 0 -1.1538 -0.5536 0.7871 -0.3799 -1.0974 -0.0553 1.1928 1.7569 1.3363 0.1806 1.4808 1.5522 -0.5575 0.6364 180 180 120 459.157 521.861 475.833 11.9167 0.8339 0.902 -0.0956 0.6015 -0.2031
"3209" 75200133 1 1 494 6 0 0.0127 -0.6451 -0.5707 0.1097 0.0217 0.4666 0.7703 1.3717 1.3363 1.1793 0.461 1.0516 -0.2023 -0.6576 270 270 270 407.574 477.094 402.186 11.9167 0.8339 0.902 -0.0956 0.6015 -0.2031
"3210" 75200133 0 3 156 5 0 1.0781 1.0558 -0.4112 0.176 -1.0583 0.1614 1.1928 1.751 1.3363 1.1793 1.1729 0.8217 0.2727 -1.7671 180 120 180 315.859 277.145 308.194 11.9167 0.8339 0.902 -0.0956 0.6015 -0.2031
"3211" 75200133 1 1 494 4 0 -0.9395 1.5069 -0.8705 -1.109 -1.2502 0.1008 0.2907 0.7838 0.8508 -0.9302 0.6623 0.0809 -0.8154 -0.6576 180 240 120 464.59 370.992 417.986 11.9167 0.8339 0.902 -0.0956 0.6015 -0.2031
"3212" 75200133 1 1 494 6 0 0.4627 -0.0545 -0.5707 -0.13 -1.0812 -0.3184 0.7703 1.0927 1.6414 0.0477 0.3694 1.2711 0.1597 -0.6576 255 255 255 577.455 528.342 542.728 11.9167 0.8339 0.902 -0.0956 0.6015 -0.2031
"3213" 75200133 1 1 494 6 1 -0.2875 1.2826 -2.345 -0.7592 -1.0419 -0.0751 0.2907 0.6147 1.6414 1.1793 0.0119 0.763 -0.2023 -0.6576 180 180 120 267.498 160.598 258.312 11.9167 0.8339 0.902 -0.0956 0.6015 -0.2031
"3214" 75200133 0 1 494 5 0 -2.7114 -0.4021 -0.2047 1.4083 -1.3068 -0.5878 1.4721 -1.9891 -0.8586 -2.8259 -1.3156 -0.5411 -0.4781 -1.1847 210 140 140 520.508 472.908 472.498 11.9167 0.8339 0.902 -0.0956 0.6015 -0.2031
"3215" 75200133 1 1 494 6 0 0.6735 -0.6346 0.1956 -0.3009 -0.0899 -0.5707 1.1211 0.6457 0.7639 -0.9386 0.1201 1.2519 -0.2023 0.6364 240 180 180 668.858 657.565 703.882 11.9167 0.8339 0.902 -0.0956 0.6015 -0.2031
"3216" 75200134 0 1 494 6 0 -1.793 -0.0545 -0.2661 -0.9823 0.3444 1.4326 -0.7823 1.4675 0.6472 1.1793 1.438 1.1032 0.1597 1.0346 180 180 240 559.344 488.944 533.201 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3217" 75200134 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 522.764 539.441 592.84 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3218" 75200134 0 1 494 4 0 -0.917 0.2705 2.0054 -0.5722 0.7877 -1.0901 -0.7823 1.1488 0.403 1.1793 2.2649 -0.2116 0.7628 0.5029 180 180 180 516.94 527.82 578.81 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3219" 75200134 0 1 494 5 0 -1.7421 -0.2888 1.2643 1.8905 -0.1433 1.4685 0.8233 -0.603 -1.2382 -1.2189 0.4077 -0.1724 1.314 1.0346 165 165 165 450.904 514.861 419.617 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3220" 75200134 0 1 494 4 0 -0.7826 0.7192 0.571 0.4637 -0.8273 -0.3436 -0.7823 0.5366 0.4958 1.1793 0.3071 -0.1532 -0.2023 -1.3914 180 180 180 513.769 497.93 507.729 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3221" 75200134 0 1 494 5 0 1.3468 -1.272 -0.2047 -0.687 1.0885 2.7249 -0.7823 0.2949 0.082 0.2646 0.8022 0.2181 1.314 1.0346 180 180 180 514.407 465.36 480.18 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3222" 75200134 1 1 494 6 0 0.1298 -1.272 2.0054 -1.059 2.3693 2.7249 0.8233 0.5801 -0.2694 -0.5492 1.028 1.0542 1.314 1.0346 180 180 180 650.154 646.145 619.868 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3223" 75200134 0 3 500 6 0 0.5975 1.6524 -1.2263 NA 2.3693 -0.9109 0.8233 1.4485 0.4222 1.1793 1.214 1.6543 1.314 1.0346 180 180 180 465.33 353.864 422.495 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3224" 75200134 1 1 494 5 0 -0.0176 0.2705 -0.0326 1.4083 -1.3065 2.7249 -0.7823 1.4971 0.7334 1.1793 1.8335 1.0505 0.1924 1.0346 165 110 110 416.776 435.964 469.251 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3225" 75200134 1 1 494 6 0 -0.2704 0.2705 -0.5707 -0.3799 NA NA NA 1.7691 1.6414 1.1793 1.0913 1.7031 -0.0348 NA NA NA NA 556.769 499.249 505.958 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3226" 75200134 1 1 494 5 0 -0.1542 0.2705 -0.2661 -0.687 -0.0614 0.3349 -0.7823 0.6722 0.1926 0.0477 1.3691 0.785 -0.0554 -0.6576 180 180 180 398.452 364.456 409.315 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3227" 75200134 1 1 494 6 0 -1.1798 1.6524 -1.2263 -1.2319 -1.8749 -0.5945 1.7669 1.3294 0.9334 0.2646 1.7598 1.3477 -1.3345 -1.3939 30 60 30 414.967 463.531 438.665 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3228" 75200134 1 1 494 6 0 -2.7114 -0.6451 -0.2661 0.4637 0.4558 0.6818 0.2308 1.0464 0.7211 -0.0531 1.1435 0.3498 1.314 -0.6576 210 210 140 510.005 401.596 552.212 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3229" 75200134 1 1 494 6 0 1.0781 -1.272 2.0054 -1.8939 -0.0614 -0.1657 0.2907 1.1468 1.6414 -0.5492 0.5543 1.149 -0.7475 -0.6439 165 165 165 663.57 685.451 626.424 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3230" 75200134 1 2 853 2 0 -1.0555 -1.272 -0.5707 -0.687 1.1262 -0.5552 0.1462 -0.3403 0.2923 0.0477 -0.7025 -1.591 1.314 1.0346 180 180 240 445.876 435.163 429.486 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3231" 75200134 0 1 494 6 0 -0.7553 0.2705 -0.2047 -0.2006 0.4152 -0.0553 0.6725 -0.1303 -0.7441 0.0477 0.2453 0.8023 1.314 0.6364 180 180 180 496.864 490.6 487.567 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3232" 75200134 1 1 494 6 0 2.6131 -1.272 -0.733 -1.8939 2.3693 1.4903 -0.7823 0.094 -0.8586 -1.2622 1.1571 0.5219 -1.1481 -2.4468 180 180 180 493.85 539.435 553.968 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3233" 75200134 0 1 494 6 0 0.0127 0.2705 -1.4383 0.4637 1.0615 -0.0553 -0.7823 0.5078 -0.4983 0.0477 1.1729 1.1105 -0.3673 1.0346 180 180 180 509.356 614.618 559.926 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3234" 75200134 0 1 494 5 0 -2.7114 1.6715 0.7871 -0.687 -0.0136 2.7249 -0.7823 3.4724 1.6414 1.1793 4.3924 1.136 -0.0037 0.5029 195 195 390 453.364 429.077 468.644 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3235" 75200134 0 1 494 6 0 0.8628 0.2705 0.1956 0.4637 -0.8109 -0.5878 0.2907 0.3986 0.5278 -0.3487 0.4027 0.8633 0.7015 0.2127 180 180 180 577.145 583.456 610.73 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3236" 75200134 0 1 494 6 0 -0.853 -0.8863 0.1956 0.4637 1.59 0.6818 1.4721 1.4375 0.7639 -0.3487 1.9291 1.417 1.314 0.2169 180 180 180 556.587 530.269 548.67 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3237" 75200134 0 2 500 4 0 -1.7421 -0.5536 NA NA NA NA NA -1.1807 -0.3227 1.1793 -1.5971 -1.1974 -1.1481 NA NA NA NA 495.376 494.914 440.199 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3238" 75200134 0 1 494 5 0 -0.0376 0.7192 -0.9372 0.8207 0.2883 -0.1657 0.1462 0.013 -0.5849 -0.7806 0.1923 0.5854 -0.3882 -1.7671 180 180 180 523.141 491.457 511.379 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3239" 75200134 1 1 494 2 0 -1.0512 1.6524 0.7871 -0.687 -0.0614 0.4581 0.2308 1.0028 -0.8586 1.1793 3.0522 -0.0375 -0.7769 -0.6576 180 180 180 485.915 485.466 449.208 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3240" 75200134 1 NA 494 NA 0 -0.6532 NA NA NA 2.3693 0.9782 0.8233 NA NA NA NA NA NA -0.6576 NA NA NA 556.784 547.926 573.266 10.0811 -1.4212 -0.7828 1.0091 -0.0452 1.2836
"3241" 75200135 0 1 494 5 0 2.6131 0.2705 -0.9792 0.9606 -0.0614 -0.0358 -0.7823 -0.1524 -0.1364 -0.1357 -0.6214 0.0061 0.3485 -0.6576 180 120 180 498.31 566.03 522.942 9.4909 0.1 1.5435 0.4147 1.1822 -0.9058
"3242" 75200135 0 1 494 5 0 1.2316 -1.272 -0.9792 0.4637 -0.5176 -0.044 0.2907 0.5002 0.6472 1.1793 0.1355 0.754 1.314 -0.6576 165 110 165 516.129 678.897 667.83 9.4909 0.1 1.5435 0.4147 1.1822 -0.9058
"3243" 75200135 0 1 494 4 0 -0.2704 1.6524 0.1956 0.4637 -0.0614 0.4951 0.8233 0.4978 0.931 0.6184 -0.0312 -0.5366 -0.0037 -0.6576 180 120 180 482.533 527.383 431.674 9.4909 0.1 1.5435 0.4147 1.1822 -0.9058
"3244" 75200135 1 NA 494 NA 0 -0.3901 0.2705 NA NA NA NA 0.7703 0.0363 NA 0.2954 0.0945 NA -1.1481 NA 195 130 65 433.141 374.506 429.581 9.4909 0.1 1.5435 0.4147 1.1822 -0.9058
"3245" 75200135 0 1 494 5 0 -2.7114 1.2826 -1.0457 1.8905 -1.3068 -0.3184 -0.7823 -0.1186 -0.5849 1.1793 0.1087 -0.3201 -0.7074 -1.8624 180 120 180 573.121 504.928 492.239 9.4909 0.1 1.5435 0.4147 1.1822 -0.9058
"3246" 75200135 1 1 494 4 0 1.9404 -1.272 0.1956 -0.687 -0.4684 -0.508 0.2907 0.9092 0.1417 -0.6624 1.6558 0.2146 -0.2327 1.0346 180 240 180 416.587 424.708 364.1 9.4909 0.1 1.5435 0.4147 1.1822 -0.9058
"3247" 75200135 0 1 494 4 0 -0.2704 0.2705 0.1956 0.1097 -1.3068 -1.1224 -0.7823 0.3094 1.3363 -0.9191 -0.1965 -0.7955 1.314 -0.6576 180 240 180 567.538 562.18 545.36 9.4909 0.1 1.5435 0.4147 1.1822 -0.9058
"3248" 75200135 0 1 494 4 0 -0.8733 0.2705 0.1956 1.4083 -0.0614 -0.8186 0.2907 -0.1775 0.5278 -1.8561 0.4398 -0.8575 0.6259 -0.6576 NA NA NA 373.969 386.65 348.371 9.4909 0.1 1.5435 0.4147 1.1822 -0.9058
"3249" 75200135 0 1 494 4 0 0.4956 -0.7816 -0.2661 -0.687 0.4558 0.6818 -0.7823 1.0398 1.6414 1.1793 0.1988 -0.0243 0.7015 -1.0691 150 100 150 520.155 522.316 483.033 9.4909 0.1 1.5435 0.4147 1.1822 -0.9058
