"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "school_changes" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav"
"65" 82600003 1 1 313 6 0 0.5572 -0.4021 -0.2661 0.052 0.4392 0.6818 -0.7823 -0.1073 0.6322 0.0477 -0.3309 0.9959 0.3485 1.0346 NA 240 300 480 579.746 599.576 627.329 28 22.7887 1.2478 -1.4551 -0.6364 0.2266
"66" 82600003 0 1 313 3 0 -1.9715 1.6524 -0.9792 0.8207 -1.7226 -0.3184 0.7703 1.5817 0.2741 0.2646 2.1705 0.4777 -1.8485 1.0346 NA 220 275 275 324.419 336.205 437.417 28 22.7887 1.2478 -1.4551 -0.6364 0.2266
"67" 82600004 0 1 313 6 0 -2.7114 2.2999 0.1244 -1.4242 -0.7325 -1.3298 0.7703 0.0766 -0.7847 -0.4396 0.5014 -0.2039 -0.1697 -0.6576 NA 240 240 300 471.108 534.2 482.361 23 NA 2.9595 0.9995 -0.0384 0.5642
"68" 82600004 0 1 313 3 0 0.0127 0.2705 -0.2661 -0.2006 -0.8109 0.3018 -0.7823 1.0385 0.2741 1.1793 1.0758 -0.3078 0.1155 -0.6576 NA 260 260 325 475.205 519.897 523.669 23 NA 2.9595 0.9995 -0.0384 0.5642
"69" 82600004 0 1 313 NA 0 -1.9715 3.0064 -1.2263 0.8207 -0.8109 -0.9351 0.2907 -1.0549 -0.4711 -1.3835 -1.0636 -0.7733 1.314 -0.6576 NA 0 0 0 518.839 448.407 528.279 23 NA 2.9595 0.9995 -0.0384 0.5642
"70" 82600004 1 1 313 5 0 -1.7421 0.2705 -0.2661 0.1097 -1.0583 -0.3184 0.8233 0.0943 -0.4425 -0.4903 0.3694 -0.3066 0.7628 -0.6576 NA 240 240 180 516.804 495.369 495.326 23 NA 2.9595 0.9995 -0.0384 0.5642
"71" 82600004 0 1 313 3 0 0.0099 0.7192 0.571 -0.3799 -1.0352 -0.0358 0.2907 -0.1407 -0.5869 1.1793 0.1347 -0.7063 -0.3673 1.0346 NA 200 200 200 510.109 555.547 510.415 23 NA 2.9595 0.9995 -0.0384 0.5642
"72" 82600004 0 1 313 NA 0 -0.8176 1.6524 -0.5707 0.5949 -1.4832 -0.3184 -0.7823 1.053 0.5478 1.1793 0.7944 -0.4522 -0.2023 1.0346 NA 240 240 300 397.513 363.362 362.774 23 NA 2.9595 0.9995 -0.0384 0.5642
"73" 82600004 1 1 313 6 0 -0.4556 -0.2888 0.571 -0.9295 0.0501 0.0869 -0.7823 1.0176 0.0828 0.0477 1.317 1.3211 0.1597 1.0346 NA 240 0 0 671.083 573.176 621.053 23 NA 2.9595 0.9995 -0.0384 0.5642
"74" 82600004 0 1 313 4 0 -0.2875 1.6524 -0.2047 0.4637 -0.8386 -1.186 2.3772 0.7178 -0.3833 0.0477 1.6869 0.354 0.481 -0.6576 NA 60 60 120 401.412 407.39 430.285 23 NA 2.9595 0.9995 -0.0384 0.5642
"75" 82600004 1 1 313 NA 0 0.3703 0.2705 0.7871 -0.687 -0.4684 0.0348 0.8233 1.1476 0.2139 1.1793 1.024 NA 1.314 1.0346 NA 240 240 240 486.673 514.951 524.219 23 NA 2.9595 0.9995 -0.0384 0.5642
"76" 82600004 0 1 313 5 0 -0.2704 1.0453 -0.6888 0.1097 -0.8109 -0.4509 -0.7823 -0.4864 -1.8434 -0.4396 0.3476 0.0114 -0.2023 1.0346 NA NA NA NA 382.239 412.693 361.065 23 NA 2.9595 0.9995 -0.0384 0.5642
"77" 82600004 0 1 313 4 0 -0.2704 0.2705 0.1956 0.4637 -0.0614 -0.7307 1.1625 -0.8165 -0.9386 -0.4396 -0.5381 -1.1584 -0.8065 -0.6576 NA 240 240 240 407.529 400.855 448.131 23 NA 2.9595 0.9995 -0.0384 0.5642
"78" 82600004 1 1 313 4 0 0.1667 -0.2888 -0.2661 -0.4342 1.6219 0.6401 -0.7823 0.5507 -0.2588 -0.8243 1.317 -0.5325 0.7628 0.2169 NA 240 240 240 547.446 497.616 438.547 23 NA 2.9595 0.9995 -0.0384 0.5642
"79" 82600004 1 1 313 6 0 -1.9715 1.0453 -1.7009 -1.0109 0.4152 1.4903 1.203 -0.9786 -0.9386 -0.4396 -0.532 0.2461 0.2048 1.0346 NA 240 240 240 428.533 433.327 353.51 23 NA 2.9595 0.9995 -0.0384 0.5642
