"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav" "teach_multicult"
"2150" 75600083 0 3 140 4 0 0.1984 0.7192 -1.0214 -0.687 -0.7622 -0.4415 -0.7823 -1.2211 0.1528 -0.6122 -1.3429 -1.3728 0.4522 0.6402 180 180 90 436.332 391.818 424.027 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2151" 75600083 1 1 648 3 0 -2.7114 -0.6346 -0.6888 -0.9823 1.1777 1.4326 NA 0.609 0.6997 1.1793 0.1181 0.1577 -0.3172 NA NA NA NA 603.608 539.309 556.396 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2152" 75600083 1 3 854 6 0 0.2641 0.2705 0.1956 -1.8939 -0.4531 2.7249 -0.7823 -0.6145 0.3897 0.0477 -1.0792 0.5807 1.314 -0.6576 180 180 135 567.118 484.24 531.196 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2153" 75600083 1 1 854 3 0 -0.2908 -0.7816 -0.8279 -0.2006 -0.0614 2.7249 -0.7823 0.7091 1.0087 -0.1357 0.3495 -0.1336 -0.0348 -0.6576 180 135 90 486.298 396.903 428.636 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2154" 75600083 1 1 648 5 0 -2.7114 0.2705 -0.9792 -0.9823 -0.0614 0.6818 -0.7823 -0.0927 -0.6541 -0.6122 0.9491 -0.3419 -0.2116 1.0346 180 180 90 559.965 439.122 495.098 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2155" 75600083 1 1 648 6 0 0.1298 -1.272 -0.9792 -0.9823 -0.4531 -0.3184 NA -0.228 -0.7888 1.1793 -0.2729 0.7122 -1.5103 0.2169 NA NA NA 583.179 496.579 451.384 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2156" 75600083 0 1 648 6 0 2.0787 -0.4021 1.2643 0.052 1.1262 -1.0013 NA 1.803 1.5465 1.1793 1.2251 1.5393 -0.7475 NA NA NA NA 518.281 435.957 475.231 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2157" 75600083 1 3 232 3 0 -0.2406 0.2705 0.1956 -0.687 -0.0497 -0.9442 NA 0.2105 1.0087 -0.1357 -0.2571 -0.4894 0.039 NA NA NA NA 529.289 474.332 524.694 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2158" 75600083 0 1 648 6 0 -1.0279 -0.8863 -0.2047 1.8905 -1.2862 -1.2556 NA 0.7241 1.1953 -0.1357 0.2631 1.1969 -1.1053 -0.6576 180 180 90 536.945 496.993 534.561 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2159" 75600083 0 1 648 5 0 0.6523 -1.272 -0.8705 -1.2319 0.0691 2.7249 -0.7823 0.5565 -0.0502 1.1793 0.7153 0.8525 1.314 1.0346 180 225 90 545.799 538.613 506.812 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2160" 75600083 1 2 667 3 0 0.4067 1.7413 2.0054 -1.8939 2.3693 0.6757 0.2907 -0.4497 -0.4102 -0.1357 -0.1924 -0.6573 1.314 -0.6576 180 180 90 549.599 507.788 529.724 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2161" 75600083 1 1 648 3 0 -2.7114 -1.272 0.3709 -1.2319 -1.5166 0.0657 -0.7823 -0.179 -0.6541 -0.8243 0.662 0.0387 -0.8998 0.6402 270 135 90 585.458 448.898 471.362 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2162" 75600083 0 1 648 6 0 0.3568 0.2705 -0.2047 1.8905 -0.0614 -0.3184 0.8615 0.4176 1.0087 -1.0118 -0.1653 0.9325 -1.3684 1.0346 180 180 90 679.412 707.214 651.643 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2163" 75600083 1 1 648 5 0 -1.9715 -0.2888 0.3709 -1.4869 1.1262 2.7249 -0.7823 -0.8415 -0.6541 -0.6122 -0.0791 -0.0045 -0.5575 1.0346 180 225 90 527.375 504.149 501.176 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2164" 75600083 0 1 648 6 0 2.6131 -0.2888 1.1811 -0.3498 -0.0607 0.0589 1.5699 -0.0858 -0.3819 1.1793 -0.1103 0.2848 0.4522 -1.0691 180 180 90 637.934 678.822 598.808 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2165" 75600083 0 1 648 6 0 -1.6062 -1.272 -0.8279 -0.687 -0.4684 0.6818 0.7703 0.0806 -0.1052 -1.0118 1.6028 0.7456 -1.1053 -0.6576 180 180 135 429.202 440.808 393.887 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2166" 75600083 1 3 854 2 0 -1.3757 -0.6346 -2.345 -1.8939 1.217 NA NA -0.0687 -0.0381 0.6184 -1.1585 -1.0832 0.4522 NA NA NA NA 346.6 347.474 303.79 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2167" 75600083 1 1 648 5 0 -0.0841 0.7192 -0.2047 -0.687 -0.8109 -0.5459 NA 1.3115 1.1953 -0.1357 0.7633 1.0703 0.2485 NA NA NA NA 676.372 519.103 585.211 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2168" 75600083 1 3 148 5 0 0.4862 0.8232 NA NA NA NA NA 0.213 1.0087 -0.3792 -0.3456 -0.3499 -0.4576 NA NA NA NA 410.212 431.104 456.562 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2169" 75600083 0 2 140 5 0 -0.9016 -0.4021 -1.5513 -1.4242 -1.0583 0.3441 NA 0.1221 0.4765 -1.0118 0.4664 -0.251 -1.6385 NA NA NA NA 459.986 492.641 491.366 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2170" 75600083 0 1 648 6 0 -0.6146 0.7192 0.7871 -0.7592 1.0485 1.4326 0.2907 -0.3746 -0.1052 1.1793 -0.5587 0.1223 -0.2327 1.0346 180 180 90 423.586 462.1 474.312 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2171" 75600083 1 2 140 2 1 -1.3214 0.7192 -0.2047 -0.2006 -1.6588 -1.1903 2.07 -1.1418 -0.6541 -0.9779 -0.5521 -1.8357 -0.3971 -1.2973 NA 600 NA 433.221 361.818 385.135 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2172" 75600083 1 1 648 5 1 -0.2008 -0.7816 -0.2047 0.8207 0.7251 0.6818 NA 0.5465 0.2678 1.1793 0.4597 0.532 -0.7366 NA NA NA NA 604.197 578.53 552.312 23 17.4884 -0.6483 0.6736 -0.3925 -0.1662 0.9042
"2173" 75600084 1 1 648 4 0 -0.06 1.6524 0.571 NA 0.4558 -0.7559 -0.7823 -0.1992 0.872 0.0477 -1.1276 -1.7169 1.314 1.0346 270 270 270 429.9 252.56 359.999 23 12.0769 -0.3123 -1.4551 -0.6364 -0.1274 0.9042
"2174" 75600084 0 3 140 2 1 -0.9016 0.8232 -0.9792 -0.687 -1.4832 -0.9351 NA -1.5403 -0.3819 -1.2622 -1.5901 -2.1438 1.314 NA NA NA NA 378.368 363.804 307.242 23 12.0769 -0.3123 -1.4551 -0.6364 -0.1274 0.9042
"2175" 75600084 0 1 648 2 0 -0.7215 NA NA NA NA NA NA -1.1246 -0.6541 -1.0118 -0.8632 -1.813 0.0458 NA NA NA NA 367.018 317.398 338.456 23 12.0769 -0.3123 -1.4551 -0.6364 -0.1274 0.9042
"2176" 75600085 1 1 648 3 0 -0.7196 0.2705 -0.6888 -0.687 NA 0.472 -0.7823 -0.4232 -1.8598 -0.6122 -0.0664 -1.1301 0.4522 0.2169 180 180 315 611.074 547.272 622.055 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2177" 75600085 1 1 648 4 0 -0.8176 -1.272 -0.2661 -1.2792 -0.0614 1.4326 -0.7823 -0.6535 -1.8598 -0.6122 0.2925 -1.0239 0.2148 0.3622 180 180 180 647.395 594.618 600.737 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2178" 75600085 0 1 648 3 0 0.4627 -0.3034 -0.2047 1.1422 -0.096 0.6818 0.2907 -0.0691 -0.3819 -0.1357 0.0206 -0.2326 0.4394 1.0346 180 135 270 527.874 555.088 475.506 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2179" 75600085 0 1 648 3 0 -0.8176 0.5206 -0.9372 1.8905 -1.0974 -1.199 -0.7823 -0.3627 -0.7888 -0.6853 0.2549 -0.6179 -0.3262 -1.0691 NA NA NA 599.341 579.132 565.747 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2180" 75600085 1 1 648 4 0 1.7513 -1.272 0.1956 -0.9823 0.4152 0.1837 -0.7823 -0.1358 -0.6541 -0.9191 0.6267 -0.2799 0.2727 0.2127 180 180 315 662.372 609.224 682.553 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2181" 75600085 1 1 648 5 0 1.2316 -0.8863 -0.5707 -0.4342 0.0156 1.4326 NA 1.2414 0.6765 -0.6122 1.6403 0.7228 0.2148 NA NA NA NA 753.821 646.264 704.014 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2182" 75600085 0 1 648 6 0 -0.6146 -0.4021 -0.5707 -0.3799 -1.0974 0.4829 -0.7823 0.021 0.4765 -1.8124 0.4167 0.7974 -0.5088 0.2127 135 180 225 581.939 526.747 583.684 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2183" 75600085 0 1 648 6 0 0.0631 0.2705 -0.733 0.4637 -0.5536 0.0348 0.2907 0.5022 -0.0502 -0.1357 0.5754 1.0212 0.039 1.0346 180 180 315 696.283 596.022 607.946 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2184" 75600085 0 1 648 3 0 2.4509 -0.8863 -0.9792 0.4637 -1.3068 0.6818 -0.7823 0.7199 1.5465 1.1793 -0.4892 -0.1597 1.314 -0.6576 180 180 270 587.261 547.13 589.636 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2185" 75600085 0 1 648 6 0 -1.1538 -1.272 -1.1146 -0.687 -0.0614 1.4326 NA 0.7501 1.5465 1.1793 -0.438 1.1261 0.7628 NA NA NA NA 657.902 633.735 688.322 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2186" 75600085 0 1 648 6 0 1.2316 -0.6346 0.4352 0.8794 -0.8273 0.6818 0.8615 -0.4434 -0.1052 -0.6853 -0.3452 0.6029 -0.4377 -1.1847 135 180 225 621.294 602.714 604.328 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2187" 75600085 0 1 648 6 0 2.6131 0.2705 -0.2047 -0.4342 -0.0614 -0.0821 -0.7823 0.8701 1.5465 -0.1357 -0.0899 1.0628 0.039 1.0346 135 180 90 628.733 583.673 629.421 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2188" 75600085 0 1 648 5 0 -1.9715 -0.2888 -0.9792 -1.4869 -0.0614 0.3241 1.5082 0.6938 -0.0502 0.1806 1.2251 0.5027 -0.7659 -1.5824 135 180 360 610.448 490.106 535.4 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2189" 75600085 0 1 648 5 0 0.2694 0.2705 0.4352 1.8905 -1.4832 0.9517 -0.7823 -0.0068 -0.0502 1.1793 -0.6383 0.5305 0.4394 0.2169 180 180 180 661.287 635.249 661.024 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2190" 75600085 1 1 648 5 0 -2.7114 -0.2888 2.0054 -1.2319 0.0018 0.9683 -0.7823 0.3214 -0.1932 -0.6122 0.9762 -0.1339 0.2727 1.0346 180 180 315 565.451 572.601 600.261 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2191" 75600085 0 1 648 5 0 2.6131 -0.2888 -0.2047 -0.4342 1.1497 0.4458 NA 0.0392 -0.474 -1.0118 0.1845 -1.8361 0.2485 NA NA NA NA 709.571 627.182 665.33 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2192" 75600085 1 1 648 6 0 -0.7077 -0.4021 0.1956 -0.4342 -0.4909 0.9683 -0.7823 -0.1214 0.0213 -0.1357 -0.4712 0.8608 -0.3673 -0.6576 135 180 270 641.869 586.006 559.326 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2193" 75600085 0 1 648 6 0 0.5572 -1.272 -0.2661 -0.9295 1.6219 2.7249 -0.7823 0.2776 0.2126 -0.1357 -0.0242 1.1588 -1.3345 0.2127 135 180 225 580.054 539.458 549.781 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2194" 75600085 1 2 140 5 0 -0.7077 0.2705 -0.5707 -1.8939 -0.7997 2.7249 -0.7823 -0.6538 -0.1269 -0.1357 -0.3631 -0.7358 1.314 1.0346 180 180 180 553.695 489.677 496.176 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2195" 75600085 0 2 148 5 0 0.9908 -0.5536 -0.8279 -0.4342 0.5075 0.2143 0.2907 0.7939 1.5465 -0.1357 -0.0168 0.9661 -0.7769 1.0346 135 180 225 644.68 571.661 613.467 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2196" 75600085 1 1 648 5 0 0.7546 -0.8863 -0.2661 -1.1597 0.3444 0.6818 0.2907 -0.2833 0.1299 -0.6853 -0.3565 0.4935 -0.7074 0.6364 180 180 450 655.053 624.535 694.738 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2197" 75600085 0 1 648 6 0 1.3326 -0.5536 0.4352 0.1097 -0.5319 2.7249 -0.7823 0.7392 1.0087 1.1793 -0.0233 1.1703 0.7628 1.0346 180 180 360 599.021 511.67 560.712 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2198" 75600085 1 1 648 6 0 0.4607 -0.4021 1.2643 -1.4869 NA NA NA 1.0474 0.6765 -0.1357 1.017 1.2331 -0.3262 NA NA NA NA 547.582 555.61 653.958 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2199" 75600085 1 1 648 5 0 1.7513 -0.6346 -0.2047 -0.687 -0.096 -0.3425 0.8233 -0.1546 -0.6541 -0.1357 0.1122 -0.0983 0.385 1.0346 180 180 180 597.389 609.37 615.652 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2200" 75600085 0 1 648 3 0 0.4956 -0.5536 -0.1401 1.4083 -0.5176 0.3018 -0.7823 0.6645 0.2269 1.1793 0.5317 0.3315 -0.5488 1.0346 180 180 180 672.74 626.464 581.944 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2201" 75600085 0 1 648 3 0 0.5592 -0.4021 -0.5707 0.9606 -0.4684 -0.1903 NA -0.0775 -0.7888 -1.0118 0.4597 -0.8447 0.7015 -0.6576 NA NA NA 667.633 593.024 607.312 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2202" 75600085 0 1 648 5 0 -1.4526 0.7192 -1.1146 0.8794 -0.0614 2.7249 -0.7823 0.401 0.2484 1.1793 0.4247 0.741 0.4394 1.0346 180 180 180 518.809 513.055 460.214 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2203" 75600085 0 1 648 6 0 2.0787 -0.8863 -0.5229 0.9109 0.7396 0.4503 -0.7823 0.0874 0.4616 -0.1357 -0.666 0.7927 -1.2781 -0.6576 135 180 540 659.167 628.765 625.05 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2204" 75600085 1 2 854 6 0 -0.7229 -0.5536 1.2643 -1.109 -0.3542 0.6818 NA -0.0263 -0.474 -1.5532 0.4261 -0.1924 1.314 NA 180 180 NA 417.428 344.574 416.821 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2205" 75600085 0 1 648 5 0 -0.1738 -0.7816 -0.4112 0.0208 -0.096 0.6818 -0.7823 0.0448 0.872 -0.6122 -0.1414 -0.3146 0.0703 1.0346 180 180 180 602.352 557.74 621.549 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2206" 75600085 0 1 648 6 0 1.5998 -1.272 0.1956 0.4637 1.6219 2.7249 0.2907 1.0672 1.0087 1.1793 0.4261 1.3731 0.7015 1.0346 135 180 225 597.864 627.386 608.626 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2207" 75600085 1 1 648 6 0 -1.9715 -0.6346 0.1956 -1.4869 0.8281 1.4903 1.1625 0.1873 -0.1932 1.1793 0.2441 0.9764 -0.7659 -0.6576 135 180 360 560.84 412.288 526.644 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2208" 75600085 1 1 648 6 0 -0.3678 -0.7816 -0.2661 -1.8939 -0.0614 0.6818 NA 0.3031 0.0213 -0.1357 0.4583 0.9802 -0.0037 NA NA NA NA 789.871 638.988 681.8 23 12 -0.0703 -1.4551 -0.3925 1.1337 -1.0542
"2209" 75600086 0 1 854 6 0 NA NA NA NA NA NA NA 0.3111 1.5465 0.0477 -0.8653 0.9223 1.314 NA NA NA NA 661.195 631.736 550.353 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2210" 75600086 0 1 648 6 0 -0.1542 NA -0.5707 -0.687 -0.0614 0.3018 NA 0.1091 0.1299 -0.6122 0.0597 0.9417 -0.3971 NA NA NA NA 557.781 511.162 532.787 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2211" 75600086 0 2 854 4 0 0.0995 -0.6346 -0.8705 -0.13 0.7034 1.4326 NA -0.3831 0.339 -0.1357 -0.9908 -0.9094 -0.2023 NA NA NA NA 628.804 639.778 555.859 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2212" 75600086 1 1 648 6 0 0.0127 0.2705 0.7871 -1.059 -0.0614 0.472 0.2907 1.7922 1.1953 1.1793 1.6317 1.549 -0.1206 1.0346 360 270 405 628.502 527.595 611.869 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2213" 75600086 0 1 648 2 0 -1.1538 -0.6346 -0.5707 -0.13 0.4152 0.4458 -0.7823 0.1 -0.1052 1.1793 0.1624 -0.6401 -1.3245 0.2127 270 315 360 506.318 549.43 566.369 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2214" 75600086 1 1 854 6 0 -1.9715 1.9717 -1.0881 1.0671 -0.401 -0.5878 0.7703 0.2091 -0.0244 -0.6853 0.6678 0.9065 0.4522 -0.6576 180 225 135 552.3 489.098 553.745 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2215" 75600086 0 1 648 6 0 0.5847 -0.8863 -1.1146 0.1097 0.0157 2.7249 -0.7823 -0.3079 0.2269 1.1793 -0.8808 0.6292 -0.4795 1.0346 180 1575 180 507.638 451.57 435.34 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2216" 75600086 1 1 648 6 0 0.5935 -0.4021 -1.7009 -1.4869 0.4152 0.9303 0.2907 0.1602 1.0087 -0.1357 -0.9734 0.9384 -0.3584 -0.6576 180 180 180 546.377 559.301 549.997 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2217" 75600086 0 1 648 4 0 0.5385 -1.272 -1.2708 0.052 -0.4525 0.0427 -0.7823 0.5165 0.9524 -0.6853 -0.1699 -0.2151 1.314 1.0346 180 180 180 696.554 662.803 677.141 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2218" 75600086 0 2 854 6 0 -0.1419 0.2705 0.2653 -0.4342 -0.7997 0.6818 -0.7823 0.109 0.2678 1.1793 -0.3936 0.692 -0.6675 0.6402 180 180 180 626.76 601.248 612.485 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2219" 75600086 1 3 648 5 0 -1.1538 -1.272 -0.2047 -0.3799 0.3693 0.3528 -0.7823 0.7597 1.1953 1.1793 -0.3998 1.0025 0.1694 1.0346 NA NA NA 582.979 529.569 589.514 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2220" 75600086 0 1 148 6 0 0.0995 -1.272 -0.5707 -0.0845 0.4552 0.9423 -0.7823 0.5931 1.0087 1.1793 -0.3998 0.6699 -0.1206 1.0346 180 180 180 595.167 563.768 531.099 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2221" 75600086 0 1 200 5 0 -1.7421 -0.2888 -1.1146 -1.4869 1.1268 0.4458 NA -0.2808 0.0213 -0.6947 -0.2243 0.0047 -1.5794 -1.8649 180 180 180 611.052 586.14 638.321 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2222" 75600086 1 2 148 6 0 1.2316 -0.6346 0.571 -1.8939 1.6438 2.7249 NA -0.3507 0.2827 1.1793 -0.732 0.7637 -0.5488 1.0346 180 180 180 612.315 641.792 581.606 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2223" 75600086 0 2 854 6 0 2.6131 -1.272 2.0054 0.1097 0.3858 -0.3184 -0.7823 0.5225 1.5465 -0.1357 -0.7268 1.1998 0.2485 1.0346 NA NA NA 598.026 677.272 640.264 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2224" 75600086 1 1 648 6 0 0.9011 -0.2888 -1.5513 -0.2006 -0.8109 -0.1562 -0.7823 0.5291 1.5465 -0.1357 -0.1834 1.0778 -0.3971 -1.3939 180 180 180 550.825 538.275 558.086 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2225" 75600086 0 1 648 6 0 1.5998 -1.272 -0.2047 -0.4342 -0.5176 1.4903 NA 0.4175 0.9244 0.0477 -0.2637 1.0738 -1.6385 NA NA NA NA 569.006 563.641 546.231 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2226" 75600086 1 2 140 2 0 -0.4423 -1.272 1.2643 1.4083 0.4152 -0.5665 0.7703 -0.5573 -1.8598 1.1793 -0.3881 -1.5296 -1.555 -1.0657 180 180 180 651.845 613.154 505.405 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2227" 75600086 0 1 648 6 0 0.2694 0.7192 -0.5707 0.4637 1.1934 0.9423 -0.7823 0.5447 0.6765 1.1793 0.1845 0.9173 -0.2023 0.6402 405 360 450 565.228 608.501 569.018 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2228" 75600086 0 2 140 2 0 0.8628 -1.272 -2.345 -1.2319 1.111 0.6818 -0.7823 0.1326 0.5645 -0.1357 -0.3342 -1.3703 0.3485 1.0346 180 180 180 551.305 542.874 451.235 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2229" 75600086 0 1 648 6 0 2.6131 -0.7816 -0.2661 0.4637 -0.0806 0.1589 -0.7823 0.9827 1.5465 -0.1357 0.1005 0.5928 1.314 1.0346 180 180 180 616.197 651.727 591.92 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2230" 75600086 0 2 648 3 0 0.2363 -1.272 -0.4112 -0.4342 -1.3068 -0.6913 -0.7823 0.8854 1.5465 -1.0118 0.5046 0.445 -0.2023 1.0346 NA NA NA 471.485 550.033 594.419 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2231" 75600086 0 1 648 4 0 -0.9016 0.2705 -0.5707 1.3423 -0.5536 1.4326 -0.7823 0.3931 0.1299 1.1793 0.5022 0.2366 0.2384 1.0346 180 225 180 532.101 484.608 486.465 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2232" 75600086 0 1 648 6 0 0.1118 0.7192 0.4352 NA 1.111 1.4685 -0.7823 0.6163 0.0213 1.1793 0.7953 0.6988 0.7015 1.0346 180 225 180 530.835 519.716 461.645 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2233" 75600086 0 3 148 NA 0 1.4712 3.0064 -1.7009 -0.3799 0.3858 0.9423 -0.7823 0.9764 1.0087 -0.6122 0.9271 0.6546 1.314 1.0346 315 315 225 503.169 597.913 518.933 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2234" 75600086 0 1 648 6 0 0.5935 -0.8863 -0.9792 -1.4869 -0.0614 0.3241 -0.7823 0.6389 1.5465 -0.1357 -0.0168 1.1825 -1.1481 1.0346 180 180 180 639.416 614.539 571.5 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2235" 75600086 0 1 148 6 0 0.9737 -1.272 -0.9372 0.9606 0.3139 -1.099 NA 0.1865 1.5465 -0.1357 -1.3318 1.0004 -0.1206 -1.7696 NA NA NA 584.23 624.847 637.255 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2236" 75600086 0 2 148 6 0 1.4205 -1.272 -0.6888 0.1097 NA NA NA 0.3649 1.0087 0.0477 -0.7281 0.8181 -0.2327 NA NA NA NA 574.206 598.682 598.752 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2237" 75600086 0 1 648 5 0 0.4086 -1.272 0.1956 -1.8939 0.4269 0.4951 -0.7823 1.2898 1.5465 -0.1357 0.716 0.5129 0.7015 1.0346 180 180 180 573.532 600.633 665.85 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2238" 75600086 0 2 648 2 0 0.4627 0.2705 -0.2661 -0.3799 0.4152 0.6818 -0.7823 0.6902 1.1953 1.1793 -0.3342 -1.0114 -1.1481 -1.1847 180 180 90 559.101 562.255 511.559 23 9.2348 0.1 -0.2968 0.1447 0.6101 -1.0542
"2239" 75600087 0 2 200 6 0 -0.0176 -1.272 2.0054 0.4637 1.5527 0.6344 NA 1.8717 1.0087 -0.1357 2.1097 1.6944 -0.7562 NA NA NA NA 644.841 585.07 609.675 23 10.9378 1.2048 -0.5869 0.8153 -0.5079 0.9042
"2240" 75600087 1 2 200 5 0 -0.6362 0.2705 0.1956 0.4637 -0.0614 -0.6659 1.2618 -0.6353 -0.6541 -0.6853 0.3672 -0.1116 -1.1481 1.0346 180 180 360 491.104 515.402 541.988 23 10.9378 1.2048 -0.5869 0.8153 -0.5079 0.9042
"2241" 75600087 0 1 648 6 0 -0.2406 0.2705 1.1811 0.8794 0.3139 0.1554 NA -0.6351 -0.0971 -0.6853 -0.3375 0.6268 0.4394 NA NA NA NA 563.974 469.214 399.16 23 10.9378 1.2048 -0.5869 0.8153 -0.5079 0.9042
"2242" 75600087 0 1 200 6 0 1.5482 0.8232 -0.9792 0.4637 -0.4684 -0.763 -0.7823 -0.8281 -1.8598 -0.1357 -0.5551 0.5339 -0.3673 1.0346 180 180 360 531.866 497.961 612.829 23 10.9378 1.2048 -0.5869 0.8153 -0.5079 0.9042
"2243" 75600087 0 1 200 6 0 0.3568 0.8232 0.1956 1.4083 -0.8846 -0.338 0.2907 0.9712 1.0087 1.1793 0.2571 1.2009 0.4394 1.0346 200 1800 300 554.247 590.439 510.214 23 10.9378 1.2048 -0.5869 0.8153 -0.5079 0.9042
"2244" 75600087 1 1 200 6 0 2.6131 -1.272 -0.2661 -0.5722 0.4152 -0.0633 NA 0.3207 0.6561 -0.4884 -0.0387 1.182 -0.5973 1.0346 NA NA NA 718.644 718.505 663.3 23 10.9378 1.2048 -0.5869 0.8153 -0.5079 0.9042
