"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "fear_failure" "belonging" "bullied" "ESCS_status" "teacher_support" "emo_sup" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav" "teach_multicult" "private"
"3996" 75600154 1 1 0 6 0 0.855 0.1388 0.8233 -0.3292 -0.4671 -2.0819 220 220 220 589.219 633.081 593.648 23 12.88 0.1031 0.1295 0.6482 -0.1274 0.287 "public"
"4000" 75600154 0 3 2 6 0 -1.4242 -0.5015 0.7703 0.6847 -0.3971 1.0346 315 225 225 490.416 509.585 560.192 23 12.88 0.1031 0.1295 0.6482 -0.1274 0.287 "public"
"4004" 75600154 0 2 3 3 0 -1.4242 1.4685 -0.7823 -1.1183 -1.1481 1.0346 240 180 180 463.82 423.5 445.97 23 12.88 0.1031 0.1295 0.6482 -0.1274 0.287 "public"
"4005" 75600154 1 2 2 6 0 1.0109 0.9517 -0.7823 0.1934 -2.0248 -1.3981 180 225 135 503.147 533.933 567.369 23 12.88 0.1031 0.1295 0.6482 -0.1274 0.287 "public"
"4007" 75600154 1 1 0 4 0 -1.8939 0.3241 -0.7823 -0.0809 -1.555 -1.292 135 135 180 529.421 546.325 547.179 23 12.88 0.1031 0.1295 0.6482 -0.1274 0.287 "public"
"4008" 75600154 0 1 0 6 0 -0.687 0.6818 -0.7823 0.7635 -0.6262 0.2127 270 270 225 533.443 551.838 550.812 23 12.88 0.1031 0.1295 0.6482 -0.1274 0.287 "public"
"4011" 75600154 1 1 0 3 0 -1.8939 0.1837 -0.7823 -0.2949 -1.1176 -1.8624 180 180 90 528.153 461.84 417.072 23 12.88 0.1031 0.1295 0.6482 -0.1274 0.287 "public"
"4016" 75600155 1 1 0 6 0 -1.8939 1.4326 0.2907 0.7238 0.3485 -0.6576 270 180 180 624.643 630.917 603.527 18 10.2222 0.265 -0.614 0.8825 0.9355 -1.0542 "public"
"4021" 75600155 0 1 0 6 0 -0.4342 0.3018 -0.7823 0.6936 -1.5447 -0.6576 270 225 180 557.463 550.81 505.242 18 10.2222 0.265 -0.614 0.8825 0.9355 -1.0542 "public"
"4026" 75600155 0 1 0 6 0 0.1097 0.3018 0.2907 0.9833 -1.5447 0.6364 270 225 90 554.882 538.454 521.195 18 10.2222 0.265 -0.614 0.8825 0.9355 -1.0542 "public"
"4027" 75600155 1 1 1 6 1 -0.687 0.4279 0.8233 -1.2814 1.314 0.3586 180 180 180 418.679 316.141 364.375 18 10.2222 0.265 -0.614 0.8825 0.9355 -1.0542 "public"
"4029" 75600155 0 1 0 4 0 -0.687 0.3018 -0.7823 -0.8099 -1.5925 0.3622 270 270 90 576.296 545.315 465.749 18 10.2222 0.265 -0.614 0.8825 0.9355 -1.0542 "public"
"4033" 75600155 0 1 0 3 0 -1.8939 0.4829 -0.7823 0.1953 -1.1481 1.0346 270 180 90 626.823 557.253 576.747 18 10.2222 0.265 -0.614 0.8825 0.9355 -1.0542 "public"
"4043" 75600155 1 1 0 4 0 -0.4342 0.4458 0.7703 -0.2225 -0.8998 1.0346 270 180 90 559.137 465.291 522.681 18 10.2222 0.265 -0.614 0.8825 0.9355 -1.0542 "public"
"4045" 75600155 1 1 0 4 0 -1.109 2.7249 -0.7823 0.4248 0.5488 1.0346 270 180 180 629.341 552.433 543.563 18 10.2222 0.265 -0.614 0.8825 0.9355 -1.0542 "public"
"4046" 75600155 1 1 0 6 0 -0.687 0.6713 1.5082 0.4559 -0.9422 -1.0691 180 180 90 588.367 455.276 490.937 18 10.2222 0.265 -0.614 0.8825 0.9355 -1.0542 "public"
"4050" 75600155 1 1 0 6 0 -0.9295 0.9683 0.8615 0.8251 -0.5074 -1.0624 270 225 90 532.945 458.69 543.769 18 10.2222 0.265 -0.614 0.8825 0.9355 -1.0542 "public"
"4081" 75600157 1 1 0 6 0 -0.13 0.4829 0.2907 1.4085 -1.7949 1.0346 135 180 270 711.402 618.955 650.375 23 7.7565 -1.4212 -1.4551 -0.6744 -1.419 0.9042 "public"
"4082" 75600157 1 1 0 3 0 -1.4869 0.6653 0.2907 -0.5128 -0.5088 1.0346 180 180 180 630.927 606.931 658.561 23 7.7565 -1.4212 -1.4551 -0.6744 -1.419 0.9042 "public"
"4084" 75600157 1 1 0 3 0 -0.13 1.4326 0.2907 -0.4231 -0.3971 1.0346 135 180 315 681.466 745.722 713.379 23 7.7565 -1.4212 -1.4551 -0.6744 -1.419 0.9042 "public"
"4085" 75600157 1 1 0 6 0 -0.7592 0.6818 -0.7823 0.8222 -0.0862 1.0346 180 180 315 667.583 675.455 679.261 23 7.7565 -1.4212 -1.4551 -0.6744 -1.419 0.9042 "public"
"4086" 75600157 1 2 2 6 0 -0.3498 0.4846 0.2907 0.3115 -0.828 -0.6576 135 180 315 616.954 612.389 629.774 23 7.7565 -1.4212 -1.4551 -0.6744 -1.419 0.9042 "public"
"4087" 75600157 0 1 0 6 0 -0.1558 0.3692 0.2907 1.5797 -0.5488 1.0346 180 180 180 561.299 608.572 550.987 23 7.7565 -1.4212 -1.4551 -0.6744 -1.419 0.9042 "public"
"4092" 75600157 0 1 0 6 0 -1.2319 1.4326 0.2907 1.1014 -0.5197 0.6364 180 180 360 588.468 648.599 652.315 23 7.7565 -1.4212 -1.4551 -0.6744 -1.419 0.9042 "public"
"4093" 75600157 1 1 0 6 0 -0.687 -0.6306 -0.7823 1.5849 1.314 -0.6576 225 180 270 636.249 536.048 632.275 23 7.7565 -1.4212 -1.4551 -0.6744 -1.419 0.9042 "public"
"4094" 75600157 0 2 3 4 0 -1.4242 -1.4576 -0.7823 -0.6797 -0.2023 -1.1869 180 180 180 482.518 450.805 422.674 23 7.7565 -1.4212 -1.4551 -0.6744 -1.419 0.9042 "public"
"4095" 75600157 0 3 2 1 0 0.4637 -0.6693 0.2308 -1.501 -2.1621 -1.58 135 180 315 503.892 563.7 544.866 23 7.7565 -1.4212 -1.4551 -0.6744 -1.419 0.9042 "public"
"4096" 75600157 0 1 0 5 0 -0.687 -0.445 -0.7823 -0.2031 -0.7857 0.3622 180 180 180 690.411 638.28 603.942 23 7.7565 -1.4212 -1.4551 -0.6744 -1.419 0.9042 "public"
"4097" 75600157 0 1 0 6 0 1.3423 0.9423 -0.7823 0.9764 -0.4707 1.0346 180 180 180 628.548 590.639 593.396 23 7.7565 -1.4212 -1.4551 -0.6744 -1.419 0.9042 "public"
"4098" 75600157 0 2 0 5 0 -0.687 0.0348 -0.7823 -0.046 -0.7857 1.0346 180 180 180 509.985 556.827 505.448 23 7.7565 -1.4212 -1.4551 -0.6744 -1.419 0.9042 "public"
"4099" 75600157 0 1 0 6 0 1.4083 1.4903 0.1462 1.2874 -2.1007 0.5029 135 135 180 527.529 518.621 540.401 23 7.7565 -1.4212 -1.4551 -0.6744 -1.419 0.9042 "public"
"4104" 75600157 0 1 0 6 0 -0.3799 0.6818 0.2907 0.088 0.039 0.3622 135 180 315 504.339 568.072 544.813 23 7.7565 -1.4212 -1.4551 -0.6744 -1.419 0.9042 "public"
"4105" 75600157 1 1 0 3 0 -1.2319 0.6246 0.2907 -0.5517 -1.5103 0.2127 135 180 315 754.524 727.604 750.195 23 7.7565 -1.4212 -1.4551 -0.6744 -1.419 0.9042 "public"
"4106" 75600157 1 2 0 3 0 0.8794 -1.298 3.8591 -0.7701 -1.555 -1.6688 440 440 440 451.046 512.008 482.637 23 7.7565 -1.4212 -1.4551 -0.6744 -1.419 0.9042 "public"
"4107" 75600157 1 3 3 6 0 -0.7592 0.9423 -0.7823 0.8095 -1.7418 0.5029 135 180 450 653.793 611.294 621.362 23 7.7565 -1.4212 -1.4551 -0.6744 -1.419 0.9042 "public"
"4108" 75600157 1 2 2 6 0 -0.4342 -0.6869 1.1625 1.1076 -1.555 0.6402 180 180 270 479.274 411.305 424.402 23 7.7565 -1.4212 -1.4551 -0.6744 -1.419 0.9042 "public"
"4112" 75600157 0 1 0 3 0 0.052 0.6818 0.2907 0.4014 -0.3882 0.2127 180 180 180 613.199 663.549 637.305 23 7.7565 -1.4212 -1.4551 -0.6744 -1.419 0.9042 "public"
"4116" 75600158 1 1 2 3 0 -0.687 -0.2641 -0.7823 0.2631 0.385 -0.6576 225 270 135 594.541 524.163 620.509 23 14.0541 0.4698 -0.3163 0.4215 0.6101 -0.1661 "public"
"4117" 75600158 0 1 2 6 0 -0.687 -0.2641 -0.7823 3.1629 1.314 1.0346 225 225 135 595.168 590.475 616.546 23 14.0541 0.4698 -0.3163 0.4215 0.6101 -0.1661 "public"
"4119" 75600158 1 1 2 5 0 -1.8939 0.2385 -0.7823 0.5868 -1.3345 1.0346 270 270 135 505.164 400.474 455.864 23 14.0541 0.4698 -0.3163 0.4215 0.6101 -0.1661 "public"
"4120" 75600158 0 1 2 6 1 -0.6133 0.1347 0.8615 0.999 0.4394 0.2127 225 225 135 476.814 552.305 561.467 23 14.0541 0.4698 -0.3163 0.4215 0.6101 -0.1661 "public"
"4122" 75600158 1 1 2 3 0 -1.8939 0.0043 -0.7823 -0.0166 1.314 1.0346 225 180 45 467.901 441.659 494.604 23 14.0541 0.4698 -0.3163 0.4215 0.6101 -0.1661 "public"
"4123" 75600158 1 2 2 5 0 -1.2792 -0.2617 0.1462 0.0359 0.385 -0.6439 180 180 45 549.54 579.382 604.331 23 14.0541 0.4698 -0.3163 0.4215 0.6101 -0.1661 "public"
"4124" 75600158 1 2 2 6 0 -0.2006 0.37 -0.7823 1.1819 -0.1298 1.0346 225 225 135 488.15 462.177 462.725 23 14.0541 0.4698 -0.3163 0.4215 0.6101 -0.1661 "public"
"4127" 75600158 1 1 2 5 0 -1.8939 1.9816 -0.7823 0.727 -0.1811 1.0346 225 225 45 511.418 531.94 497.654 23 14.0541 0.4698 -0.3163 0.4215 0.6101 -0.1661 "public"
"4128" 75600158 1 1 2 6 0 -1.8939 0.6347 0.2907 0.6481 0.481 0.6402 180 180 135 644.901 707.57 695.972 23 14.0541 0.4698 -0.3163 0.4215 0.6101 -0.1661 "public"
"4129" 75600158 0 1 2 4 0 0.9606 -1.0214 1.1211 0.3997 -1.1053 1.0346 270 270 90 490.635 518.228 549.138 23 14.0541 0.4698 -0.3163 0.4215 0.6101 -0.1661 "public"
"4130" 75600158 0 1 2 3 0 -0.3009 0.5027 0.2907 -1.1436 0.0483 1.0346 225 225 135 435.588 533.405 505.856 23 14.0541 0.4698 -0.3163 0.4215 0.6101 -0.1661 "public"
"4131" 75600158 1 1 2 6 0 0.052 0.0917 -0.7823 1.0946 -2.1007 0.2169 160 160 80 481.252 422.284 478.009 23 14.0541 0.4698 -0.3163 0.4215 0.6101 -0.1661 "public"
"4132" 75600158 0 1 2 5 1 0.052 -0.8968 0.2907 -0.2228 0.6259 -1.8598 90 90 45 289.493 329.98 417.832 23 14.0541 0.4698 -0.3163 0.4215 0.6101 -0.1661 "public"
"4135" 75600158 0 1 2 4 0 -0.0845 -0.336 0.8233 -0.1741 -0.2023 -0.6576 225 225 135 498.448 413.046 472.058 23 14.0541 0.4698 -0.3163 0.4215 0.6101 -0.1661 "public"
"4136" 75600158 1 1 2 6 0 -0.4342 -0.4908 -0.7823 0.9039 -0.9734 -0.6576 135 135 90 632.492 660.776 711.791 23 14.0541 0.4698 -0.3163 0.4215 0.6101 -0.1661 "public"
"4140" 75600158 1 1 2 6 0 0.1097 3.22 -0.7823 0.7564 1.314 1.0346 225 225 135 472.602 462.571 578.662 23 14.0541 0.4698 -0.3163 0.4215 0.6101 -0.1661 "public"
"4142" 75600158 1 1 2 6 0 -1.8939 1.6185 -0.7823 1.3722 -0.4377 1.0346 225 225 90 720.731 740.377 670.034 23 14.0541 0.4698 -0.3163 0.4215 0.6101 -0.1661 "public"
"4143" 75600158 0 3 3 6 1 -0.3498 -1.2409 1.4721 1.5049 -0.5575 0.5029 180 180 90 464.307 514.033 501.307 23 14.0541 0.4698 -0.3163 0.4215 0.6101 -0.1661 "public"
"4145" 75600158 0 1 2 5 0 -0.6133 0.6347 -0.7823 0.1974 0.7015 0.2169 135 135 90 376.697 475.684 443.688 23 14.0541 0.4698 -0.3163 0.4215 0.6101 -0.1661 "public"
"4146" 75600158 1 1 2 6 0 1.8905 0.7054 -0.7823 1.0626 1.314 0.6364 180 180 135 544.004 524.175 575.044 23 14.0541 0.4698 -0.3163 0.4215 0.6101 -0.1661 "public"
"4150" 75600159 1 1 0 6 0 -0.1748 0.3018 0.7703 -0.4858 -0.8791 1.0346 250 250 150 479.81 464.002 499.535 18 10.9333 0.1 0.8242 0.1064 1.4078 -0.4859 "public"
"4152" 75600159 0 3 2 2 0 -1.1597 -0.8659 2.0604 -1.2206 0.3995 1.0346 225 180 90 549.949 563.447 553.799 18 10.9333 0.1 0.8242 0.1064 1.4078 -0.4859 "public"
"4154" 75600159 1 1 2 5 0 -0.2459 0.9683 -0.7823 -0.0673 1.314 -0.6576 250 350 150 640.856 638.873 686.067 18 10.9333 0.1 0.8242 0.1064 1.4078 -0.4859 "public"
"4158" 75600160 0 3 2 4 0 -0.6133 -0.1769 1.203 -1.1832 -0.7659 -1.5824 225 225 135 523.534 296.132 377.938 23 10 0.0606 -1.4551 0.4215 -0.1274 -1.0542 "public"
"4162" 75600160 1 1 2 5 1 0.4637 2.7249 -0.7823 -0.9033 -1.1481 -0.6576 360 360 120 389.253 378.665 344.487 23 10 0.0606 -1.4551 0.4215 -0.1274 -1.0542 "public"
"4163" 75600160 0 3 3 6 0 0.4637 -0.7764 1.1625 0.6642 0.385 -0.6576 250 250 150 379.304 396.292 282.409 23 10 0.0606 -1.4551 0.4215 -0.1274 -1.0542 "public"
"4164" 75600160 1 1 2 6 0 0.1097 -0.4509 0.7703 -0.0673 -0.4377 -1.0657 250 250 200 618.046 614.536 585.119 23 10 0.0606 -1.4551 0.4215 -0.1274 -1.0542 "public"
"4165" 75600160 1 2 2 6 1 -0.687 0.3241 -0.7823 0.2098 0.2048 -0.6576 250 250 150 563.746 451.044 504.68 23 10 0.0606 -1.4551 0.4215 -0.1274 -1.0542 "public"
"4170" 75600160 1 2 2 6 1 -0.3799 0.6818 1.1729 -0.6575 0.6259 -0.6576 225 315 135 396.404 343.255 368.59 23 10 0.0606 -1.4551 0.4215 -0.1274 -1.0542 "public"
"4172" 75600160 1 1 2 6 1 0.4637 -3.2367 -0.7823 1.842 -0.0348 1.0346 250 250 150 410.711 345.569 407.165 23 10 0.0606 -1.4551 0.4215 -0.1274 -1.0542 "public"
"4175" 75600160 0 1 2 6 1 0.8794 -0.3086 -0.7823 -0.28 -0.0862 -0.6576 250 250 150 432.981 411.891 394.434 23 10 0.0606 -1.4551 0.4215 -0.1274 -1.0542 "public"
"4176" 75600160 0 2 3 5 0 1.8905 -1.2778 1.1211 0.1876 1.314 1.0346 250 250 150 326.702 435.567 444.737 23 10 0.0606 -1.4551 0.4215 -0.1274 -1.0542 "public"
"4179" 75600160 0 2 3 2 1 -0.687 0.6818 0.8233 -0.6791 -0.6262 -1.3964 720 720 360 350.819 297.796 317.548 23 10 0.0606 -1.4551 0.4215 -0.1274 -1.0542 "public"
"4190" 75600161 1 1 2 6 0 -1.0109 -1.2714 1.4093 0.8954 -2.7106 -0.6576 715 65 260 367.626 290.764 320.209 13 8.5217 0.1111 -0.3163 -0.0318 0.6015 -0.1868 "private"
"4193" 75600162 0 1 2 3 0 0.1097 -0.2924 -0.7823 0.1028 0.2437 -1.3939 120 150 60 488.009 495.365 467.611 18 13.693 -1.4212 -1.4551 0.0321 -1.2356 -0.6263 "public"
"4194" 75600162 1 1 2 5 0 1.0109 1.3381 -0.7823 0.155 1.314 1.0346 225 225 135 315.947 390.113 402.195 18 13.693 -1.4212 -1.4551 0.0321 -1.2356 -0.6263 "public"
"4198" 75600162 0 1 2 4 0 0.1097 -0.815 0.6725 0.7516 -0.8692 -1.2947 180 225 90 700.885 592.182 632.324 18 13.693 -1.4212 -1.4551 0.0321 -1.2356 -0.6263 "public"
"4199" 75600162 0 1 2 6 0 0.8207 -0.2641 0.2907 0.5377 -0.1391 -0.6576 225 270 90 506.618 550.682 538.26 18 13.693 -1.4212 -1.4551 0.0321 -1.2356 -0.6263 "public"
"4200" 75600162 1 1 2 3 0 0.8207 -0.2641 0.2907 -0.7193 0.2384 1.0346 270 270 135 576.803 585.333 535.403 18 13.693 -1.4212 -1.4551 0.0321 -1.2356 -0.6263 "public"
"4202" 75600162 0 1 2 6 0 -0.687 6e-04 -0.7823 0.3485 0.0181 -0.6576 270 270 90 586.344 515.623 542.687 18 13.693 -1.4212 -1.4551 0.0321 -1.2356 -0.6263 "public"
"4204" 75600162 0 1 2 4 0 -0.2006 0.37 -0.7823 -0.199 -0.5488 0.6364 225 270 180 660.7 641.668 613.587 18 13.693 -1.4212 -1.4551 0.0321 -1.2356 -0.6263 "public"
"4205" 75600162 1 1 2 5 0 -1.8939 1.3381 0.8615 0.6368 1.314 1.0346 225 360 135 482.059 414.782 452.021 18 13.693 -1.4212 -1.4551 0.0321 -1.2356 -0.6263 "public"
"4206" 75600162 0 1 2 5 0 1.0944 -1.5389 2.0987 0.2072 0.7015 1.0346 180 225 135 542.002 560.886 570 18 13.693 -1.4212 -1.4551 0.0321 -1.2356 -0.6263 "public"
"4207" 75600162 0 1 2 3 0 -1.1858 0.7984 -0.7823 -0.3067 0.3995 1.0346 180 180 90 451.297 459.709 441.736 18 13.693 -1.4212 -1.4551 0.0321 -1.2356 -0.6263 "public"
"4210" 75600162 1 1 2 3 0 0.4637 -0.2447 0.8615 0.0251 0.4394 1.0346 225 225 90 468.705 440.203 549.383 18 13.693 -1.4212 -1.4551 0.0321 -1.2356 -0.6263 "public"
"4211" 75600162 1 1 2 6 0 -0.687 0.1079 -0.7823 0.5855 1.314 -0.6576 225 225 90 584.703 587.529 602.825 18 13.693 -1.4212 -1.4551 0.0321 -1.2356 -0.6263 "public"
"4212" 75600162 0 1 2 6 0 -1.8939 -0.4605 1.2618 0.6935 -2.0248 1.0346 180 225 90 534.763 449.921 505.872 18 13.693 -1.4212 -1.4551 0.0321 -1.2356 -0.6263 "public"
"4214" 75600162 1 1 2 6 1 -0.3288 -1.0207 -0.7823 0.589 0.0483 1.0346 180 180 90 345.351 340.784 394.656 18 13.693 -1.4212 -1.4551 0.0321 -1.2356 -0.6263 "public"
"4215" 75600162 1 1 2 6 1 -0.687 0.6273 -0.7823 1.5021 0.1274 1.0346 180 180 45 620.29 446.077 508.873 18 13.693 -1.4212 -1.4551 0.0321 -1.2356 -0.6263 "public"
"4216" 75600162 1 1 2 2 0 -0.0845 -0.6054 0.8233 -1.2932 -1.1481 -1.2947 270 270 90 503.381 370.056 437.963 18 13.693 -1.4212 -1.4551 0.0321 -1.2356 -0.6263 "public"
"4217" 75600162 1 1 2 6 0 -0.4342 -0.6728 1.1625 0.8652 1.314 -0.6576 420 420 180 598.112 541.547 526.914 18 13.693 -1.4212 -1.4551 0.0321 -1.2356 -0.6263 "public"
"4218" 75600162 0 1 2 6 0 -0.6133 1.1713 -0.7823 0.6316 -0.7366 1.0346 180 225 135 488.026 465.521 455.85 18 13.693 -1.4212 -1.4551 0.0321 -1.2356 -0.6263 "public"
"4219" 75600162 1 1 2 5 0 1.8905 0.3316 -0.7823 -0.5968 1.314 1.0346 135 135 90 422.744 380.651 453.612 18 13.693 -1.4212 -1.4551 0.0321 -1.2356 -0.6263 "public"
"4220" 75600162 1 1 2 4 0 -0.1748 -0.2002 1.2327 0.2009 0.4394 0.2127 225 225 45 658.09 650.92 612.696 18 13.693 -1.4212 -1.4551 0.0321 -1.2356 -0.6263 "public"
"4222" 75600162 1 1 2 5 0 -0.3799 0.265 1.1729 -0.3671 1.314 -1.3914 270 360 135 600.379 588.015 609.975 18 13.693 -1.4212 -1.4551 0.0321 -1.2356 -0.6263 "public"
"4225" 75600163 0 2 2 3 0 -0.0845 1.4685 -0.7823 -0.8234 0.7015 1.0346 225 180 0 388.104 435.575 466.295 18 12.5556 -1.4212 -0.614 0.1795 -0.4415 0.1571 "public"
"4226" 75600163 0 3 3 5 0 -0.6133 -0.5665 1.4812 -0.3822 -0.2835 -1.3914 135 180 90 309.546 282.657 324.344 18 12.5556 -1.4212 -0.614 0.1795 -0.4415 0.1571 "public"
"4233" 75600163 0 2 0 3 0 -0.0845 1.4685 -0.7823 -0.885 -0.7453 1.0346 180 180 0 493.431 584.821 504.816 18 12.5556 -1.4212 -0.614 0.1795 -0.4415 0.1571 "public"
"4234" 75600163 1 1 0 6 0 -1.8939 0.6818 0.2907 1.1525 1.314 1.0346 225 135 90 553.845 584.065 523.362 18 12.5556 -1.4212 -0.614 0.1795 -0.4415 0.1571 "public"
"4235" 75600163 1 2 0 5 0 0.1097 0.6818 1.7669 -0.3753 1.314 -1.0657 270 270 180 435.568 318.418 378.719 18 12.5556 -1.4212 -0.614 0.1795 -0.4415 0.1571 "public"
"4236" 75600163 0 2 2 3 0 -1.8939 0.6818 0.8233 -0.3326 0.4522 -0.6576 180 180 0 480.287 393.568 356.664 18 12.5556 -1.4212 -0.614 0.1795 -0.4415 0.1571 "public"
"4238" 75600163 0 1 2 6 0 -1.8939 0.4893 -0.7823 1.0757 -1.2781 1.0346 180 180 0 571.073 594.701 581.647 18 12.5556 -1.4212 -0.614 0.1795 -0.4415 0.1571 "public"
"4239" 75600163 1 1 0 6 0 0.4637 -0.3789 0.8233 2.0962 -0.0439 0.3622 180 180 0 518.326 618.248 512.198 18 12.5556 -1.4212 -0.614 0.1795 -0.4415 0.1571 "public"
"4241" 75600163 0 1 0 2 0 0.8207 -0.1042 0.7703 -0.8441 -0.7659 1.0346 180 225 45 413.101 387.774 362.061 18 12.5556 -1.4212 -0.614 0.1795 -0.4415 0.1571 "public"
"4246" 75600163 0 1 0 4 0 -1.4869 2.7249 -0.7823 -0.2647 1.314 1.0346 180 225 0 365.398 457.554 410.82 18 12.5556 -1.4212 -0.614 0.1795 -0.4415 0.1571 "public"
"4249" 75600163 1 3 2 3 0 -0.687 0.6818 0.2907 -0.1529 -0.2023 1.0346 180 180 0 512.151 544.735 481.121 18 12.5556 -1.4212 -0.614 0.1795 -0.4415 0.1571 "public"
"4251" 75600163 0 1 0 4 0 1.8905 1.4685 0.8233 0.0648 -0.3172 1.0346 180 180 0 412.171 381.715 360.056 18 12.5556 -1.4212 -0.614 0.1795 -0.4415 0.1571 "public"
"4252" 75600163 1 2 2 4 0 -0.687 0.6576 -0.7823 -0.095 -1.1176 1.0346 180 180 90 412.925 384.222 394.74 18 12.5556 -1.4212 -0.614 0.1795 -0.4415 0.1571 "public"
"4254" 75600163 1 2 2 4 0 -1.8939 -0.1769 -0.7823 -0.7315 1.314 0.6364 360 270 90 410.52 324.255 367.469 18 12.5556 -1.4212 -0.614 0.1795 -0.4415 0.1571 "public"
"4256" 75600164 1 2 2 5 0 -0.2006 -0.3184 1.1625 0.4929 -0.9422 -0.6576 0 270 0 454.992 339.426 423.613 18 7.9459 -1.4212 -1.4551 -1.2494 -2.0409 0.9042 "public"
"4259" 75600164 1 1 2 5 0 -0.9295 -0.7286 -0.7823 -1.2016 0.1694 -2.0851 0 135 0 348.275 331.067 313.203 18 7.9459 -1.4212 -1.4551 -1.2494 -2.0409 0.9042 "public"
"4260" 75600164 0 1 2 6 0 0.052 -0.3184 -0.7823 -0.0745 0.7628 -1.7671 0 135 0 368.38 329.117 401.54 18 7.9459 -1.4212 -1.4551 -1.2494 -2.0409 0.9042 "public"
"4261" 75600164 1 2 2 2 0 -0.1748 0.9587 0.8233 -1.9816 -0.9112 1.0346 0 225 0 410.61 489.901 456.864 18 7.9459 -1.4212 -1.4551 -1.2494 -2.0409 0.9042 "public"
"4265" 75600164 0 2 2 6 0 0.1097 -1.3416 1.1211 0.0196 -1.0266 0.2169 0 270 0 470.494 502.487 468.873 18 7.9459 -1.4212 -1.4551 -1.2494 -2.0409 0.9042 "public"
"4268" 75600164 0 2 2 5 0 0.8207 0.4846 -0.7823 -0.111 0.002 -0.6576 90 90 0 424.76 406.965 366.87 18 7.9459 -1.4212 -1.4551 -1.2494 -2.0409 0.9042 "public"
"4303" 75600166 1 1 0 4 0 -0.687 0.6818 -0.7823 0.614 -0.3971 1.0346 180 225 90 539.593 501.54 532.667 23 10.8312 -0.2376 -1.4551 -0.0384 -0.1274 -0.1661 "public"
"4304" 75600166 0 2 3 1 1 1.1911 1.4685 0.2907 -1.5258 1.314 1.0346 225 180 180 427.427 471.061 445.652 23 10.8312 -0.2376 -1.4551 -0.0384 -0.1274 -0.1661 "public"
"4306" 75600166 0 1 0 6 0 -0.2006 0.9517 -0.7823 0.7773 0.3485 1.0346 180 180 45 595.661 589.963 614.814 23 10.8312 -0.2376 -1.4551 -0.0384 -0.1274 -0.1661 "public"
"4307" 75600166 1 1 0 1 0 0.052 0.3018 -0.7823 -0.3531 -0.2023 1.0346 225 180 180 511.811 509.949 459.597 23 10.8312 -0.2376 -1.4551 -0.0384 -0.1274 -0.1661 "public"
"4308" 75600166 0 1 0 6 0 -0.2006 -0.1858 0.2907 0.9293 1.314 -0.6576 225 225 180 495.583 617.937 563.289 23 10.8312 -0.2376 -1.4551 -0.0384 -0.1274 -0.1661 "public"
"4309" 75600166 0 1 0 3 0 -0.687 -0.7764 1.5082 -0.9438 -0.5575 0.0224 180 180 45 469.221 502.412 560.776 23 10.8312 -0.2376 -1.4551 -0.0384 -0.1274 -0.1661 "public"
"4310" 75600166 1 1 0 6 0 -0.4342 0.9683 -0.7823 1.0293 1.314 -1.0657 180 180 45 469.337 299.886 396.954 23 10.8312 -0.2376 -1.4551 -0.0384 -0.1274 -0.1661 "public"
"4311" 75600166 0 2 2 2 0 -1.2319 0.6818 -0.7823 -1.3673 1.314 1.0346 180 180 135 519.937 465.445 494.252 23 10.8312 -0.2376 -1.4551 -0.0384 -0.1274 -0.1661 "public"
"4312" 75600166 1 1 0 5 1 -1.1597 0.9423 -0.7823 0.0308 1.314 1.0346 225 225 180 544.281 526.722 501.148 23 10.8312 -0.2376 -1.4551 -0.0384 -0.1274 -0.1661 "public"
"4313" 75600166 1 1 0 6 0 -1.8939 1.4685 -0.7823 -1.066 0.2148 -0.6576 180 180 90 547.798 521.569 551.182 23 10.8312 -0.2376 -1.4551 -0.0384 -0.1274 -0.1661 "public"
"4314" 75600166 1 2 2 2 1 -1.2319 0.1935 -0.7823 -0.2447 -0.1605 1.0346 225 135 135 491.391 355.577 446.056 23 10.8312 -0.2376 -1.4551 -0.0384 -0.1274 -0.1661 "public"
"4315" 75600166 1 2 2 1 0 -1.8939 0.655 -0.7823 -2.1409 0.3995 1.0346 180 180 45 544.887 438.073 450.726 23 10.8312 -0.2376 -1.4551 -0.0384 -0.1274 -0.1661 "public"
"4317" 75600166 1 2 2 5 1 -0.5722 2.7249 -0.7823 0.592 0.3995 1.0346 180 180 45 410.942 384.184 400.642 23 10.8312 -0.2376 -1.4551 -0.0384 -0.1274 -0.1661 "public"
"4318" 75600166 0 1 0 6 0 -0.4342 0.3241 -0.7823 -0.0048 1.314 1.0346 180 180 45 550.963 498.754 483.3 23 10.8312 -0.2376 -1.4551 -0.0384 -0.1274 -0.1661 "public"
"4319" 75600166 1 1 0 5 0 -0.687 -0.3184 0.1462 0.2899 0.7015 1.0346 180 180 180 639.662 544.403 586.288 23 10.8312 -0.2376 -1.4551 -0.0384 -0.1274 -0.1661 "public"
"4320" 75600166 1 1 0 4 0 0.4637 0.6818 -0.7823 -1.0279 -0.5575 1.0346 180 180 180 527.913 492.416 503.465 23 10.8312 -0.2376 -1.4551 -0.0384 -0.1274 -0.1661 "public"
