"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "fear_failure" "belonging" "bullied" "ESCS_status" "teacher_support" "emo_sup" "school_changes" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav" "private"
"4943" 82600203 1 3 2 6 0 0.4637 -0.0939 0.2907 1.155 0.4394 1.0346 2 300 240 300 395.067 326.697 467.561 28 9.2593 -1.4212 -1.4551 0.1795 0.8952 "missing"
"4944" 82600203 0 1 0 6 0 -0.687 0.1589 -0.7823 1.4744 -0.3673 -1.5824 2 240 240 300 610.053 521.002 537.625 28 9.2593 -1.4212 -1.4551 0.1795 0.8952 "missing"
"4945" 82600203 1 1 0 4 0 -0.687 0.2929 0.2907 0.0581 1.314 1.0346 0 240 240 240 552.144 440.556 378.699 28 9.2593 -1.4212 -1.4551 0.1795 0.8952 "missing"
"4946" 82600203 0 2 0 5 0 1.4083 -0.3184 1.5082 -0.3369 -0.3262 -1.1847 0 300 300 300 493.443 455.325 410.195 28 9.2593 -1.4212 -1.4551 0.1795 0.8952 "missing"
"4948" 82600203 1 3 2 6 0 0.4637 -0.4509 -0.7823 0.7147 -0.2023 -0.6576 2 240 240 240 600.301 605.375 604.523 28 9.2593 -1.4212 -1.4551 0.1795 0.8952 "missing"
"4952" 82600203 1 2 0 3 0 0.4637 0.6879 -0.7823 -1.2821 1.314 1.0346 1 180 180 180 477.421 437.125 436.915 28 9.2593 -1.4212 -1.4551 0.1795 0.8952 "missing"
"4953" 82600203 1 3 0 4 0 1.8905 0.6818 -0.7823 -0.1818 -0.1605 0.5029 1 240 240 300 626.953 601.091 642.781 28 9.2593 -1.4212 -1.4551 0.1795 0.8952 "missing"
"4954" 82600203 0 3 2 3 0 -0.687 -0.1657 -0.7823 -0.6771 -0.2023 -0.6576 1 240 240 240 411.159 475.654 425.711 28 9.2593 -1.4212 -1.4551 0.1795 0.8952 "missing"
"4955" 82600203 0 3 2 6 0 0.8207 -0.7131 0.2907 -0.1315 0.3485 -1.3939 2 220 220 275 451.598 516.261 514.168 28 9.2593 -1.4212 -1.4551 0.1795 0.8952 "missing"
"4959" 82600203 0 3 0 2 0 0.4637 -0.4415 -0.7823 -0.6001 -0.2744 -0.6576 2 240 240 240 443.06 452.098 457.732 28 9.2593 -1.4212 -1.4551 0.1795 0.8952 "missing"
"4963" 82600203 1 3 2 3 0 -1.2792 0.3018 0.2907 -1.0539 0.481 1.0346 2 240 180 300 450.922 470.834 495.135 28 9.2593 -1.4212 -1.4551 0.1795 0.8952 "missing"
"5056" 82600208 1 1 0 6 0 -0.687 -0.3184 0.1462 0.6447 -0.9514 -0.6576 1 240 240 300 606.704 494.493 568.792 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5057" 82600208 0 2 2 4 0 -0.687 1.4685 -0.7823 -1.1597 1.314 1.0346 0 220 220 275 554.401 604.736 661.231 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5058" 82600208 1 3 2 6 0 -0.4678 0.3299 -0.7823 0.4295 0.7628 -1.4861 2 220 220 275 486.139 514.308 499.895 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5059" 82600208 1 3 2 5 0 -1.8939 1.4903 -0.7823 1.0053 0.4394 -0.6576 1 220 220 275 541.939 581.177 561.356 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5061" 82600208 0 2 2 5 0 -0.2006 -1.1836 1.4721 -0.1232 1.314 0.2169 0 240 240 300 492.879 544.192 498.521 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5063" 82600208 1 2 0 1 0 -0.3799 0.5301 -0.7823 -1.174 0.6259 -0.6576 0 220 220 275 537.934 405.145 332.932 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5065" 82600208 1 2 2 6 0 1.8905 -0.7384 -0.7823 0.1214 -1.017 0.6364 0 300 240 300 480.893 365.356 373.223 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5067" 82600208 1 1 0 6 0 0.8794 0.9517 0.2308 0.6574 -0.2023 1.0346 0 275 275 275 450.634 447.748 476.426 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5068" 82600208 1 2 2 4 0 0.176 -0.4415 0.8233 0.1676 -1.6031 -0.6576 1 240 240 300 376.509 443.18 468.031 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5070" 82600208 0 3 2 6 0 0.1097 0.6818 -0.7823 0.6415 0.385 1.0346 2 240 240 300 597.155 657.439 637.77 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5072" 82600208 1 2 2 4 0 -0.7592 -0.4509 -0.7823 0.1719 0.7628 1.0346 0 240 240 300 607.722 597.752 561.632 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5073" 82600208 1 2 0 6 0 -1.8939 -0.3184 -0.7823 1.393 1.314 1.0346 2 220 220 275 399.489 322.427 300.341 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5074" 82600208 0 3 2 4 0 0.4637 -0.3729 -0.7823 -0.1973 1.314 1.0346 1 220 220 275 461.567 399.026 423.491 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5075" 82600208 1 3 2 6 0 -0.687 -0.9165 0.1462 0.1369 -0.2023 1.0346 0 240 240 300 645.507 578.754 616.133 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5076" 82600208 0 2 2 6 0 1.3423 2.7249 0.1462 1.6113 0.1597 1.0346 1 240 240 300 450.771 462.526 465.879 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5077" 82600208 0 2 2 2 0 1.4083 -0.4415 -0.7823 -1.6894 1.314 -2.4468 0 220 220 275 555.087 583.291 457.198 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5079" 82600208 1 2 0 6 0 -1.8939 2.7249 -0.7823 1.1684 -0.2023 1.0346 1 240 240 300 519.992 549.374 497.312 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5080" 82600208 1 2 0 5 0 -0.687 0.2929 -0.7823 0.7394 -1.1481 -0.6576 0 300 0 300 618.401 518.447 571.465 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5082" 82600208 0 3 2 2 0 0.052 2.7249 0.1462 -0.9194 0.6259 -0.6576 1 240 240 240 512.622 509.707 498.482 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5083" 82600208 1 2 2 6 0 -1.8939 0.705 1.1318 0.4946 -0.0771 1.0346 1 240 240 240 433.441 408.784 408.571 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5084" 82600208 0 2 0 4 0 1.8905 -0.3184 -0.7823 0.9916 1.314 -1.1847 0 240 240 240 439.684 534.981 508.697 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5087" 82600208 1 2 2 5 0 1.8905 -0.3273 0.2308 -0.0659 0.0405 0.6364 0 200 200 250 482.254 359.688 463.889 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5088" 82600208 1 2 2 6 0 0.4637 -0.3184 -0.7823 -0.006 0.7015 1.0346 0 240 240 240 585.738 535.76 538.25 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5090" 82600208 0 2 2 6 0 1.8905 -1.4552 1.1729 0.7726 -0.9828 -2.4468 1 240 240 300 449.588 458.243 476.339 23 14.0306 -1.4212 -1.4551 -0.7912 -0.4289 "missing"
"5159" 82600212 0 1 0 6 0 1.4083 0.6401 -0.7823 1.9353 -0.2023 1.0346 1 200 200 150 523.159 492.825 445.073 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5160" 82600212 1 1 0 5 0 -0.687 -0.3184 1.5346 0.9087 -0.2023 -1.3914 0 200 200 350 625.016 658.978 769.44 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5161" 82600212 1 1 0 6 0 -0.4342 2.7249 -0.7823 1.3938 0.7628 1.0346 0 400 0 400 680.19 644.032 687.027 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5162" 82600212 1 1 0 6 0 -0.687 -0.3184 -0.7823 0.4124 1.314 -1.0657 1 200 150 400 659.701 606.955 615.673 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5163" 82600212 0 1 0 6 0 1.0671 0.0348 1.1928 2.0932 0.385 0.5029 1 200 200 150 604.984 700.561 654.207 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5164" 82600212 0 1 0 6 0 1.8905 -0.9879 1.8016 1.1448 -0.4671 0.2127 2 200 200 400 473.906 649.614 605.995 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5165" 82600212 0 1 0 6 0 1.3423 -0.6765 1.4721 0.396 0.7015 0.2169 1 150 200 450 591.34 543.32 522.375 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5166" 82600212 1 1 0 6 0 0.052 -0.3184 -0.7823 1.2056 0.385 1.0346 2 200 200 350 632.729 652.885 570.888 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5167" 82600212 0 1 0 6 0 1.1911 -0.3184 0.8615 0.6931 0.3995 1.0346 0 150 150 400 567.519 602.832 529.089 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5168" 82600212 1 1 0 6 0 0.052 0.0382 1.5699 1.1014 -1.6385 -0.6576 2 150 150 150 672.119 745.224 678.616 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5169" 82600212 0 1 0 6 0 -0.7592 -0.7428 0.2907 1.1694 -0.6262 0.2169 0 150 150 400 635.326 494.994 470.732 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5170" 82600212 1 1 0 6 0 0.4637 -1.0013 3.8591 1.2869 -1.8485 -0.6576 0 150 150 350 655.85 647.216 655.89 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5171" 82600212 0 1 0 6 0 -0.3799 -0.0358 -0.7823 0.8692 0.3485 -0.6576 2 300 0 900 592.615 665.458 634.831 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5172" 82600212 1 1 0 6 0 -0.3799 0.3018 -0.7823 1.2003 1.314 1.0346 1 150 150 450 638.592 555.151 645.067 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5173" 82600212 1 1 0 6 0 0.8794 -1.4716 1.1625 1.703 -0.2023 1.0346 1 150 150 300 674.281 684.396 665.281 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5174" 82600212 1 1 0 6 0 -1.1597 0.6401 0.2907 1.3631 -1.6385 0.5029 1 200 200 150 563.615 540.013 576.042 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5175" 82600212 1 1 0 6 0 0.4637 -0.4509 0.2907 1.1355 -1.1965 0.2169 0 200 150 350 620.127 679.182 693.152 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5176" 82600212 0 1 0 4 0 1.8905 -0.3184 0.8615 0.3161 -0.3971 -0.9122 2 200 200 200 582.214 610.981 511.236 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5177" 82600212 1 1 0 5 0 0.4637 0.9683 0.2907 0.3572 -1.3684 -0.6439 0 200 150 200 467.155 483.12 527.882 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5178" 82600212 0 1 0 6 0 1.8905 -0.1843 0.8233 1.0161 -1.4486 -1.8598 2 150 150 150 600.55 519.631 530.755 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5179" 82600212 1 2 2 6 0 1.0944 -0.6464 0.1462 1.131 -0.2023 1.0346 0 200 200 200 678.667 648.444 687.267 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5180" 82600212 1 2 0 6 0 0.4637 -0.3184 0.7703 1.0295 0.4394 -1.3939 0 200 200 550 605.105 566.873 545.441 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5181" 82600212 1 1 0 3 0 -1.059 -0.4509 0.2907 0.5565 0.1597 -1.3914 0 550 0 300 728.709 681.274 635.02 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5182" 82600212 0 1 0 6 0 0.1097 -0.4415 -0.7823 0.6042 -0.5973 1.0346 0 150 150 150 547.354 615.599 624.942 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5183" 82600212 1 1 0 6 0 -0.2006 0.2159 0.2907 1.3865 1.314 0.3622 2 150 150 400 545.284 438.671 447.556 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5184" 82600212 1 2 0 6 0 -0.2006 0.6818 -0.7823 0.9918 0.6259 0.5029 2 200 200 400 619.01 644.498 570.633 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5185" 82600212 0 2 2 6 0 0.4637 -1.1206 1.5082 0.2848 -1.6385 -0.6576 1 220 165 440 554.8 563.048 657.607 23 8.5645 -0.6884 -1.4551 -0.6364 0.6015 "missing"
"5348" 82600219 1 1 0 6 0 -0.687 0.9423 -0.7823 1.9249 0.7628 1.0346 1 165 220 330 686.277 660.119 758.951 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5349" 82600219 1 1 0 6 0 -0.0288 -0.6693 0.2907 1.1629 0.1597 0.2127 2 200 150 250 600.942 548.163 549.274 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5351" 82600219 1 1 0 6 0 1.0671 0.4458 1.1928 1.7204 0.7015 1.0346 0 165 165 330 615.977 655.531 638.449 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5352" 82600219 0 3 2 6 0 0.8794 0.6401 1.2618 0.5369 -0.3262 0.6364 2 165 165 330 594.553 602.51 725.454 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5354" 82600219 0 1 0 6 0 1.1422 0.165 -0.7823 1.7497 1.314 -0.6576 1 165 165 495 549.198 598.288 527.23 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5355" 82600219 0 1 0 6 0 1.0109 -1.1206 0.1462 1.5677 -1.1176 0.3622 1 180 180 180 609.338 584.592 653.006 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5356" 82600219 1 1 0 6 0 0.052 -0.3184 -0.7823 1.4251 1.314 1.0346 1 220 220 660 627.754 715.364 661.188 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5357" 82600219 0 1 0 6 0 0.8207 2.7249 0.2907 2.3664 -0.2023 1.0346 1 165 165 165 538.558 581.083 612.218 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5359" 82600219 1 1 0 6 0 -0.3799 -0.5878 0.7703 1.8285 -0.2023 -0.6576 1 220 220 385 763.184 765.446 772.877 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5360" 82600219 0 1 0 6 0 0.9109 0.2096 -0.7823 1.5627 0.7015 0.5029 1 165 165 385 512.892 519.526 616.724 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5361" 82600219 1 1 0 6 0 0.1097 0.3018 0.8615 2.1528 0.7015 1.0346 2 220 220 495 609.155 655.345 682.349 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5362" 82600219 0 1 0 6 0 1.4083 0.6576 0.8615 1.8726 0.2148 -0.9122 0 165 165 440 664.921 754.148 724.95 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5363" 82600219 1 1 0 6 0 0.052 -0.3184 -0.7823 2.0225 0.6259 1.0346 0 165 165 550 532.577 445.932 471.769 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5365" 82600219 1 1 0 6 0 1.8905 0.0348 -0.7823 1.3228 1.314 1.0346 0 165 165 165 553.73 644.596 652.294 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5366" 82600219 0 1 0 6 0 1.4083 -0.3184 -0.7823 1.3727 1.314 1.0346 0 165 165 440 559.276 651.216 573.836 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5367" 82600219 1 1 0 6 0 -1.2792 0.6818 0.7703 1.1724 -0.2948 0.6402 1 165 165 165 650.709 640.808 650.934 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5368" 82600219 1 1 0 6 0 0.052 -0.3261 0.2907 1.1202 0.1597 0.6402 2 200 200 200 779.203 800.382 762.973 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5369" 82600219 0 1 0 6 0 1.8905 -0.3184 0.2907 1.0155 0.7628 0.2127 0 220 220 660 566.319 574.195 554.55 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5370" 82600219 0 1 0 6 1 0.5949 -0.5635 -0.7823 0.9913 1.314 -0.9122 2 300 240 540 589.412 597.715 625.393 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5371" 82600219 1 1 0 6 0 1.8905 -0.4375 1.1625 1.5312 1.314 1.0346 2 220 220 220 494.945 521.338 496.186 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5372" 82600219 0 1 0 6 0 1.1911 0.5301 -0.7823 1.0386 -0.3673 0.6402 1 220 220 220 646.772 620.234 606.502 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5373" 82600219 0 1 0 6 0 0.4637 -0.6913 0.7703 1.7541 0.6259 -0.6576 0 165 165 495 588.378 613.761 598.497 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5374" 82600219 1 1 0 6 0 1.0671 -0.2979 0.2907 1.0597 0.1694 1.0346 2 165 165 330 667.884 718.493 758.017 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5375" 82600219 1 3 2 6 0 -1.8939 1.4326 0.8615 1.4024 0.7015 -0.6439 0 165 165 165 642.767 626.383 667.673 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5376" 82600219 1 1 0 5 0 1.8905 -0.6843 1.4721 0.885 0.1597 1.0346 0 165 165 275 513.491 497.439 474.558 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5378" 82600219 1 2 0 6 0 0.5949 0.6818 -0.7823 0.9662 1.314 1.0346 1 275 275 550 695.106 667.578 643.136 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5379" 82600219 1 1 0 3 0 1.8905 -0.3184 0.7703 1.3093 -0.3971 -0.6576 0 165 165 165 619.474 639.058 685.692 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5380" 82600219 0 1 0 6 0 1.8905 -0.6693 2.0604 1.1052 -0.4377 1.0346 0 220 165 495 608.867 613.994 650.644 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5381" 82600219 0 1 0 6 0 0.4637 2.7249 0.2907 1.4871 -0.0037 1.0346 2 200 200 150 613.554 670.627 715.24 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5382" 82600219 0 1 0 6 0 1.8905 -1.5783 1.7316 1.8401 -0.2116 -0.6576 2 165 165 165 632.609 759.242 644.212 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5383" 82600219 0 1 0 6 0 1.8905 -1.1247 1.5346 1.619 1.314 1.0346 1 220 220 550 561.923 601.547 546.332 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5384" 82600219 0 1 0 6 0 -1.4869 0.8801 -0.7823 2.5207 1.314 1.0346 0 385 385 440 559.525 533.799 603.11 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5385" 82600219 0 1 0 6 0 0.4637 0.3241 -0.7823 1.3481 0.6259 1.0346 2 220 220 165 580.283 651.718 621.285 18 6.5455 -1.4212 -0.1953 -2.0719 -0.1274 "missing"
"5570" 82600228 1 1 0 5 0 -0.13 0.0441 -0.7823 2.1306 1.314 -2.4468 2 225 225 270 527.441 523.126 501.436 18 10.7467 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"5582" 82600228 0 2 0 6 0 1.8905 -0.3184 1.5346 1.3244 0.7628 -0.6576 1 200 200 80 458.376 499.958 451.85 18 10.7467 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"5619" 82600231 1 1 0 4 0 0.052 -0.3184 -0.7823 -0.3937 0.385 1.0346 0 300 300 360 488.342 485.071 472.783 23 16.6667 0.5916 0.43 -0.335 0.2266 "missing"
"5620" 82600231 0 1 0 6 0 1.8905 -1.2831 0.2907 1.1354 1.314 1.0346 1 180 360 240 443.427 477.845 574.29 23 16.6667 0.5916 0.43 -0.335 0.2266 "missing"
"5622" 82600231 1 1 0 3 0 -0.687 0.9683 -0.7823 0.0484 -1.4486 -0.6576 1 240 240 300 442.848 410.503 441.571 23 16.6667 0.5916 0.43 -0.335 0.2266 "missing"
"5625" 82600231 1 1 0 4 0 -0.4342 -0.3184 -0.7823 0.5154 0.6259 -0.6576 0 240 300 240 610.397 630.823 586.946 23 16.6667 0.5916 0.43 -0.335 0.2266 "missing"
"5627" 82600231 1 2 0 6 0 -0.3799 -0.1843 0.2907 1.1314 -0.0348 1.0346 0 240 300 240 573.707 596.691 525.905 23 16.6667 0.5916 0.43 -0.335 0.2266 "missing"
"5628" 82600231 0 1 0 6 0 0.0208 1.4903 -0.7823 0.9855 1.314 1.0346 0 360 360 300 436.727 454.255 431.342 23 16.6667 0.5916 0.43 -0.335 0.2266 "missing"
"5630" 82600231 0 1 0 6 0 -0.1558 -1.2728 0.1462 1.4829 0.385 1.0346 1 250 250 150 498.704 444.844 467.152 23 16.6667 0.5916 0.43 -0.335 0.2266 "missing"
"5631" 82600231 1 1 0 6 0 1.4083 2.7249 0.2907 1.1564 1.314 1.0346 0 240 300 240 606.7 566.531 629.432 23 16.6667 0.5916 0.43 -0.335 0.2266 "missing"
"5633" 82600231 0 1 0 4 0 0.8794 -0.3184 -0.7823 -0.0275 0.7628 -1.3914 0 180 240 180 474.461 503.509 488.999 23 16.6667 0.5916 0.43 -0.335 0.2266 "missing"
"5634" 82600231 0 1 0 6 0 1.8905 -0.3184 0.1462 1.135 1.314 1.0346 0 300 360 300 541.317 615.662 547.345 23 16.6667 0.5916 0.43 -0.335 0.2266 "missing"
"5635" 82600231 0 1 0 5 0 1.8905 0.0638 1.7926 0.6472 1.314 1.0346 0 300 300 360 481.956 514.67 558.052 23 16.6667 0.5916 0.43 -0.335 0.2266 "missing"
"5637" 82600231 1 1 0 4 0 0.8207 -0.8548 1.1625 -0.3576 0.1597 -1.3914 1 240 300 240 616.351 513.706 477.661 23 16.6667 0.5916 0.43 -0.335 0.2266 "missing"
"5639" 82600231 1 1 0 5 0 1.8905 -1.1884 2.0987 0.4677 -0.6262 1.0346 1 240 300 240 559.363 544.145 561.193 23 16.6667 0.5916 0.43 -0.335 0.2266 "missing"
"5640" 82600231 1 1 0 4 0 -0.687 -0.3184 -0.7823 -1.2133 1.314 1.0346 0 300 300 300 462.35 455.748 417.534 23 16.6667 0.5916 0.43 -0.335 0.2266 "missing"
"5642" 82600231 0 1 2 6 0 0.4637 0.0638 -0.7823 1.3813 0.6259 1.0346 2 300 300 300 497.392 408.739 423.951 23 16.6667 0.5916 0.43 -0.335 0.2266 "missing"
"5643" 82600231 0 1 0 6 0 1.8905 -0.6693 -0.7823 0.5063 0.4394 -1.3914 0 240 240 240 428.729 370.627 404.445 23 16.6667 0.5916 0.43 -0.335 0.2266 "missing"
"5644" 82600231 0 1 0 2 0 1.0671 -0.5878 0.7703 -1.2987 1.314 -0.6576 2 240 300 300 523.315 590.529 659.273 23 16.6667 0.5916 0.43 -0.335 0.2266 "missing"
"5646" 82600231 1 1 0 5 0 0.4637 -0.4415 0.8233 0.2015 -0.3971 -0.6576 0 240 240 240 511.104 461.625 503.501 23 16.6667 0.5916 0.43 -0.335 0.2266 "missing"
"5650" 82600232 0 3 2 6 0 0.8794 -0.3586 0.1462 -0.3805 -0.3673 1.0346 2 300 300 300 334.522 304.492 228.304 28 13.4118 0.1 0.43 -0.0384 0.2266 "missing"
"5651" 82600232 1 1 0 2 0 0.0208 0.9517 2.1379 -1.0942 1.314 -1.1847 1 360 360 300 329.989 345.973 362.942 28 13.4118 0.1 0.43 -0.0384 0.2266 "missing"
"5652" 82600232 0 1 0 1 1 1.8905 -1.445 2.3772 -0.8165 -0.5864 0.5029 2 360 300 300 387.793 531.873 398.332 28 13.4118 0.1 0.43 -0.0384 0.2266 "missing"
"5653" 82600232 0 3 2 5 0 0.1097 -0.976 2.1379 0.1532 1.314 0.3622 1 300 300 300 259.579 319.567 366.857 28 13.4118 0.1 0.43 -0.0384 0.2266 "missing"
"5654" 82600232 0 2 0 5 0 0.176 -0.1797 -0.7823 -0.8675 -0.9422 -0.6576 2 420 300 360 279.141 323.8 404.694 28 13.4118 0.1 0.43 -0.0384 0.2266 "missing"
"5656" 82600232 0 3 2 4 1 0.3335 -0.6464 -0.7823 -0.9256 0.481 -0.6576 0 300 420 360 226.261 319.224 313.016 28 13.4118 0.1 0.43 -0.0384 0.2266 "missing"
"5658" 82600232 1 3 0 6 0 -1.1858 2.7249 -0.7823 0.8633 1.314 1.0346 2 300 300 300 463.276 416.517 428.316 28 13.4118 0.1 0.43 -0.0384 0.2266 "missing"
"5659" 82600232 1 1 0 5 0 -0.0845 -0.3184 -0.7823 0.4295 0.7015 -0.6576 1 300 300 240 476.445 550.265 605.301 28 13.4118 0.1 0.43 -0.0384 0.2266 "missing"
"5661" 82600232 0 3 2 5 0 1.4083 -0.4415 -0.7823 -0.6393 1.314 0.3622 1 300 300 300 324.582 399.385 330.056 28 13.4118 0.1 0.43 -0.0384 0.2266 "missing"
"5662" 82600232 1 3 2 6 0 0.8207 -0.2444 -0.7823 0.1318 0.6259 -2.4468 1 385 330 330 358.01 425.206 387.177 28 13.4118 0.1 0.43 -0.0384 0.2266 "missing"
"5665" 82600232 0 1 0 5 0 1.8905 -0.6843 -0.7823 0.7619 1.314 0.3657 0 360 300 360 440.777 548.935 609.777 28 13.4118 0.1 0.43 -0.0384 0.2266 "missing"
"5667" 82600232 0 3 2 0 0 1.1911 -0.8548 0.8615 -2.9055 0.481 1.0346 1 325 325 325 325.455 401.148 368.354 28 13.4118 0.1 0.43 -0.0384 0.2266 "missing"
"5668" 82600232 1 3 2 6 0 -1.8939 1.4685 1.2327 0.8676 1.314 1.0346 1 240 300 240 512.063 430.895 469.063 28 13.4118 0.1 0.43 -0.0384 0.2266 "missing"
"5669" 82600232 0 3 2 4 0 1.8905 -0.392 0.8233 0.0049 -1.1608 1.0346 2 420 360 360 570.839 381.738 517.127 28 13.4118 0.1 0.43 -0.0384 0.2266 "missing"
"5670" 82600232 1 3 2 6 0 -1.2319 0.6818 -0.7823 -0.0956 1.314 1.0346 2 300 240 300 372.281 412.896 458.214 28 13.4118 0.1 0.43 -0.0384 0.2266 "missing"
"5672" 82600232 0 1 2 4 0 1.4083 -0.0633 1.1625 -1.2583 0.385 -0.6576 0 300 300 300 512.438 566.525 529.171 28 13.4118 0.1 0.43 -0.0384 0.2266 "missing"
