"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "fear_failure" "belonging" "bullied" "ESCS_status" "teacher_support" "emo_sup" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav" "private"
"3453" 4000155 0 1 0 6 0 -1.4869 2.7249 0.2907 1.4198 0.4394 1.0346 150 150 150 675.302 705.869 693.28 28 -1.4212 -1.0918 -0.4097 0.5276 "missing"
"3454" 4000155 1 1 0 6 0 -1.8939 0.9264 -0.7823 1.2895 -1.415 0.3657 150 150 300 575.548 630.489 634.815 28 -1.4212 -1.0918 -0.4097 0.5276 "missing"
"3455" 4000155 1 1 0 6 0 0.8207 0.6818 -0.7823 1.48 0.0703 0.5029 150 150 200 556.992 557.315 624.819 28 -1.4212 -1.0918 -0.4097 0.5276 "missing"
"3456" 4000155 0 1 0 6 0 0.8794 -1.385 0.1462 1.0124 -0.4795 -0.6576 150 150 450 594.281 655.406 640.814 28 -1.4212 -1.0918 -0.4097 0.5276 "missing"
"3457" 4000155 1 1 0 6 0 -0.4939 0.9517 -0.7823 1.2907 -0.7366 1.0346 150 150 200 584.803 601.231 635.82 28 -1.4212 -1.0918 -0.4097 0.5276 "missing"
"3459" 4000155 1 1 0 6 0 -0.2006 0.6246 2.1776 1.0741 -1.555 0.6402 150 150 200 648.118 661.11 634.944 28 -1.4212 -1.0918 -0.4097 0.5276 "missing"
"3460" 4000155 0 1 0 6 0 0.052 0.2243 -0.7823 1.3822 0.4522 1.0346 150 150 350 636.556 644.903 616.312 28 -1.4212 -1.0918 -0.4097 0.5276 "missing"
"3461" 4000155 0 1 0 6 0 -0.0845 0.6818 0.8615 1.4106 -0.4795 1.0346 150 150 200 592.603 688.826 608.674 28 -1.4212 -1.0918 -0.4097 0.5276 "missing"
"3462" 4000155 1 1 0 6 0 0.3335 0.2912 1.2618 1.6033 -0.4707 1.0346 150 200 100 569.482 593.535 582.398 28 -1.4212 -1.0918 -0.4097 0.5276 "missing"
"3463" 4000155 1 2 3 4 0 -1.1597 1.4326 -0.7823 -0.976 0.6259 1.0346 150 150 200 522.086 487.353 514.503 28 -1.4212 -1.0918 -0.4097 0.5276 "missing"
"3465" 4000155 1 1 0 6 0 1.8905 -0.5665 1.1928 0.7842 -0.7366 -0.6576 150 150 200 591.241 631.356 670.493 28 -1.4212 -1.0918 -0.4097 0.5276 "missing"
"3466" 4000155 0 1 0 6 0 0.9109 -1.435 -0.7823 0.936 -0.1512 1.0346 150 150 450 627.914 635.37 634.853 28 -1.4212 -1.0918 -0.4097 0.5276 "missing"
"3467" 4000155 0 3 2 4 1 -0.3498 0.6818 0.2907 -0.9923 -1.1481 1.0346 150 150 200 568.399 588.239 567.266 28 -1.4212 -1.0918 -0.4097 0.5276 "missing"
"3468" 4000155 1 1 0 6 0 -0.2459 0.0638 0.8615 1.0201 0.385 -0.6576 150 150 250 583.14 574.71 667.452 28 -1.4212 -1.0918 -0.4097 0.5276 "missing"
"3469" 4000155 0 1 0 6 0 -0.2459 0.6879 0.2907 0.1331 -0.0348 1.0346 165 165 330 601.7 551.502 595.575 28 -1.4212 -1.0918 -0.4097 0.5276 "missing"
"3471" 4000155 1 3 2 6 0 -0.0288 0.3018 1.2618 0.7294 -0.2327 0.6364 150 150 250 583.14 583.916 658.312 28 -1.4212 -1.0918 -0.4097 0.5276 "missing"
"3472" 4000155 0 1 0 6 0 -0.2006 0.6818 -0.7823 1.256 -1.3245 1.0346 150 150 350 573.122 571.455 609.777 28 -1.4212 -1.0918 -0.4097 0.5276 "missing"
"3473" 4000155 0 1 0 6 0 -1.8939 2.7249 -0.7823 2.0045 0.3995 1.0346 150 150 150 521.169 473.606 465.713 28 -1.4212 -1.0918 -0.4097 0.5276 "missing"
"3474" 4000156 1 2 3 6 0 0.1097 -0.3184 0.8615 -0.3017 0.2485 -0.6576 150 150 150 411.839 409.302 478.626 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3475" 4000156 0 1 0 5 0 -1.2792 2.7249 -0.7823 0.5481 -2.7106 1.0346 200 150 200 579.363 562.794 546.99 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3476" 4000156 1 1 0 6 0 0.9109 -0.9331 -0.7823 1.1775 -1.0051 0.6364 200 200 500 606.668 507.436 579.83 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3477" 4000156 1 1 0 3 0 -0.687 1.4685 -0.7823 -0.9951 0.6259 -0.6576 200 200 100 467.886 482.291 445.691 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3478" 4000156 1 1 0 6 0 1.8905 1.4903 0.7703 0.7954 -1.1965 0.6402 150 150 300 662.952 548.401 565.948 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3481" 4000156 1 1 0 6 0 0.052 -0.7362 -0.7823 1.272 0.4522 1.0346 200 150 100 662.824 642.844 666.695 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3483" 4000156 0 2 2 2 0 1.4083 0.5251 -0.7823 -1.3375 -0.3584 0.6364 165 165 110 349.158 472.179 409.148 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3484" 4000156 0 1 0 5 0 -5e-04 0.6653 -0.7823 0.7313 -2.7106 1.0346 150 150 400 612.28 625.486 601.621 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3485" 4000156 1 1 0 3 0 -0.4342 -0.3489 -0.7823 0.0455 -2.7106 -1.0691 220 165 110 547.482 541.872 518.196 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3487" 4000156 1 1 0 5 0 -0.687 0.4875 -0.7823 0.7708 -1.1481 1.0346 150 150 300 543.194 563.253 607.468 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3488" 4000156 0 1 0 4 0 -1.8939 -0.0278 0.2308 -1.1946 -1.7803 0.0224 200 150 200 586.958 598.915 533.181 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3489" 4000156 1 1 0 4 1 0.4637 0.1853 -0.7823 0.0195 -2.7106 0.3622 200 200 1050 500.248 514.229 476.775 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3490" 4000156 0 1 0 4 0 -0.7592 2.7249 -0.7823 0.2789 -2.7106 0.6364 200 150 400 620.308 640.505 627.702 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3491" 4000156 0 1 0 6 0 -0.9823 -0.3504 -0.7823 1.0607 -1.1846 1.0346 150 150 300 594.435 624.6 632.402 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3492" 4000156 1 2 3 5 0 -0.9295 0.8801 0.2907 0.2878 -0.9422 -1.8598 150 150 350 544.75 559.538 540.244 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3493" 4000156 1 1 0 4 0 -1.8939 0.9517 -0.7823 -0.1943 -2.0248 -0.67 220 165 220 575.725 521.888 514.249 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3494" 4000156 1 1 0 6 0 0.1097 -0.4509 0.2907 1.0335 -1.5103 0.2169 150 150 300 648.328 660.39 597.765 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3495" 4000156 0 3 2 6 0 0.052 0.6818 -0.7823 0.5734 -1.8358 -0.6576 150 150 300 521.419 455.677 526.742 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3496" 4000156 1 1 0 6 0 -1.4242 -0.5364 -0.7823 0.1015 -0.1931 -0.9122 200 150 500 541.882 588.038 541.725 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3498" 4000156 1 1 0 6 0 -0.687 0.5166 -0.7823 1.4768 -0.5973 -2.4468 150 150 250 653.549 625.1 699.026 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3499" 4000156 1 1 0 5 1 -1.8939 0.4951 -0.7823 0.3289 0.2485 -1.1847 200 150 400 670.919 603.692 646.695 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3500" 4000156 0 1 0 4 0 0.8207 0.0348 -0.7823 -0.0064 0.039 1.0346 150 150 400 591.884 640.964 589.359 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3501" 4000156 0 1 0 6 0 -1.8939 1.4326 -0.7823 0.9047 -1.7803 1.0346 200 150 200 526.352 587.675 550.96 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3502" 4000156 0 1 0 5 1 -0.9823 -1.3216 1.7926 0.048 -0.7366 1.0346 200 200 100 492.038 605.539 542.966 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3503" 4000156 0 1 0 3 0 -0.4342 0.9423 -0.7823 0.2818 -0.1512 1.0346 200 150 100 476.465 467.347 446.854 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3504" 4000156 1 1 0 5 0 -0.7985 0.4381 0.8615 0.0203 -0.6587 1.0346 150 150 100 678.036 630.922 612.609 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3505" 4000156 0 1 0 5 0 -1.8939 2.7249 -0.7823 0.9011 -1.8358 0.5029 200 150 100 523.578 542.529 512.706 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3506" 4000156 0 1 0 3 0 0.052 -1.186 0.8233 -0.8861 -1.5925 -1.1847 220 165 440 586.067 628 682.858 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3507" 4000156 1 1 0 6 0 0.052 1.4903 0.2907 1.0837 -1.555 1.0346 150 200 200 516.499 514.24 618.335 23 -0.4447 -1.0918 0.1795 -0.8267 "missing"
"3508" 4000157 0 1 0 6 0 -1.4869 0.4766 0.2907 1.0608 -1.7418 -1.0657 200 200 100 558.455 568.581 622.958 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3509" 4000157 0 1 0 4 0 0.052 0.6818 -0.7823 0.0388 0.7015 0.6364 180 180 90 574.293 550.568 593.671 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3510" 4000157 0 1 0 6 1 -0.9823 0.1935 -0.7823 0.754 -0.5973 -0.9167 200 200 0 551.406 555.714 577.689 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3511" 4000157 0 1 0 3 0 0.8207 -0.5878 0.1462 -0.2251 -0.2023 -0.6576 200 200 200 491.008 533.245 512.781 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3512" 4000157 1 3 2 6 1 -0.2718 -3.2367 3.8591 0.358 0.4522 -2.4468 260 260 0 507.203 383.13 300.559 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3513" 4000157 1 1 0 6 0 -1.8939 0.6818 0.8615 1.271 -0.7366 0.2169 150 150 400 576.33 559.672 633.198 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3514" 4000157 0 1 0 6 0 0.1097 0.6818 0.2907 0.9516 0.2485 0.6364 150 150 300 648.185 645.09 606.933 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3515" 4000157 0 1 0 5 0 -1.1597 0.6818 -0.7823 0.6923 -0.3172 1.0346 200 200 300 518.564 519.18 554.141 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3516" 4000157 0 1 0 5 0 0.052 -0.3184 -0.7823 0.8193 -0.6176 1.0346 200 200 100 454.135 500.694 463.361 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3517" 4000157 0 1 0 4 0 -0.13 2.7249 -0.7823 0.0188 0.039 1.0346 135 135 270 549.134 612.453 555.501 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3520" 4000157 0 1 0 6 0 -0.7592 1.4685 -0.7823 0.1344 -0.3172 0.6402 200 200 100 538.829 544.477 542.296 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3521" 4000157 0 1 0 3 0 -0.7592 0.9423 -0.7823 -1.0722 -0.4377 1.0346 150 150 300 601.368 551.148 549.278 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3522" 4000157 0 1 0 3 0 -1.0109 -1.9022 -0.7823 -0.5617 -0.2023 1.0346 150 150 300 554.099 619.862 611.148 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3523" 4000157 0 1 0 6 0 -0.6133 -0.6384 -0.7823 0.6647 0.1597 1.0346 150 150 300 627.368 633.469 602.062 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3524" 4000157 1 1 0 6 0 1.4083 -1.5907 1.8016 0.5762 1.314 1.0346 200 200 300 520.392 477.025 464.385 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3525" 4000157 0 1 0 3 0 1.4083 1.4326 -0.7823 -0.2887 0.3485 1.0346 150 150 300 637.9 688.534 638.417 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3526" 4000157 0 1 0 4 0 0.1097 0.9303 -0.7823 -0.0393 -1.7949 -0.6576 150 150 300 581.036 608.553 598.053 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3527" 4000157 0 1 0 5 0 0.8794 0.3018 -0.7823 0.4533 -1.3583 1.0346 150 150 150 473.556 538.14 507.794 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3528" 4000157 0 1 0 6 0 1.0671 0.9782 0.2907 0.5547 0.2485 -0.6576 150 150 300 472.45 525.21 519.22 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3529" 4000157 0 1 0 5 0 -0.4939 0.6818 0.2907 0.817 1.314 1.0346 200 200 100 628.283 601.255 512.186 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3530" 4000157 0 1 0 6 0 1.4083 0.3241 -0.7823 1.3016 -0.9329 0.2169 150 150 300 635.715 667.226 637.319 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3531" 4000157 0 1 0 5 0 -1.8939 2.7249 -0.7823 -0.0898 1.314 0.6364 200 200 0 579.36 599.704 658.592 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3532" 4000157 0 1 0 5 1 1.8905 0.6818 -0.7823 -0.0088 -0.6878 0.2169 200 200 100 526.956 479.688 439.933 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3533" 4000157 0 1 0 5 1 -0.4342 -0.3184 0.2907 -0.3613 -1.0955 -0.9122 200 200 50 502.235 491.038 508.731 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3535" 4000157 1 1 0 5 0 -0.4342 -1.0013 0.2907 0.8059 -0.6262 0.3622 200 200 250 546.968 492.158 565.669 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3536" 4000157 1 1 0 6 0 -1.0109 0.9683 0.2907 0.4412 1.314 0.3622 200 200 200 397.237 513.771 445.482 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3537" 4000157 0 1 0 5 0 0.4637 0.0348 -0.7823 0.4998 -1.3583 0.6364 150 150 100 520.145 615.755 545.118 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3538" 4000157 0 1 0 3 0 -1.8939 0.9517 -0.7823 -0.9259 -1.5447 1.0346 150 150 300 533.251 547.815 541.856 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3539" 4000157 0 1 0 6 0 0.052 0.9683 -0.7823 0.5342 -1.3583 0.6402 150 150 100 455.247 520 558.155 23 0.8339 -1.0918 -1.1797 -0.1177 "missing"
"3540" 4000158 0 1 0 6 0 -1.8939 2.7249 -0.7823 1.1694 0.7628 1.0346 100 100 100 501.555 566.436 606.781 18 -1.4212 -0.4867 -0.0956 -0.9033 "missing"
"3541" 4000158 1 1 0 3 0 -0.13 -0.9694 0.7703 -0.5362 -1.2443 -0.6576 90 90 0 542.154 510.393 533.88 18 -1.4212 -0.4867 -0.0956 -0.9033 "missing"
"3544" 4000158 0 1 0 6 0 -0.9823 -0.4509 0.7703 0.8468 -1.2781 0.6364 135 135 180 472.858 482.759 524.005 18 -1.4212 -0.4867 -0.0956 -0.9033 "missing"
"3545" 4000158 0 1 0 4 0 1.3423 0.3134 0.2907 0.0248 -0.9641 0.2127 90 90 0 545.915 612.5 562.698 18 -1.4212 -0.4867 -0.0956 -0.9033 "missing"
"3548" 4000158 0 1 0 3 0 1.4083 0.6818 -0.7823 -0.6168 -0.5088 -1.0657 1125 1125 90 398.014 487.711 518.842 18 -1.4212 -0.4867 -0.0956 -0.9033 "missing"
"3549" 4000158 0 1 0 6 0 1.3423 -0.4509 0.1462 0.7207 -0.2023 1.0346 135 135 180 582.973 666.288 601.491 18 -1.4212 -0.4867 -0.0956 -0.9033 "missing"
"3552" 4000158 0 1 0 4 0 -0.9295 1.4685 0.2907 -0.5449 -0.0348 1.0346 120 120 80 452.145 485.243 448.438 18 -1.4212 -0.4867 -0.0956 -0.9033 "missing"
"3554" 4000158 1 1 0 6 0 -0.2459 0.1102 0.2907 1.2601 0.0483 1.0346 100 100 100 451.985 546.881 575.629 18 -1.4212 -0.4867 -0.0956 -0.9033 "missing"
"3557" 4000158 1 3 0 6 0 -0.5722 0.165 -0.7823 1.9396 1.314 1.0346 240 180 300 498.92 483.028 542.471 18 -1.4212 -0.4867 -0.0956 -0.9033 "missing"
"3563" 4000158 0 1 0 5 0 -0.3288 0.9517 0.2907 -0.0516 -0.7366 0.5029 100 100 0 549.242 617.482 527.421 18 -1.4212 -0.4867 -0.0956 -0.9033 "missing"
"3564" 4000159 1 3 2 6 0 -0.687 -0.4703 -0.7823 -0.1609 -0.3352 -0.6576 220 165 110 407.363 388.723 427.07 18 1.2478 1.1525 1.6675 0.9477 "missing"
"3565" 4000159 0 1 0 5 1 -1.059 0.0544 -0.7823 0.1505 0.4394 0.6364 200 200 100 342.918 331.675 349.761 18 1.2478 1.1525 1.6675 0.9477 "missing"
"3567" 4000160 1 1 0 6 0 -0.7592 -0.7683 -0.7823 0.96 0.7628 -1.0691 100 200 150 512.37 519.453 541.836 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3568" 4000160 0 1 0 3 0 0.8794 0.9517 -0.7823 -1.3093 -0.1512 0.6364 100 150 100 471.433 509.372 525.941 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3569" 4000160 0 1 0 3 0 -0.4342 1.4326 -0.7823 0.1136 0.039 1.0346 100 150 100 582.917 640.724 602.581 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3570" 4000160 0 1 0 4 0 -1.2319 0.4829 0.2907 -0.4674 -0.1512 1.0346 100 150 200 558.423 542.718 517.279 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3571" 4000160 0 1 0 3 0 -0.687 -1.4221 0.2907 -0.3649 -0.3673 -0.6576 100 150 200 522.357 555.214 542.695 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3572" 4000160 0 3 2 5 0 1.0944 0.9423 0.2907 0.485 0.039 1.0346 100 150 150 504.772 596.609 564.448 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3573" 4000160 0 1 0 3 0 0.3335 -0.8653 1.1211 -1.4464 -1.2781 0.2169 100 150 200 384.494 460.886 401.326 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3574" 4000160 1 1 0 4 0 0.4637 1.4903 -0.7823 -0.4996 -0.3673 0.6364 100 150 150 421.315 429.366 485.171 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3575" 4000160 1 2 2 4 0 -1.8939 -0.1843 0.2907 -0.4435 0.0703 0.6364 100 150 200 476.137 447.135 423.652 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3576" 4000160 0 1 0 4 0 -1.8939 2.7249 -0.7823 -0.2223 1.314 1.0346 100 150 100 582.47 499.844 518.829 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3577" 4000160 1 1 2 4 0 -1.4869 0.6738 -0.7823 -0.15 -0.7074 1.0346 100 200 200 489.432 434.493 515.085 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3579" 4000160 1 1 0 4 0 1.1422 1.4685 -0.7823 0.1687 1.314 1.0346 100 150 200 429.627 412.537 486.95 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3580" 4000160 1 1 0 3 0 0.4637 0.0869 -0.7823 -0.3312 -0.2023 1.0346 100 200 100 507.576 452.352 416.812 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3581" 4000160 1 1 0 4 0 -0.2006 0.4503 0.2907 -0.3404 -0.5575 0.6402 100 150 100 563.139 474.878 503.488 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3582" 4000160 1 1 0 4 0 -0.687 1.4903 -0.7823 -0.6848 -0.7074 -0.6576 100 200 200 375.38 323.037 372.471 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3584" 4000160 1 1 0 4 0 0.8207 -0.1849 2.0327 -0.1632 0.1694 -1.2947 100 150 200 487.3 508.746 562.332 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3585" 4000160 0 1 0 4 0 0.7405 0.3241 -0.7823 0.4572 -1.1481 1.0346 100 150 100 517.746 508.399 486.006 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3586" 4000160 0 1 0 5 0 -0.9295 1.4326 -0.7823 0.5736 1.314 -1.1847 100 150 250 454.122 505.347 486.941 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3587" 4000160 1 1 0 5 0 1.4083 1.4685 0.2907 0.3956 -0.9734 -1.0657 200 150 150 474.154 527.438 513.486 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3588" 4000160 0 1 0 4 0 1.4083 -2.0711 2.3772 -0.0365 -1.4974 1.0346 100 150 150 473.695 592.121 538.31 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3589" 4000160 0 1 0 3 0 0.052 0.6818 -0.7823 -0.1426 1.314 0.6364 150 150 100 459.42 475.048 497.419 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3590" 4000160 0 1 0 4 0 -1.8939 0.6818 -0.7823 -0.1198 0.7628 -2.4468 150 150 150 526.276 574.311 531.172 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3591" 4000160 1 1 0 4 0 -1.109 2.7249 -0.7823 1.0319 1.314 1.0346 150 150 100 489.441 358.378 451.261 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3592" 4000160 0 1 0 6 0 -0.4342 -0.4173 -0.7823 0.6845 -0.4082 1.0346 100 150 300 526.422 499.044 484.345 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3593" 4000160 1 1 0 3 0 -0.2459 -1.3559 0.2907 -0.0103 -1.3345 1.0346 100 150 200 529.687 553.856 532.28 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3594" 4000160 0 1 0 3 0 0.052 0.4766 -0.7823 1.0309 -0.5488 -0.6576 100 150 100 616.359 700.631 676.219 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3595" 4000160 1 1 2 6 1 -1.2792 0.6678 -0.7823 0.2244 0.1694 0.2169 100 100 100 387.915 423.949 388.231 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3596" 4000160 0 2 2 2 0 -1.4242 0.9423 -0.7823 -0.4271 -0.1206 1.0346 100 150 100 459.333 517.242 519.146 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3597" 4000160 1 1 0 6 0 -1.8939 1.4326 0.2907 0.9516 1.314 -0.6439 100 150 150 515.674 437.658 524.711 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3598" 4000160 0 1 0 6 0 -0.0288 -1.1531 1.2327 1.2375 -1.3583 1.0346 100 150 100 460.674 566.192 460.789 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3599" 4000160 1 1 0 3 0 -0.7592 0.3018 0.2907 -0.0054 -0.0348 0.3622 100 150 100 544.43 573.429 540.018 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3600" 4000160 0 1 0 6 0 -0.2006 0.6818 -0.7823 0.277 -0.6965 1.0346 150 150 100 352.754 371.632 372.475 28 -0.6884 1.1525 0.4781 0.2266 "missing"
"3601" 4000161 0 1 0 6 0 -0.9295 1.4685 0.2907 0.38 0.4394 1.0346 150 200 100 501.072 554.598 490.996 28 1.2478 -0.6465 -0.4515 -0.1662 "missing"
"3602" 4000161 0 1 0 4 0 0.1097 0.3018 -0.7823 0.17 -0.3584 1.0346 150 150 100 650.937 629.952 661.666 28 1.2478 -0.6465 -0.4515 -0.1662 "missing"
"3603" 4000161 1 1 0 3 0 -1.4869 0.4458 -0.7823 0.0939 -0.3584 1.0346 150 150 100 696.011 641.603 616.327 28 1.2478 -0.6465 -0.4515 -0.1662 "missing"
"3604" 4000161 0 1 0 5 0 1.8905 -0.0255 -0.7823 0.6974 -0.5488 1.0346 150 150 200 579.482 469.07 403.142 28 1.2478 -0.6465 -0.4515 -0.1662 "missing"
"3605" 4000161 0 1 0 6 0 0.052 0.3581 0.2907 1.2627 -0.3262 -1.0691 150 150 100 670.234 689.856 610.826 28 1.2478 -0.6465 -0.4515 -0.1662 "missing"
"3606" 4000161 0 1 0 4 0 0.1097 0.0914 0.2907 -0.251 0.0079 1.0346 200 150 200 631.842 641.683 628.612 28 1.2478 -0.6465 -0.4515 -0.1662 "missing"
"3610" 4000161 0 1 0 6 0 -0.687 -0.763 0.1462 1.2498 -1.8358 1.0346 150 150 250 674.629 650.919 640.334 28 1.2478 -0.6465 -0.4515 -0.1662 "missing"
"3612" 4000161 0 1 0 6 0 -0.13 0.0441 -0.7823 0.5869 -0.8998 1.0346 150 150 300 540.147 518.272 476.547 28 1.2478 -0.6465 -0.4515 -0.1662 "missing"
"3613" 4000161 0 1 0 6 0 -0.3288 -0.7664 3.8591 1.1278 -0.5 -1.9687 200 200 500 626.159 631.882 646.782 28 1.2478 -0.6465 -0.4515 -0.1662 "missing"
"3615" 4000161 0 2 2 3 0 1.8905 0.9683 -0.7823 -1.0561 1.314 1.0346 150 150 100 521.633 531.037 566.514 28 1.2478 -0.6465 -0.4515 -0.1662 "missing"
"3616" 4000161 0 1 0 4 1 -0.687 -0.5635 -0.7823 -0.0793 -1.6278 -0.6576 150 200 100 634.223 587.058 499.184 28 1.2478 -0.6465 -0.4515 -0.1662 "missing"
"3617" 4000161 1 2 2 6 0 0.1097 0.9782 3.8591 0.9893 0.385 -0.9122 150 150 100 624.094 501.171 593.401 28 1.2478 -0.6465 -0.4515 -0.1662 "missing"
"3618" 4000161 0 1 0 4 0 0.4637 -0.4644 1.4721 -0.2619 -0.2023 -0.9167 150 150 200 560.196 582.842 561.338 28 1.2478 -0.6465 -0.4515 -0.1662 "missing"
"3619" 4000161 1 1 0 5 0 -0.687 0.6818 0.2907 0.6189 -0.3971 -0.6576 150 150 100 647.226 707.328 686.932 28 1.2478 -0.6465 -0.4515 -0.1662 "missing"
"3620" 4000161 0 1 0 6 0 -0.13 2.7249 0.2907 0.83 -0.3172 0.2127 150 150 100 448.372 451.454 480.236 28 1.2478 -0.6465 -0.4515 -0.1662 "missing"
"3621" 4000161 1 2 2 2 1 -1.8939 0.4951 0.7703 -1.3547 1.314 0.0116 150 150 400 431.803 444.826 454.266 28 1.2478 -0.6465 -0.4515 -0.1662 "missing"
"3622" 4000161 0 1 0 5 0 1.8905 -1.1993 0.2907 1.0114 -1.1608 0.6402 150 150 200 548.614 593.017 489.494 28 1.2478 -0.6465 -0.4515 -0.1662 "missing"
"3623" 4000161 0 1 0 5 0 -0.4342 0.6757 1.5346 1.0162 1.314 -2.4468 150 150 300 643.186 589.03 607.222 28 1.2478 -0.6465 -0.4515 -0.1662 "missing"
"3624" 4000161 0 1 0 6 0 -0.9823 0.0638 0.7703 0.2978 -2.7106 -1.0657 150 150 200 706.563 645.471 605.763 28 1.2478 -0.6465 -0.4515 -0.1662 "missing"
"3625" 4000161 0 1 0 6 0 -1.2319 1.4326 -0.7823 1.2722 -0.3882 1.0346 150 150 300 620.366 636.195 507.696 28 1.2478 -0.6465 -0.4515 -0.1662 "missing"
